Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.830839E-3,    -3.14159,          NaN,         NaN,  8.055583E-5,    -0.00000,          NaN,         NaN
     1.0,  7.826858E-3,    -3.76325,          NaN,         NaN,  1.389864E-3,    -1.30780,          NaN,         NaN
     2.0,  1.216117E-2,    -3.94725,          NaN,         NaN,  2.755482E-3,    -1.21871,          NaN,         NaN
     3.0,  1.700151E-2,    -3.95177,          NaN,         NaN,  4.103867E-3,    -1.09125,          NaN,         NaN
     4.0,  2.190917E-2,    -3.88985,          NaN,         NaN,  5.422777E-3,    -0.95424,          NaN,         NaN
     5.0,  2.672860E-2,    -3.79807,          NaN,         NaN,  6.702131E-3,    -0.81352,          NaN,         NaN
     6.0,  3.137702E-2,    -3.69073,          NaN,         NaN,  7.932558E-3,    -0.67107,          NaN,         NaN
     7.0,  3.579735E-2,    -3.57447,          NaN,         NaN,  9.105261E-3,    -0.52777,          NaN,         NaN
     8.0,  3.994472E-2,    -3.45277,          NaN,         NaN,  1.021205E-2,    -0.38409,          NaN,         NaN
     9.0,  4.378184E-2,    -3.32768,          NaN,         NaN,  1.124541E-2,    -0.24031,          NaN,         NaN
    10.0,  4.727731E-2,    -3.20046,          NaN,         NaN,  1.219854E-2,    -0.09664,          NaN,         NaN
    11.0,  5.040495E-2,    -3.07198,          NaN,         NaN,  1.306546E-2,     0.04676,          NaN,         NaN
    12.0,  5.314356E-2,    -2.94288,          NaN,         NaN,  1.384101E-2,     0.18976,          NaN,         NaN
    13.0,  5.547694E-2,    -2.81364,          NaN,         NaN,  1.452094E-2,     0.33223,          NaN,         NaN
    14.0,  5.739393E-2,    -2.68467,          NaN,         NaN,  1.510193E-2,     0.47406,          NaN,         NaN
    15.0,  5.888847E-2,    -2.55633,          NaN,         NaN,  1.558162E-2,     0.61510,          NaN,         NaN
    16.0,  5.995965E-2,    -2.42895,          NaN,         NaN,  1.595867E-2,     0.75523,          NaN,         NaN
    17.0,  6.061180E-2,    -2.30285,          NaN,         NaN,  1.623270E-2,     0.89428,          NaN,         NaN
    18.0,  6.085447E-2,    -2.17838,          NaN,         NaN,  1.640438E-2,     1.03208,          NaN,         NaN
    19.0,  6.070251E-2,    -2.05588,          NaN,         NaN,  1.647537E-2,     1.16845,          NaN,         NaN
    20.0,  6.017599E-2,    -1.93574,          NaN,         NaN,  1.644839E-2,     1.30316,          NaN,         NaN
    21.0,  5.930025E-2,    -1.81838,          NaN,         NaN,  1.632715E-2,     1.43595,          NaN,         NaN
    22.0,  5.810586E-2,    -1.70428,          NaN,         NaN,  1.611637E-2,     1.56653,          NaN,         NaN
    23.0,  5.662860E-2,    -1.59396,          NaN,         NaN,  1.582182E-2,     1.69455,          NaN,         NaN
    24.0,  5.490950E-2,    -1.48800,          NaN,         NaN,  1.545028E-2,     1.81961,          NaN,         NaN
    25.0,  5.299476E-2,    -1.38707,          NaN,         NaN,  1.500957E-2,     1.94124,          NaN,         NaN
    26.0,  5.093577E-2,    -1.29187,          NaN,         NaN,  1.450862E-2,     2.05889,          NaN,         NaN
    27.0,  4.878892E-2,    -1.20315,          NaN,         NaN,  1.395746E-2,     2.17192,          NaN,         NaN
    28.0,  4.661527E-2,    -1.12166,          NaN,         NaN,  1.336733E-2,     2.27959,          NaN,         NaN
    29.0,  4.447979E-2,    -1.04808,          NaN,         NaN,  1.275074E-2,     2.38107,          NaN,         NaN
    30.0,  4.244997E-2,    -0.98289,          NaN,         NaN,  1.212160E-2,     2.47542,          NaN,         NaN
    31.0,  4.059336E-2,    -0.92627,          NaN,         NaN,  1.149524E-2,     2.56168,          NaN,         NaN
    32.0,  3.897391E-2,    -0.87790,          NaN,         NaN,  1.088843E-2,     2.63889,          NaN,         NaN
    33.0,  3.764695E-2,    -0.83681,          NaN,         NaN,  1.031922E-2,     2.70623,          NaN,         NaN
    34.0,  3.665333E-2,    -0.80131,          NaN,         NaN,  9.806442E-3,     2.76327,          NaN,         NaN
    35.0,  3.601394E-2,    -0.76911,          NaN,         NaN,  9.368761E-3,     2.81017,          NaN,         NaN
    36.0,  3.572631E-2,    -0.73754,          NaN,         NaN,  9.023151E-3,     2.84798,          NaN,         NaN
    37.0,  3.576451E-2,    -0.70399,          NaN,         NaN,  8.782872E-3,     2.87880,          NaN,         NaN
    38.0,  3.608284E-2,    -0.66623,          NaN,         NaN,  8.655351E-3,     2.90569,          NaN,         NaN
    39.0,  3.662205E-2,    -0.62271,          NaN,         NaN,  8.640684E-3,     2.93226,          NaN,         NaN
    40.0,  3.731642E-2,    -0.57259,          NaN,         NaN,  8.731403E-3,     2.96206,          NaN,         NaN
    41.0,  3.810008E-2,    -0.51569,          NaN,         NaN,  8.913684E-3,     2.99796,          NaN,         NaN
    42.0,  3.891159E-2,    -0.45232,          NaN,         NaN,  9.169549E-3,     3.04183,          NaN,         NaN
    43.0,  3.969682E-2,    -0.38313,          NaN,         NaN,  9.479261E-3,     3.09449,          NaN,         NaN
    44.0,  4.041034E-2,    -0.30894,          NaN,         NaN,  9.823311E-3,     3.15592,          NaN,         NaN
    45.0,  4.101585E-2,    -0.23067,          NaN,         NaN,  1.018372E-2,     3.22552,          NaN,         NaN
    46.0,  4.148597E-2,    -0.14926,          NaN,         NaN,  1.054469E-2,     3.30236,          NaN,         NaN
    47.0,  4.180186E-2,    -0.06563,          NaN,         NaN,  1.089285E-2,     3.38538,          NaN,         NaN
    48.0,  4.195265E-2,     0.01931,          NaN,         NaN,  1.121719E-2,     3.47349,          NaN,         NaN
    49.0,  4.193486E-2,     0.10472,          NaN,         NaN,  1.150892E-2,     3.56565,          NaN,         NaN
    50.0,  4.175196E-2,     0.18975,          NaN,         NaN,  1.176124E-2,     3.66089,          NaN,         NaN
    51.0,  4.141387E-2,     0.27360,          NaN,         NaN,  1.196917E-2,     3.75834,          NaN,         NaN
    52.0,  4.093660E-2,     0.35552,          NaN,         NaN,  1.212940E-2,     3.85718,          NaN,         NaN
