Time_abs/ps, Signal 1/nA, Signal 2/nA
  1618.050,    -0.333021,    -0.001043
  1618.100,    -0.326407,    -0.001582
  1618.150,    -0.308382,    -0.002716
  1618.200,    -0.290444,    -0.003117
  1618.250,    -0.258417,    -0.003537
  1618.300,    -0.218284,    -0.002444
  1618.350,    -0.163080,    -0.002290
  1618.400,    -0.095791,    -0.001640
  1618.450,    -0.016603,    -0.002798
  1618.500,     0.065874,    -0.001063
  1618.550,     0.135508,    -0.001190
  1618.600,     0.189567,    -0.000912
  1618.650,     0.190308,    -0.000697
  1618.700,     0.090179,    -0.000205
  1618.750,    -0.168350,     0.001896
  1618.800,    -0.668088,     0.001683
  1618.850,    -1.516573,     0.000373
  1618.900,    -2.765934,     0.002275
  1618.950,    -4.399846,     0.002849
  1619.000,    -6.260814,     0.001970
  1619.050,    -8.045617,     0.001370
  1619.100,    -9.299682,     0.001868
  1619.150,    -9.555458,    -0.000688
  1619.200,    -8.485160,    -0.002281
  1619.250,    -6.128017,     0.000294
  1619.300,    -2.893625,    -0.002092
  1619.350,     0.554232,    -0.003300
  1619.400,     3.565984,    -0.002247
  1619.450,     5.692317,    -0.001431
  1619.500,     6.819875,    -0.002591
  1619.550,     7.036302,    -0.003309
  1619.600,     6.477326,    -0.002057
  1619.650,     5.275873,    -0.003581
  1619.700,     3.609361,    -0.002661
  1619.750,     1.800499,    -0.002860
  1619.800,     0.225634,    -0.002451
  1619.850,    -0.895880,    -0.001246
  1619.900,    -1.554072,    -0.000325
  1619.950,    -1.856039,     0.000183
  1620.000,    -1.880313,     0.000020
  1620.050,    -1.646728,    -0.000419
  1620.100,    -1.197786,     0.001133
  1620.150,    -0.646548,     0.000919
  1620.200,    -0.152635,     0.000929
  1620.250,     0.197032,    -0.000466
  1620.300,     0.424929,     0.001234
  1620.350,     0.573382,     0.001197
  1620.400,     0.696083,     0.000631
  1620.450,     0.836082,    -0.000407
  1620.500,     1.027727,    -0.001410
  1620.550,     1.310880,    -0.000505
  1620.600,     1.692140,    -0.001285
  1620.650,     2.188353,    -0.003005
  1620.700,     2.824338,    -0.001420
  1620.750,     3.559370,    -0.002163
  1620.800,     4.349841,    -0.002988
  1620.850,     5.173559,    -0.002379
  1620.900,     6.022106,    -0.003322
  1620.950,     6.898711,    -0.003025
  1621.000,     7.827152,    -0.001991
  1621.050,     8.831512,    -0.003878
  1621.100,     9.947186,    -0.003751
  1621.150,    11.200982,    -0.002612
  1621.200,    12.646852,    -0.001620
  1621.250,    14.328247,    -0.001076
  1621.300,    16.284582,    -0.002534
  1621.350,    18.522922,    -0.002632
  1621.400,    21.055798,    -0.001787
  1621.450,    23.886374,    -0.002891
  1621.500,    27.050288,    -0.004484
  1621.550,    30.584514,    -0.004251
  1621.600,    34.506341,    -0.004373
  1621.650,    38.842166,    -0.006285
  1621.700,    43.599326,    -0.006608
  1621.750,    48.680982,    -0.005940
  1621.800,    53.947667,    -0.005691
  1621.850,    59.110894,    -0.004843
  1621.900,    63.674930,    -0.005881
  1621.950,    66.780222,    -0.005030
  1622.000,    66.999579,    -0.003087
  1622.050,    62.152726,     0.001677
  1622.100,    49.140026,     0.004908
  1622.150,    23.948204,     0.011055
  1622.200,   -17.924620,     0.016173
  1622.250,   -80.297904,     0.020288
  1622.300,  -164.329141,     0.025140
  1622.350,  -266.147855,     0.026107
  1622.400,  -375.062057,     0.023316
  1622.450,  -473.151697,     0.018773
  1622.500,  -537.725911,     0.014188
  1622.550,  -547.260671,     0.014416
  1622.600,  -490.531338,     0.013970
  1622.650,  -373.604904,     0.016152
  1622.700,  -218.378899,     0.019623
  1622.750,   -52.900959,     0.019250
  1622.800,    99.894856,     0.015488
  1622.850,   226.619257,     0.008565
  1622.900,   320.534590,    -0.001223
  1622.950,   377.158299,    -0.006883
  1623.000,   393.466693,    -0.012547
  1623.050,   371.315013,    -0.015559
  1623.100,   320.404040,    -0.017170
  1623.150,   255.696864,    -0.018047
  1623.200,   190.236107,    -0.017003
  1623.250,   130.476858,    -0.014897
  1623.300,    78.111720,    -0.013502
  1623.350,    34.971168,    -0.011314
  1623.400,     4.457513,    -0.009438
  1623.450,   -11.632333,    -0.007833
  1623.500,   -15.900052,    -0.005022
  1623.550,   -13.955586,    -0.003894
  1623.600,   -10.658201,    -0.002686
  1623.650,    -8.324785,    -0.000384
  1623.700,    -7.635429,     0.000413
  1623.750,    -8.751108,    -0.000710
  1623.800,   -11.322206,     0.000015
  1623.850,   -14.481313,    -0.001523
  1623.900,   -17.332614,    -0.001770
  1623.950,   -18.986631,    -0.000193
  1624.000,   -18.429755,    -0.001456
  1624.050,   -15.064525,    -0.001847
  1624.100,    -9.440841,    -0.001320
  1624.150,    -3.050148,    -0.002622
  1624.200,     2.632388,    -0.002362
  1624.250,     6.670115,    -0.002283
  1624.300,     8.656681,    -0.002149
  1624.350,     8.739747,    -0.001208
  1624.400,     7.365657,    -0.001453
  1624.450,     4.882100,    -0.002193
  1624.500,     1.669651,    -0.002903
  1624.550,    -1.425329,    -0.002296
  1624.600,    -3.381394,    -0.001328
  1624.650,    -3.778327,    -0.001038
  1624.700,    -2.799494,    -0.001573
  1624.750,    -0.740702,     0.001232
  1624.800,     1.906955,     0.000787
  1624.850,     4.359216,     0.000272
  1624.900,     6.149478,     0.001317
  1624.950,     7.521089,     0.000671
  1625.000,     8.695292,     0.000145
  1625.050,     9.368081,     0.000782
  1625.100,     9.157238,     0.000961
  1625.150,     8.048988,     0.000651
  1625.200,     6.373233,    -0.000343
  1625.250,     4.621115,    -0.002644
  1625.300,     3.182658,    -0.002643
  1625.350,     2.100539,    -0.003566
  1625.400,     1.096240,    -0.003739
  1625.450,     0.098410,    -0.003193
  1625.500,    -0.836224,    -0.002848
  1625.550,    -2.070679,    -0.003183
  1625.600,    -4.136906,    -0.002673
  1625.650,    -7.005475,    -0.002743
  1625.700,   -10.037599,    -0.002790
  1625.750,   -12.649958,    -0.002251
  1625.800,   -14.653817,    -0.000300
  1625.850,   -16.032032,     0.000317
  1625.900,   -16.575320,     0.000346
  1625.950,   -15.714696,     0.000528
  1626.000,   -12.935173,     0.000381
  1626.050,    -8.366140,     0.001834
  1626.100,    -2.930831,     0.002193
  1626.150,     2.085548,     0.002492
  1626.200,     5.591503,     0.002878
  1626.250,     7.107780,     0.001925
  1626.300,     6.874786,     0.000715
  1626.350,     5.513989,     0.000728
  1626.400,     3.662837,    -0.001153
  1626.450,     1.820916,    -0.001104
  1626.500,     0.375310,    -0.001131
  1626.550,    -0.346168,    -0.003333
  1626.600,    -0.142003,    -0.004691
  1626.650,     0.784112,    -0.004882
  1626.700,     1.749841,    -0.003400
  1626.750,     2.107004,    -0.002058
  1626.800,     1.754398,    -0.004028
  1626.850,     0.973519,    -0.004126
  1626.900,    -0.018494,    -0.003423
  1626.950,    -1.077911,    -0.000948
  1627.000,    -2.006229,    -0.000558
  1627.050,    -2.660177,    -0.001088
  1627.100,    -2.987063,    -0.001377
  1627.150,    -3.060251,    -0.000067
  1627.200,    -3.066406,     0.000727
  1627.250,    -3.052252,     0.001735
  1627.300,    -2.891493,     0.000298
  1627.350,    -2.529410,     0.000408
  1627.400,    -2.071593,     0.001233
  1627.450,    -1.631014,     0.001042
  1627.500,    -1.298827,     0.000701
  1627.550,    -1.301263,     0.001095
  1627.600,    -1.790583,     0.001287
  1627.650,    -2.543573,     0.000538
  1627.700,    -2.968804,    -0.000305
  1627.750,    -2.561879,    -0.001488
  1627.800,    -1.428141,    -0.002017
