Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.789640E-3,    -3.14159,          NaN,         NaN,  4.566297E-4,    -0.00000,          NaN,         NaN
     1.0,  9.095691E-3,    -3.58959,          NaN,         NaN,  1.067283E-3,    -0.40214,          NaN,         NaN
     2.0,  1.255928E-2,    -3.78904,          NaN,         NaN,  1.430183E-3,    -0.59464,          NaN,         NaN
     3.0,  1.673098E-2,    -3.82922,          NaN,         NaN,  1.877992E-3,    -0.63778,          NaN,         NaN
     4.0,  2.109957E-2,    -3.79463,          NaN,         NaN,  2.353872E-3,    -0.60568,          NaN,         NaN
     5.0,  2.545584E-2,    -3.72274,          NaN,         NaN,  2.833592E-3,    -0.53466,          NaN,         NaN
     6.0,  2.969178E-2,    -3.63038,          NaN,         NaN,  3.304764E-3,    -0.44176,          NaN,         NaN
     7.0,  3.373859E-2,    -3.52586,          NaN,         NaN,  3.759721E-3,    -0.33562,          NaN,         NaN
     8.0,  3.754591E-2,    -3.41372,          NaN,         NaN,  4.192995E-3,    -0.22100,          NaN,         NaN
     9.0,  4.107403E-2,    -3.29665,          NaN,         NaN,  4.600329E-3,    -0.10072,          NaN,         NaN
    10.0,  4.429063E-2,    -3.17636,          NaN,         NaN,  4.978250E-3,     0.02344,          NaN,         NaN
    11.0,  4.716941E-2,    -3.05400,          NaN,         NaN,  5.323878E-3,     0.15030,          NaN,         NaN
    12.0,  4.968941E-2,    -2.93041,          NaN,         NaN,  5.634831E-3,     0.27903,          NaN,         NaN
    13.0,  5.183481E-2,    -2.80623,          NaN,         NaN,  5.909176E-3,     0.40902,          NaN,         NaN
    14.0,  5.359482E-2,    -2.68195,          NaN,         NaN,  6.145407E-3,     0.53982,          NaN,         NaN
    15.0,  5.496366E-2,    -2.55802,          NaN,         NaN,  6.342433E-3,     0.67104,          NaN,         NaN
    16.0,  5.594055E-2,    -2.43484,          NaN,         NaN,  6.499568E-3,     0.80237,          NaN,         NaN
    17.0,  5.652977E-2,    -2.31278,          NaN,         NaN,  6.616527E-3,     0.93356,          NaN,         NaN
    18.0,  5.674063E-2,    -2.19222,          NaN,         NaN,  6.693415E-3,     1.06433,          NaN,         NaN
    19.0,  5.658750E-2,    -2.07356,          NaN,         NaN,  6.730723E-3,     1.19446,          NaN,         NaN
    20.0,  5.608978E-2,    -1.95719,          NaN,         NaN,  6.729317E-3,     1.32372,          NaN,         NaN
    21.0,  5.527188E-2,    -1.84357,          NaN,         NaN,  6.690426E-3,     1.45184,          NaN,         NaN
    22.0,  5.416324E-2,    -1.73319,          NaN,         NaN,  6.615633E-3,     1.57858,          NaN,         NaN
    23.0,  5.279826E-2,    -1.62658,          NaN,         NaN,  6.506861E-3,     1.70365,          NaN,         NaN
    24.0,  5.121630E-2,    -1.52435,          NaN,         NaN,  6.366360E-3,     1.82674,          NaN,         NaN
    25.0,  4.946165E-2,    -1.42715,          NaN,         NaN,  6.196696E-3,     1.94749,          NaN,         NaN
    26.0,  4.758338E-2,    -1.33565,          NaN,         NaN,  6.000745E-3,     2.06550,          NaN,         NaN
