Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,     0.005500,     0.002219
  1610.050,     0.005230,     0.000024
  1610.100,    -0.003305,    -0.001368
  1610.150,    -0.003688,    -0.000392
  1610.200,    -0.003737,    -0.000483
  1610.250,    -0.004714,     0.000121
  1610.300,    -0.008603,     0.000176
  1610.350,    -0.011781,     0.002566
  1610.400,    -0.014820,     0.002139
  1610.450,    -0.019311,     0.004670
  1610.500,    -0.025698,     0.003434
  1610.550,    -0.037578,     0.003720
  1610.600,    -0.048475,     0.004719
  1610.650,    -0.064555,     0.003269
  1610.700,    -0.071558,     0.001501
  1610.750,    -0.081102,     0.002454
  1610.800,    -0.084090,     0.002408
  1610.850,    -0.087418,     0.000785
  1610.900,    -0.088721,     0.000218
  1610.950,    -0.087484,    -0.001095
  1611.000,    -0.093291,     0.000051
  1611.050,    -0.091851,    -0.001165
  1611.100,    -0.101916,     0.002208
  1611.150,    -0.102076,     0.001185
  1611.200,    -0.103126,     0.000853
  1611.250,    -0.107828,     0.004697
  1611.300,    -0.113179,     0.003055
  1611.350,    -0.120616,     0.004967
  1611.400,    -0.122507,     0.005409
  1611.450,    -0.124302,     0.003776
  1611.500,    -0.127826,     0.005577
  1611.550,    -0.131989,     0.003313
  1611.600,    -0.135176,     0.003266
  1611.650,    -0.139405,     0.002319
  1611.700,    -0.142713,     0.001991
  1611.750,    -0.142298,    -0.000146
  1611.800,    -0.140578,    -0.002152
  1611.850,    -0.145967,    -0.001932
  1611.900,    -0.144462,    -0.000735
  1611.950,    -0.145462,    -0.000682
  1612.000,    -0.148798,    -0.000325
  1612.050,    -0.148018,     0.001819
  1612.100,    -0.150642,     0.001174
  1612.150,    -0.155704,     0.003298
  1612.200,    -0.155255,     0.001670
  1612.250,    -0.160817,     0.004795
  1612.300,    -0.164449,     0.003123
  1612.350,    -0.179579,     0.004605
  1612.400,    -0.174812,     0.004218
  1612.450,    -0.179304,     0.003155
  1612.500,    -0.191608,     0.002506
  1612.550,    -0.196137,     0.002293
  1612.600,    -0.202425,     0.003098
  1612.650,    -0.206642,     0.000105
  1612.700,    -0.211271,    -0.000314
  1612.750,    -0.217105,    -0.000405
  1612.800,    -0.213790,    -0.001068
  1612.850,    -0.218517,    -0.000279
  1612.900,    -0.214986,     0.000165
  1612.950,    -0.210202,    -0.000653
  1613.000,    -0.200683,     0.000652
  1613.050,    -0.187308,     0.000977
  1613.100,    -0.172205,     0.003357
  1613.150,    -0.160442,     0.003242
  1613.200,    -0.129463,     0.003795
  1613.250,    -0.109175,     0.003844
  1613.300,    -0.085714,     0.004765
  1613.350,    -0.063615,     0.004877
  1613.400,    -0.029196,     0.004446
  1613.450,     0.001010,     0.003579
  1613.500,     0.029172,     0.002743
  1613.550,     0.063265,     0.002089
  1613.600,     0.086644,     0.001879
  1613.650,     0.096024,     0.002586
  1613.700,     0.084760,     0.000268
  1613.750,     0.040656,     0.000940
  1613.800,    -0.057505,    -0.000008
  1613.850,    -0.215984,    -0.000041
  1613.900,    -0.432616,     0.000017
  1613.950,    -0.695730,    -0.000801
  1614.000,    -0.973763,     0.001159
  1614.050,    -1.235371,     0.000619
  1614.100,    -1.400979,     0.001747
  1614.150,    -1.448216,     0.002060
  1614.200,    -1.366334,     0.003482
  1614.250,    -1.171578,     0.003043
  1614.300,    -0.911198,     0.004391
  1614.350,    -0.626426,     0.004406
  1614.400,    -0.355526,     0.004955
  1614.450,    -0.104092,     0.003938
  1614.500,     0.105269,     0.002927
  1614.550,     0.279681,     0.003299
  1614.600,     0.400507,     0.003213
  1614.650,     0.465583,     0.002443
  1614.700,     0.496966,     0.002050
  1614.750,     0.514271,     0.000979
  1614.800,     0.520803,    -0.000157
  1614.850,     0.517365,     0.000992
  1614.900,     0.520223,    -0.000541
  1614.950,     0.525334,    -0.000631
  1615.000,     0.536755,    -0.000455
  1615.050,     0.559417,     0.000841
  1615.100,     0.595261,    -0.000251
  1615.150,     0.621525,     0.000247
  1615.200,     0.649775,     0.000188
  1615.250,     0.667973,     0.002141
  1615.300,     0.680655,     0.002517
  1615.350,     0.694361,     0.002014
  1615.400,     0.697091,     0.003165
  1615.450,     0.704911,     0.002822
  1615.500,     0.711651,     0.003036
  1615.550,     0.711937,     0.003263
