Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,     0.000657,    -0.000496
  1610.050,    -0.002776,     0.000238
  1610.100,    -0.000641,    -0.001157
  1610.150,     0.000709,     0.001080
  1610.200,     0.002051,     0.000335
  1610.250,     0.002586,     0.000849
  1610.300,    -0.001009,     0.002208
  1610.350,     0.001287,     0.002320
  1610.400,    -0.001559,     0.002535
  1610.450,    -0.004743,     0.003944
  1610.500,    -0.007124,     0.002236
  1610.550,    -0.011699,     0.000735
  1610.600,    -0.017374,     0.002415
  1610.650,    -0.028266,     0.001818
  1610.700,    -0.033257,     0.000960
  1610.750,    -0.041889,     0.000261
  1610.800,    -0.044756,    -0.000602
  1610.850,    -0.054327,     0.000101
  1610.900,    -0.053105,     0.000149
  1610.950,    -0.050530,     0.000589
  1611.000,    -0.051052,     0.000626
  1611.050,    -0.052334,     0.001583
  1611.100,    -0.052707,     0.002649
  1611.150,    -0.053232,     0.002504
  1611.200,    -0.055533,     0.002901
  1611.250,    -0.060978,     0.002827
  1611.300,    -0.062762,     0.002743
  1611.350,    -0.069305,     0.003775
  1611.400,    -0.073060,     0.002750
  1611.450,    -0.078633,     0.002296
  1611.500,    -0.081564,     0.001463
  1611.550,    -0.088313,     0.000905
  1611.600,    -0.092174,     0.001320
  1611.650,    -0.092897,     0.000431
  1611.700,    -0.090047,    -0.000633
  1611.750,    -0.094157,    -0.000623
  1611.800,    -0.093117,     0.000595
  1611.850,    -0.099414,     0.001698
  1611.900,    -0.095694,     0.001748
  1611.950,    -0.098799,     0.000557
  1612.000,    -0.098540,     0.002482
  1612.050,    -0.101171,     0.003205
  1612.100,    -0.100434,     0.002606
  1612.150,    -0.108440,     0.004042
  1612.200,    -0.100218,     0.002113
  1612.250,    -0.109272,     0.002664
  1612.300,    -0.109253,     0.002506
  1612.350,    -0.112666,     0.002598
  1612.400,    -0.114170,     0.002290
  1612.450,    -0.110932,     0.001674
  1612.500,    -0.114356,     0.001884
  1612.550,    -0.113676,     0.000349
  1612.600,    -0.111051,    -0.000411
  1612.650,    -0.102945,    -0.000688
  1612.700,    -0.103146,    -0.000589
  1612.750,    -0.102842,     0.000366
  1612.800,    -0.094516,     0.001170
  1612.850,    -0.095381,     0.000929
  1612.900,    -0.084431,     0.001398
  1612.950,    -0.081248,     0.000977
  1613.000,    -0.071810,     0.002338
  1613.050,    -0.061910,     0.003646
  1613.100,    -0.049893,     0.003655
  1613.150,    -0.038607,     0.004682
  1613.200,    -0.027243,     0.003403
  1613.250,    -0.010735,     0.003628
  1613.300,     0.008499,     0.002643
  1613.350,     0.031372,     0.002436
  1613.400,     0.050599,     0.002926
  1613.450,     0.077164,     0.001182
  1613.500,     0.106038,     0.000714
  1613.550,     0.139582,     0.001237
  1613.600,     0.172953,    -0.001215
  1613.650,     0.207516,    -0.000376
  1613.700,     0.220160,    -0.000468
  1613.750,     0.215543,    -0.000199
  1613.800,     0.174606,     0.000058
  1613.850,     0.082147,     0.000377
  1613.900,    -0.068588,     0.001288
  1613.950,    -0.282913,     0.002433
  1614.000,    -0.548261,     0.002515
  1614.050,    -0.840922,     0.004090
  1614.100,    -1.118878,     0.004715
  1614.150,    -1.318857,     0.003209
  1614.200,    -1.408106,     0.003657
  1614.250,    -1.364665,     0.004128
  1614.300,    -1.215017,     0.003301
  1614.350,    -0.988411,     0.004166
  1614.400,    -0.740547,     0.002083
  1614.450,    -0.494408,     0.001408
