Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,     0.009502,     0.001484
  1610.050,     0.000283,    -0.000405
  1610.100,    -0.000837,     0.000583
  1610.150,    -0.001925,    -0.002052
  1610.200,    -0.007023,     0.000390
  1610.250,    -0.006025,     0.001894
  1610.300,    -0.005863,     0.002520
  1610.350,    -0.020338,     0.002043
  1610.400,    -0.012831,     0.001663
  1610.450,    -0.027340,     0.001802
  1610.500,    -0.042511,     0.000645
  1610.550,    -0.046407,    -0.000231
  1610.600,    -0.058013,    -0.000014
  1610.650,    -0.077386,    -0.000069
  1610.700,    -0.085363,     0.000247
  1610.750,    -0.101639,     0.001550
  1610.800,    -0.116619,     0.002592
  1610.850,    -0.126598,     0.002754
  1610.900,    -0.135363,     0.000963
  1610.950,    -0.143365,     0.003546
  1611.000,    -0.144641,     0.001641
  1611.050,    -0.147132,     0.000810
  1611.100,    -0.156025,    -0.000148
  1611.150,    -0.151127,    -0.001940
  1611.200,    -0.159959,     0.000002
  1611.250,    -0.155894,    -0.000769
  1611.300,    -0.162168,     0.001851
  1611.350,    -0.162774,     0.005284
  1611.400,    -0.168751,     0.004423
  1611.450,    -0.161921,     0.003080
  1611.500,    -0.163090,     0.003107
  1611.550,    -0.169903,     0.001682
  1611.600,    -0.162022,    -0.000095
  1611.650,    -0.168790,    -0.001966
  1611.700,    -0.167077,     0.000806
  1611.750,    -0.166093,    -0.000345
  1611.800,    -0.156544,    -0.001910
  1611.850,    -0.166498,     0.002086
  1611.900,    -0.158666,     0.001078
  1611.950,    -0.164337,     0.003895
  1612.000,    -0.162720,     0.002992
  1612.050,    -0.168433,     0.002258
  1612.100,    -0.178154,     0.000652
  1612.150,    -0.179542,     0.001929
  1612.200,    -0.193024,    -0.000706
  1612.250,    -0.197702,     0.000563
  1612.300,    -0.207409,    -0.000461
  1612.350,    -0.214802,    -0.000350
  1612.400,    -0.223236,     0.000455
  1612.450,    -0.223404,    -0.001131
  1612.500,    -0.234791,     0.002473
  1612.550,    -0.231809,     0.002968
  1612.600,    -0.240506,     0.001171
  1612.650,    -0.239573,     0.002124
  1612.700,    -0.248142,     0.002495
  1612.750,    -0.253074,     0.001127
  1612.800,    -0.256231,    -0.000146
  1612.850,    -0.261104,     0.000020
  1612.900,    -0.266636,     0.001133
