Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.609499E-3,    -3.14159,          NaN,         NaN,  4.256036E-4,    -0.00000,          NaN,         NaN
     1.0,  8.828261E-3,    -3.61673,          NaN,         NaN,  1.065629E-3,    -0.51003,          NaN,         NaN
     2.0,  1.243142E-2,    -3.81641,          NaN,         NaN,  1.535906E-3,    -0.71243,          NaN,         NaN
     3.0,  1.671349E-2,    -3.85138,          NaN,         NaN,  2.089587E-3,    -0.74489,          NaN,         NaN
     4.0,  2.116958E-2,    -3.81225,          NaN,         NaN,  2.666652E-3,    -0.70427,          NaN,         NaN
     5.0,  2.559943E-2,    -3.73692,          NaN,         NaN,  3.244924E-3,    -0.62858,          NaN,         NaN
     6.0,  2.989988E-2,    -3.64190,          NaN,         NaN,  3.813573E-3,    -0.53393,          NaN,         NaN
     7.0,  3.400456E-2,    -3.53528,          NaN,         NaN,  4.365890E-3,    -0.42805,          NaN,         NaN
     8.0,  3.786440E-2,    -3.42142,          NaN,         NaN,  4.897001E-3,    -0.31506,          NaN,         NaN
     9.0,  4.144033E-2,    -3.30290,          NaN,         NaN,  5.403017E-3,    -0.19736,          NaN,         NaN
    10.0,  4.470034E-2,    -3.18135,          NaN,         NaN,  5.880685E-3,    -0.07644,          NaN,         NaN
    11.0,  4.761826E-2,    -3.05787,          NaN,         NaN,  6.327237E-3,     0.04672,          NaN,         NaN
    12.0,  5.017318E-2,    -2.93326,          NaN,         NaN,  6.740309E-3,     0.17144,          NaN,         NaN
    13.0,  5.234925E-2,    -2.80813,          NaN,         NaN,  7.117910E-3,     0.29722,          NaN,         NaN
    14.0,  5.413561E-2,    -2.68297,          NaN,         NaN,  7.458403E-3,     0.42371,          NaN,         NaN
    15.0,  5.552640E-2,    -2.55819,          NaN,         NaN,  7.760498E-3,     0.55060,          NaN,         NaN
    16.0,  5.652078E-2,    -2.43419,          NaN,         NaN,  8.023247E-3,     0.67766,          NaN,         NaN
    17.0,  5.712295E-2,    -2.31132,          NaN,         NaN,  8.246038E-3,     0.80469,          NaN,         NaN
    18.0,  5.734214E-2,    -2.18995,          NaN,         NaN,  8.428590E-3,     0.93149,          NaN,         NaN
    19.0,  5.719266E-2,    -2.07048,          NaN,         NaN,  8.570952E-3,     1.05790,          NaN,         NaN
    20.0,  5.669382E-2,    -1.95328,          NaN,         NaN,  8.673492E-3,     1.18378,          NaN,         NaN
    21.0,  5.586999E-2,    -1.83882,          NaN,         NaN,  8.736891E-3,     1.30894,          NaN,         NaN
    22.0,  5.475052E-2,    -1.72757,          NaN,         NaN,  8.762136E-3,     1.43325,          NaN,         NaN
    23.0,  5.336977E-2,    -1.62006,          NaN,         NaN,  8.750504E-3,     1.55653,          NaN,         NaN
    24.0,  5.176705E-2,    -1.51689,          NaN,         NaN,  8.703559E-3,     1.67861,          NaN,         NaN
    25.0,  4.998658E-2,    -1.41870,          NaN,         NaN,  8.623137E-3,     1.79931,          NaN,         NaN
    26.0,  4.807743E-2,    -1.32619,          NaN,         NaN,  8.511333E-3,     1.91843,          NaN,         NaN
    27.0,  4.609327E-2,    -1.24008,          NaN,         NaN,  8.370499E-3,     2.03574,          NaN,         NaN
    28.0,  4.409192E-2,    -1.16105,          NaN,         NaN,  8.203225E-3,     2.15101,          NaN,         NaN
    29.0,  4.213449E-2,    -1.08970,          NaN,         NaN,  8.012338E-3,     2.26399,          NaN,         NaN
    30.0,  4.028379E-2,    -1.02643,          NaN,         NaN,  7.800893E-3,     2.37437,          NaN,         NaN
    31.0,  3.860186E-2,    -0.97127,          NaN,         NaN,  7.572167E-3,     2.48185,          NaN,         NaN
    32.0,  3.714623E-2,    -0.92377,          NaN,         NaN,  7.329652E-3,     2.58609,          NaN,         NaN
    33.0,  3.596521E-2,    -0.88284,          NaN,         NaN,  7.077054E-3,     2.68672,          NaN,         NaN
    34.0,  3.509260E-2,    -0.84673,          NaN,         NaN,  6.818283E-3,     2.78338,          NaN,         NaN
    35.0,  3.454310E-2,    -0.81316,          NaN,         NaN,  6.557436E-3,     2.87567,          NaN,         NaN
    36.0,  3.430981E-2,    -0.77959,          NaN,         NaN,  6.298775E-3,     2.96322,          NaN,         NaN
    37.0,  3.436485E-2,    -0.74356,          NaN,         NaN,  6.046688E-3,     3.04572,          NaN,         NaN
    38.0,  3.466311E-2,    -0.70306,          NaN,         NaN,  5.805614E-3,     3.12291,          NaN,         NaN
    39.0,  3.514806E-2,    -0.65671,          NaN,         NaN,  5.579945E-3,     3.19466,          NaN,         NaN
    40.0,  3.575803E-2,    -0.60377,          NaN,         NaN,  5.373875E-3,     3.26104,          NaN,         NaN
    41.0,  3.643161E-2,    -0.54414,          NaN,         NaN,  5.191211E-3,     3.32234,          NaN,         NaN
    42.0,  3.711168E-2,    -0.47811,          NaN,         NaN,  5.035134E-3,     3.37914,          NaN,         NaN
    43.0,  3.774774E-2,    -0.40632,          NaN,         NaN,  4.907957E-3,     3.43229,          NaN,         NaN
    44.0,  3.829713E-2,    -0.32953,          NaN,         NaN,  4.810888E-3,     3.48291,          NaN,         NaN
    45.0,  3.872539E-2,    -0.24862,          NaN,         NaN,  4.743878E-3,     3.53229,          NaN,         NaN
    46.0,  3.900603E-2,    -0.16446,          NaN,         NaN,  4.705562E-3,     3.58178,          NaN,         NaN
    47.0,  3.912021E-2,    -0.07793,          NaN,         NaN,  4.693346E-3,     3.63265,          NaN,         NaN
    48.0,  3.905622E-2,     0.01009,          NaN,         NaN,  4.703599E-3,     3.68601,          NaN,         NaN
    49.0,  3.880901E-2,     0.09878,          NaN,         NaN,  4.731936E-3,     3.74267,          NaN,         NaN
    50.0,  3.837971E-2,     0.18728,          NaN,         NaN,  4.773528E-3,     3.80314,          NaN,         NaN
    51.0,  3.777534E-2,     0.27478,          NaN,         NaN,  4.823392E-3,     3.86766,          NaN,         NaN
    52.0,  3.700845E-2,     0.36042,          NaN,         NaN,  4.876635E-3,     3.93617,          NaN,         NaN
    53.0,  3.609695E-2,     0.44334,          NaN,         NaN,  4.928638E-3,     4.00845,          NaN,         NaN
    54.0,  3.506391E-2,     0.52265,          NaN,         NaN,  4.975181E-3,     4.08410,          NaN,         NaN
    55.0,  3.393745E-2,     0.59742,          NaN,         NaN,  5.012523E-3,     4.16261,          NaN,         NaN
    56.0,  3.275060E-2,     0.66674,          NaN,         NaN,  5.037451E-3,     4.24341,          NaN,         NaN
    57.0,  3.154106E-2,     0.72971,          NaN,         NaN,  5.047309E-3,     4.32584,          NaN,         NaN
    58.0,  3.035069E-2,     0.78555,          NaN,         NaN,  5.040020E-3,     4.40921,          NaN,         NaN
    59.0,  2.922465E-2,     0.83365,          NaN,         NaN,  5.014110E-3,     4.49279,          NaN,         NaN
    60.0,  2.820977E-2,     0.87380,          NaN,         NaN,  4.968740E-3,     4.57578,          NaN,         NaN
    61.0,  2.735207E-2,     0.90623,          NaN,         NaN,  4.903756E-3,     4.65734,          NaN,         NaN
    62.0,  2.669333E-2,     0.93188,          NaN,         NaN,  4.819750E-3,     4.73651,          NaN,         NaN
    63.0,  2.626696E-2,     0.95233,          NaN,         NaN,  4.718157E-3,     4.81229,          NaN,         NaN
