Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,    -0.001692,     0.000776
  1610.050,     0.000778,    -0.000091
  1610.100,    -0.001498,     0.000583
  1610.150,    -0.002709,    -0.000537
  1610.200,     0.005121,    -0.000731
  1610.250,     0.003984,    -0.001142
  1610.300,     0.002136,    -0.002075
  1610.350,     0.001145,    -0.001536
  1610.400,     0.002334,    -0.001784
  1610.450,    -0.003404,    -0.002115
  1610.500,    -0.003261,    -0.001315
  1610.550,    -0.005127,    -0.001887
  1610.600,    -0.008027,    -0.002512
  1610.650,    -0.009810,    -0.001913
  1610.700,    -0.023233,    -0.001963
  1610.750,    -0.025309,    -0.001756
  1610.800,    -0.035868,    -0.000455
  1610.850,    -0.036757,     0.000779
  1610.900,    -0.040921,    -0.001084
  1610.950,    -0.046867,     0.001914
  1611.000,    -0.048626,     0.000398
  1611.050,    -0.049337,    -0.000773
  1611.100,    -0.049580,    -0.001160
  1611.150,    -0.055119,     0.000672
  1611.200,    -0.060122,    -0.003129
  1611.250,    -0.064482,    -0.002493
  1611.300,    -0.073132,    -0.000005
  1611.350,    -0.081394,    -0.001220
  1611.400,    -0.088172,    -0.000619
  1611.450,    -0.095554,    -0.001232
  1611.500,    -0.104483,     0.000163
  1611.550,    -0.107512,    -0.001503
  1611.600,    -0.108128,    -0.001156
  1611.650,    -0.116128,    -0.001092
  1611.700,    -0.117821,     0.000983
  1611.750,    -0.121192,     0.000247
  1611.800,    -0.120345,     0.000414
  1611.850,    -0.122864,    -0.001028
  1611.900,    -0.120481,     0.000646
  1611.950,    -0.126567,     0.001094
  1612.000,    -0.116958,    -0.001957
  1612.050,    -0.126955,    -0.001952
  1612.100,    -0.130806,    -0.001785
  1612.150,    -0.125342,    -0.000168
  1612.200,    -0.130845,    -0.001922
  1612.250,    -0.131613,    -0.000834
  1612.300,    -0.135205,    -0.001918
  1612.350,    -0.141679,     0.000349
  1612.400,    -0.141375,    -0.001163
  1612.450,    -0.140685,    -0.002067
  1612.500,    -0.143376,     0.000045
  1612.550,    -0.143828,     0.000998
  1612.600,    -0.143965,     0.001100
  1612.650,    -0.150205,    -0.000270
  1612.700,    -0.146890,    -0.000156
  1612.750,    -0.144046,     0.000837
  1612.800,    -0.150605,    -0.001161
  1612.850,    -0.143602,    -0.000643
  1612.900,    -0.135619,    -0.000454
  1612.950,    -0.130317,    -0.001666
  1613.000,    -0.120002,    -0.001341
  1613.050,    -0.119349,     0.000065
  1613.100,    -0.105191,    -0.001478
  1613.150,    -0.094032,    -0.001585
  1613.200,    -0.082797,    -0.000864
  1613.250,    -0.060607,    -0.003347
  1613.300,    -0.044240,     0.000001
  1613.350,    -0.022475,    -0.002083
  1613.400,    -0.008973,     0.000462
  1613.450,     0.013878,     0.001616
  1613.500,     0.043836,     0.000290
  1613.550,     0.080030,    -0.001159
  1613.600,     0.111792,    -0.000718
  1613.650,     0.150509,    -0.000228
  1613.700,     0.189900,    -0.000931
  1613.750,     0.212223,    -0.001227
  1613.800,     0.230724,    -0.001902
  1613.850,     0.212826,    -0.000800
  1613.900,     0.161125,    -0.002166
  1613.950,     0.051317,     0.000051
  1614.000,    -0.114320,    -0.001333
  1614.050,    -0.327538,    -0.001646
  1614.100,    -0.586069,    -0.001090
  1614.150,    -0.847667,     0.000928
  1614.200,    -1.082627,     0.000129
  1614.250,    -1.230886,    -0.000248
  1614.300,    -1.257497,    -0.000347
  1614.350,    -1.168828,     0.000448
  1614.400,    -0.988780,     0.000021
  1614.450,    -0.755892,    -0.000459
  1614.500,    -0.511698,     0.000398
  1614.550,    -0.291265,    -0.000252
  1614.600,    -0.090797,    -0.000261
  1614.650,     0.076139,    -0.000908
  1614.700,     0.172618,    -0.002399
  1614.750,     0.225385,    -0.000867
  1614.800,     0.224686,    -0.001137
  1614.850,     0.201159,    -0.001991
  1614.900,     0.152416,    -0.001146
  1614.950,     0.094279,    -0.001121
  1615.000,     0.037463,    -0.002247
  1615.050,    -0.024643,     0.000030
  1615.100,    -0.065623,    -0.000510
  1615.150,    -0.111011,     0.000227
  1615.200,    -0.126366,     0.001000
  1615.250,    -0.138172,    -0.000706
  1615.300,    -0.149248,     0.000010
  1615.350,    -0.162124,     0.001253
  1615.400,    -0.174107,    -0.001545
  1615.450,    -0.189360,    -0.000604
  1615.500,    -0.206661,     0.000994
  1615.550,    -0.211867,    -0.000946
  1615.600,    -0.229259,     0.000326
  1615.650,    -0.239498,    -0.000440
  1615.700,    -0.244713,    -0.000873
  1615.750,    -0.231624,    -0.000744
  1615.800,    -0.225215,    -0.002089
  1615.850,    -0.202834,    -0.001451
  1615.900,    -0.181535,    -0.001070
  1615.950,    -0.162490,    -0.001156
  1616.000,    -0.146337,    -0.002334
  1616.050,    -0.136846,    -0.001389
  1616.100,    -0.127247,    -0.001525
  1616.150,    -0.127384,    -0.002411
  1616.200,    -0.129634,    -0.002901
  1616.250,    -0.136154,    -0.001100
  1616.300,    -0.142278,     0.000221
  1616.350,    -0.137931,    -0.000666
  1616.400,    -0.139605,    -0.001444
  1616.450,    -0.134847,    -0.000586
  1616.500,    -0.132764,     0.001164
  1616.550,    -0.140264,     0.002167
  1616.600,    -0.150137,     0.001883
  1616.650,    -0.162683,     0.001033
  1616.700,    -0.201957,    -0.000254
  1616.750,    -0.242466,     0.000930
  1616.800,    -0.294697,     0.000977
  1616.850,    -0.345620,    -0.001381
  1616.900,    -0.379168,    -0.002130
  1616.950,    -0.388482,    -0.002052
  1617.000,    -0.366777,    -0.000878
  1617.050,    -0.324929,    -0.001415
  1617.100,    -0.258875,     0.000580
  1617.150,    -0.195514,    -0.000682
  1617.200,    -0.144403,    -0.003459
  1617.250,    -0.123538,    -0.002775
  1617.300,    -0.111487,    -0.003263
  1617.350,    -0.128434,    -0.002597
  1617.400,    -0.153748,    -0.001835
  1617.450,    -0.198023,    -0.002890
  1617.500,    -0.246584,    -0.001425
  1617.550,    -0.284763,     0.000617
  1617.600,    -0.323273,     0.001191
  1617.650,    -0.344308,     0.000514
  1617.700,    -0.361556,     0.002038
  1617.750,    -0.370589,     0.001294
  1617.800,    -0.371794,     0.000153
  1617.850,    -0.371761,     0.000499
  1617.900,    -0.364560,     0.000017
  1617.950,    -0.360368,     0.000052
  1618.000,    -0.361761,    -0.000432
  1618.050,    -0.362556,    -0.001345
  1618.100,    -0.347090,    -0.002224
  1618.150,    -0.348151,    -0.002860
  1618.200,    -0.333132,    -0.001411
  1618.250,    -0.287220,    -0.001646
  1618.300,    -0.246718,    -0.003270
  1618.350,    -0.190289,    -0.002963
  1618.400,    -0.119097,    -0.002486
  1618.450,    -0.039595,    -0.002790
  1618.500,     0.042569,    -0.003850
  1618.550,     0.109723,    -0.003576
  1618.600,     0.144547,    -0.003391
  1618.650,     0.130094,    -0.002334
  1618.700,    -0.002657,    -0.000764
  1618.750,    -0.309399,    -0.001218
  1618.800,    -0.863779,    -0.000302
  1618.850,    -1.781018,    -0.000286
  1618.900,    -3.087558,    -0.000205
  1618.950,    -4.743320,     0.002016
  1619.000,    -6.582483,     0.003173
  1619.050,    -8.255560,     0.001389
  1619.100,    -9.325597,     0.001345
  1619.150,    -9.345402,     0.002524
  1619.200,    -8.069213,     0.000299
  1619.250,    -5.586535,    -0.002293
  1619.300,    -2.339332,     0.000756
  1619.350,     1.007878,     0.002301
  1619.400,     3.835631,    -0.000399
  1619.450,     5.784041,    -0.001582
  1619.500,     6.779145,    -0.003178
  1619.550,     6.903576,    -0.002618
  1619.600,     6.261783,    -0.002538
  1619.650,     4.994996,    -0.002057
  1619.700,     3.319007,    -0.002791
  1619.750,     1.578804,    -0.004337
  1619.800,     0.090507,    -0.003592
  1619.850,    -0.944076,    -0.004060
  1619.900,    -1.549499,    -0.003693
  1619.950,    -1.835390,    -0.002203
  1620.000,    -1.856466,    -0.001829
  1620.050,    -1.603734,    -0.001756
  1620.100,    -1.134881,    -0.000972
  1620.150,    -0.598364,     0.000122
  1620.200,    -0.116624,     0.000188
  1620.250,     0.232888,     0.001838
  1620.300,     0.435239,     0.002967
  1620.350,     0.575622,     0.001793
  1620.400,     0.699732,     0.001334
  1620.450,     0.829849,     0.001759
  1620.500,     1.014897,    -0.000703
  1620.550,     1.279286,     0.001104
  1620.600,     1.660440,     0.001967
  1620.650,     2.178352,    -0.001244
  1620.700,     2.831144,    -0.002857
  1620.750,     3.608956,    -0.000768
  1620.800,     4.452118,    -0.001799
  1620.850,     5.306821,    -0.003974
  1620.900,     6.171364,    -0.002200
  1620.950,     7.041871,    -0.002994
  1621.000,     7.940605,    -0.003853
  1621.050,     8.909013,    -0.006126
  1621.100,     9.981783,    -0.006053
  1621.150,    11.196310,    -0.005021
  1621.200,    12.627491,    -0.005007
  1621.250,    14.322157,    -0.003635
  1621.300,    16.323447,    -0.003452
  1621.350,    18.637824,    -0.006428
  1621.400,    21.258380,    -0.004264
  1621.450,    24.180587,    -0.003924
  1621.500,    27.413993,    -0.004636
  1621.550,    30.991557,    -0.004402
  1621.600,    34.950196,    -0.004349
  1621.650,    39.333543,    -0.004236
  1621.700,    44.098791,    -0.002737
  1621.750,    49.160603,    -0.003429
  1621.800,    54.350057,    -0.005556
  1621.850,    59.361317,    -0.003592
  1621.900,    63.670071,     0.001035
  1621.950,    66.331486,    -0.001593
  1622.000,    65.815663,    -0.000657
  1622.050,    59.799850,     0.003350
  1622.100,    45.059975,     0.005039
  1622.150,    17.531356,     0.010402
  1622.200,   -27.206787,     0.015887
  1622.250,   -92.544101,     0.020511
  1622.300,  -178.791642,     0.023783
  1622.350,  -280.962452,     0.023932
  1622.400,  -387.272227,     0.020429
  1622.450,  -479.212036,     0.015724
  1622.500,  -534.428770,     0.012231
  1622.550,  -533.247645,     0.008104
  1622.600,  -467.429749,     0.010086
  1622.650,  -345.772357,     0.014539
  1622.700,  -190.965398,     0.016976
  1622.750,   -29.674160,     0.015792
  1622.800,   117.304383,     0.011686
  1622.850,   238.023523,     0.004613
  1622.900,   325.959774,    -0.003205
  1622.950,   376.423501,    -0.010708
  1623.000,   386.902013,    -0.014967
  1623.050,   360.651963,    -0.016168
  1623.100,   308.587882,    -0.015219
  1623.150,   245.315938,    -0.017348
  1623.200,   182.196029,    -0.016351
  1623.250,   124.258135,    -0.014322
  1623.300,    73.093905,    -0.012209
  1623.350,    31.271990,    -0.009268
  1623.400,     2.478572,    -0.007038
  1623.450,   -12.044997,    -0.008423
  1623.500,   -15.526145,    -0.006525
  1623.550,   -13.603831,    -0.003189
