Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.348093E-3,    -3.14159,          NaN,         NaN,  8.071292E-4,    -0.00000,          NaN,         NaN
     1.0,  8.485113E-3,    -3.66406,          NaN,         NaN,  2.089981E-3,    -0.53892,          NaN,         NaN
     2.0,  1.235138E-2,    -3.86173,          NaN,         NaN,  3.099103E-3,    -0.72440,          NaN,         NaN
     3.0,  1.684656E-2,    -3.88730,          NaN,         NaN,  4.262171E-3,    -0.73478,          NaN,         NaN
     4.0,  2.147891E-2,    -3.84062,          NaN,         NaN,  5.459819E-3,    -0.67424,          NaN,         NaN
     5.0,  2.606222E-2,    -3.75972,          NaN,         NaN,  6.648644E-3,    -0.58063,          NaN,         NaN
     6.0,  3.050021E-2,    -3.66052,          NaN,         NaN,  7.806585E-3,    -0.46947,          NaN,         NaN
     7.0,  3.472975E-2,    -3.55065,          NaN,         NaN,  8.919170E-3,    -0.34813,          NaN,         NaN
     8.0,  3.870317E-2,    -3.43417,          NaN,         NaN,  9.975322E-3,    -0.22052,          NaN,         NaN
     9.0,  4.238200E-2,    -3.31349,          NaN,         NaN,  1.096586E-2,    -0.08893,          NaN,         NaN
    10.0,  4.573438E-2,    -3.19011,          NaN,         NaN,  1.188292E-2,     0.04521,          NaN,         NaN
    11.0,  4.873409E-2,    -3.06505,          NaN,         NaN,  1.271966E-2,     0.18093,          NaN,         NaN
    12.0,  5.136010E-2,    -2.93906,          NaN,         NaN,  1.347025E-2,     0.31752,          NaN,         NaN
    13.0,  5.359642E-2,    -2.81270,          NaN,         NaN,  1.412977E-2,     0.45447,          NaN,         NaN
    14.0,  5.543214E-2,    -2.68644,          NaN,         NaN,  1.469427E-2,     0.59136,          NaN,         NaN
    15.0,  5.686140E-2,    -2.56067,          NaN,         NaN,  1.516077E-2,     0.72782,          NaN,         NaN
    16.0,  5.788345E-2,    -2.43577,          NaN,         NaN,  1.552734E-2,     0.86353,          NaN,         NaN
    17.0,  5.850273E-2,    -2.31210,          NaN,         NaN,  1.579310E-2,     0.99818,          NaN,         NaN
    18.0,  5.872885E-2,    -2.19001,          NaN,         NaN,  1.595828E-2,     1.13147,          NaN,         NaN
    19.0,  5.857661E-2,    -2.06987,          NaN,         NaN,  1.602426E-2,     1.26310,          NaN,         NaN
    20.0,  5.806604E-2,    -1.95211,          NaN,         NaN,  1.599363E-2,     1.39273,          NaN,         NaN
    21.0,  5.722237E-2,    -1.83714,          NaN,         NaN,  1.587017E-2,     1.52001,          NaN,         NaN
    22.0,  5.607599E-2,    -1.72546,          NaN,         NaN,  1.565897E-2,     1.64455,          NaN,         NaN
    23.0,  5.466252E-2,    -1.61762,          NaN,         NaN,  1.536640E-2,     1.76592,          NaN,         NaN
    24.0,  5.302272E-2,    -1.51419,          NaN,         NaN,  1.500020E-2,     1.88362,          NaN,         NaN
    25.0,  5.120250E-2,    -1.41584,          NaN,         NaN,  1.456946E-2,     1.99711,          NaN,         NaN
    26.0,  4.925279E-2,    -1.32326,          NaN,         NaN,  1.408470E-2,     2.10577,          NaN,         NaN
    27.0,  4.722934E-2,    -1.23717,          NaN,         NaN,  1.355788E-2,     2.20895,          NaN,         NaN
    28.0,  4.519216E-2,    -1.15824,          NaN,         NaN,  1.300239E-2,     2.30592,          NaN,         NaN
    29.0,  4.320461E-2,    -1.08707,          NaN,         NaN,  1.243299E-2,     2.39594,          NaN,         NaN
    30.0,  4.133164E-2,    -1.02401,          NaN,         NaN,  1.186568E-2,     2.47833,          NaN,         NaN
    31.0,  3.963713E-2,    -0.96905,          NaN,         NaN,  1.131742E-2,     2.55252,          NaN,         NaN
    32.0,  3.817986E-2,    -0.92167,          NaN,         NaN,  1.080553E-2,     2.61820,          NaN,         NaN
    33.0,  3.700853E-2,    -0.88071,          NaN,         NaN,  1.034688E-2,     2.67552,          NaN,         NaN
    34.0,  3.615632E-2,    -0.84436,          NaN,         NaN,  9.956632E-3,     2.72516,          NaN,         NaN
    35.0,  3.563627E-2,    -0.81030,          NaN,         NaN,  9.646687E-3,     2.76857,          NaN,         NaN
    36.0,  3.543898E-2,    -0.77598,          NaN,         NaN,  9.424133E-3,     2.80782,          NaN,         NaN
    37.0,  3.553366E-2,    -0.73901,          NaN,         NaN,  9.290000E-3,     2.84551,          NaN,         NaN
    38.0,  3.587222E-2,    -0.69742,          NaN,         NaN,  9.238831E-3,     2.88437,          NaN,         NaN
    39.0,  3.639543E-2,    -0.64993,          NaN,         NaN,  9.259261E-3,     2.92684,          NaN,         NaN
    40.0,  3.703937E-2,    -0.59589,          NaN,         NaN,  9.335457E-3,     2.97483,          NaN,         NaN
    41.0,  3.774090E-2,    -0.53525,          NaN,         NaN,  9.448988E-3,     3.02951,          NaN,         NaN
    42.0,  3.844158E-2,    -0.46838,          NaN,         NaN,  9.580663E-3,     3.09134,          NaN,         NaN
    43.0,  3.909004E-2,    -0.39592,          NaN,         NaN,  9.711982E-3,     3.16022,          NaN,         NaN
    44.0,  3.964315E-2,    -0.31869,          NaN,         NaN,  9.826121E-3,     3.23565,          NaN,         NaN
    45.0,  4.006628E-2,    -0.23758,          NaN,         NaN,  9.908481E-3,     3.31689,          NaN,         NaN
    46.0,  4.033319E-2,    -0.15349,          NaN,         NaN,  9.946931E-3,     3.40303,          NaN,         NaN
    47.0,  4.042563E-2,    -0.06733,          NaN,         NaN,  9.931846E-3,     3.49311,          NaN,         NaN
    48.0,  4.033289E-2,     0.02001,          NaN,         NaN,  9.856055E-3,     3.58614,          NaN,         NaN
    49.0,  4.005135E-2,     0.10763,          NaN,         NaN,  9.714741E-3,     3.68108,          NaN,         NaN
    50.0,  3.958411E-2,     0.19468,          NaN,         NaN,  9.505347E-3,     3.77687,          NaN,         NaN
    51.0,  3.894066E-2,     0.28026,          NaN,         NaN,  9.227504E-3,     3.87236,          NaN,         NaN
    52.0,  3.813669E-2,     0.36347,          NaN,         NaN,  8.883009E-3,     3.96627,          NaN,         NaN
    53.0,  3.719390E-2,     0.44339,          NaN,         NaN,  8.475881E-3,     4.05710,          NaN,         NaN
    54.0,  3.613994E-2,     0.51908,          NaN,         NaN,  8.012507E-3,     4.14306,          NaN,         NaN
    55.0,  3.500827E-2,     0.58960,          NaN,         NaN,  7.501970E-3,     4.22188,          NaN,         NaN
    56.0,  3.383799E-2,     0.65401,          NaN,         NaN,  6.956595E-3,     4.29067,          NaN,         NaN
    57.0,  3.267342E-2,     0.71149,          NaN,         NaN,  6.392860E-3,     4.34571,          NaN,         NaN
    58.0,  3.156322E-2,     0.76140,          NaN,         NaN,  5.832752E-3,     4.38230,          NaN,         NaN
    59.0,  3.055883E-2,     0.80344,          NaN,         NaN,  5.305541E-3,     4.39494,          NaN,         NaN
    60.0,  2.971191E-2,     0.83781,          NaN,         NaN,  4.849315E-3,     4.37843,          NaN,         NaN
    61.0,  2.907062E-2,     0.86532,          NaN,         NaN,  4.510120E-3,     4.33077,          NaN,         NaN
    62.0,  2.867512E-2,     0.88750,          NaN,         NaN,  4.334702E-3,     4.25763,          NaN,         NaN
    63.0,  2.855295E-2,     0.90650,          NaN,         NaN,  4.354953E-3,     4.17489,          NaN,         NaN
    64.0,  2.871557E-2,     0.92484,          NaN,         NaN,  4.572673E-3,     4.10334,          NaN,         NaN
    65.0,  2.915726E-2,     0.94502,          NaN,         NaN,  4.959449E-3,     4.05850,          NaN,         NaN
    66.0,  2.985668E-2,     0.96920,          NaN,         NaN,  5.471602E-3,     4.04570,          NaN,         NaN
    67.0,  3.078077E-2,     0.99890,          NaN,         NaN,  6.065515E-3,     4.06276,          NaN,         NaN
    68.0,  3.188964E-2,     1.03497,          NaN,         NaN,  6.704877E-3,     4.10447,          NaN,         NaN
    69.0,  3.314124E-2,     1.07761,          NaN,         NaN,  7.361662E-3,     4.16539,          NaN,         NaN
    70.0,  3.449507E-2,     1.12657,          NaN,         NaN,  8.014727E-3,     4.24093,          NaN,         NaN
    71.0,  3.591471E-2,     1.18127,          NaN,         NaN,  8.648107E-3,     4.32748,          NaN,         NaN
    72.0,  3.736924E-2,     1.24098,          NaN,         NaN,  9.249678E-3,     4.42227,          NaN,         NaN
    73.0,  3.883380E-2,     1.30491,          NaN,         NaN,  9.810230E-3,     4.52319,          NaN,         NaN
