Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,    -0.000400,     0.002203
  1610.050,     0.003597,    -0.000098
  1610.100,    -0.005381,    -0.001310
  1610.150,     0.003411,    -0.000481
  1610.200,    -0.001228,    -0.000314
  1610.250,     0.010975,     0.001924
  1610.300,     0.013033,     0.002230
  1610.350,     0.010489,     0.003999
  1610.400,     0.014468,     0.006181
  1610.450,     0.020417,     0.004507
  1610.500,     0.011868,     0.006880
  1610.550,     0.011017,     0.006565
  1610.600,     0.001528,     0.005234
  1610.650,    -0.000034,     0.005731
  1610.700,    -0.013762,     0.004144
  1610.750,    -0.021985,     0.001161
  1610.800,    -0.027929,     0.002422
  1610.850,    -0.030309,    -0.000210
  1610.900,    -0.031695,     0.002279
  1610.950,    -0.033245,     0.001464
  1611.000,    -0.030268,     0.000191
  1611.050,    -0.030764,     0.002181
  1611.100,    -0.029091,     0.001022
  1611.150,    -0.022938,     0.003089
  1611.200,    -0.026991,     0.003185
  1611.250,    -0.034608,     0.004366
  1611.300,    -0.035622,     0.004032
  1611.350,    -0.046760,     0.006438
  1611.400,    -0.039183,     0.004003
  1611.450,    -0.051136,     0.003590
  1611.500,    -0.045835,     0.002805
  1611.550,    -0.057114,     0.002739
  1611.600,    -0.056836,     0.001152
  1611.650,    -0.052384,    -0.000695
  1611.700,    -0.062421,     0.000518
  1611.750,    -0.054145,     0.001344
  1611.800,    -0.058700,     0.001789
  1611.850,    -0.054754,    -0.000895
  1611.900,    -0.049264,    -0.000120
  1611.950,    -0.054346,     0.001175
  1612.000,    -0.048718,     0.002452
  1612.050,    -0.046137,     0.002903
  1612.100,    -0.052671,     0.005109
  1612.150,    -0.054033,     0.002957
  1612.200,    -0.049932,     0.004757
  1612.250,    -0.046629,     0.005398
  1612.300,    -0.049736,     0.004425
  1612.350,    -0.046544,     0.005641
  1612.400,    -0.047083,     0.004644
  1612.450,    -0.047626,     0.004235
  1612.500,    -0.045695,     0.003947
  1612.550,    -0.051750,     0.003257
  1612.600,    -0.046972,     0.001249
  1612.650,    -0.046411,     0.002508
  1612.700,    -0.046336,    -0.000041
  1612.750,    -0.038873,     0.000233
  1612.800,    -0.040320,    -0.000552
  1612.850,    -0.039362,     0.000416
  1612.900,    -0.031401,     0.000880
  1612.950,    -0.018358,     0.002017
  1613.000,    -0.014498,     0.001420
  1613.050,    -0.014867,     0.002720
  1613.100,     0.005200,     0.002703
  1613.150,     0.015554,     0.004402
  1613.200,     0.024959,     0.004433
  1613.250,     0.036787,     0.003501
  1613.300,     0.055944,     0.005586
  1613.350,     0.072609,     0.005324
  1613.400,     0.098415,     0.004107
  1613.450,     0.122574,     0.003326
  1613.500,     0.143982,     0.003417
  1613.550,     0.182278,     0.000848
  1613.600,     0.211563,     0.002011
  1613.650,     0.246973,     0.003034
  1613.700,     0.264365,     0.001096
  1613.750,     0.273016,     0.001923
  1613.800,     0.246083,    -0.000139
  1613.850,     0.173642,     0.000541
  1613.900,     0.058727,     0.000857
  1613.950,    -0.119021,     0.003303
  1614.000,    -0.373113,     0.001772
  1614.050,    -0.651384,     0.002533
  1614.100,    -0.937938,     0.002543
  1614.150,    -1.176701,     0.003762
  1614.200,    -1.326818,     0.004489
  1614.250,    -1.350062,     0.004363
  1614.300,    -1.240669,     0.004887
  1614.350,    -1.049535,     0.004942
  1614.400,    -0.819495,     0.003503
  1614.450,    -0.572706,     0.004954
  1614.500,    -0.348800,     0.003811
  1614.550,    -0.150853,     0.002092
  1614.600,     0.002147,     0.000594
  1614.650,     0.104749,     0.001699
  1614.700,     0.144937,     0.003224
  1614.750,     0.149542,     0.002832
  1614.800,     0.123814,     0.001769
  1614.850,     0.084365,     0.001512
  1614.900,     0.027856,     0.002013
  1614.950,    -0.013103,     0.001575
  1615.000,    -0.070228,     0.000837
  1615.050,    -0.111413,     0.001584
  1615.100,    -0.130537,     0.001368
  1615.150,    -0.153802,     0.002090
  1615.200,    -0.153811,     0.002405
  1615.250,    -0.173937,     0.002195
  1615.300,    -0.188720,     0.003577
  1615.350,    -0.202210,     0.004347
  1615.400,    -0.220417,     0.003204
  1615.450,    -0.237958,     0.005043
  1615.500,    -0.257855,     0.003179
  1615.550,    -0.272170,     0.002512
  1615.600,    -0.285426,     0.002706
  1615.650,    -0.290302,     0.001821
  1615.700,    -0.291201,     0.002054
  1615.750,    -0.284519,     0.002492
  1615.800,    -0.275280,     0.002250
  1615.850,    -0.265333,     0.001923
  1615.900,    -0.260509,     0.001278
  1615.950,    -0.252520,     0.000678
  1616.000,    -0.258987,    -0.001227
  1616.050,    -0.260610,     0.002259
  1616.100,    -0.264684,     0.003978
  1616.150,    -0.270309,     0.002420
  1616.200,    -0.276994,     0.000312
  1616.250,    -0.279261,     0.003092
  1616.300,    -0.284071,     0.002757
  1616.350,    -0.287900,     0.002126
  1616.400,    -0.288334,     0.001829
  1616.450,    -0.290667,     0.001988
  1616.500,    -0.302943,     0.003291
  1616.550,    -0.330779,     0.003573
  1616.600,    -0.354722,     0.003700
  1616.650,    -0.399492,     0.001933
  1616.700,    -0.455604,     0.001610
  1616.750,    -0.516948,     0.002382
  1616.800,    -0.568731,     0.002081
  1616.850,    -0.599351,     0.003688
  1616.900,    -0.603687,     0.003513
  1616.950,    -0.573761,     0.003250
  1617.000,    -0.518193,     0.001895
  1617.050,    -0.441492,     0.001967
  1617.100,    -0.380577,     0.001083
  1617.150,    -0.325570,     0.001663
  1617.200,    -0.290460,     0.001812
  1617.250,    -0.280322,     0.002969
  1617.300,    -0.295805,     0.003192
  1617.350,    -0.320715,     0.003425
  1617.400,    -0.354092,     0.001918
  1617.450,    -0.392185,     0.003467
  1617.500,    -0.430720,     0.003702
  1617.550,    -0.454710,     0.000472
  1617.600,    -0.472118,     0.002476
  1617.650,    -0.479739,     0.003671
  1617.700,    -0.475487,     0.003424
  1617.750,    -0.463044,     0.003428
  1617.800,    -0.447885,     0.002329
  1617.850,    -0.424132,     0.001053
  1617.900,    -0.403150,     0.003288
  1617.950,    -0.387526,     0.002465
  1618.000,    -0.365786,     0.003517
  1618.050,    -0.333817,     0.003604
  1618.100,    -0.312043,     0.003077
  1618.150,    -0.269525,     0.004285
  1618.200,    -0.213774,     0.001710
  1618.250,    -0.149090,     0.003414
  1618.300,    -0.064856,     0.001353
  1618.350,     0.021639,     0.002730
  1618.400,     0.124015,     0.003251
  1618.450,     0.229464,     0.002525
  1618.500,     0.322389,     0.002084
  1618.550,     0.388279,     0.000219
  1618.600,     0.380930,     0.002307
  1618.650,     0.254863,     0.003318
  1618.700,    -0.072830,     0.002766
  1618.750,    -0.704441,     0.001959
  1618.800,    -1.723540,     0.004685
  1618.850,    -3.171551,     0.004343
  1618.900,    -4.996895,     0.002983
  1618.950,    -6.970588,     0.003090
