Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.928852E-3,    -3.14159,          NaN,         NaN,  1.196838E-3,    -0.00000,          NaN,         NaN
     1.0,  7.956204E-3,    -3.74511,          NaN,         NaN,  2.433611E-3,    -0.03871,          NaN,         NaN
     2.0,  1.221807E-2,    -3.93291,          NaN,         NaN,  2.548005E-3,    -0.06460,          NaN,         NaN
     3.0,  1.700985E-2,    -3.94180,          NaN,         NaN,  2.722912E-3,    -0.06944,          NaN,         NaN
     4.0,  2.187975E-2,    -3.88303,          NaN,         NaN,  2.940714E-3,    -0.05075,          NaN,         NaN
     5.0,  2.666590E-2,    -3.79357,          NaN,         NaN,  3.184180E-3,    -0.01009,          NaN,         NaN
     6.0,  3.128263E-2,    -3.68807,          NaN,         NaN,  3.438440E-3,     0.04926,          NaN,         NaN
     7.0,  3.567144E-2,    -3.57334,          NaN,         NaN,  3.691391E-3,     0.12365,          NaN,         NaN
     8.0,  3.978667E-2,    -3.45298,          NaN,         NaN,  3.933419E-3,     0.20980,          NaN,         NaN
     9.0,  4.359067E-2,    -3.32909,          NaN,         NaN,  4.156958E-3,     0.30499,          NaN,         NaN
    10.0,  4.705185E-2,    -3.20299,          NaN,         NaN,  4.356103E-3,     0.40696,          NaN,         NaN
    11.0,  5.014407E-2,    -3.07557,          NaN,         NaN,  4.526309E-3,     0.51391,          NaN,         NaN
    12.0,  5.284632E-2,    -2.94749,          NaN,         NaN,  4.664198E-3,     0.62432,          NaN,         NaN
    13.0,  5.514269E-2,    -2.81925,          NaN,         NaN,  4.767421E-3,     0.73693,          NaN,         NaN
    14.0,  5.702247E-2,    -2.69127,          NaN,         NaN,  4.834586E-3,     0.85062,          NaN,         NaN
    15.0,  5.848011E-2,    -2.56392,          NaN,         NaN,  4.865211E-3,     0.96435,          NaN,         NaN
    16.0,  5.951538E-2,    -2.43755,          NaN,         NaN,  4.859717E-3,     1.07714,          NaN,         NaN
    17.0,  6.013333E-2,    -2.31248,          NaN,         NaN,  4.819430E-3,     1.18800,          NaN,         NaN
    18.0,  6.034434E-2,    -2.18907,          NaN,         NaN,  4.746619E-3,     1.29589,          NaN,         NaN
    19.0,  6.016415E-2,    -2.06767,          NaN,         NaN,  4.644547E-3,     1.39971,          NaN,         NaN
    20.0,  5.961380E-2,    -1.94869,          NaN,         NaN,  4.517539E-3,     1.49824,          NaN,         NaN
    21.0,  5.871965E-2,    -1.83254,          NaN,         NaN,  4.371077E-3,     1.59019,          NaN,         NaN
    22.0,  5.751332E-2,    -1.71972,          NaN,         NaN,  4.211892E-3,     1.67418,          NaN,         NaN
    23.0,  5.603165E-2,    -1.61076,          NaN,         NaN,  4.048035E-3,     1.74882,          NaN,         NaN
    24.0,  5.431674E-2,    -1.50624,          NaN,         NaN,  3.888872E-3,     1.81293,          NaN,         NaN
