Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.579399E-3,    -3.14159,          NaN,         NaN,  2.846817E-4,    -0.00000,          NaN,         NaN
     1.0,  7.043802E-3,    -3.75102,          NaN,         NaN,  6.687548E-4,    -0.36172,          NaN,         NaN
     2.0,  1.085449E-2,    -3.93811,          NaN,         NaN,  9.048707E-4,    -0.50996,          NaN,         NaN
     3.0,  1.512800E-2,    -3.94607,          NaN,         NaN,  1.202354E-3,    -0.50867,          NaN,         NaN
     4.0,  1.946473E-2,    -3.88672,          NaN,         NaN,  1.529072E-3,    -0.43373,          NaN,         NaN
     5.0,  2.372135E-2,    -3.79695,          NaN,         NaN,  1.872988E-3,    -0.32204,          NaN,         NaN
     6.0,  2.782151E-2,    -3.69127,          NaN,         NaN,  2.228813E-3,    -0.19098,          NaN,         NaN
     7.0,  3.171270E-2,    -3.57645,          NaN,         NaN,  2.593452E-3,    -0.04939,          NaN,         NaN
     8.0,  3.535384E-2,    -3.45605,          NaN,         NaN,  2.964390E-3,     0.09781,          NaN,         NaN
     9.0,  3.871095E-2,    -3.33215,          NaN,         NaN,  3.339082E-3,     0.24773,          NaN,         NaN
    10.0,  4.175557E-2,    -3.20606,          NaN,         NaN,  3.714722E-3,     0.39855,          NaN,         NaN
    11.0,  4.446415E-2,    -3.07867,          NaN,         NaN,  4.088177E-3,     0.54910,          NaN,         NaN
    12.0,  4.681784E-2,    -2.95061,          NaN,         NaN,  4.456012E-3,     0.69861,          NaN,         NaN
    13.0,  4.880248E-2,    -2.82240,          NaN,         NaN,  4.814550E-3,     0.84655,          NaN,         NaN
    14.0,  5.040862E-2,    -2.69445,          NaN,         NaN,  5.159958E-3,     0.99253,          NaN,         NaN
    15.0,  5.163157E-2,    -2.56713,          NaN,         NaN,  5.488352E-3,     1.13628,          NaN,         NaN
    16.0,  5.247148E-2,    -2.44078,          NaN,         NaN,  5.795898E-3,     1.27759,          NaN,         NaN
    17.0,  5.293331E-2,    -2.31575,          NaN,         NaN,  6.078920E-3,     1.41628,          NaN,         NaN
    18.0,  5.302691E-2,    -2.19239,          NaN,         NaN,  6.334007E-3,     1.55219,          NaN,         NaN
    19.0,  5.276697E-2,    -2.07106,          NaN,         NaN,  6.558116E-3,     1.68515,          NaN,         NaN
    20.0,  5.217301E-2,    -1.95218,          NaN,         NaN,  6.748669E-3,     1.81500,          NaN,         NaN
    21.0,  5.126938E-2,    -1.83621,          NaN,         NaN,  6.903646E-3,     1.94153,          NaN,         NaN
    22.0,  5.008522E-2,    -1.72365,          NaN,         NaN,  7.021676E-3,     2.06453,          NaN,         NaN
    23.0,  4.865446E-2,    -1.61507,          NaN,         NaN,  7.102114E-3,     2.18374,          NaN,         NaN
    24.0,  4.701580E-2,    -1.51113,          NaN,         NaN,  7.145119E-3,     2.29888,          NaN,         NaN
    25.0,  4.521273E-2,    -1.41255,          NaN,         NaN,  7.151723E-3,     2.40961,          NaN,         NaN
    26.0,  4.329348E-2,    -1.32011,          NaN,         NaN,  7.123892E-3,     2.51555,          NaN,         NaN
    27.0,  4.131095E-2,    -1.23467,          NaN,         NaN,  7.064573E-3,     2.61628,          NaN,         NaN
    28.0,  3.932230E-2,    -1.15704,          NaN,         NaN,  6.977736E-3,     2.71135,          NaN,         NaN
    29.0,  3.738830E-2,    -1.08799,          NaN,         NaN,  6.868385E-3,     2.80030,          NaN,         NaN
    30.0,  3.557176E-2,    -1.02801,          NaN,         NaN,  6.742537E-3,     2.88269,          NaN,         NaN
    31.0,  3.393504E-2,    -0.97724,          NaN,         NaN,  6.607156E-3,     2.95811,          NaN,         NaN
    32.0,  3.253608E-2,    -0.93515,          NaN,         NaN,  6.469997E-3,     3.02633,          NaN,         NaN
    33.0,  3.142311E-2,    -0.90047,          NaN,         NaN,  6.339360E-3,     3.08728,          NaN,         NaN
    34.0,  3.062874E-2,    -0.87107,          NaN,         NaN,  6.223696E-3,     3.14122,          NaN,         NaN
    35.0,  3.016489E-2,    -0.84419,          NaN,         NaN,  6.131081E-3,     3.18880,          NaN,         NaN
    36.0,  3.002029E-2,    -0.81678,          NaN,         NaN,  6.068578E-3,     3.23107,          NaN,         NaN
    37.0,  3.016191E-2,    -0.78601,          NaN,         NaN,  6.041559E-3,     3.26953,          NaN,         NaN
    38.0,  3.053988E-2,    -0.74967,          NaN,         NaN,  6.053119E-3,     3.30593,          NaN,         NaN
    39.0,  3.109448E-2,    -0.70638,          NaN,         NaN,  6.103723E-3,     3.34215,          NaN,         NaN
    40.0,  3.176301E-2,    -0.65559,          NaN,         NaN,  6.191177E-3,     3.37995,          NaN,         NaN
    41.0,  3.248537E-2,    -0.59742,          NaN,         NaN,  6.310930E-3,     3.42080,          NaN,         NaN
    42.0,  3.320759E-2,    -0.53243,          NaN,         NaN,  6.456628E-3,     3.46574,          NaN,         NaN
    43.0,  3.388381E-2,    -0.46149,          NaN,         NaN,  6.620777E-3,     3.51537,          NaN,         NaN
    44.0,  3.447688E-2,    -0.38557,          NaN,         NaN,  6.795399E-3,     3.56989,          NaN,         NaN
    45.0,  3.495834E-2,    -0.30572,          NaN,         NaN,  6.972578E-3,     3.62914,          NaN,         NaN
    46.0,  3.530793E-2,    -0.22294,          NaN,         NaN,  7.144884E-3,     3.69275,          NaN,         NaN
    47.0,  3.551308E-2,    -0.13822,          NaN,         NaN,  7.305661E-3,     3.76019,          NaN,         NaN
    48.0,  3.556826E-2,    -0.05250,          NaN,         NaN,  7.449210E-3,     3.83081,          NaN,         NaN
    49.0,  3.547447E-2,     0.03332,          NaN,         NaN,  7.570899E-3,     3.90394,          NaN,         NaN
    50.0,  3.523873E-2,     0.11839,          NaN,         NaN,  7.667223E-3,     3.97890,          NaN,         NaN
    51.0,  3.487371E-2,     0.20189,          NaN,         NaN,  7.735823E-3,     4.05500,          NaN,         NaN
    52.0,  3.439732E-2,     0.28303,          NaN,         NaN,  7.775495E-3,     4.13155,          NaN,         NaN
    53.0,  3.383229E-2,     0.36106,          NaN,         NaN,  7.786180E-3,     4.20790,          NaN,         NaN
    54.0,  3.320579E-2,     0.43533,          NaN,         NaN,  7.768948E-3,     4.28340,          NaN,         NaN
    55.0,  3.254880E-2,     0.50525,          NaN,         NaN,  7.725970E-3,     4.35743,          NaN,         NaN
    56.0,  3.189532E-2,     0.57041,          NaN,         NaN,  7.660477E-3,     4.42941,          NaN,         NaN
    57.0,  3.128124E-2,     0.63058,          NaN,         NaN,  7.576704E-3,     4.49879,          NaN,         NaN
    58.0,  3.074281E-2,     0.68582,          NaN,         NaN,  7.479800E-3,     4.56511,          NaN,         NaN
    59.0,  3.031462E-2,     0.73653,          NaN,         NaN,  7.375703E-3,     4.62799,          NaN,         NaN
    60.0,  3.002734E-2,     0.78345,          NaN,         NaN,  7.270957E-3,     4.68720,          NaN,         NaN
    61.0,  2.990532E-2,     0.82767,          NaN,         NaN,  7.172460E-3,     4.74269,          NaN,         NaN
    62.0,  2.996449E-2,     0.87052,          NaN,         NaN,  7.087139E-3,     4.79466,          NaN,         NaN
    63.0,  3.021105E-2,     0.91348,          NaN,         NaN,  7.021549E-3,     4.84356,          NaN,         NaN
    64.0,  3.064126E-2,     0.95795,          NaN,         NaN,  6.981429E-3,     4.89011,          NaN,         NaN
    65.0,  3.124229E-2,     1.00516,          NaN,         NaN,  6.971259E-3,     4.93530,          NaN,         NaN
    66.0,  3.199411E-2,     1.05602,          NaN,         NaN,  6.993881E-3,     4.98030,          NaN,         NaN
    67.0,  3.287174E-2,     1.11112,          NaN,         NaN,  7.050268E-3,     5.02635,          NaN,         NaN
    68.0,  3.384772E-2,     1.17068,          NaN,         NaN,  7.139466E-3,     5.07466,          NaN,         NaN
    69.0,  3.489415E-2,     1.23466,          NaN,         NaN,  7.258742E-3,     5.12628,          NaN,         NaN
    70.0,  3.598439E-2,     1.30281,          NaN,         NaN,  7.403878E-3,     5.18207,          NaN,         NaN
    71.0,  3.709427E-2,     1.37472,          NaN,         NaN,  7.569573E-3,     5.24260,          NaN,         NaN
    72.0,  3.820281E-2,     1.44991,          NaN,         NaN,  7.749863E-3,     5.30819,          NaN,         NaN
    73.0,  3.929269E-2,     1.52785,          NaN,         NaN,  7.938514E-3,     5.37892,          NaN,         NaN
    74.0,  4.035041E-2,     1.60800,          NaN,         NaN,  8.129345E-3,     5.45471,          NaN,         NaN
    75.0,  4.136628E-2,     1.68986,          NaN,         NaN,  8.316475E-3,     5.53532,          NaN,         NaN
    76.0,  4.233432E-2,     1.77295,          NaN,         NaN,  8.494497E-3,     5.62044,          NaN,         NaN
    77.0,  4.325202E-2,     1.85683,          NaN,         NaN,  8.658582E-3,     5.70969,          NaN,         NaN
    78.0,  4.412009E-2,     1.94115,          NaN,         NaN,  8.804540E-3,     5.80268,          NaN,         NaN
    79.0,  4.494205E-2,     2.02556,          NaN,         NaN,  8.928840E-3,     5.89899,          NaN,         NaN
    80.0,  4.572385E-2,     2.10982,          NaN,         NaN,  9.028611E-3,     5.99823,          NaN,         NaN
    81.0,  4.647339E-2,     2.19372,          NaN,         NaN,  9.101616E-3,     6.09999,          NaN,         NaN
    82.0,  4.719997E-2,     2.27713,          NaN,         NaN,  9.146227E-3,     6.20390,          NaN,         NaN
    83.0,  4.791372E-2,     2.35998,          NaN,         NaN,  9.161389E-3,     6.30958,          NaN,         NaN
    84.0,  4.862500E-2,     2.44226,          NaN,         NaN,  9.146577E-3,     6.41668,          NaN,         NaN
    85.0,  4.934379E-2,     2.52400,          NaN,         NaN,  9.101759E-3,     6.52484,          NaN,         NaN
    86.0,  5.007908E-2,     2.60530,          NaN,         NaN,  9.027354E-3,     6.63372,          NaN,         NaN
    87.0,  5.083834E-2,     2.68627,          NaN,         NaN,  8.924197E-3,     6.74296,          NaN,         NaN
    88.0,  5.162709E-2,     2.76708,          NaN,         NaN,  8.793501E-3,     6.85222,          NaN,         NaN
    89.0,  5.244853E-2,     2.84788,          NaN,         NaN,  8.636833E-3,     6.96111,          NaN,         NaN
    90.0,  5.330337E-2,     2.92884,          NaN,         NaN,  8.456081E-3,     7.06926,          NaN,         NaN
    91.0,  5.418980E-2,     3.01012,          NaN,         NaN,  8.253443E-3,     7.17626,          NaN,         NaN
    92.0,  5.510356E-2,     3.09185,          NaN,         NaN,  8.031410E-3,     7.28168,          NaN,         NaN
    93.0,  5.603827E-2,     3.17413,          NaN,         NaN,  7.792770E-3,     7.38504,          NaN,         NaN
    94.0,  5.698569E-2,     3.25702,          NaN,         NaN,  7.540605E-3,     7.48584,          NaN,         NaN
    95.0,  5.793627E-2,     3.34056,          NaN,         NaN,  7.278313E-3,     7.58353,          NaN,         NaN
    96.0,  5.887963E-2,     3.42472,          NaN,         NaN,  7.009626E-3,     7.67753,          NaN,         NaN
    97.0,  5.980512E-2,     3.50946,          NaN,         NaN,  6.738637E-3,     7.76723,          NaN,         NaN
    98.0,  6.070232E-2,     3.59467,          NaN,         NaN,  6.469827E-3,     7.85200,          NaN,         NaN
    99.0,  6.156164E-2,     3.68025,          NaN,         NaN,  6.208082E-3,     7.93122,          NaN,         NaN
   100.0,  6.237477E-2,     3.76604,          NaN,         NaN,  5.958682E-3,     8.00433,          NaN,         NaN
   101.0,  6.313508E-2,     3.85188,          NaN,         NaN,  5.727251E-3,     8.07092,          NaN,         NaN
   102.0,  6.383805E-2,     3.93759,          NaN,         NaN,  5.519626E-3,     8.13078,          NaN,         NaN
   103.0,  6.448150E-2,     4.02299,          NaN,         NaN,  5.341635E-3,     8.18404,          NaN,         NaN
   104.0,  6.506582E-2,     4.10788,          NaN,         NaN,  5.198752E-3,     8.23124,          NaN,         NaN
   105.0,  6.559403E-2,     4.19210,          NaN,         NaN,  5.095663E-3,     8.27343,          NaN,         NaN
   106.0,  6.607184E-2,     4.27548,          NaN,         NaN,  5.035770E-3,     8.31211,          NaN,         NaN
   107.0,  6.650747E-2,     4.35787,          NaN,         NaN,  5.020765E-3,     8.34913,          NaN,         NaN
   108.0,  6.691145E-2,     4.43917,          NaN,         NaN,  5.050361E-3,     8.38651,          NaN,         NaN
   109.0,  6.729625E-2,     4.51930,          NaN,         NaN,  5.122278E-3,     8.42615,          NaN,         NaN
   110.0,  6.767579E-2,     4.59822,          NaN,         NaN,  5.232487E-3,     8.46963,          NaN,         NaN
   111.0,  6.806484E-2,     4.67593,          NaN,         NaN,  5.375627E-3,     8.51810,          NaN,         NaN
   112.0,  6.847833E-2,     4.75250,          NaN,         NaN,  5.545507E-3,     8.57218,          NaN,         NaN
   113.0,  6.893061E-2,     4.82802,          NaN,         NaN,  5.735557E-3,     8.63210,          NaN,         NaN
   114.0,  6.943465E-2,     4.90264,          NaN,         NaN,  5.939201E-3,     8.69771,          NaN,         NaN
   115.0,  7.000129E-2,     4.97655,          NaN,         NaN,  6.150099E-3,     8.76863,          NaN,         NaN
   116.0,  7.063860E-2,     5.04996,          NaN,         NaN,  6.362306E-3,     8.84434,          NaN,         NaN
   117.0,  7.135134E-2,     5.12310,          NaN,         NaN,  6.570338E-3,     8.92424,          NaN,         NaN
   118.0,  7.214062E-2,     5.19619,          NaN,         NaN,  6.769211E-3,     9.00770,          NaN,         NaN
   119.0,  7.300384E-2,     5.26945,          NaN,         NaN,  6.954436E-3,     9.09411,          NaN,         NaN
   120.0,  7.393475E-2,     5.34307,          NaN,         NaN,  7.122019E-3,     9.18284,          NaN,         NaN
   121.0,  7.492383E-2,     5.41720,          NaN,         NaN,  7.268447E-3,     9.27334,          NaN,         NaN
   122.0,  7.595886E-2,     5.49195,          NaN,         NaN,  7.390690E-3,     9.36504,          NaN,         NaN
   123.0,  7.702558E-2,     5.56738,          NaN,         NaN,  7.486207E-3,     9.45740,          NaN,         NaN
   124.0,  7.810859E-2,     5.64348,          NaN,         NaN,  7.552962E-3,     9.54989,          NaN,         NaN
   125.0,  7.919214E-2,     5.72020,          NaN,         NaN,  7.589449E-3,     9.64200,          NaN,         NaN
   126.0,  8.026117E-2,     5.79745,          NaN,         NaN,  7.594735E-3,     9.73317,          NaN,         NaN
   127.0,  8.130213E-2,     5.87509,          NaN,         NaN,  7.568513E-3,     9.82286,          NaN,         NaN
   128.0,  8.230388E-2,     5.95293,          NaN,         NaN,  7.511162E-3,     9.91045,          NaN,         NaN
   129.0,  8.325851E-2,     6.03077,          NaN,         NaN,  7.423839E-3,     9.99530,          NaN,         NaN
   130.0,  8.416206E-2,     6.10839,          NaN,         NaN,  7.308573E-3,    10.07671,          NaN,         NaN
   131.0,  8.501510E-2,     6.18555,          NaN,         NaN,  7.168392E-3,    10.15389,          NaN,         NaN
   132.0,  8.582326E-2,     6.26201,          NaN,         NaN,  7.007457E-3,    10.22601,          NaN,         NaN
   133.0,  8.659754E-2,     6.33754,          NaN,         NaN,  6.831222E-3,    10.29215,          NaN,         NaN
   134.0,  8.735442E-2,     6.41197,          NaN,         NaN,  6.646586E-3,    10.35138,          NaN,         NaN
   135.0,  8.811583E-2,     6.48512,          NaN,         NaN,  6.462023E-3,    10.40282,          NaN,         NaN
   136.0,  8.890871E-2,     6.55688,          NaN,         NaN,  6.287617E-3,    10.44573,          NaN,         NaN
   137.0,  8.976436E-2,     6.62723,          NaN,         NaN,  6.134936E-3,    10.47971,          NaN,         NaN
   138.0,  9.071744E-2,     6.69620,          NaN,         NaN,  6.016614E-3,    10.50493,          NaN,         NaN
   139.0,  9.180456E-2,     6.76391,          NaN,         NaN,  5.945551E-3,    10.52235,          NaN,         NaN
   140.0,  9.306263E-2,     6.83059,          NaN,         NaN,  5.933701E-3,    10.53382,          NaN,         NaN
   141.0,  9.452697E-2,     6.89654,          NaN,         NaN,  5.990632E-3,    10.54208,          NaN,         NaN
   142.0,  9.622928E-2,     6.96215,          NaN,         NaN,  6.122206E-3,    10.55039,          NaN,         NaN
   143.0,  9.819573E-2,     7.02785,          NaN,         NaN,  6.329818E-3,    10.56203,          NaN,         NaN
   144.0,  1.004452E-1,     7.09412,          NaN,         NaN,  6.610454E-3,    10.57977,          NaN,         NaN
   145.0,  1.029883E-1,     7.16143,          NaN,         NaN,  6.957481E-3,    10.60551,          NaN,         NaN
   146.0,  1.058260E-1,     7.23023,          NaN,         NaN,  7.361825E-3,    10.64028,          NaN,         NaN
   147.0,  1.089501E-1,     7.30092,          NaN,         NaN,  7.813152E-3,    10.68426,          NaN,         NaN
   148.0,  1.123434E-1,     7.37381,          NaN,         NaN,  8.300802E-3,    10.73710,          NaN,         NaN
   149.0,  1.159804E-1,     7.44915,          NaN,         NaN,  8.814409E-3,    10.79811,          NaN,         NaN
   150.0,  1.198284E-1,     7.52708,          NaN,         NaN,  9.344253E-3,    10.86642,          NaN,         NaN
   151.0,  1.238492E-1,     7.60769,          NaN,         NaN,  9.881420E-3,    10.94113,          NaN,         NaN
   152.0,  1.280001E-1,     7.69095,          NaN,         NaN,  1.041785E-2,    11.02138,          NaN,         NaN
   153.0,  1.322358E-1,     7.77679,          NaN,         NaN,  1.094631E-2,    11.10635,          NaN,         NaN
   154.0,  1.365091E-1,     7.86510,          NaN,         NaN,  1.146040E-2,    11.19533,          NaN,         NaN
   155.0,  1.407727E-1,     7.95570,          NaN,         NaN,  1.195446E-2,    11.28768,          NaN,         NaN
   156.0,  1.449799E-1,     8.04840,          NaN,         NaN,  1.242357E-2,    11.38284,          NaN,         NaN
   157.0,  1.490855E-1,     8.14297,          NaN,         NaN,  1.286349E-2,    11.48030,          NaN,         NaN
   158.0,  1.530470E-1,     8.23920,          NaN,         NaN,  1.327067E-2,    11.57964,          NaN,         NaN
   159.0,  1.568247E-1,     8.33683,          NaN,         NaN,  1.364221E-2,    11.68046,          NaN,         NaN
   160.0,  1.603830E-1,     8.43563,          NaN,         NaN,  1.397582E-2,    11.78242,          NaN,         NaN
   161.0,  1.636904E-1,     8.53534,          NaN,         NaN,  1.426988E-2,    11.88520,          NaN,         NaN
   162.0,  1.667200E-1,     8.63575,          NaN,         NaN,  1.452334E-2,    11.98852,          NaN,         NaN
   163.0,  1.694503E-1,     8.73659,          NaN,         NaN,  1.473576E-2,    12.09211,          NaN,         NaN
   164.0,  1.718650E-1,     8.83766,          NaN,         NaN,  1.490730E-2,    12.19572,          NaN,         NaN
