Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,    -0.001402,     0.000008
  1610.050,    -0.000304,     0.000273
  1610.100,    -0.002784,    -0.000083
  1610.150,     0.002528,     0.000535
  1610.200,     0.001962,    -0.000732
  1610.250,     0.013292,     0.000078
  1610.300,     0.000634,     0.000449
  1610.350,     0.009120,    -0.000403
  1610.400,     0.012491,    -0.002239
  1610.450,     0.009057,    -0.001170
  1610.500,     0.006913,    -0.000901
  1610.550,     0.010679,    -0.002479
  1610.600,     0.003821,    -0.001927
  1610.650,    -0.000391,    -0.002946
  1610.700,    -0.002105,    -0.003306
  1610.750,    -0.018134,    -0.000412
  1610.800,    -0.026222,     0.000216
  1610.850,    -0.032110,     0.000213
  1610.900,    -0.038325,     0.001075
  1610.950,    -0.041425,     0.001512
  1611.000,    -0.042394,     0.000255
  1611.050,    -0.042354,     0.000873
  1611.100,    -0.043143,     0.000309
  1611.150,    -0.039807,     0.000392
  1611.200,    -0.036278,    -0.001479
  1611.250,    -0.042630,     0.000052
  1611.300,    -0.035945,    -0.002424
  1611.350,    -0.044661,    -0.001664
  1611.400,    -0.044650,    -0.002263
  1611.450,    -0.050227,    -0.001542
  1611.500,    -0.052177,    -0.002103
  1611.550,    -0.052293,    -0.002274
  1611.600,    -0.059387,    -0.000827
  1611.650,    -0.055107,    -0.001578
  1611.700,    -0.057175,    -0.001813
  1611.750,    -0.061605,     0.001153
  1611.800,    -0.058478,     0.000917
  1611.850,    -0.057885,     0.001669
  1611.900,    -0.065062,    -0.000027
  1611.950,    -0.065327,    -0.000803
  1612.000,    -0.065739,     0.001150
  1612.050,    -0.066178,    -0.000863
  1612.100,    -0.067310,    -0.000436
  1612.150,    -0.063920,    -0.000563
  1612.200,    -0.066515,    -0.001513
  1612.250,    -0.068773,     0.000519
  1612.300,    -0.065459,    -0.001345
  1612.350,    -0.064294,    -0.001181
  1612.400,    -0.065147,    -0.000839
  1612.450,    -0.065856,    -0.002068
  1612.500,    -0.064297,    -0.001751
  1612.550,    -0.059772,    -0.000884
  1612.600,    -0.057897,    -0.002040
  1612.650,    -0.060603,     0.000078
  1612.700,    -0.055894,     0.001461
  1612.750,    -0.056663,    -0.000778
  1612.800,    -0.050829,     0.000625
  1612.850,    -0.047937,    -0.000501
  1612.900,    -0.053923,    -0.000198
  1612.950,    -0.040995,     0.000607
  1613.000,    -0.042212,    -0.000043
  1613.050,    -0.034504,     0.001414
  1613.100,    -0.028812,    -0.001287
  1613.150,    -0.025685,    -0.000911
  1613.200,    -0.016907,    -0.000705
  1613.250,    -0.009661,    -0.000732
  1613.300,    -0.002412,     0.000049
  1613.350,     0.017956,    -0.001957
  1613.400,     0.034448,    -0.000587
  1613.450,     0.053901,    -0.001472
  1613.500,     0.075567,    -0.000641
  1613.550,     0.094672,    -0.000964
  1613.600,     0.125196,    -0.001044
  1613.650,     0.154024,    -0.000915
  1613.700,     0.184934,    -0.000534
  1613.750,     0.211844,    -0.000784
  1613.800,     0.224059,     0.000656
  1613.850,     0.222411,    -0.001231
  1613.900,     0.181386,     0.001289
  1613.950,     0.105434,     0.000861
  1614.000,    -0.028923,     0.001018
  1614.050,    -0.222230,     0.000332
  1614.100,    -0.467488,    -0.000644
  1614.150,    -0.729578,    -0.002443
  1614.200,    -0.989224,    -0.001782
  1614.250,    -1.196492,    -0.001584
  1614.300,    -1.291678,    -0.001453
  1614.350,    -1.262527,    -0.001687
  1614.400,    -1.117899,     0.000006
  1614.450,    -0.899626,    -0.002012
  1614.500,    -0.655953,     0.000303
  1614.550,    -0.407695,    -0.001148
  1614.600,    -0.196465,    -0.001178
  1614.650,    -0.021921,    -0.000102
  1614.700,     0.114657,     0.001206
  1614.750,     0.201448,    -0.000899
  1614.800,     0.221152,    -0.000777
  1614.850,     0.207402,    -0.000150
  1614.900,     0.160043,     0.000151
  1614.950,     0.106898,     0.000718
  1615.000,     0.044714,    -0.000892
  1615.050,    -0.014610,     0.000546
  1615.100,    -0.072718,     0.000381
  1615.150,    -0.114580,    -0.000723
  1615.200,    -0.137662,    -0.001430
  1615.250,    -0.156907,    -0.001174
  1615.300,    -0.168854,    -0.000468
  1615.350,    -0.173799,    -0.000335
  1615.400,    -0.189623,    -0.000117
  1615.450,    -0.208284,    -0.000426
  1615.500,    -0.225017,    -0.001275
  1615.550,    -0.234112,    -0.001619
  1615.600,    -0.256176,    -0.002190
  1615.650,    -0.266162,    -0.000656
  1615.700,    -0.274373,    -0.001187
  1615.750,    -0.277363,    -0.001570
  1615.800,    -0.273753,    -0.001110
  1615.850,    -0.259903,    -0.003664
  1615.900,    -0.249666,    -0.002054
  1615.950,    -0.240757,    -0.000364
  1616.000,    -0.232023,     0.000774
  1616.050,    -0.236225,     0.000765
  1616.100,    -0.233220,    -0.000333
  1616.150,    -0.236588,     0.000835
  1616.200,    -0.238511,     0.002049
  1616.250,    -0.246817,     0.000569
  1616.300,    -0.257648,    -0.001059
  1616.350,    -0.266001,     0.000597
  1616.400,    -0.268736,    -0.000498
  1616.450,    -0.275986,     0.000531
  1616.500,    -0.280494,    -0.000970
  1616.550,    -0.289111,    -0.001255
  1616.600,    -0.298140,    -0.001940
  1616.650,    -0.325015,    -0.001416
  1616.700,    -0.356300,    -0.002418
  1616.750,    -0.390408,    -0.001714
  1616.800,    -0.450586,    -0.000483
  1616.850,    -0.497268,     0.000350
  1616.900,    -0.537596,    -0.001152
  1616.950,    -0.568424,    -0.000310
  1617.000,    -0.556166,    -0.000530
  1617.050,    -0.518459,    -0.000841
  1617.100,    -0.455708,    -0.000264
  1617.150,    -0.380732,    -0.000540
  1617.200,    -0.317160,     0.000227
  1617.250,    -0.265713,    -0.000069
  1617.300,    -0.246606,     0.000125
  1617.350,    -0.239516,    -0.001558
  1617.400,    -0.253638,    -0.001515
  1617.450,    -0.283928,    -0.000007
  1617.500,    -0.322677,     0.000242
  1617.550,    -0.365965,    -0.000335
  1617.600,    -0.402514,    -0.000492
  1617.650,    -0.429783,    -0.001231
  1617.700,    -0.442665,    -0.002172
  1617.750,    -0.443480,    -0.000781
  1617.800,    -0.441841,    -0.001292
  1617.850,    -0.429509,    -0.001339
  1617.900,    -0.415470,    -0.000630
  1617.950,    -0.395797,    -0.001669
  1618.000,    -0.375638,    -0.002124
  1618.050,    -0.352291,    -0.001225
  1618.100,    -0.335753,     0.000697
  1618.150,    -0.312133,    -0.000227
  1618.200,    -0.279172,    -0.000562
  1618.250,    -0.250465,    -0.000436
  1618.300,    -0.197478,     0.000665
  1618.350,    -0.132336,     0.001158
  1618.400,    -0.057268,     0.000902
  1618.450,     0.030081,    -0.000090
  1618.500,     0.117721,    -0.000930
  1618.550,     0.210066,    -0.000078
  1618.600,     0.289914,    -0.000815
  1618.650,     0.330715,     0.000547
  1618.700,     0.293863,     0.000090
  1618.750,     0.116690,    -0.000863
  1618.800,    -0.266010,    -0.001236
  1618.850,    -0.938100,    -0.000513
  1618.900,    -1.995086,    -0.000951
  1618.950,    -3.447353,     0.000633
  1619.000,    -5.216204,     0.000006
  1619.050,    -7.041809,    -0.001812
  1619.100,    -8.519447,     0.000126
  1619.150,    -9.177572,    -0.000439
  1619.200,    -8.618452,    -0.001091
  1619.250,    -6.737928,    -0.000369
  1619.300,    -3.788460,     0.000630
  1619.350,    -0.366392,     0.001266
  1619.400,     2.841600,     0.000979
  1619.450,     5.301500,    -0.000281
  1619.500,     6.770373,    -0.000560
  1619.550,     7.287687,     0.000622
  1619.600,     6.994445,    -0.000288
  1619.650,     6.001692,    -0.000041
  1619.700,     4.475192,    -0.000556
  1619.750,     2.677405,     0.000333
  1619.800,     0.978303,     0.000327
  1619.850,    -0.329290,    -0.002186
  1619.900,    -1.147651,    -0.001769
  1619.950,    -1.564339,    -0.000992
  1620.000,    -1.694041,    -0.001270
  1620.050,    -1.569999,    -0.001801
  1620.100,    -1.192847,    -0.001626
  1620.150,    -0.671417,    -0.001860
  1620.200,    -0.150487,    -0.002034
  1620.250,     0.250739,    -0.001681
  1620.300,     0.502985,    -0.002099
  1620.350,     0.654173,    -0.001858
  1620.400,     0.765823,    -0.002319
  1620.450,     0.872056,    -0.001322
  1620.500,     1.022909,    -0.000281
  1620.550,     1.252072,    -0.000517
  1620.600,     1.571341,     0.000114
  1620.650,     2.027858,     0.000450
  1620.700,     2.612050,    -0.000730
  1620.750,     3.311638,     0.000024
  1620.800,     4.100561,     0.001856
  1620.850,     4.935959,     0.000768
  1620.900,     5.792960,    -0.000468
  1620.950,     6.667132,     0.000063
  1621.000,     7.570293,    -0.000509
  1621.050,     8.529892,    -0.002049
  1621.100,     9.581180,    -0.003508
  1621.150,    10.747789,    -0.003054
  1621.200,    12.073411,    -0.002082
  1621.250,    13.616812,    -0.002571
  1621.300,    15.409893,    -0.003344
  1621.350,    17.489231,    -0.002724
  1621.400,    19.844950,    -0.005510
  1621.450,    22.498537,    -0.005209
  1621.500,    25.454697,    -0.004714
  1621.550,    28.749022,    -0.005936
  1621.600,    32.414560,    -0.006354
  1621.650,    36.477975,    -0.005496
  1621.700,    40.951386,    -0.005525
  1621.750,    45.778852,    -0.004533
  1621.800,    50.839034,    -0.005133
  1621.850,    55.913614,    -0.005112
  1621.900,    60.603903,    -0.003467
  1621.950,    64.230925,    -0.002808
  1622.000,    65.635323,    -0.000862
  1622.050,    62.967559,     0.002135
  1622.100,    53.540855,     0.005017
  1622.150,    33.736679,     0.008454
  1622.200,    -0.790425,     0.013501
  1622.250,   -54.279464,     0.018896
  1622.300,  -129.115893,     0.023801
  1622.350,  -223.666039,     0.026999
  1622.400,  -330.124981,     0.024750
  1622.450,  -433.346747,     0.020507
  1622.500,  -512.125534,     0.015819
  1622.550,  -543.796049,     0.009114
  1622.600,  -512.266089,     0.008699
  1622.650,  -416.659084,     0.012575
  1622.700,  -273.550975,     0.015955
  1622.750,  -109.956167,     0.017078
  1622.800,    48.405378,     0.013251
  1622.850,   184.632747,     0.008280
  1622.900,   290.112281,     0.002180
  1622.950,   359.952763,    -0.004633
  1623.000,   390.452650,    -0.011401
  1623.050,   381.146945,    -0.014897
  1623.100,   338.773125,    -0.015151
  1623.150,   277.117893,    -0.016170
  1623.200,   210.840295,    -0.016244
  1623.250,   148.946217,    -0.015712
  1623.300,    94.103314,    -0.013076
  1623.350,    47.437914,    -0.011162
  1623.400,    11.937988,    -0.009345
  1623.450,    -9.408068,    -0.007268
  1623.500,   -17.324954,    -0.006018
  1623.550,   -16.749494,    -0.002263
  1623.600,   -13.329624,    -0.001473
  1623.650,   -10.366848,    -0.002185
  1623.700,    -8.931265,    -0.001577
  1623.750,    -9.268634,    -0.001538
  1623.800,   -11.266908,    -0.001219
  1623.850,   -14.256092,    -0.001728
  1623.900,   -17.308981,    -0.001555
  1623.950,   -19.531462,    -0.002262
  1624.000,   -19.888438,    -0.002148
  1624.050,   -17.440671,    -0.001755
  1624.100,   -12.233745,    -0.000892
  1624.150,    -5.544627,    -0.002225
  1624.200,     0.963189,    -0.001971
  1624.250,     6.024852,    -0.001548
  1624.300,     8.979526,    -0.001047
  1624.350,     9.754478,     0.000434
  1624.400,     8.730644,     0.000580
