Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.859147E-3,    -3.14159,          NaN,         NaN,  4.380654E-4,    -0.00000,          NaN,         NaN
     1.0,  7.789645E-3,    -3.74790,          NaN,         NaN,  9.556295E-4,    -0.22846,          NaN,         NaN
     2.0,  1.198639E-2,    -3.93482,          NaN,         NaN,  1.161843E-3,    -0.35235,          NaN,         NaN
     3.0,  1.669994E-2,    -3.94270,          NaN,         NaN,  1.441056E-3,    -0.37213,          NaN,         NaN
     4.0,  2.148908E-2,    -3.88313,          NaN,         NaN,  1.758161E-3,    -0.32434,          NaN,         NaN
     5.0,  2.619611E-2,    -3.79300,          NaN,         NaN,  2.094823E-3,    -0.23657,          NaN,         NaN
     6.0,  3.073760E-2,    -3.68692,          NaN,         NaN,  2.441086E-3,    -0.12511,          NaN,         NaN
     7.0,  3.505644E-2,    -3.57166,          NaN,         NaN,  2.790704E-3,     0.00063,          NaN,         NaN
     8.0,  3.910805E-2,    -3.45080,          NaN,         NaN,  3.139017E-3,     0.13501,          NaN,         NaN
     9.0,  4.285552E-2,    -3.32643,          NaN,         NaN,  3.482003E-3,     0.27448,          NaN,         NaN
    10.0,  4.626788E-2,    -3.19985,          NaN,         NaN,  3.815849E-3,     0.41670,          NaN,         NaN
    11.0,  4.931935E-2,    -3.07197,          NaN,         NaN,  4.136778E-3,     0.56008,          NaN,         NaN
    12.0,  5.198914E-2,    -2.94343,          NaN,         NaN,  4.441010E-3,     0.70347,          NaN,         NaN
    13.0,  5.426140E-2,    -2.81473,          NaN,         NaN,  4.724787E-3,     0.84601,          NaN,         NaN
    14.0,  5.612529E-2,    -2.68629,          NaN,         NaN,  4.984448E-3,     0.98704,          NaN,         NaN
    15.0,  5.757498E-2,    -2.55847,          NaN,         NaN,  5.216524E-3,     1.12598,          NaN,         NaN
    16.0,  5.860978E-2,    -2.43162,          NaN,         NaN,  5.417852E-3,     1.26236,          NaN,         NaN
    17.0,  5.923417E-2,    -2.30606,          NaN,         NaN,  5.585703E-3,     1.39571,          NaN,         NaN
    18.0,  5.945778E-2,    -2.18215,          NaN,         NaN,  5.717905E-3,     1.52557,          NaN,         NaN
    19.0,  5.929549E-2,    -2.06024,          NaN,         NaN,  5.812986E-3,     1.65146,          NaN,         NaN
    20.0,  5.876737E-2,    -1.94073,          NaN,         NaN,  5.870308E-3,     1.77284,          NaN,         NaN
    21.0,  5.789869E-2,    -1.82405,          NaN,         NaN,  5.890213E-3,     1.88914,          NaN,         NaN
    22.0,  5.671991E-2,    -1.71068,          NaN,         NaN,  5.874172E-3,     1.99969,          NaN,         NaN
    23.0,  5.526671E-2,    -1.60115,          NaN,         NaN,  5.824932E-3,     2.10376,          NaN,         NaN
    24.0,  5.357994E-2,    -1.49607,          NaN,         NaN,  5.746670E-3,     2.20052,          NaN,         NaN
    25.0,  5.170564E-2,    -1.39611,          NaN,         NaN,  5.645131E-3,     2.28909,          NaN,         NaN
    26.0,  4.969499E-2,    -1.30197,          NaN,         NaN,  5.527733E-3,     2.36860,          NaN,         NaN
    27.0,  4.760419E-2,    -1.21442,          NaN,         NaN,  5.403590E-3,     2.43826,          NaN,         NaN
    28.0,  4.549399E-2,    -1.13420,          NaN,         NaN,  5.283389E-3,     2.49754,          NaN,         NaN
    29.0,  4.342899E-2,    -1.06195,          NaN,         NaN,  5.179009E-3,     2.54640,          NaN,         NaN
    30.0,  4.147604E-2,    -0.99814,          NaN,         NaN,  5.102785E-3,     2.58551,          NaN,         NaN
    31.0,  3.970174E-2,    -0.94288,          NaN,         NaN,  5.066370E-3,     2.61647,          NaN,         NaN
    32.0,  3.816856E-2,    -0.89574,          NaN,         NaN,  5.079294E-3,     2.64185,          NaN,         NaN
    33.0,  3.692971E-2,    -0.85565,          NaN,         NaN,  5.147543E-3,     2.66492,          NaN,         NaN
    34.0,  3.602333E-2,    -0.82081,          NaN,         NaN,  5.272599E-3,     2.68915,          NaN,         NaN
    35.0,  3.546721E-2,    -0.78885,          NaN,         NaN,  5.451274E-3,     2.71768,          NaN,         NaN
    36.0,  3.525583E-2,    -0.75707,          NaN,         NaN,  5.676378E-3,     2.75280,          NaN,         NaN
    37.0,  3.536082E-2,    -0.72289,          NaN,         NaN,  5.937903E-3,     2.79583,          NaN,         NaN
    38.0,  3.573499E-2,    -0.68418,          NaN,         NaN,  6.224324E-3,     2.84720,          NaN,         NaN
    39.0,  3.631875E-2,    -0.63948,          NaN,         NaN,  6.523695E-3,     2.90662,          NaN,         NaN
    40.0,  3.704703E-2,    -0.58807,          NaN,         NaN,  6.824436E-3,     2.97341,          NaN,         NaN
    41.0,  3.785529E-2,    -0.52985,          NaN,         NaN,  7.115824E-3,     3.04662,          NaN,         NaN
