Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1605.800,    -0.012268,    -0.053317,     0.007190,
  1605.850,    -0.013435,    -0.075328,     0.001360,
  1605.900,    -0.006702,    -0.081720,     0.005239,
  1605.950,    -0.011786,    -0.084957,     0.008914,
  1606.000,    -0.022518,    -0.063255,     0.007485,
  1606.050,    -0.010305,    -0.061329,     0.005218,
  1606.100,    -0.005217,    -0.043735,     0.008005,
  1606.150,    -0.008021,    -0.050841,     0.006219,
  1606.200,    -0.017796,    -0.062682,     0.008592,
  1606.250,    -0.014217,    -0.048538,     0.008096,
  1606.300,    -0.007636,    -0.051206,     0.000214,
  1606.350,    -0.013440,    -0.056931,     0.001735,
  1606.400,     0.011330,    -0.061721,     0.005612,
  1606.450,    -0.010470,    -0.077838,     0.006202,
  1606.500,     0.000386,    -0.075351,     0.005548,
  1606.550,     0.006065,    -0.045355,     0.001044,
  1606.600,    -0.012495,    -0.075436,     0.000615,
  1606.650,    -0.014610,    -0.075216,     0.005491,
  1606.700,    -0.008313,    -0.067222,    -0.003236,
  1606.750,    -0.001014,    -0.063340,    -0.002045,
  1606.800,     0.010132,    -0.069187,     0.002995,
  1606.850,     0.009326,    -0.065506,     0.005840,
  1606.900,     0.019806,    -0.051772,     0.006371,
  1606.950,     0.006641,    -0.049198,     0.009393,
  1607.000,     0.000643,    -0.044549,     0.007444,
  1607.050,     0.024451,    -0.057717,     0.005277,
  1607.100,     0.017346,    -0.057853,     0.005613,
  1607.150,     0.028346,    -0.075347,     0.006127,
  1607.200,     0.023033,    -0.075670,     0.007224,
  1607.250,     0.040532,    -0.067853,     0.004886,
  1607.300,     0.039537,    -0.065862,     0.003372,
  1607.350,     0.019622,    -0.091792,     0.004159,
  1607.400,     0.003092,    -0.095613,     0.003903,
  1607.450,     0.011588,    -0.089350,     0.007596,
  1607.500,     0.018108,    -0.075400,     0.007305,
  1607.550,     0.008069,    -0.104859,     0.004874,
  1607.600,     0.009831,    -0.098777,     0.008848,
  1607.650,    -0.002765,    -0.092790,     0.007457,
  1607.700,     0.008869,    -0.102410,     0.007645,
  1607.750,     0.039997,    -0.103796,     0.010418,
  1607.800,     0.034354,    -0.101278,     0.004278,
  1607.850,     0.019919,    -0.124529,     0.005808,
  1607.900,     0.031931,    -0.136633,     0.001702,
  1607.950,     0.041503,    -0.124998,     0.008052,
  1608.000,     0.038088,    -0.137278,     0.005945,
  1608.050,     0.026543,    -0.131250,     0.005394,
  1608.100,     0.016696,    -0.141260,     0.009160,
  1608.150,     0.038373,    -0.161652,     0.005159,
  1608.200,     0.028930,    -0.162870,    -0.000676,
  1608.250,     0.029682,    -0.156415,     0.004046,
  1608.300,     0.049276,    -0.147483,    -0.001916,
  1608.350,     0.032597,    -0.147606,     0.000261,
  1608.400,     0.035639,    -0.157783,     0.001986,
  1608.450,     0.036981,    -0.149063,     0.002079,
  1608.500,     0.036437,    -0.130967,     0.009923,
  1608.550,     0.042632,    -0.132564,     0.002763,
  1608.600,     0.028455,    -0.131408,     0.005737,
  1608.650,     0.044017,    -0.119437,     0.013654,
  1608.700,     0.039913,    -0.132012,     0.006053,
  1608.750,     0.046777,    -0.130531,    -0.001265,
  1608.800,     0.031182,    -0.127366,     0.006776,
  1608.850,     0.024928,    -0.114349,     0.002837,
  1608.900,     0.034871,    -0.118084,     0.001243,
  1608.950,     0.052871,    -0.108535,     0.008923,
  1609.000,     0.022385,    -0.122791,     0.003748,
  1609.050,     0.034245,    -0.112637,     0.000738,
  1609.100,     0.020763,    -0.100752,     0.003290,
  1609.150,     0.017969,    -0.101737,     0.002050,
  1609.200,     0.031572,    -0.083625,     0.002876,
  1609.250,     0.027735,    -0.090299,     0.007280,
  1609.300,     0.015067,    -0.092264,     0.006641,
  1609.350,     0.023708,    -0.063074,     0.004728,
  1609.400,     0.036250,    -0.072413,    -0.001417,
  1609.450,     0.025804,    -0.097468,     0.008494,
  1609.500,     0.025513,    -0.062004,     0.005221,
  1609.550,     0.023224,    -0.074665,     0.002181,
  1609.600,     0.030878,    -0.082541,     0.003291,
  1609.650,     0.041210,    -0.095405,     0.002537,
  1609.700,     0.017516,    -0.072481,     0.002497,
  1609.750,     0.016307,    -0.073364,     0.006471,
  1609.800,     0.023742,    -0.048757,     0.007071,
  1609.850,     0.023075,    -0.050317,     0.003988,
  1609.900,     0.022642,    -0.050132,     0.001166,
  1609.950,     0.043626,    -0.052159,    -0.001691,
  1610.000,     0.026860,    -0.076507,     0.002987,
  1610.050,     0.010560,    -0.090168,     0.002335,
  1610.100,     0.019632,    -0.092489,     0.001757,
  1610.150,     0.020028,    -0.092585,     0.007358,
  1610.200,     0.004489,    -0.087222,     0.004259,
  1610.250,     0.000356,    -0.102442,     0.001631,
  1610.300,    -0.007701,    -0.110517,     0.003358,
  1610.350,    -0.002242,    -0.117500,     0.010520,
  1610.400,     0.021100,    -0.123959,     0.005625,
  1610.450,     0.011448,    -0.132789,     0.002876,
  1610.500,    -0.008347,    -0.137259,     0.008252,
  1610.550,     0.017353,    -0.141640,     0.007835,
  1610.600,     0.032741,    -0.131035,     0.003992,
  1610.650,     0.012551,    -0.137492,     0.007118,
  1610.700,     0.025665,    -0.131505,     0.003987,
  1610.750,     0.018979,    -0.161033,    -0.001145,
  1610.800,     0.019720,    -0.172221,     0.001325,
  1610.850,     0.044777,    -0.194941,     0.004700,
  1610.900,     0.033106,    -0.172747,     0.008897,
  1610.950,     0.033400,    -0.179672,     0.008717,
  1611.000,     0.032576,    -0.196484,     0.001018,
  1611.050,     0.011916,    -0.217035,     0.003911,
  1611.100,     0.005163,    -0.213329,     0.007589,
  1611.150,     0.016970,    -0.239635,     0.007263,
  1611.200,     0.032380,    -0.240099,     0.010840,
  1611.250,     0.016804,    -0.215287,     0.007549,
  1611.300,     0.013871,    -0.217257,     0.000376,
  1611.350,     0.011649,    -0.223915,     0.003365,
  1611.400,     0.013077,    -0.225158,     0.000715,
  1611.450,     0.015065,    -0.227445,    -0.003898,
  1611.500,     0.019086,    -0.219021,     0.003401,
  1611.550,     0.017983,    -0.196926,     0.007353,
  1611.600,     0.008414,    -0.221091,     0.000536,
  1611.650,     0.011507,    -0.212736,     0.007091,
  1611.700,     0.012652,    -0.199161,     0.005281,
  1611.750,    -0.002172,    -0.192209,    -0.000625,
  1611.800,    -0.000560,    -0.199529,     0.002970,
  1611.850,    -0.005453,    -0.174264,     0.004679,
  1611.900,    -0.027192,    -0.168421,     0.002758,
  1611.950,    -0.027453,    -0.185613,     0.006085,
  1612.000,    -0.040959,    -0.193127,     0.010056,
  1612.050,    -0.033784,    -0.202004,     0.009868,
  1612.100,    -0.011038,    -0.203686,     0.007979,
  1612.150,    -0.017981,    -0.192196,     0.005240,
  1612.200,    -0.035651,    -0.228909,     0.007009,
  1612.250,    -0.026328,    -0.217702,     0.011661,
  1612.300,    -0.020177,    -0.218946,     0.014867,
  1612.350,    -0.017304,    -0.226065,     0.007339,
  1612.400,    -0.011763,    -0.209106,     0.006056,
  1612.450,    -0.013166,    -0.219318,     0.003505,
  1612.500,    -0.004531,    -0.206316,     0.001662,
  1612.550,    -0.003417,    -0.213026,     0.009334,
  1612.600,    -0.005424,    -0.230964,     0.009412,
  1612.650,    -0.003596,    -0.237960,     0.006047,
  1612.700,     0.005796,    -0.240506,    -0.000196,
  1612.750,     0.007642,    -0.236160,    -0.004395,
  1612.800,     0.017554,    -0.233167,    -0.000071,
  1612.850,    -0.002159,    -0.256656,     0.000739,
  1612.900,     0.007974,    -0.239617,     0.006024,
