Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.269845E-3,    -3.14159,          NaN,         NaN,  3.340582E-3,    -3.14159,          NaN,         NaN
     1.0,  6.669704E-3,    -2.82143,          NaN,         NaN,  7.414567E-3,    -3.48645,          NaN,         NaN
     2.0,  7.043230E-3,    -2.51633,          NaN,         NaN,  9.264256E-3,    -3.69955,          NaN,         NaN
     3.0,  7.618670E-3,    -2.23551,          NaN,         NaN,  1.169204E-2,    -3.79315,          NaN,         NaN
     4.0,  8.345551E-3,    -1.98117,          NaN,         NaN,  1.438077E-2,    -3.81459,          NaN,         NaN
     5.0,  9.176941E-3,    -1.75102,          NaN,         NaN,  1.717649E-2,    -3.79464,          NaN,         NaN
     6.0,  1.007440E-2,    -1.54107,          NaN,         NaN,  1.999981E-2,    -3.74998,          NaN,         NaN
     7.0,  1.100812E-2,    -1.34725,          NaN,         NaN,  2.280440E-2,    -3.68973,          NaN,         NaN
     8.0,  1.195529E-2,    -1.16605,          NaN,         NaN,  2.555961E-2,    -3.61913,          NaN,         NaN
     9.0,  1.289834E-2,    -0.99467,          NaN,         NaN,  2.824300E-2,    -3.54136,          NaN,         NaN
    10.0,  1.382345E-2,    -0.83094,          NaN,         NaN,  3.083677E-2,    -3.45845,          NaN,         NaN
    11.0,  1.471957E-2,    -0.67317,          NaN,         NaN,  3.332603E-2,    -3.37175,          NaN,         NaN
    12.0,  1.557767E-2,    -0.52004,          NaN,         NaN,  3.569791E-2,    -3.28217,          NaN,         NaN
    13.0,  1.639025E-2,    -0.37053,          NaN,         NaN,  3.794103E-2,    -3.19037,          NaN,         NaN
    14.0,  1.715106E-2,    -0.22385,          NaN,         NaN,  4.004522E-2,    -3.09683,          NaN,         NaN
    15.0,  1.785482E-2,    -0.07932,          NaN,         NaN,  4.200139E-2,    -3.00192,          NaN,         NaN
    16.0,  1.849715E-2,     0.06357,          NaN,         NaN,  4.380140E-2,    -2.90590,          NaN,         NaN
    17.0,  1.907443E-2,     0.20528,          NaN,         NaN,  4.543801E-2,    -2.80900,          NaN,         NaN
    18.0,  1.958372E-2,     0.34619,          NaN,         NaN,  4.690490E-2,    -2.71139,          NaN,         NaN
    19.0,  2.002279E-2,     0.48661,          NaN,         NaN,  4.819657E-2,    -2.61321,          NaN,         NaN
    20.0,  2.039002E-2,     0.62685,          NaN,         NaN,  4.930843E-2,    -2.51458,          NaN,         NaN
    21.0,  2.068443E-2,     0.76717,          NaN,         NaN,  5.023673E-2,    -2.41561,          NaN,         NaN
