Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.305893E-3,    -3.14159,          NaN,         NaN,  4.831892E-3,    -3.14159,          NaN,         NaN
     1.0,  6.736962E-3,    -2.82654,          NaN,         NaN,  1.054380E-2,    -3.43236,          NaN,         NaN
     2.0,  7.097250E-3,    -2.52557,          NaN,         NaN,  1.280338E-2,    -3.61561,          NaN,         NaN
     3.0,  7.653993E-3,    -2.24748,          NaN,         NaN,  1.580799E-2,    -3.69233,          NaN,         NaN
     4.0,  8.359702E-3,    -1.99464,          NaN,         NaN,  1.913659E-2,    -3.69963,          NaN,         NaN
     5.0,  9.169591E-3,    -1.76514,          NaN,         NaN,  2.256152E-2,    -3.66505,          NaN,         NaN
     6.0,  1.004651E-2,    -1.55534,          NaN,         NaN,  2.595439E-2,    -3.60454,          NaN,         NaN
     7.0,  1.096134E-2,    -1.36139,          NaN,         NaN,  2.923455E-2,    -3.52715,          NaN,         NaN
     8.0,  1.189164E-2,    -1.17994,          NaN,         NaN,  3.234594E-2,    -3.43815,          NaN,         NaN
     9.0,  1.282001E-2,    -1.00826,          NaN,         NaN,  3.524669E-2,    -3.34075,          NaN,         NaN
    10.0,  1.373275E-2,    -0.84422,          NaN,         NaN,  3.790425E-2,    -3.23695,          NaN,         NaN
    11.0,  1.461884E-2,    -0.68613,          NaN,         NaN,  4.029298E-2,    -3.12803,          NaN,         NaN
    12.0,  1.546928E-2,    -0.53271,          NaN,         NaN,  4.239306E-2,    -3.01482,          NaN,         NaN
    13.0,  1.627658E-2,    -0.38293,          NaN,         NaN,  4.418984E-2,    -2.89785,          NaN,         NaN
    14.0,  1.703445E-2,    -0.23597,          NaN,         NaN,  4.567367E-2,    -2.77743,          NaN,         NaN
    15.0,  1.773760E-2,    -0.09118,          NaN,         NaN,  4.683975E-2,    -2.65370,          NaN,         NaN
    16.0,  1.838160E-2,     0.05198,          NaN,         NaN,  4.768823E-2,    -2.52670,          NaN,         NaN
    17.0,  1.896274E-2,     0.19397,          NaN,         NaN,  4.822422E-2,    -2.39635,          NaN,         NaN
    18.0,  1.947803E-2,     0.33515,          NaN,         NaN,  4.845799E-2,    -2.26251,          NaN,         NaN
    19.0,  1.992512E-2,     0.47587,          NaN,         NaN,  4.840506E-2,    -2.12493,          NaN,         NaN
    20.0,  2.030229E-2,     0.61643,          NaN,         NaN,  4.808643E-2,    -1.98329,          NaN,         NaN
    21.0,  2.060845E-2,     0.75709,          NaN,         NaN,  4.752874E-2,    -1.83721,          NaN,         NaN
    22.0,  2.084310E-2,     0.89811,          NaN,         NaN,  4.676449E-2,    -1.68625,          NaN,         NaN
    23.0,  2.100640E-2,     1.03971,          NaN,         NaN,  4.583215E-2,    -1.52991,          NaN,         NaN
    24.0,  2.109909E-2,     1.18214,          NaN,         NaN,  4.477624E-2,    -1.36769,          NaN,         NaN
    25.0,  2.112257E-2,     1.32561,          NaN,         NaN,  4.364716E-2,    -1.19909,          NaN,         NaN
    26.0,  2.107887E-2,     1.47036,          NaN,         NaN,  4.250064E-2,    -1.02373,          NaN,         NaN
    27.0,  2.097070E-2,     1.61662,          NaN,         NaN,  4.139660E-2,    -0.84137,          NaN,         NaN
    28.0,  2.080142E-2,     1.76463,          NaN,         NaN,  4.039712E-2,    -0.65212,          NaN,         NaN
    29.0,  2.057508E-2,     1.91463,          NaN,         NaN,  3.956336E-2,    -0.45644,          NaN,         NaN
    30.0,  2.029642E-2,     2.06689,          NaN,         NaN,  3.895130E-2,    -0.25537,          NaN,         NaN
    31.0,  1.997089E-2,     2.22168,          NaN,         NaN,  3.860680E-2,    -0.05042,          NaN,         NaN
    32.0,  1.960467E-2,     2.37927,          NaN,         NaN,  3.856069E-2,     0.15639,          NaN,         NaN
    33.0,  1.920464E-2,     2.53996,          NaN,         NaN,  3.882523E-2,     0.36283,          NaN,         NaN
    34.0,  1.877840E-2,     2.70402,          NaN,         NaN,  3.939273E-2,     0.56666,          NaN,         NaN
    35.0,  1.833421E-2,     2.87175,          NaN,         NaN,  4.023698E-2,     0.76594,          NaN,         NaN
    36.0,  1.788099E-2,     3.04340,          NaN,         NaN,  4.131690E-2,     0.95918,          NaN,         NaN
    37.0,  1.742817E-2,     3.21921,          NaN,         NaN,  4.258142E-2,     1.14545,          NaN,         NaN
    38.0,  1.698562E-2,     3.39933,          NaN,         NaN,  4.397431E-2,     1.32431,          NaN,         NaN
    39.0,  1.656342E-2,     3.58387,          NaN,         NaN,  4.543831E-2,     1.49575,          NaN,         NaN
    40.0,  1.617160E-2,     3.77280,          NaN,         NaN,  4.691814E-2,     1.66000,          NaN,         NaN
    41.0,  1.581979E-2,     3.96595,          NaN,         NaN,  4.836245E-2,     1.81749,          NaN,         NaN
    42.0,  1.551685E-2,     4.16299,          NaN,         NaN,  4.972482E-2,     1.96873,          NaN,         NaN
    43.0,  1.527036E-2,     4.36342,          NaN,         NaN,  5.096432E-2,     2.11425,          NaN,         NaN
    44.0,  1.508619E-2,     4.56658,          NaN,         NaN,  5.204554E-2,     2.25457,          NaN,         NaN
    45.0,  1.496811E-2,     4.77166,          NaN,         NaN,  5.293850E-2,     2.39015,          NaN,         NaN
    46.0,  1.491749E-2,     4.97777,          NaN,         NaN,  5.361839E-2,     2.52141,          NaN,         NaN
    47.0,  1.493323E-2,     5.18402,          NaN,         NaN,  5.406532E-2,     2.64871,          NaN,         NaN
    48.0,  1.501185E-2,     5.38953,          NaN,         NaN,  5.426403E-2,     2.77237,          NaN,         NaN
