Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.185761E-3,    -3.14159,  6.818399E-3,    -3.14159,  3.359156E-3,    -3.14159,          NaN,         NaN
     1.0,  2.414425E-3,    -2.83248,  1.373429E-2,    -2.98700,  7.582093E-3,    -2.54539,          NaN,         NaN
     2.0,  2.538234E-3,    -2.53646,  1.402566E-2,    -2.83319,  9.706109E-3,    -2.10682,          NaN,         NaN
     3.0,  2.730426E-3,    -2.26194,  1.450766E-2,    -2.68085,  1.242162E-2,    -1.79944,          NaN,         NaN
     4.0,  2.975450E-3,    -2.01143,  1.517504E-2,    -2.53044,  1.536617E-2,    -1.56603,          NaN,         NaN
     5.0,  3.258471E-3,    -1.78339,  1.602076E-2,    -2.38219,  1.837004E-2,    -1.37330,          NaN,         NaN
     6.0,  3.567062E-3,    -1.57454,  1.703619E-2,    -2.23611,  2.134433E-2,    -1.20425,          NaN,         NaN
     7.0,  3.891426E-3,    -1.38129,  1.821129E-2,    -2.09207,  2.423460E-2,    -1.04984,          NaN,         NaN
     8.0,  4.223992E-3,    -1.20044,  1.953476E-2,    -1.94980,  2.700288E-2,    -0.90496,          NaN,         NaN
     9.0,  4.558894E-3,    -1.02938,  2.099413E-2,    -1.80900,  2.962019E-2,    -0.76653,          NaN,         NaN
    10.0,  4.891514E-3,    -0.86601,  2.257591E-2,    -1.66936,  3.206315E-2,    -0.63259,          NaN,         NaN
    11.0,  5.218147E-3,    -0.70869,  2.426565E-2,    -1.53059,  3.431244E-2,    -0.50184,          NaN,         NaN
    12.0,  5.535756E-3,    -0.55615,  2.604807E-2,    -1.39242,  3.635200E-2,    -0.37336,          NaN,         NaN
    13.0,  5.841805E-3,    -0.40739,  2.790721E-2,    -1.25462,  3.816865E-2,    -0.24647,          NaN,         NaN
    14.0,  6.134146E-3,    -0.26160,  2.982657E-2,    -1.11699,  3.975187E-2,    -0.12067,          NaN,         NaN
    15.0,  6.410941E-3,    -0.11814,  3.178923E-2,    -0.97936,  4.109372E-2,     0.00445,          NaN,         NaN
    16.0,  6.670605E-3,     0.02351,  3.377806E-2,    -0.84160,  4.218884E-2,     0.12924,          NaN,         NaN
    17.0,  6.911775E-3,     0.16378,  3.577586E-2,    -0.70358,  4.303435E-2,     0.25397,          NaN,         NaN
    18.0,  7.133284E-3,     0.30303,  3.776558E-2,    -0.56519,  4.362995E-2,     0.37893,          NaN,         NaN
    19.0,  7.334145E-3,     0.44157,  3.973047E-2,    -0.42636,  4.397784E-2,     0.50436,          NaN,         NaN
    20.0,  7.513542E-3,     0.57967,  4.165423E-2,    -0.28700,  4.408277E-2,     0.63051,          NaN,         NaN
    21.0,  7.670824E-3,     0.71755,  4.352127E-2,    -0.14704,  4.395200E-2,     0.75764,          NaN,         NaN
    22.0,  7.805499E-3,     0.85543,  4.531678E-2,    -0.00640,  4.359534E-2,     0.88602,          NaN,         NaN
    23.0,  7.917237E-3,     0.99351,  4.702698E-2,     0.13498,  4.302510E-2,     1.01594,          NaN,         NaN
    24.0,  8.005869E-3,     1.13195,  4.863921E-2,     0.27717,  4.225612E-2,     1.14773,          NaN,         NaN
    25.0,  8.071387E-3,     1.27093,  5.014212E-2,     0.42023,  4.130574E-2,     1.28173,          NaN,         NaN
    26.0,  8.113942E-3,     1.41061,  5.152575E-2,     0.56423,  4.019384E-2,     1.41835,          NaN,         NaN
    27.0,  8.133854E-3,     1.55114,  5.278171E-2,     0.70924,  3.894285E-2,     1.55803,          NaN,         NaN
    28.0,  8.131603E-3,     1.69269,  5.390324E-2,     0.85533,  3.757776E-2,     1.70129,          NaN,         NaN
    29.0,  8.107840E-3,     1.83542,  5.488532E-2,     1.00257,  3.612618E-2,     1.84867,          NaN,         NaN
    30.0,  8.063381E-3,     1.97947,  5.572471E-2,     1.15105,  3.461837E-2,     2.00077,          NaN,         NaN
    31.0,  7.999210E-3,     2.12502,  5.642005E-2,     1.30083,  3.308718E-2,     2.15822,          NaN,         NaN
    32.0,  7.916480E-3,     2.27223,  5.697186E-2,     1.45201,  3.156793E-2,     2.32164,          NaN,         NaN
    33.0,  7.816511E-3,     2.42129,  5.738254E-2,     1.60467,  3.009807E-2,     2.49158,          NaN,         NaN
    34.0,  7.700790E-3,     2.57236,  5.765640E-2,     1.75889,  2.871649E-2,     2.66842,          NaN,         NaN
    35.0,  7.570966E-3,     2.72564,  5.779958E-2,     1.91476,  2.746222E-2,     2.85226,          NaN,         NaN
    36.0,  7.428849E-3,     2.88133,  5.782002E-2,     2.07236,  2.637260E-2,     3.04275,          NaN,         NaN
    37.0,  7.276403E-3,     3.03961,  5.772735E-2,     2.23177,  2.548053E-2,     3.23898,          NaN,         NaN
    38.0,  7.115739E-3,     3.20069,  5.753276E-2,     2.39307,  2.481135E-2,     3.43942,          NaN,         NaN
    39.0,  6.949102E-3,     3.36476,  5.724885E-2,     2.55631,  2.437978E-2,     3.64193,          NaN,         NaN
    40.0,  6.778858E-3,     3.53200,  5.688944E-2,     2.72154,  2.418773E-2,     3.84403,          NaN,         NaN
    41.0,  6.607474E-3,     3.70260,  5.646930E-2,     2.88879,  2.422393E-2,     4.04318,          NaN,         NaN
    42.0,  6.437485E-3,     3.87668,  5.600388E-2,     3.05806,  2.446542E-2,     4.23712,          NaN,         NaN
    43.0,  6.271463E-3,     4.05435,  5.550903E-2,     3.22933,  2.488075E-2,     4.42414,          NaN,         NaN
    44.0,  6.111972E-3,     4.23567,  5.500054E-2,     3.40255,  2.543380E-2,     4.60313,          NaN,         NaN
    45.0,  5.961504E-3,     4.42061,  5.449384E-2,     3.57761,  2.608737E-2,     4.77363,          NaN,         NaN
    46.0,  5.822418E-3,     4.60908,  5.400352E-2,     3.75439,  2.680600E-2,     4.93560,          NaN,         NaN
    47.0,  5.696864E-3,     4.80087,  5.354293E-2,     3.93270,  2.755771E-2,     5.08940,          NaN,         NaN
    48.0,  5.586697E-3,     4.99571,  5.312378E-2,     4.11232,  2.831496E-2,     5.23553,          NaN,         NaN
    49.0,  5.493403E-3,     5.19319,  5.275573E-2,     4.29300,  2.905491E-2,     5.37465,          NaN,         NaN
    50.0,  5.418028E-3,     5.39285,  5.244614E-2,     4.47445,  2.975920E-2,     5.50742,          NaN,         NaN
    51.0,  5.361127E-3,     5.59413,  5.219982E-2,     4.65636,  3.041364E-2,     5.63450,          NaN,         NaN
    52.0,  5.322740E-3,     5.79645,  5.201896E-2,     4.83841,  3.100766E-2,     5.75651,          NaN,         NaN
    53.0,  5.302398E-3,     5.99923,  5.190310E-2,     5.02027,  3.153377E-2,     5.87406,          NaN,         NaN
    54.0,  5.299167E-3,     6.20192,  5.184932E-2,     5.20165,  3.198700E-2,     5.98771,          NaN,         NaN
    55.0,  5.311714E-3,     6.40401,  5.185245E-2,     5.38226,  3.236443E-2,     6.09797,          NaN,         NaN
    56.0,  5.338396E-3,     6.60511,  5.190544E-2,     5.56184,  3.266463E-2,     6.20534,          NaN,         NaN
    57.0,  5.377363E-3,     6.80491,  5.199973E-2,     5.74017,  3.288725E-2,     6.31030,          NaN,         NaN
    58.0,  5.426657E-3,     7.00319,  5.212573E-2,     5.91710,  3.303263E-2,     6.41331,          NaN,         NaN
    59.0,  5.484305E-3,     7.19985,  5.227320E-2,     6.09250,  3.310142E-2,     6.51483,          NaN,         NaN
    60.0,  5.548405E-3,     7.39487,  5.243173E-2,     6.26628,  3.309428E-2,     6.61530,          NaN,         NaN
    61.0,  5.617184E-3,     7.58831,  5.259112E-2,     6.43840,  3.301171E-2,     6.71519,          NaN,         NaN
    62.0,  5.689049E-3,     7.78025,  5.274169E-2,     6.60886,  3.285382E-2,     6.81494,          NaN,         NaN
    63.0,  5.762623E-3,     7.97085,  5.287458E-2,     6.77768,  3.262035E-2,     6.91503,          NaN,         NaN
    64.0,  5.836755E-3,     8.16029,  5.298197E-2,     6.94491,  3.231060E-2,     7.01593,          NaN,         NaN
    65.0,  5.910536E-3,     8.34876,  5.305725E-2,     7.11064,  3.192358E-2,     7.11814,          NaN,         NaN
    66.0,  5.983295E-3,     8.53644,  5.309510E-2,     7.27495,  3.145818E-2,     7.22217,          NaN,         NaN
    67.0,  6.054587E-3,     8.72353,  5.309160E-2,     7.43795,  3.091347E-2,     7.32858,          NaN,         NaN
    68.0,  6.124179E-3,     8.91022,  5.304421E-2,     7.59975,  3.028903E-2,     7.43795,          NaN,         NaN
    69.0,  6.192035E-3,     9.09665,  5.295179E-2,     7.76047,  2.958547E-2,     7.55091,          NaN,         NaN
    70.0,  6.258289E-3,     9.28299,  5.281453E-2,     7.92025,  2.880490E-2,     7.66819,          NaN,         NaN
    71.0,  6.323221E-3,     9.46936,  5.263391E-2,     8.07921,  2.795171E-2,     7.79058,          NaN,         NaN
    72.0,  6.387230E-3,     9.65586,  5.241262E-2,     8.23748,  2.703323E-2,     7.91898,          NaN,         NaN
    73.0,  6.450804E-3,     9.84258,  5.215443E-2,     8.39519,  2.606077E-2,     8.05443,          NaN,         NaN
    74.0,  6.514491E-3,    10.02956,  5.186410E-2,     8.55246,  2.505061E-2,     8.19809,          NaN,         NaN
    75.0,  6.578870E-3,    10.21685,  5.154729E-2,     8.70940,  2.402520E-2,     8.35126,          NaN,         NaN
    76.0,  6.644519E-3,    10.40444,  5.121037E-2,     8.86615,  2.301447E-2,     8.51529,          NaN,         NaN
    77.0,  6.711993E-3,    10.59234,  5.086036E-2,     9.02280,  2.205687E-2,     8.69151,          NaN,         NaN
    78.0,  6.781793E-3,    10.78051,  5.050473E-2,     9.17945,  2.119979E-2,     8.88092,          NaN,         NaN
    79.0,  6.854347E-3,    10.96892,  5.015134E-2,     9.33620,  2.049868E-2,     9.08385,          NaN,         NaN
    80.0,  6.929994E-3,    11.15752,  4.980822E-2,     9.49312,  2.001360E-2,     9.29948,          NaN,         NaN
    81.0,  7.008968E-3,    11.34624,  4.948352E-2,     9.65028,  1.980276E-2,     9.52540,          NaN,         NaN
    82.0,  7.091393E-3,    11.53504,  4.918530E-2,     9.80773,  1.991336E-2,     9.75757,          NaN,         NaN
    83.0,  7.177280E-3,    11.72384,  4.892144E-2,     9.96552,  2.037256E-2,     9.99088,          NaN,         NaN
    84.0,  7.266530E-3,    11.91261,  4.869952E-2,    10.12366,  2.118211E-2,    10.22014,          NaN,         NaN
    85.0,  7.358946E-3,    12.10130,  4.852664E-2,    10.28217,  2.231924E-2,    10.44122,          NaN,         NaN
    86.0,  7.454238E-3,    12.28988,  4.840936E-2,    10.44103,  2.374275E-2,    10.65156,          NaN,         NaN
    87.0,  7.552048E-3,    12.47833,  4.835356E-2,    10.60022,  2.540099E-2,    10.85021,          NaN,         NaN
    88.0,  7.651964E-3,    12.66664,  4.836437E-2,    10.75971,  2.723885E-2,    11.03741,          NaN,         NaN
    89.0,  7.753544E-3,    12.85483,  4.844606E-2,    10.91945,  2.920226E-2,    11.21410,          NaN,         NaN
    90.0,  7.856335E-3,    13.04290,  4.860199E-2,    11.07938,  3.124058E-2,    11.38152,          NaN,         NaN
    91.0,  7.959899E-3,    13.23091,  4.883456E-2,    11.23945,  3.330741E-2,    11.54099,          NaN,         NaN
    92.0,  8.063831E-3,    13.41889,  4.914519E-2,    11.39958,  3.536061E-2,    11.69373,          NaN,         NaN
    93.0,  8.167781E-3,    13.60689,  4.953433E-2,    11.55973,  3.736205E-2,    11.84083,          NaN,         NaN
    94.0,  8.271471E-3,    13.79497,  5.000144E-2,    11.71984,  3.927720E-2,    11.98322,          NaN,         NaN
    95.0,  8.374711E-3,    13.98321,  5.054507E-2,    11.87985,  4.107482E-2,    12.12169,          NaN,         NaN
    96.0,  8.477408E-3,    14.17166,  5.116291E-2,    12.03973,  4.272674E-2,    12.25690,          NaN,         NaN
    97.0,  8.579577E-3,    14.36040,  5.185183E-2,    12.19945,  4.420769E-2,    12.38941,          NaN,         NaN
    98.0,  8.681347E-3,    14.54948,  5.260803E-2,    12.35899,  4.549521E-2,    12.51967,          NaN,         NaN
    99.0,  8.782957E-3,    14.73897,  5.342708E-2,    12.51837,  4.656965E-2,    12.64806,          NaN,         NaN
   100.0,  8.884754E-3,    14.92891,  5.430404E-2,    12.67758,  4.741416E-2,    12.77493,          NaN,         NaN
   101.0,  8.987189E-3,    15.11934,  5.523360E-2,    12.83665,  4.801476E-2,    12.90053,          NaN,         NaN
   102.0,  9.090798E-3,    15.31030,  5.621017E-2,    12.99562,  4.836037E-2,    13.02512,          NaN,         NaN
   103.0,  9.196192E-3,    15.50179,  5.722798E-2,    13.15454,  4.844285E-2,    13.14890,          NaN,         NaN
   104.0,  9.304032E-3,    15.69383,  5.828122E-2,    13.31346,  4.825706E-2,    13.27207,          NaN,         NaN
   105.0,  9.415012E-3,    15.88640,  5.936416E-2,    13.47243,  4.780090E-2,    13.39479,          NaN,         NaN
   106.0,  9.529828E-3,    16.07947,  6.047120E-2,    13.63153,  4.707530E-2,    13.51725,          NaN,         NaN
   107.0,  9.649157E-3,    16.27301,  6.159704E-2,    13.79082,  4.608425E-2,    13.63960,          NaN,         NaN
   108.0,  9.773626E-3,    16.46696,  6.273672E-2,    13.95038,  4.483473E-2,    13.76200,          NaN,         NaN
   109.0,  9.903790E-3,    16.66126,  6.388573E-2,    14.11028,  4.333668E-2,    13.88464,          NaN,         NaN
   110.0,  1.004011E-2,    16.85585,  6.504011E-2,    14.27058,  4.160294E-2,    14.00771,          NaN,         NaN
   111.0,  1.018291E-2,    17.05064,  6.619647E-2,    14.43135,  3.964914E-2,    14.13144,          NaN,         NaN
   112.0,  1.033242E-2,    17.24555,  6.735210E-2,    14.59267,  3.749355E-2,    14.25611,          NaN,         NaN
   113.0,  1.048868E-2,    17.44052,  6.850495E-2,    14.75458,  3.515705E-2,    14.38207,          NaN,         NaN
   114.0,  1.065161E-2,    17.63547,  6.965374E-2,    14.91714,  3.266291E-2,    14.50974,          NaN,         NaN
   115.0,  1.082097E-2,    17.83033,  7.079789E-2,    15.08040,  3.003674E-2,    14.63973,          NaN,         NaN
