Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  6.769009E-3,    -3.14159,  6.818399E-3,    -3.14159,  1.426336E-3,    -3.14159,          NaN,         NaN
     1.0,  1.363639E-2,    -2.99035,  1.373429E-2,    -2.98700,  2.853417E-3,    -3.09565,          NaN,         NaN
     2.0,  1.393048E-2,    -2.83976,  1.402566E-2,    -2.83319,  2.857726E-3,    -3.05536,          NaN,         NaN
     3.0,  1.441718E-2,    -2.69038,  1.450766E-2,    -2.68085,  2.872182E-3,    -3.02596,          NaN,         NaN
     4.0,  1.509147E-2,    -2.54259,  1.517504E-2,    -2.53044,  2.908800E-3,    -3.01165,          NaN,         NaN
     5.0,  1.594657E-2,    -2.39657,  1.602076E-2,    -2.38219,  2.985934E-3,    -3.01449,          NaN,         NaN
     6.0,  1.697404E-2,    -2.25233,  1.703619E-2,    -2.23611,  3.128121E-3,    -3.03300,          NaN,         NaN
     7.0,  1.816400E-2,    -2.10972,  1.821129E-2,    -2.09207,  3.363712E-3,    -3.06144,          NaN,         NaN
     8.0,  1.950522E-2,    -1.96855,  1.953476E-2,    -1.94980,  3.720292E-3,    -3.09084,          NaN,         NaN
     9.0,  2.098523E-2,    -1.82854,  2.099413E-2,    -1.80900,  4.219926E-3,    -3.11198,          NaN,         NaN
    10.0,  2.259046E-2,    -1.68943,  2.257591E-2,    -1.66936,  4.876903E-3,    -3.11837,          NaN,         NaN
    11.0,  2.430630E-2,    -1.55098,  2.426565E-2,    -1.53059,  5.698531E-3,    -3.10726,          NaN,         NaN
    12.0,  2.611733E-2,    -1.41296,  2.604807E-2,    -1.39242,  6.687409E-3,    -3.07894,          NaN,         NaN
    13.0,  2.800735E-2,    -1.27518,  2.790721E-2,    -1.25462,  7.843450E-3,    -3.03535,          NaN,         NaN
    14.0,  2.995961E-2,    -1.13747,  2.982657E-2,    -1.11699,  9.165054E-3,    -2.97895,          NaN,         NaN
    15.0,  3.195695E-2,    -0.99969,  3.178923E-2,    -0.97936,  1.064955E-2,    -2.91212,          NaN,         NaN
    16.0,  3.398195E-2,    -0.86171,  3.377806E-2,    -0.84160,  1.229326E-2,    -2.83694,          NaN,         NaN
    17.0,  3.601717E-2,    -0.72344,  3.577586E-2,    -0.70358,  1.409135E-2,    -2.75511,          NaN,         NaN
    18.0,  3.804527E-2,    -0.58479,  3.776558E-2,    -0.56519,  1.603773E-2,    -2.66795,          NaN,         NaN
    19.0,  4.004922E-2,    -0.44567,  3.973047E-2,    -0.42636,  1.812486E-2,    -2.57652,          NaN,         NaN
    20.0,  4.201248E-2,    -0.30601,  4.165423E-2,    -0.28700,  2.034370E-2,    -2.48162,          NaN,         NaN
    21.0,  4.391918E-2,    -0.16575,  4.352127E-2,    -0.14704,  2.268364E-2,    -2.38390,          NaN,         NaN
    22.0,  4.575428E-2,    -0.02483,  4.531678E-2,    -0.00640,  2.513250E-2,    -2.28384,          NaN,         NaN
    23.0,  4.750376E-2,     0.11683,  4.702698E-2,     0.13498,  2.767653E-2,    -2.18181,          NaN,         NaN
    24.0,  4.915475E-2,     0.25928,  4.863921E-2,     0.27717,  3.030047E-2,    -2.07811,          NaN,         NaN
    25.0,  5.069567E-2,     0.40259,  5.014212E-2,     0.42023,  3.298763E-2,    -1.97297,          NaN,         NaN
    26.0,  5.211640E-2,     0.54682,  5.152575E-2,     0.56423,  3.572003E-2,    -1.86656,          NaN,         NaN
    27.0,  5.340835E-2,     0.69204,  5.278171E-2,     0.70924,  3.847846E-2,    -1.75901,          NaN,         NaN
    28.0,  5.456462E-2,     0.83831,  5.390324E-2,     0.85533,  4.124268E-2,    -1.65043,          NaN,         NaN
    29.0,  5.558002E-2,     0.98572,  5.488532E-2,     1.00257,  4.399156E-2,    -1.54088,          NaN,         NaN
    30.0,  5.645122E-2,     1.13434,  5.572471E-2,     1.15105,  4.670327E-2,    -1.43043,          NaN,         NaN
    31.0,  5.717672E-2,     1.28423,  5.642005E-2,     1.30083,  4.935545E-2,    -1.31909,          NaN,         NaN
    32.0,  5.775694E-2,     1.43549,  5.697186E-2,     1.45201,  5.192547E-2,    -1.20689,          NaN,         NaN
