Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.514869E-3,    -3.14159,  6.818399E-3,    -3.14159,  8.885053E-3,    -3.14159,          NaN,         NaN
     1.0,  5.106560E-3,    -2.84652,  1.373429E-2,    -2.98700,  1.823820E-2,    -3.24158,          NaN,         NaN
     2.0,  5.329167E-3,    -2.56194,  1.402566E-2,    -2.83319,  1.956405E-2,    -3.31899,          NaN,         NaN
     3.0,  5.677033E-3,    -2.29500,  1.450766E-2,    -2.68085,  2.155957E-2,    -3.36215,          NaN,         NaN
     4.0,  6.123655E-3,    -2.04848,  1.517504E-2,    -2.53044,  2.401393E-2,    -3.37059,          NaN,         NaN
     5.0,  6.642553E-3,    -1.82176,  1.602076E-2,    -2.38219,  2.674710E-2,    -3.34945,          NaN,         NaN
     6.0,  7.210507E-3,    -1.61252,  1.703619E-2,    -2.23611,  2.962214E-2,    -3.30496,          NaN,         NaN
     7.0,  7.808450E-3,    -1.41790,  1.821129E-2,    -2.09207,  3.253873E-2,    -3.24253,          NaN,         NaN
     8.0,  8.421146E-3,    -1.23518,  1.953476E-2,    -1.94980,  3.542343E-2,    -3.16634,          NaN,         NaN
     9.0,  9.036470E-3,    -1.06199,  2.099413E-2,    -1.80900,  3.822172E-2,    -3.07948,          NaN,         NaN
    10.0,  9.644705E-3,    -0.89642,  2.257591E-2,    -1.66936,  4.089257E-2,    -2.98421,          NaN,         NaN
    11.0,  1.023796E-2,    -0.73691,  2.426565E-2,    -1.53059,  4.340495E-2,    -2.88217,          NaN,         NaN
    12.0,  1.080973E-2,    -0.58221,  2.604807E-2,    -1.39242,  4.573557E-2,    -2.77456,          NaN,         NaN
    13.0,  1.135459E-2,    -0.43132,  2.790721E-2,    -1.25462,  4.786750E-2,    -2.66226,          NaN,         NaN
    14.0,  1.186799E-2,    -0.28343,  2.982657E-2,    -1.11699,  4.978916E-2,    -2.54593,          NaN,         NaN
    15.0,  1.234608E-2,    -0.13790,  3.178923E-2,    -0.97936,  5.149379E-2,    -2.42605,          NaN,         NaN
    16.0,  1.278562E-2,     0.00583,  3.377806E-2,    -0.84160,  5.297891E-2,    -2.30300,          NaN,         NaN
    17.0,  1.318388E-2,     0.14822,  3.577586E-2,    -0.70358,  5.424601E-2,    -2.17704,          NaN,         NaN
    18.0,  1.353865E-2,     0.28965,  3.776558E-2,    -0.56519,  5.530022E-2,    -2.04841,          NaN,         NaN
    19.0,  1.384816E-2,     0.43047,  3.973047E-2,    -0.42636,  5.615000E-2,    -1.91726,          NaN,         NaN
    20.0,  1.411105E-2,     0.57097,  4.165423E-2,    -0.28700,  5.680685E-2,    -1.78372,          NaN,         NaN
    21.0,  1.432643E-2,     0.71142,  4.352127E-2,    -0.14704,  5.728492E-2,    -1.64793,          NaN,         NaN
    22.0,  1.449379E-2,     0.85208,  4.531678E-2,    -0.00640,  5.760067E-2,    -1.51000,          NaN,         NaN
