Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.135181E-3,    -3.14159,          NaN,         NaN,  1.177426E-3,    -0.00000,          NaN,         NaN
     1.0,  8.258252E-3,    -3.71031,          NaN,         NaN,  2.591580E-3,    -0.29496,          NaN,         NaN
     2.0,  1.240398E-2,    -3.90276,          NaN,         NaN,  3.191861E-3,    -0.46956,          NaN,         NaN
     3.0,  1.712847E-2,    -3.91831,          NaN,         NaN,  3.979760E-3,    -0.53066,          NaN,         NaN
     4.0,  2.195551E-2,    -3.86406,          NaN,         NaN,  4.844598E-3,    -0.52106,          NaN,         NaN
     5.0,  2.671091E-2,    -3.77764,          NaN,         NaN,  5.728647E-3,    -0.47027,          NaN,         NaN
     6.0,  3.130348E-2,    -3.67423,          NaN,         NaN,  6.599817E-3,    -0.39482,          NaN,         NaN
     7.0,  3.567202E-2,    -3.56100,          NaN,         NaN,  7.437988E-3,    -0.30395,          NaN,         NaN
     8.0,  3.976939E-2,    -3.44175,          NaN,         NaN,  8.229146E-3,    -0.20308,          NaN,         NaN
     9.0,  4.355704E-2,    -3.31869,          NaN,         NaN,  8.962812E-3,    -0.09557,          NaN,         NaN
    10.0,  4.700282E-2,    -3.19322,          NaN,         NaN,  9.630867E-3,     0.01638,          NaN,         NaN
    11.0,  5.008013E-2,    -3.06630,          NaN,         NaN,  1.022699E-2,     0.13124,          NaN,         NaN
    12.0,  5.276766E-2,    -2.93860,          NaN,         NaN,  1.074636E-2,     0.24791,          NaN,         NaN
    13.0,  5.504923E-2,    -2.81067,          NaN,         NaN,  1.118556E-2,     0.36554,          NaN,         NaN
    14.0,  5.691391E-2,    -2.68294,          NaN,         NaN,  1.154245E-2,     0.48344,          NaN,         NaN
    15.0,  5.835595E-2,    -2.55579,          NaN,         NaN,  1.181619E-2,     0.60102,          NaN,         NaN
    16.0,  5.937495E-2,    -2.42958,          NaN,         NaN,  1.200719E-2,     0.71773,          NaN,         NaN
    17.0,  5.997582E-2,    -2.30466,          NaN,         NaN,  1.211714E-2,     0.83307,          NaN,         NaN
    18.0,  6.016883E-2,    -2.18138,          NaN,         NaN,  1.214899E-2,     0.94653,          NaN,         NaN
    19.0,  5.996965E-2,    -2.06011,          NaN,         NaN,  1.210697E-2,     1.05760,          NaN,         NaN
    20.0,  5.939928E-2,    -1.94126,          NaN,         NaN,  1.199658E-2,     1.16574,          NaN,         NaN
    21.0,  5.848411E-2,    -1.82528,          NaN,         NaN,  1.182467E-2,     1.27038,          NaN,         NaN
    22.0,  5.725588E-2,    -1.71265,          NaN,         NaN,  1.159936E-2,     1.37089,          NaN,         NaN
    23.0,  5.575164E-2,    -1.60393,          NaN,         NaN,  1.133015E-2,     1.46665,          NaN,         NaN
    24.0,  5.401382E-2,    -1.49974,          NaN,         NaN,  1.102785E-2,     1.55698,          NaN,         NaN
    25.0,  5.209013E-2,    -1.40075,          NaN,         NaN,  1.070459E-2,     1.64121,          NaN,         NaN
    26.0,  5.003354E-2,    -1.30769,          NaN,         NaN,  1.037369E-2,     1.71876,          NaN,         NaN
    27.0,  4.790210E-2,    -1.22132,          NaN,         NaN,  1.004952E-2,     1.78915,          NaN,         NaN
    28.0,  4.575843E-2,    -1.14238,          NaN,         NaN,  9.747093E-3,     1.85215,          NaN,         NaN
    29.0,  4.366887E-2,    -1.07152,          NaN,         NaN,  9.481467E-3,     1.90791,          NaN,         NaN
    30.0,  4.170176E-2,    -1.00916,          NaN,         NaN,  9.266918E-3,     1.95704,          NaN,         NaN
    31.0,  3.992462E-2,    -0.95535,          NaN,         NaN,  9.115831E-3,     2.00073,          NaN,         NaN
    32.0,  3.840002E-2,    -0.90957,          NaN,         NaN,  9.037532E-3,     2.04072,          NaN,         NaN
    33.0,  3.718019E-2,    -0.87065,          NaN,         NaN,  9.037270E-3,     2.07914,          NaN,         NaN
    34.0,  3.630098E-2,    -0.83668,          NaN,         NaN,  9.115665E-3,     2.11827,          NaN,         NaN
    35.0,  3.577681E-2,    -0.80520,          NaN,         NaN,  9.268790E-3,     2.16024,          NaN,         NaN
    36.0,  3.559806E-2,    -0.77352,          NaN,         NaN,  9.488883E-3,     2.20674,          NaN,         NaN
    37.0,  3.573214E-2,    -0.73906,          NaN,         NaN,  9.765476E-3,     2.25893,          NaN,         NaN
    38.0,  3.612818E-2,    -0.69978,          NaN,         NaN,  1.008663E-2,     2.31741,          NaN,         NaN
    39.0,  3.672377E-2,    -0.65435,          NaN,         NaN,  1.044006E-2,     2.38227,          NaN,         NaN
    40.0,  3.745201E-2,    -0.60214,          NaN,         NaN,  1.081393E-2,     2.45325,          NaN,         NaN
    41.0,  3.824742E-2,    -0.54314,          NaN,         NaN,  1.119746E-2,     2.52986,          NaN,         NaN
    42.0,  3.905005E-2,    -0.47781,          NaN,         NaN,  1.158116E-2,     2.61146,          NaN,         NaN
    43.0,  3.980788E-2,    -0.40687,          NaN,         NaN,  1.195699E-2,     2.69736,          NaN,         NaN
    44.0,  4.047784E-2,    -0.33119,          NaN,         NaN,  1.231837E-2,     2.78687,          NaN,         NaN
    45.0,  4.102605E-2,    -0.25172,          NaN,         NaN,  1.266010E-2,     2.87934,          NaN,         NaN
    46.0,  4.142758E-2,    -0.16941,          NaN,         NaN,  1.297829E-2,     2.97414,          NaN,         NaN
    47.0,  4.166595E-2,    -0.08521,          NaN,         NaN,  1.327026E-2,     3.07070,          NaN,         NaN
    48.0,  4.173261E-2,    -0.00002,          NaN,         NaN,  1.353441E-2,     3.16851,          NaN,         NaN
    49.0,  4.162643E-2,     0.08528,          NaN,         NaN,  1.377013E-2,     3.26710,          NaN,         NaN
    50.0,  4.135327E-2,     0.16984,          NaN,         NaN,  1.397773E-2,     3.36606,          NaN,         NaN
    51.0,  4.092556E-2,     0.25282,          NaN,         NaN,  1.415829E-2,     3.46502,          NaN,         NaN
    52.0,  4.036199E-2,     0.33342,          NaN,         NaN,  1.431360E-2,     3.56366,          NaN,         NaN
    53.0,  3.968715E-2,     0.41087,          NaN,         NaN,  1.444606E-2,     3.66171,          NaN,         NaN
    54.0,  3.893122E-2,     0.48444,          NaN,         NaN,  1.455857E-2,     3.75892,          NaN,         NaN
    55.0,  3.812937E-2,     0.55347,          NaN,         NaN,  1.465446E-2,     3.85511,          NaN,         NaN
    56.0,  3.732115E-2,     0.61744,          NaN,         NaN,  1.473735E-2,     3.95013,          NaN,         NaN
    57.0,  3.654933E-2,     0.67602,          NaN,         NaN,  1.481104E-2,     4.04390,          NaN,         NaN
    58.0,  3.585829E-2,     0.72911,          NaN,         NaN,  1.487943E-2,     4.13634,          NaN,         NaN
    59.0,  3.529193E-2,     0.77699,          NaN,         NaN,  1.494636E-2,     4.22747,          NaN,         NaN
    60.0,  3.489084E-2,     0.82028,          NaN,         NaN,  1.501549E-2,     4.31731,          NaN,         NaN
    61.0,  3.468932E-2,     0.86003,          NaN,         NaN,  1.509022E-2,     4.40597,          NaN,         NaN
    62.0,  3.471237E-2,     0.89760,          NaN,         NaN,  1.517352E-2,     4.49355,          NaN,         NaN
    63.0,  3.497357E-2,     0.93456,          NaN,         NaN,  1.526786E-2,     4.58023,          NaN,         NaN
    64.0,  3.547407E-2,     0.97251,          NaN,         NaN,  1.537510E-2,     4.66617,          NaN,         NaN
    65.0,  3.620324E-2,     1.01285,          NaN,         NaN,  1.549647E-2,     4.75158,          NaN,         NaN
    66.0,  3.714053E-2,     1.05673,          NaN,         NaN,  1.563249E-2,     4.83666,          NaN,         NaN
    67.0,  3.825836E-2,     1.10489,          NaN,         NaN,  1.578295E-2,     4.92162,          NaN,         NaN
    68.0,  3.952516E-2,     1.15770,          NaN,         NaN,  1.594698E-2,     5.00663,          NaN,         NaN
    69.0,  4.090816E-2,     1.21521,          NaN,         NaN,  1.612304E-2,     5.09188,          NaN,         NaN
    70.0,  4.237573E-2,     1.27721,          NaN,         NaN,  1.630900E-2,     5.17748,          NaN,         NaN
    71.0,  4.389896E-2,     1.34333,          NaN,         NaN,  1.650222E-2,     5.26356,          NaN,         NaN
    72.0,  4.545272E-2,     1.41309,          NaN,         NaN,  1.669963E-2,     5.35019,          NaN,         NaN
    73.0,  4.701621E-2,     1.48597,          NaN,         NaN,  1.689783E-2,     5.43740,          NaN,         NaN
    74.0,  4.857322E-2,     1.56145,          NaN,         NaN,  1.709319E-2,     5.52520,          NaN,         NaN
    75.0,  5.011203E-2,     1.63903,          NaN,         NaN,  1.728194E-2,     5.61355,          NaN,         NaN
    76.0,  5.162524E-2,     1.71825,          NaN,         NaN,  1.746024E-2,     5.70241,          NaN,         NaN
    77.0,  5.310938E-2,     1.79872,          NaN,         NaN,  1.762431E-2,     5.79168,          NaN,         NaN
    78.0,  5.456446E-2,     1.88011,          NaN,         NaN,  1.777047E-2,     5.88126,          NaN,         NaN
    79.0,  5.599349E-2,     1.96213,          NaN,         NaN,  1.789522E-2,     5.97100,          NaN,         NaN
    80.0,  5.740179E-2,     2.04459,          NaN,         NaN,  1.799535E-2,     6.06074,          NaN,         NaN
    81.0,  5.879640E-2,     2.12732,          NaN,         NaN,  1.806799E-2,     6.15031,          NaN,         NaN
    82.0,  6.018533E-2,     2.21026,          NaN,         NaN,  1.811068E-2,     6.23950,          NaN,         NaN
    83.0,  6.157689E-2,     2.29335,          NaN,         NaN,  1.812147E-2,     6.32810,          NaN,         NaN
    84.0,  6.297894E-2,     2.37662,          NaN,         NaN,  1.809900E-2,     6.41585,          NaN,         NaN
    85.0,  6.439824E-2,     2.46012,          NaN,         NaN,  1.804257E-2,     6.50250,          NaN,         NaN
    86.0,  6.583988E-2,     2.54392,          NaN,         NaN,  1.795228E-2,     6.58775,          NaN,         NaN
    87.0,  6.730675E-2,     2.62813,          NaN,         NaN,  1.782912E-2,     6.67129,          NaN,         NaN
    88.0,  6.879920E-2,     2.71285,          NaN,         NaN,  1.767508E-2,     6.75279,          NaN,         NaN
    89.0,  7.031486E-2,     2.79820,          NaN,         NaN,  1.749328E-2,     6.83190,          NaN,         NaN
    90.0,  7.184855E-2,     2.88425,          NaN,         NaN,  1.728810E-2,     6.90825,          NaN,         NaN
    91.0,  7.339238E-2,     2.97108,          NaN,         NaN,  1.706527E-2,     6.98147,          NaN,         NaN
    92.0,  7.493606E-2,     3.05874,          NaN,         NaN,  1.683196E-2,     7.05122,          NaN,         NaN
    93.0,  7.646719E-2,     3.14726,          NaN,         NaN,  1.659686E-2,     7.11718,          NaN,         NaN
    94.0,  7.797177E-2,     3.23661,          NaN,         NaN,  1.637008E-2,     7.17910,          NaN,         NaN
    95.0,  7.943471E-2,     3.32675,          NaN,         NaN,  1.616305E-2,     7.23686,          NaN,         NaN
    96.0,  8.084043E-2,     3.41761,          NaN,         NaN,  1.598820E-2,     7.29048,          NaN,         NaN
    97.0,  8.217343E-2,     3.50909,          NaN,         NaN,  1.585849E-2,     7.34019,          NaN,         NaN
    98.0,  8.341885E-2,     3.60105,          NaN,         NaN,  1.578672E-2,     7.38647,          NaN,         NaN
    99.0,  8.456312E-2,     3.69335,          NaN,         NaN,  1.578467E-2,     7.43005,          NaN,         NaN
   100.0,  8.559442E-2,     3.78581,          NaN,         NaN,  1.586217E-2,     7.47191,          NaN,         NaN
   101.0,  8.650318E-2,     3.87825,          NaN,         NaN,  1.602617E-2,     7.51320,          NaN,         NaN
   102.0,  8.728254E-2,     3.97048,          NaN,         NaN,  1.628004E-2,     7.55517,          NaN,         NaN
   103.0,  8.792868E-2,     4.06228,          NaN,         NaN,  1.662312E-2,     7.59904,          NaN,         NaN
   104.0,  8.844111E-2,     4.15344,          NaN,         NaN,  1.705071E-2,     7.64591,          NaN,         NaN
   105.0,  8.882292E-2,     4.24377,          NaN,         NaN,  1.755444E-2,     7.69664,          NaN,         NaN
