Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.636134E-3,    -3.14159,          NaN,         NaN,  4.957055E-4,    -0.00000,          NaN,         NaN
     1.0,  7.138909E-3,    -3.74228,          NaN,         NaN,  1.055571E-3,    -0.21306,          NaN,         NaN
     2.0,  1.093879E-2,    -3.93110,          NaN,         NaN,  1.226456E-3,    -0.35480,          NaN,         NaN
     3.0,  1.521457E-2,    -3.94114,          NaN,         NaN,  1.463150E-3,    -0.41469,          NaN,         NaN
     4.0,  1.955909E-2,    -3.88329,          NaN,         NaN,  1.733377E-3,    -0.41368,          NaN,         NaN
     5.0,  2.382560E-2,    -3.79461,          NaN,         NaN,  2.017243E-3,    -0.37274,          NaN,         NaN
     6.0,  2.793620E-2,    -3.68978,          NaN,         NaN,  2.302754E-3,    -0.30606,          NaN,         NaN
     7.0,  3.183759E-2,    -3.57566,          NaN,         NaN,  2.582238E-3,    -0.22256,          NaN,         NaN
     8.0,  3.548817E-2,    -3.45585,          NaN,         NaN,  2.850412E-3,    -0.12783,          NaN,         NaN
     9.0,  3.885368E-2,    -3.33247,          NaN,         NaN,  3.103411E-3,    -0.02553,          NaN,         NaN
    10.0,  4.190547E-2,    -3.20683,          NaN,         NaN,  3.338299E-3,     0.08187,          NaN,         NaN
    11.0,  4.461987E-2,    -3.07985,          NaN,         NaN,  3.552817E-3,     0.19263,          NaN,         NaN
    12.0,  4.697799E-2,    -2.95216,          NaN,         NaN,  3.745256E-3,     0.30546,          NaN,         NaN
    13.0,  4.896565E-2,    -2.82428,          NaN,         NaN,  3.914388E-3,     0.41938,          NaN,         NaN
    14.0,  5.057344E-2,    -2.69663,          NaN,         NaN,  4.059436E-3,     0.53356,          NaN,         NaN
    15.0,  5.179673E-2,    -2.56958,          NaN,         NaN,  4.180061E-3,     0.64734,          NaN,         NaN
    16.0,  5.263575E-2,    -2.44347,          NaN,         NaN,  4.276364E-3,     0.76010,          NaN,         NaN
    17.0,  5.309558E-2,    -2.31864,          NaN,         NaN,  4.348886E-3,     0.87131,          NaN,         NaN
    18.0,  5.318615E-2,    -2.19544,          NaN,         NaN,  4.398623E-3,     0.98043,          NaN,         NaN
    19.0,  5.292225E-2,    -2.07424,          NaN,         NaN,  4.427028E-3,     1.08698,          NaN,         NaN
    20.0,  5.232350E-2,    -1.95545,          NaN,         NaN,  4.436026E-3,     1.19047,          NaN,         NaN
    21.0,  5.141429E-2,    -1.83950,          NaN,         NaN,  4.428010E-3,     1.29045,          NaN,         NaN
    22.0,  5.022375E-2,    -1.72692,          NaN,         NaN,  4.405837E-3,     1.38647,          NaN,         NaN
    23.0,  4.878574E-2,    -1.61825,          NaN,         NaN,  4.372807E-3,     1.47816,          NaN,         NaN
    24.0,  4.713879E-2,    -1.51413,          NaN,         NaN,  4.332624E-3,     1.56519,          NaN,         NaN
    25.0,  4.532613E-2,    -1.41529,          NaN,         NaN,  4.289320E-3,     1.64738,          NaN,         NaN
    26.0,  4.339559E-2,    -1.32250,          NaN,         NaN,  4.247152E-3,     1.72467,          NaN,         NaN
    27.0,  4.139952E-2,    -1.23659,          NaN,         NaN,  4.210438E-3,     1.79723,          NaN,         NaN
    28.0,  3.939441E-2,    -1.15839,          NaN,         NaN,  4.183364E-3,     1.86545,          NaN,         NaN
    29.0,  3.744021E-2,    -1.08864,          NaN,         NaN,  4.169736E-3,     1.93000,          NaN,         NaN
    30.0,  3.559891E-2,    -1.02790,          NaN,         NaN,  4.172727E-3,     1.99178,          NaN,         NaN
    31.0,  3.393210E-2,    -0.97630,          NaN,         NaN,  4.194639E-3,     2.05192,          NaN,         NaN
    32.0,  3.249723E-2,    -0.93342,          NaN,         NaN,  4.236721E-3,     2.11163,          NaN,         NaN
    33.0,  3.134252E-2,    -0.89804,          NaN,         NaN,  4.299085E-3,     2.17214,          NaN,         NaN
    34.0,  3.050122E-2,    -0.86816,          NaN,         NaN,  4.380734E-3,     2.23456,          NaN,         NaN
    35.0,  2.998649E-2,    -0.84106,          NaN,         NaN,  4.479692E-3,     2.29980,          NaN,         NaN
    36.0,  2.978884E-2,    -0.81376,          NaN,         NaN,  4.593199E-3,     2.36855,          NaN,         NaN
    37.0,  2.987710E-2,    -0.78339,          NaN,         NaN,  4.717957E-3,     2.44120,          NaN,         NaN
    38.0,  3.020312E-2,    -0.74770,          NaN,         NaN,  4.850358E-3,     2.51792,          NaN,         NaN
    39.0,  3.070849E-2,    -0.70525,          NaN,         NaN,  4.986695E-3,     2.59869,          NaN,         NaN
    40.0,  3.133140E-2,    -0.65538,          NaN,         NaN,  5.123331E-3,     2.68331,          NaN,         NaN
    41.0,  3.201227E-2,    -0.59817,          NaN,         NaN,  5.256822E-3,     2.77150,          NaN,         NaN
    42.0,  3.269743E-2,    -0.53413,          NaN,         NaN,  5.384006E-3,     2.86290,          NaN,         NaN
    43.0,  3.334118E-2,    -0.46411,          NaN,         NaN,  5.502061E-3,     2.95712,          NaN,         NaN
    44.0,  3.390645E-2,    -0.38906,          NaN,         NaN,  5.608535E-3,     3.05375,          NaN,         NaN
    45.0,  3.436486E-2,    -0.31003,          NaN,         NaN,  5.701363E-3,     3.15238,          NaN,         NaN
    46.0,  3.469623E-2,    -0.22802,          NaN,         NaN,  5.778875E-3,     3.25260,          NaN,         NaN
    47.0,  3.488807E-2,    -0.14403,          NaN,         NaN,  5.839782E-3,     3.35405,          NaN,         NaN
    48.0,  3.493491E-2,    -0.05899,          NaN,         NaN,  5.883178E-3,     3.45634,          NaN,         NaN
    49.0,  3.483779E-2,     0.02618,          NaN,         NaN,  5.908513E-3,     3.55914,          NaN,         NaN
    50.0,  3.460376E-2,     0.11064,          NaN,         NaN,  5.915586E-3,     3.66209,          NaN,         NaN
    51.0,  3.424543E-2,     0.19354,          NaN,         NaN,  5.904519E-3,     3.76489,          NaN,         NaN
    52.0,  3.378057E-2,     0.27412,          NaN,         NaN,  5.875734E-3,     3.86722,          NaN,         NaN
    53.0,  3.323169E-2,     0.35163,          NaN,         NaN,  5.829934E-3,     3.96880,          NaN,         NaN
    54.0,  3.262560E-2,     0.42542,          NaN,         NaN,  5.768075E-3,     4.06932,          NaN,         NaN
    55.0,  3.199275E-2,     0.49492,          NaN,         NaN,  5.691338E-3,     4.16851,          NaN,         NaN
    56.0,  3.136646E-2,     0.55975,          NaN,         NaN,  5.601103E-3,     4.26610,          NaN,         NaN
    57.0,  3.078169E-2,     0.61970,          NaN,         NaN,  5.498922E-3,     4.36182,          NaN,         NaN
    58.0,  3.027357E-2,     0.67487,          NaN,         NaN,  5.386486E-3,     4.45542,          NaN,         NaN
    59.0,  2.987538E-2,     0.72568,          NaN,         NaN,  5.265597E-3,     4.54664,          NaN,         NaN
    60.0,  2.961636E-2,     0.77288,          NaN,         NaN,  5.138140E-3,     4.63524,          NaN,         NaN
    61.0,  2.951937E-2,     0.81757,          NaN,         NaN,  5.006051E-3,     4.72100,          NaN,         NaN
    62.0,  2.959901E-2,     0.86108,          NaN,         NaN,  4.871289E-3,     4.80370,          NaN,         NaN
    63.0,  2.986045E-2,     0.90483,          NaN,         NaN,  4.735808E-3,     4.88316,          NaN,         NaN
    64.0,  3.029927E-2,     0.95019,          NaN,         NaN,  4.601533E-3,     4.95922,          NaN,         NaN
    65.0,  3.090248E-2,     0.99834,          NaN,         NaN,  4.470332E-3,     5.03175,          NaN,         NaN
    66.0,  3.165029E-2,     1.05014,          NaN,         NaN,  4.343998E-3,     5.10065,          NaN,         NaN
    67.0,  3.251834E-2,     1.10611,          NaN,         NaN,  4.224227E-3,     5.16591,          NaN,         NaN
    68.0,  3.348005E-2,     1.16648,          NaN,         NaN,  4.112604E-3,     5.22753,          NaN,         NaN
    69.0,  3.450853E-2,     1.23116,          NaN,         NaN,  4.010594E-3,     5.28559,          NaN,         NaN
    70.0,  3.557825E-2,     1.29990,          NaN,         NaN,  3.919529E-3,     5.34026,          NaN,         NaN
    71.0,  3.666608E-2,     1.37229,          NaN,         NaN,  3.840606E-3,     5.39176,          NaN,         NaN
    72.0,  3.775205E-2,     1.44785,          NaN,         NaN,  3.774882E-3,     5.44040,          NaN,         NaN
    73.0,  3.881976E-2,     1.52606,          NaN,         NaN,  3.723273E-3,     5.48656,          NaN,         NaN
    74.0,  3.985651E-2,     1.60639,          NaN,         NaN,  3.686556E-3,     5.53068,          NaN,         NaN
    75.0,  4.085335E-2,     1.68833,          NaN,         NaN,  3.665360E-3,     5.57330,          NaN,         NaN
    76.0,  4.180490E-2,     1.77143,          NaN,         NaN,  3.660167E-3,     5.61498,          NaN,         NaN
    77.0,  4.270917E-2,     1.85527,          NaN,         NaN,  3.671302E-3,     5.65631,          NaN,         NaN
    78.0,  4.356729E-2,     1.93946,          NaN,         NaN,  3.698925E-3,     5.69791,          NaN,         NaN
    79.0,  4.438310E-2,     2.02372,          NaN,         NaN,  3.743024E-3,     5.74038,          NaN,         NaN
    80.0,  4.516279E-2,     2.10778,          NaN,         NaN,  3.803402E-3,     5.78430,          NaN,         NaN
    81.0,  4.591438E-2,     2.19145,          NaN,         NaN,  3.879671E-3,     5.83019,          NaN,         NaN
    82.0,  4.664720E-2,     2.27463,          NaN,         NaN,  3.971256E-3,     5.87850,          NaN,         NaN
    83.0,  4.737132E-2,     2.35724,          NaN,         NaN,  4.077388E-3,     5.92960,          NaN,         NaN
    84.0,  4.809694E-2,     2.43929,          NaN,         NaN,  4.197119E-3,     5.98379,          NaN,         NaN
    85.0,  4.883377E-2,     2.52082,          NaN,         NaN,  4.329331E-3,     6.04124,          NaN,         NaN
    86.0,  4.959043E-2,     2.60194,          NaN,         NaN,  4.472755E-3,     6.10208,          NaN,         NaN
    87.0,  5.037398E-2,     2.68278,          NaN,         NaN,  4.625991E-3,     6.16633,          NaN,         NaN
    88.0,  5.118942E-2,     2.76349,          NaN,         NaN,  4.787530E-3,     6.23396,          NaN,         NaN
    89.0,  5.203943E-2,     2.84424,          NaN,         NaN,  4.955779E-3,     6.30488,          NaN,         NaN
    90.0,  5.292415E-2,     2.92521,          NaN,         NaN,  5.129086E-3,     6.37893,          NaN,         NaN
    91.0,  5.384121E-2,     3.00654,          NaN,         NaN,  5.305762E-3,     6.45595,          NaN,         NaN
    92.0,  5.478585E-2,     3.08837,          NaN,         NaN,  5.484111E-3,     6.53573,          NaN,         NaN
    93.0,  5.575118E-2,     3.17079,          NaN,         NaN,  5.662447E-3,     6.61805,          NaN,         NaN
    94.0,  5.672856E-2,     3.25386,          NaN,         NaN,  5.839121E-3,     6.70268,          NaN,         NaN
    95.0,  5.770809E-2,     3.33760,          NaN,         NaN,  6.012542E-3,     6.78938,          NaN,         NaN
    96.0,  5.867912E-2,     3.42198,          NaN,         NaN,  6.181196E-3,     6.87790,          NaN,         NaN
    97.0,  5.963079E-2,     3.50694,          NaN,         NaN,  6.343664E-3,     6.96802,          NaN,         NaN
    98.0,  6.055260E-2,     3.59239,          NaN,         NaN,  6.498645E-3,     7.05950,          NaN,         NaN
    99.0,  6.143490E-2,     3.67820,          NaN,         NaN,  6.644963E-3,     7.15211,          NaN,         NaN
   100.0,  6.226938E-2,     3.76421,          NaN,         NaN,  6.781587E-3,     7.24564,          NaN,         NaN
   101.0,  6.304951E-2,     3.85027,          NaN,         NaN,  6.907641E-3,     7.33986,          NaN,         NaN
   102.0,  6.377089E-2,     3.93618,          NaN,         NaN,  7.022410E-3,     7.43459,          NaN,         NaN
   103.0,  6.443148E-2,     4.02175,          NaN,         NaN,  7.125350E-3,     7.52962,          NaN,         NaN
   104.0,  6.503186E-2,     4.10682,          NaN,         NaN,  7.216089E-3,     7.62479,          NaN,         NaN
   105.0,  6.557526E-2,     4.19118,          NaN,         NaN,  7.294429E-3,     7.71991,          NaN,         NaN
   106.0,  6.606761E-2,     4.27469,          NaN,         NaN,  7.360339E-3,     7.81483,          NaN,         NaN
   107.0,  6.651734E-2,     4.35720,          NaN,         NaN,  7.413957E-3,     7.90941,          NaN,         NaN
   108.0,  6.693518E-2,     4.43861,          NaN,         NaN,  7.455569E-3,     8.00350,          NaN,         NaN
   109.0,  6.733378E-2,     4.51883,          NaN,         NaN,  7.485606E-3,     8.09698,          NaN,         NaN
   110.0,  6.772723E-2,     4.59784,          NaN,         NaN,  7.504623E-3,     8.18975,          NaN,         NaN
   111.0,  6.813039E-2,     4.67564,          NaN,         NaN,  7.513280E-3,     8.28172,          NaN,         NaN
   112.0,  6.855829E-2,     4.75229,          NaN,         NaN,  7.512320E-3,     8.37280,          NaN,         NaN
   113.0,  6.902529E-2,     4.82791,          NaN,         NaN,  7.502548E-3,     8.46293,          NaN,         NaN
   114.0,  6.954431E-2,     4.90264,          NaN,         NaN,  7.484801E-3,     8.55206,          NaN,         NaN
   115.0,  7.012612E-2,     4.97667,          NaN,         NaN,  7.459928E-3,     8.64015,          NaN,         NaN
   116.0,  7.077865E-2,     5.05021,          NaN,         NaN,  7.428760E-3,     8.72718,          NaN,         NaN
   117.0,  7.150649E-2,     5.12350,          NaN,         NaN,  7.392093E-3,     8.81315,          NaN,         NaN
   118.0,  7.231057E-2,     5.19676,          NaN,         NaN,  7.350659E-3,     8.89806,          NaN,         NaN
   119.0,  7.318805E-2,     5.27020,          NaN,         NaN,  7.305119E-3,     8.98191,          NaN,         NaN
   120.0,  7.413250E-2,     5.34403,          NaN,         NaN,  7.256046E-3,     9.06471,          NaN,         NaN
   121.0,  7.513418E-2,     5.41838,          NaN,         NaN,  7.203923E-3,     9.14650,          NaN,         NaN
   122.0,  7.618070E-2,     5.49336,          NaN,         NaN,  7.149142E-3,     9.22728,          NaN,         NaN
   123.0,  7.725767E-2,     5.56902,          NaN,         NaN,  7.092016E-3,     9.30706,          NaN,         NaN
   124.0,  7.834955E-2,     5.64537,          NaN,         NaN,  7.032791E-3,     9.38585,          NaN,         NaN
   125.0,  7.944055E-2,     5.72234,          NaN,         NaN,  6.971672E-3,     9.46364,          NaN,         NaN
   126.0,  8.051556E-2,     5.79985,          NaN,         NaN,  6.908846E-3,     9.54041,          NaN,         NaN
   127.0,  8.156102E-2,     5.87774,          NaN,         NaN,  6.844518E-3,     9.61610,          NaN,         NaN
   128.0,  8.256583E-2,     5.95584,          NaN,         NaN,  6.778944E-3,     9.69068,          NaN,         NaN
   129.0,  8.352216E-2,     6.03393,          NaN,         NaN,  6.712468E-3,     9.76406,          NaN,         NaN
   130.0,  8.442610E-2,     6.11180,          NaN,         NaN,  6.645558E-3,     9.83616,          NaN,         NaN
   131.0,  8.527834E-2,     6.18920,          NaN,         NaN,  6.578838E-3,     9.90689,          NaN,         NaN
   132.0,  8.608462E-2,     6.26590,          NaN,         NaN,  6.513118E-3,     9.97613,          NaN,         NaN
   133.0,  8.685606E-2,     6.34168,          NaN,         NaN,  6.449412E-3,    10.04380,          NaN,         NaN
   134.0,  8.760928E-2,     6.41633,          NaN,         NaN,  6.388953E-3,    10.10980,          NaN,         NaN
   135.0,  8.836633E-2,     6.48971,          NaN,         NaN,  6.333187E-3,    10.17409,          NaN,         NaN
   136.0,  8.915429E-2,     6.56170,          NaN,         NaN,  6.283757E-3,    10.23662,          NaN,         NaN
   137.0,  9.000460E-2,     6.63227,          NaN,         NaN,  6.242472E-3,    10.29743,          NaN,         NaN
   138.0,  9.095206E-2,     6.70145,          NaN,         NaN,  6.211249E-3,    10.35661,          NaN,         NaN
   139.0,  9.203341E-2,     6.76936,          NaN,         NaN,  6.192050E-3,    10.41431,          NaN,         NaN
