Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.996205E-3,    -3.14159,          NaN,         NaN,  2.981178E-4,    -3.14159,          NaN,         NaN
     1.0,  7.717082E-3,    -3.68472,          NaN,         NaN,  8.182793E-4,    -2.21247,          NaN,         NaN
     2.0,  1.138632E-2,    -3.88112,          NaN,         NaN,  1.266690E-3,    -1.71160,          NaN,         NaN
     3.0,  1.561130E-2,    -3.90305,          NaN,         NaN,  1.771545E-3,    -1.39028,          NaN,         NaN
     4.0,  1.994298E-2,    -3.85371,          NaN,         NaN,  2.288023E-3,    -1.13632,          NaN,         NaN
     5.0,  2.421303E-2,    -3.77103,          NaN,         NaN,  2.800836E-3,    -0.91311,          NaN,         NaN
     6.0,  2.833344E-2,    -3.67062,          NaN,         NaN,  3.302190E-3,    -0.70632,          NaN,         NaN
     7.0,  3.224564E-2,    -3.55989,          NaN,         NaN,  3.786769E-3,    -0.50939,          NaN,         NaN
     8.0,  3.590500E-2,    -3.44281,          NaN,         NaN,  4.250267E-3,    -0.31891,          NaN,         NaN
     9.0,  3.927535E-2,    -3.32170,          NaN,         NaN,  4.688864E-3,    -0.13299,          NaN,         NaN
    10.0,  4.232687E-2,    -3.19800,          NaN,         NaN,  5.099017E-3,     0.04953,          NaN,         NaN
    11.0,  4.503516E-2,    -3.07271,          NaN,         NaN,  5.477379E-3,     0.22935,          NaN,         NaN
    12.0,  4.738096E-2,    -2.94655,          NaN,         NaN,  5.820763E-3,     0.40696,          NaN,         NaN
    13.0,  4.935006E-2,    -2.82007,          NaN,         NaN,  6.126146E-3,     0.58265,          NaN,         NaN
    14.0,  5.093321E-2,    -2.69373,          NaN,         NaN,  6.390679E-3,     0.75663,          NaN,         NaN
    15.0,  5.212622E-2,    -2.56792,          NaN,         NaN,  6.611706E-3,     0.92904,          NaN,         NaN
    16.0,  5.292994E-2,    -2.44300,          NaN,         NaN,  6.786792E-3,     1.09998,          NaN,         NaN
    17.0,  5.335027E-2,    -2.31935,          NaN,         NaN,  6.913757E-3,     1.26949,          NaN,         NaN
    18.0,  5.339817E-2,    -2.19733,          NaN,         NaN,  6.990701E-3,     1.43760,          NaN,         NaN
    19.0,  5.308957E-2,    -2.07732,          NaN,         NaN,  7.016042E-3,     1.60431,          NaN,         NaN
