Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.640799E-3,    -3.14159,          NaN,         NaN,  6.743966E-4,    -0.00000,          NaN,         NaN
     1.0,  5.776524E-3,    -3.96855,          NaN,         NaN,  1.396875E-3,    -0.08640,          NaN,         NaN
     2.0,  1.002082E-2,    -4.09952,          NaN,         NaN,  1.532425E-3,    -0.14165,          NaN,         NaN
     3.0,  1.448082E-2,    -4.06511,          NaN,         NaN,  1.735866E-3,    -0.15285,          NaN,         NaN
     4.0,  1.891014E-2,    -3.98007,          NaN,         NaN,  1.987418E-3,    -0.12330,          NaN,         NaN
     5.0,  2.322189E-2,    -3.87377,          NaN,         NaN,  2.271987E-3,    -0.06215,          NaN,         NaN
     6.0,  2.736341E-2,    -3.75679,          NaN,         NaN,  2.579116E-3,     0.02162,          NaN,         NaN
     7.0,  3.129407E-2,    -3.63385,          NaN,         NaN,  2.901524E-3,     0.12105,          NaN,         NaN
     8.0,  3.497961E-2,    -3.50741,          NaN,         NaN,  3.233816E-3,     0.23105,          NaN,         NaN
     9.0,  3.839038E-2,    -3.37887,          NaN,         NaN,  3.571635E-3,     0.34801,          NaN,         NaN
    10.0,  4.150082E-2,    -3.24915,          NaN,         NaN,  3.911169E-3,     0.46935,          NaN,         NaN
    11.0,  4.428932E-2,    -3.11886,          NaN,         NaN,  4.248889E-3,     0.59320,          NaN,         NaN
    12.0,  4.673831E-2,    -2.98846,          NaN,         NaN,  4.581431E-3,     0.71819,          NaN,         NaN
    13.0,  4.883437E-2,    -2.85832,          NaN,         NaN,  4.905567E-3,     0.84328,          NaN,         NaN
    14.0,  5.056830E-2,    -2.72877,          NaN,         NaN,  5.218224E-3,     0.96770,          NaN,         NaN
    15.0,  5.193525E-2,    -2.60008,          NaN,         NaN,  5.516539E-3,     1.09082,          NaN,         NaN
    16.0,  5.293480E-2,    -2.47255,          NaN,         NaN,  5.797933E-3,     1.21214,          NaN,         NaN
    17.0,  5.357101E-2,    -2.34646,          NaN,         NaN,  6.060187E-3,     1.33126,          NaN,         NaN
    18.0,  5.385245E-2,    -2.22209,          NaN,         NaN,  6.301527E-3,     1.44782,          NaN,         NaN
    19.0,  5.379217E-2,    -2.09977,          NaN,         NaN,  6.520700E-3,     1.56151,          NaN,         NaN
    20.0,  5.340774E-2,    -1.97984,          NaN,         NaN,  6.717040E-3,     1.67206,          NaN,         NaN
    21.0,  5.272118E-2,    -1.86268,          NaN,         NaN,  6.890527E-3,     1.77924,          NaN,         NaN
    22.0,  5.175891E-2,    -1.74873,          NaN,         NaN,  7.041823E-3,     1.88284,          NaN,         NaN
    23.0,  5.055172E-2,    -1.63844,          NaN,         NaN,  7.172286E-3,     1.98268,          NaN,         NaN
    24.0,  4.913467E-2,    -1.53235,          NaN,         NaN,  7.283960E-3,     2.07862,          NaN,         NaN
    25.0,  4.754704E-2,    -1.43103,          NaN,         NaN,  7.379532E-3,     2.17059,          NaN,         NaN
    26.0,  4.583214E-2,    -1.33509,          NaN,         NaN,  7.462248E-3,     2.25856,          NaN,         NaN
    27.0,  4.403708E-2,    -1.24516,          NaN,         NaN,  7.535792E-3,     2.34259,          NaN,         NaN
    28.0,  4.221237E-2,    -1.16186,          NaN,         NaN,  7.604125E-3,     2.42283,          NaN,         NaN
    29.0,  4.041113E-2,    -1.08575,          NaN,         NaN,  7.671286E-3,     2.49955,          NaN,         NaN
    30.0,  3.868789E-2,    -1.01719,          NaN,         NaN,  7.741158E-3,     2.57308,          NaN,         NaN
    31.0,  3.709665E-2,    -0.95631,          NaN,         NaN,  7.817229E-3,     2.64389,          NaN,         NaN
    32.0,  3.568813E-2,    -0.90281,          NaN,         NaN,  7.902355E-3,     2.71253,          NaN,         NaN
    33.0,  3.450615E-2,    -0.85589,          NaN,         NaN,  7.998558E-3,     2.77957,          NaN,         NaN
    34.0,  3.358359E-2,    -0.81418,          NaN,         NaN,  8.106880E-3,     2.84565,          NaN,         NaN
    35.0,  3.293858E-2,    -0.77581,          NaN,         NaN,  8.227306E-3,     2.91135,          NaN,         NaN
    36.0,  3.257202E-2,    -0.73862,          NaN,         NaN,  8.358779E-3,     2.97724,          NaN,         NaN
    37.0,  3.246722E-2,    -0.70037,          NaN,         NaN,  8.499282E-3,     3.04378,          NaN,         NaN
    38.0,  3.259211E-2,    -0.65911,          NaN,         NaN,  8.645998E-3,     3.11132,          NaN,         NaN
    39.0,  3.290331E-2,    -0.61335,          NaN,         NaN,  8.795509E-3,     3.18012,          NaN,         NaN
    40.0,  3.335115E-2,    -0.56218,          NaN,         NaN,  8.944017E-3,     3.25030,          NaN,         NaN
    41.0,  3.388445E-2,    -0.50525,          NaN,         NaN,  9.087579E-3,     3.32190,          NaN,         NaN
    42.0,  3.445429E-2,    -0.44267,          NaN,         NaN,  9.222320E-3,     3.39483,          NaN,         NaN
    43.0,  3.501673E-2,    -0.37485,          NaN,         NaN,  9.344628E-3,     3.46897,          NaN,         NaN
    44.0,  3.553421E-2,    -0.30247,          NaN,         NaN,  9.451319E-3,     3.54409,          NaN,         NaN
    45.0,  3.597631E-2,    -0.22628,          NaN,         NaN,  9.539769E-3,     3.61996,          NaN,         NaN
    46.0,  3.631987E-2,    -0.14711,          NaN,         NaN,  9.608017E-3,     3.69627,          NaN,         NaN
    47.0,  3.654879E-2,    -0.06582,          NaN,         NaN,  9.654835E-3,     3.77273,          NaN,         NaN
    48.0,  3.665369E-2,     0.01677,          NaN,         NaN,  9.679766E-3,     3.84904,          NaN,         NaN
    49.0,  3.663155E-2,     0.09985,          NaN,         NaN,  9.683138E-3,     3.92488,          NaN,         NaN
    50.0,  3.648530E-2,     0.18264,          NaN,         NaN,  9.666043E-3,     3.99995,          NaN,         NaN
    51.0,  3.622338E-2,     0.26438,          NaN,         NaN,  9.630296E-3,     4.07401,          NaN,         NaN
    52.0,  3.585946E-2,     0.34436,          NaN,         NaN,  9.578351E-3,     4.14681,          NaN,         NaN
    53.0,  3.541194E-2,     0.42191,          NaN,         NaN,  9.513207E-3,     4.21817,          NaN,         NaN
    54.0,  3.490357E-2,     0.49643,          NaN,         NaN,  9.438260E-3,     4.28797,          NaN,         NaN
    55.0,  3.436087E-2,     0.56741,          NaN,         NaN,  9.357152E-3,     4.35617,          NaN,         NaN
    56.0,  3.381341E-2,     0.63445,          NaN,         NaN,  9.273576E-3,     4.42279,          NaN,         NaN
    57.0,  3.329281E-2,     0.69734,          NaN,         NaN,  9.191077E-3,     4.48795,          NaN,         NaN
