Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,     0.000597,     0.000996
  1610.050,    -0.001798,     0.000407
  1610.100,    -0.000133,     0.001348
  1610.150,    -0.000216,    -0.001943
  1610.200,     0.001550,    -0.000807
  1610.250,    -0.008029,    -0.000315
  1610.300,    -0.000323,    -0.002083
  1610.350,    -0.007828,    -0.001755
  1610.400,    -0.009280,    -0.002862
  1610.450,    -0.005572,    -0.002507
  1610.500,    -0.016215,    -0.002615
  1610.550,    -0.020287,    -0.000617
  1610.600,    -0.024188,    -0.001809
  1610.650,    -0.031531,    -0.002162
  1610.700,    -0.037590,     0.001005
  1610.750,    -0.036669,    -0.000010
  1610.800,    -0.037318,     0.000097
  1610.850,    -0.028115,     0.000209
  1610.900,    -0.033437,     0.000664
  1610.950,    -0.033345,    -0.001082
  1611.000,    -0.033282,     0.000532
  1611.050,    -0.037140,    -0.000484
  1611.100,    -0.049464,    -0.001575
  1611.150,    -0.054245,    -0.001116
  1611.200,    -0.060067,    -0.002249
  1611.250,    -0.073830,    -0.001836
  1611.300,    -0.081601,    -0.001031
  1611.350,    -0.088397,    -0.002981
  1611.400,    -0.094023,    -0.002381
  1611.450,    -0.095233,    -0.001025
  1611.500,    -0.099774,    -0.001061
  1611.550,    -0.098652,    -0.000944
  1611.600,    -0.097915,    -0.001520
  1611.650,    -0.100309,     0.000009
  1611.700,    -0.102542,     0.002190
  1611.750,    -0.104006,     0.001741
  1611.800,    -0.108032,     0.000760
  1611.850,    -0.111304,    -0.000912
  1611.900,    -0.116932,    -0.000108
  1611.950,    -0.124262,    -0.000167
  1612.000,    -0.127893,    -0.000894
  1612.050,    -0.135134,     0.000986
  1612.100,    -0.139120,    -0.003140
  1612.150,    -0.139580,    -0.001374
  1612.200,    -0.141810,    -0.001665
  1612.250,    -0.146967,    -0.000868
  1612.300,    -0.145439,    -0.002557
  1612.350,    -0.146049,    -0.002577
  1612.400,    -0.141312,    -0.001493
