Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,     0.001799,     0.000507
  1610.050,    -0.004956,     0.000649
  1610.100,     0.001269,    -0.000785
  1610.150,     0.001246,    -0.000122
  1610.200,     0.000642,    -0.000249
  1610.250,     0.003881,    -0.000671
  1610.300,    -0.001349,    -0.001137
  1610.350,    -0.003423,    -0.003555
  1610.400,    -0.003515,    -0.005012
  1610.450,    -0.005680,    -0.004871
  1610.500,    -0.010333,    -0.003500
  1610.550,    -0.012808,    -0.004072
  1610.600,    -0.015683,    -0.003712
  1610.650,    -0.022171,    -0.004174
  1610.700,    -0.031672,    -0.002595
  1610.750,    -0.035411,     0.000447
  1610.800,    -0.033871,     0.000480
  1610.850,    -0.039175,    -0.000317
  1610.900,    -0.041127,     0.000462
  1610.950,    -0.039774,     0.000407
  1611.000,    -0.046314,    -0.000366
  1611.050,    -0.045961,    -0.001151
  1611.100,    -0.047662,    -0.001626
  1611.150,    -0.051624,    -0.001805
  1611.200,    -0.053394,    -0.001327
  1611.250,    -0.060748,    -0.003664
  1611.300,    -0.062905,    -0.005844
  1611.350,    -0.071623,    -0.004755
  1611.400,    -0.083206,    -0.003922
  1611.450,    -0.081613,    -0.003122
  1611.500,    -0.088450,    -0.002393
  1611.550,    -0.085268,    -0.001533
  1611.600,    -0.084211,    -0.001408
  1611.650,    -0.079881,     0.000460
  1611.700,    -0.084978,    -0.000274
  1611.750,    -0.084516,     0.000643
  1611.800,    -0.081231,     0.000110
  1611.850,    -0.084488,     0.000062
  1611.900,    -0.090091,     0.001840
  1611.950,    -0.083275,     0.002279
  1612.000,    -0.087811,    -0.000633
  1612.050,    -0.090915,    -0.001041
  1612.100,    -0.091074,    -0.003787
  1612.150,    -0.096116,    -0.003778
  1612.200,    -0.096062,    -0.002533
  1612.250,    -0.098883,    -0.003879
  1612.300,    -0.097978,    -0.001332
  1612.350,    -0.104149,    -0.004058
  1612.400,    -0.101192,    -0.004050
  1612.450,    -0.099532,    -0.004381
  1612.500,    -0.101485,    -0.001236
  1612.550,    -0.094188,    -0.003386
  1612.600,    -0.094745,    -0.001547
  1612.650,    -0.086593,    -0.000442
  1612.700,    -0.086989,    -0.000803
  1612.750,    -0.077255,    -0.000404
  1612.800,    -0.078911,    -0.001800
  1612.850,    -0.078663,    -0.000479
  1612.900,    -0.073437,     0.000678
  1612.950,    -0.063781,     0.001032
  1613.000,    -0.059410,    -0.000802
  1613.050,    -0.048007,    -0.001845
  1613.100,    -0.038000,    -0.003316
  1613.150,    -0.027134,    -0.003480
  1613.200,    -0.014204,    -0.003263
  1613.250,     0.000657,    -0.003152
  1613.300,     0.016090,    -0.002361
  1613.350,     0.036616,    -0.003908
  1613.400,     0.061149,    -0.003678
  1613.450,     0.094109,    -0.003306
  1613.500,     0.121438,    -0.003069
  1613.550,     0.156263,    -0.004001
  1613.600,     0.188067,    -0.002374
  1613.650,     0.218589,    -0.001294
  1613.700,     0.236556,    -0.002186
  1613.750,     0.237761,    -0.002875
  1613.800,     0.204161,    -0.000797
  1613.850,     0.116560,    -0.001440
  1613.900,    -0.030763,    -0.002168
  1613.950,    -0.240281,    -0.000077
  1614.000,    -0.496884,    -0.000843
  1614.050,    -0.792042,    -0.001074
  1614.100,    -1.062652,    -0.000541
  1614.150,    -1.272258,    -0.000836
  1614.200,    -1.377979,    -0.001449
  1614.250,    -1.350036,    -0.002754
  1614.300,    -1.206424,    -0.001785
  1614.350,    -0.995329,    -0.004037
  1614.400,    -0.762140,    -0.002239
  1614.450,    -0.520858,    -0.002779
  1614.500,    -0.301080,    -0.003603
  1614.550,    -0.112429,    -0.002688
  1614.600,     0.023150,    -0.003413
  1614.650,     0.105353,    -0.002934
  1614.700,     0.140191,    -0.003611
  1614.750,     0.133865,    -0.003939
  1614.800,     0.097393,    -0.001096
  1614.850,     0.059592,    -0.001322
  1614.900,     0.011711,    -0.001745
  1614.950,    -0.043175,    -0.001676
  1615.000,    -0.093582,    -0.000025
  1615.050,    -0.129935,    -0.000540
  1615.100,    -0.142171,     0.000114
  1615.150,    -0.155113,    -0.000634
  1615.200,    -0.166065,    -0.000768
  1615.250,    -0.181168,    -0.001793
  1615.300,    -0.194167,    -0.001013
  1615.350,    -0.215636,    -0.001999
  1615.400,    -0.234937,    -0.002120
  1615.450,    -0.257830,    -0.001744
  1615.500,    -0.273462,    -0.002181
  1615.550,    -0.285560,    -0.002973
  1615.600,    -0.292821,    -0.002474
  1615.650,    -0.298424,    -0.002329
  1615.700,    -0.298546,    -0.003811
  1615.750,    -0.288561,    -0.002843
  1615.800,    -0.270938,    -0.002690
  1615.850,    -0.261913,    -0.003451
  1615.900,    -0.255975,    -0.002446
  1615.950,    -0.252769,    -0.003071
  1616.000,    -0.254117,    -0.004787
  1616.050,    -0.253508,    -0.001289
  1616.100,    -0.256878,    -0.001453
  1616.150,    -0.269376,    -0.002234
  1616.200,    -0.270994,    -0.001160
