Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,    -0.000830,     0.000072
  1610.050,    -0.006502,    -0.000168
  1610.100,     0.001637,     0.000463
  1610.150,     0.001647,     0.000619
  1610.200,     0.004048,    -0.000986
  1610.250,    -0.003432,    -0.000270
  1610.300,     0.002794,    -0.000255
  1610.350,    -0.001928,    -0.001952
  1610.400,    -0.004184,    -0.000793
  1610.450,    -0.000996,    -0.001522
  1610.500,    -0.004708,    -0.002067
  1610.550,    -0.005306,    -0.002391
  1610.600,    -0.009898,    -0.002023
  1610.650,    -0.015166,    -0.002687
  1610.700,    -0.017169,    -0.002716
  1610.750,    -0.031419,    -0.000495
  1610.800,    -0.030911,    -0.002332
  1610.850,    -0.043971,    -0.000241
  1610.900,    -0.048198,    -0.000712
  1610.950,    -0.053990,     0.001419
  1611.000,    -0.051235,     0.001355
  1611.050,    -0.051374,    -0.000889
  1611.100,    -0.049746,    -0.001243
  1611.150,    -0.047195,    -0.001564
  1611.200,    -0.054264,    -0.001614
  1611.250,    -0.057737,    -0.002202
  1611.300,    -0.058377,    -0.001392
  1611.350,    -0.068745,    -0.001268
  1611.400,    -0.067096,    -0.004347
  1611.450,    -0.077495,    -0.003093
  1611.500,    -0.075475,    -0.002634
  1611.550,    -0.076969,    -0.002745
  1611.600,    -0.088892,    -0.004340
  1611.650,    -0.080645,    -0.002802
  1611.700,    -0.085625,    -0.001639
  1611.750,    -0.090659,    -0.000436
  1611.800,    -0.086283,     0.001240
  1611.850,    -0.086083,    -0.000166
  1611.900,    -0.088587,    -0.000910
  1611.950,    -0.088183,    -0.000537
  1612.000,    -0.085256,    -0.000129
  1612.050,    -0.085111,    -0.001468
  1612.100,    -0.087052,     0.000458
  1612.150,    -0.091551,    -0.001249
  1612.200,    -0.095702,    -0.000543
  1612.250,    -0.094553,    -0.001556
  1612.300,    -0.094316,    -0.000905
  1612.350,    -0.099113,    -0.003122
  1612.400,    -0.096208,    -0.001250
  1612.450,    -0.096448,    -0.002529
  1612.500,    -0.096025,    -0.001589
  1612.550,    -0.094468,    -0.002868
  1612.600,    -0.095948,    -0.000357
  1612.650,    -0.090698,    -0.000702
  1612.700,    -0.092736,    -0.001712
  1612.750,    -0.089023,     0.000351
  1612.800,    -0.081658,     0.000765
  1612.850,    -0.079824,     0.000583
  1612.900,    -0.077118,    -0.000310
  1612.950,    -0.072196,     0.000885
  1613.000,    -0.061847,    -0.001164
  1613.050,    -0.062774,     0.000215
  1613.100,    -0.059270,    -0.000591
  1613.150,    -0.048004,    -0.001000
  1613.200,    -0.044550,    -0.001275
  1613.250,    -0.030674,    -0.001058
  1613.300,    -0.015954,    -0.002178
  1613.350,    -0.004707,    -0.000357
  1613.400,     0.002958,    -0.002177
  1613.450,     0.025873,    -0.001316
  1613.500,     0.047297,    -0.002802
  1613.550,     0.075056,    -0.002827
  1613.600,     0.101832,    -0.003589
  1613.650,     0.132736,    -0.001993
  1613.700,     0.157976,    -0.000956
  1613.750,     0.182829,    -0.000225
  1613.800,     0.192806,    -0.000347
  1613.850,     0.174948,     0.001197
  1613.900,     0.126479,     0.000367
  1613.950,     0.020643,     0.000586
  1614.000,    -0.137542,     0.000589
  1614.050,    -0.353030,    -0.000311
  1614.100,    -0.610055,     0.001037
  1614.150,    -0.879043,     0.000644
  1614.200,    -1.125588,    -0.002871
  1614.250,    -1.280243,    -0.001646
  1614.300,    -1.322887,    -0.001152
  1614.350,    -1.238351,    -0.001550
  1614.400,    -1.050096,    -0.003205
  1614.450,    -0.823326,    -0.001671
  1614.500,    -0.569655,    -0.002239
  1614.550,    -0.340028,    -0.001301
  1614.600,    -0.139225,    -0.000533
  1614.650,     0.022126,    -0.002806
  1614.700,     0.136649,    -0.002030
  1614.750,     0.190455,    -0.003837
  1614.800,     0.198380,    -0.001786
  1614.850,     0.165301,    -0.000687
  1614.900,     0.119405,    -0.001225
  1614.950,     0.063856,    -0.000594
  1615.000,    -0.001002,    -0.000886
  1615.050,    -0.053824,    -0.000322
  1615.100,    -0.094503,    -0.000264
  1615.150,    -0.133760,    -0.002491
  1615.200,    -0.154115,    -0.001877
  1615.250,    -0.160372,    -0.000635
  1615.300,    -0.172692,    -0.000993
  1615.350,    -0.187422,    -0.001749
  1615.400,    -0.200931,    -0.000037
  1615.450,    -0.214309,    -0.002104
  1615.500,    -0.231629,    -0.001877
  1615.550,    -0.248704,    -0.001965
  1615.600,    -0.265588,    -0.000919
  1615.650,    -0.273215,    -0.001852
  1615.700,    -0.279030,    -0.003721
  1615.750,    -0.276772,    -0.002350
  1615.800,    -0.268992,    -0.002338
  1615.850,    -0.257993,    -0.002149
  1615.900,    -0.251051,     0.000155
  1615.950,    -0.237355,    -0.002543
  1616.000,    -0.234158,    -0.002400
  1616.050,    -0.226496,    -0.001282
  1616.100,    -0.225392,    -0.000894
  1616.150,    -0.229981,    -0.001625
  1616.200,    -0.231877,    -0.000964
  1616.250,    -0.237472,    -0.000457
  1616.300,    -0.243798,    -0.000991
  1616.350,    -0.245015,    -0.001811
  1616.400,    -0.250117,     0.000106
  1616.450,    -0.255537,     0.000974
  1616.500,    -0.258378,    -0.000365
  1616.550,    -0.268923,     0.001419
  1616.600,    -0.280392,     0.000842
  1616.650,    -0.311038,     0.000166
  1616.700,    -0.346335,     0.000082
  1616.750,    -0.393845,    -0.000885
  1616.800,    -0.446676,    -0.001159
  1616.850,    -0.495664,    -0.001163
  1616.900,    -0.535581,    -0.000597
  1616.950,    -0.542567,    -0.002356
  1617.000,    -0.524361,    -0.003198
  1617.050,    -0.471025,    -0.001950
  1617.100,    -0.402970,    -0.001719
  1617.150,    -0.332021,    -0.001921
  1617.200,    -0.266966,    -0.003315
  1617.250,    -0.239693,    -0.003295
  1617.300,    -0.223700,    -0.002175
  1617.350,    -0.220973,    -0.001262
  1617.400,    -0.242152,    -0.000154
  1617.450,    -0.277656,    -0.001290
  1617.500,    -0.320337,    -0.002160
  1617.550,    -0.357131,     0.000858
  1617.600,    -0.387412,     0.001783
  1617.650,    -0.406377,     0.001019
  1617.700,    -0.414985,     0.000418
  1617.750,    -0.411294,    -0.000807
  1617.800,    -0.402893,    -0.000126
  1617.850,    -0.391047,     0.001562
  1617.900,    -0.368747,     0.000288
  1617.950,    -0.354751,    -0.000364
  1618.000,    -0.336140,    -0.001518
  1618.050,    -0.315477,    -0.001745
  1618.100,    -0.291629,    -0.002600
  1618.150,    -0.271516,    -0.003195
  1618.200,    -0.230006,    -0.003000
  1618.250,    -0.194054,    -0.003942
  1618.300,    -0.130934,    -0.004282
  1618.350,    -0.065582,    -0.002763
  1618.400,     0.020856,    -0.004285
  1618.450,     0.112674,    -0.004615
  1618.500,     0.204039,    -0.003411
  1618.550,     0.296678,    -0.001916
  1618.600,     0.352928,    -0.000899
  1618.650,     0.360754,    -0.000671
  1618.700,     0.268316,     0.000383
  1618.750,     0.009278,     0.001082
  1618.800,    -0.508759,     0.002095
  1618.850,    -1.370064,     0.001187
  1618.900,    -2.621612,     0.000267
  1618.950,    -4.262436,     0.002311
  1619.000,    -6.107801,     0.001007
  1619.050,    -7.832831,     0.001488
  1619.100,    -8.994780,     0.001614
  1619.150,    -9.118106,     0.001267
  1619.200,    -7.922478,    -0.001152
  1619.250,    -5.474427,    -0.001868
  1619.300,    -2.207570,    -0.000350
  1619.350,     1.212629,    -0.001218
  1619.400,     4.126362,    -0.002637
  1619.450,     6.141118,    -0.003483
  1619.500,     7.160763,    -0.004046
  1619.550,     7.280133,    -0.004582
  1619.600,     6.646697,    -0.004402
  1619.650,     5.390035,    -0.002495
  1619.700,     3.706389,    -0.003213
  1619.750,     1.898690,    -0.002742
  1619.800,     0.356694,    -0.003482
  1619.850,    -0.729075,    -0.001425
  1619.900,    -1.351805,    -0.001460
  1619.950,    -1.634211,    -0.001155
  1620.000,    -1.633906,    -0.001112
  1620.050,    -1.385647,     0.000300
  1620.100,    -0.929996,     0.000146
  1620.150,    -0.383780,     0.000972
  1620.200,     0.086205,     0.002377
  1620.250,     0.413681,     0.000275
  1620.300,     0.618679,     0.000342
  1620.350,     0.744477,     0.001264
  1620.400,     0.851982,    -0.001151
  1620.450,     0.982310,    -0.001549
  1620.500,     1.159991,    -0.000369
  1620.550,     1.438900,    -0.002871
  1620.600,     1.831265,    -0.003623
  1620.650,     2.345940,    -0.003389
  1620.700,     2.995983,    -0.003402
  1620.750,     3.753470,    -0.003719
  1620.800,     4.580240,    -0.002203
  1620.850,     5.430074,    -0.001504
  1620.900,     6.298199,    -0.002861
  1620.950,     7.190656,    -0.002657
  1621.000,     8.142252,    -0.003200
  1621.050,     9.166660,    -0.003240
  1621.100,    10.289957,    -0.004780
  1621.150,    11.557525,    -0.005346
  1621.200,    13.010671,    -0.002091
  1621.250,    14.700114,    -0.001979
  1621.300,    16.655032,    -0.001627
  1621.350,    18.879482,    -0.002740
  1621.400,    21.404758,    -0.002597
  1621.450,    24.232772,    -0.001412
  1621.500,    27.384456,    -0.001875
  1621.550,    30.903818,    -0.003670
  1621.600,    34.802030,    -0.004256
  1621.650,    39.118264,    -0.004849
  1621.700,    43.828831,    -0.005085
  1621.750,    48.846417,    -0.005643
  1621.800,    54.013265,    -0.007078
  1621.850,    59.035963,    -0.005200
  1621.900,    63.392874,    -0.005582
  1621.950,    66.177318,    -0.006721
  1622.000,    65.917343,    -0.003808
  1622.050,    60.361442,     0.000485
  1622.100,    46.337674,     0.002962
  1622.150,    19.803797,     0.007809
  1622.200,   -23.702695,     0.015086
  1622.250,   -87.786875,     0.018959
  1622.300,  -173.182734,     0.023205
  1622.350,  -275.469187,     0.025585
  1622.400,  -383.324097,     0.021820
  1622.450,  -478.411767,     0.018428
  1622.500,  -538.018474,     0.014612
  1622.550,  -541.360532,     0.011246
  1622.600,  -478.677160,     0.012261
  1622.650,  -357.669717,     0.014880
  1622.700,  -201.068136,     0.020135
  1622.750,   -36.667645,     0.018604
  1622.800,   113.467830,     0.014548
  1622.850,   236.798569,     0.007454
  1622.900,   326.932872,    -0.001886
  1622.950,   379.539405,    -0.006608
  1623.000,   391.976677,    -0.012284
  1623.050,   366.736808,    -0.014911
  1623.100,   314.080929,    -0.016492
  1623.150,   248.890205,    -0.016134
  1623.200,   183.650562,    -0.016912
  1623.250,   124.332069,    -0.015076
  1623.300,    72.579256,    -0.012992
  1623.350,    30.420165,    -0.012851
  1623.400,     1.204678,    -0.011248
  1623.450,   -13.659487,    -0.008156
  1623.500,   -17.121386,    -0.006024
  1623.550,   -14.822214,    -0.004745
  1623.600,   -11.395290,    -0.004532
  1623.650,    -9.003817,    -0.003024
  1623.700,    -8.324883,    -0.002605
  1623.750,    -9.484492,    -0.000099
  1623.800,   -12.033094,    -0.000757
  1623.850,   -15.112132,    -0.001083
  1623.900,   -17.821668,    -0.001298
  1623.950,   -19.261572,    -0.002391
  1624.000,   -18.426982,    -0.001637
