Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,    -0.001707,     0.000399
  1610.050,    -0.003858,    -0.000946
  1610.100,    -0.002216,     0.000075
  1610.150,     0.003259,     0.001886
  1610.200,     0.004523,    -0.001415
  1610.250,     0.002080,     0.001512
  1610.300,     0.005527,    -0.001065
  1610.350,    -0.000110,    -0.000021
  1610.400,    -0.006961,     0.000353
  1610.450,    -0.002601,     0.001431
  1610.500,    -0.006534,    -0.001314
  1610.550,    -0.007922,     0.000215
  1610.600,    -0.021632,    -0.000241
  1610.650,    -0.020034,     0.001276
  1610.700,    -0.029894,     0.000673
  1610.750,    -0.038330,     0.002000
  1610.800,    -0.037923,    -0.000761
  1610.850,    -0.039933,     0.000283
  1610.900,    -0.042787,     0.000121
  1610.950,    -0.036242,    -0.001482
  1611.000,    -0.045210,     0.001068
  1611.050,    -0.038467,     0.000205
  1611.100,    -0.045413,    -0.000019
  1611.150,    -0.052929,    -0.001178
  1611.200,    -0.059832,     0.001692
  1611.250,    -0.056558,    -0.000095
  1611.300,    -0.067195,     0.000363
  1611.350,    -0.074111,     0.001343
  1611.400,    -0.079477,    -0.000090
  1611.450,    -0.077770,    -0.000252
  1611.500,    -0.085061,    -0.002024
  1611.550,    -0.089018,     0.000699
  1611.600,    -0.094798,     0.001290
  1611.650,    -0.090140,     0.002281
  1611.700,    -0.095369,     0.001171
  1611.750,    -0.093709,     0.001217
  1611.800,    -0.095010,     0.000184
  1611.850,    -0.098845,    -0.000218
  1611.900,    -0.096336,    -0.001341
  1611.950,    -0.096196,    -0.001599
  1612.000,    -0.098590,    -0.001806
  1612.050,    -0.100679,    -0.000592
  1612.100,    -0.106851,     0.000277
  1612.150,    -0.107483,    -0.001812
  1612.200,    -0.109382,    -0.000384
  1612.250,    -0.101444,     0.000563
  1612.300,    -0.113038,    -0.000552
  1612.350,    -0.111817,     0.000226
  1612.400,    -0.107915,     0.002013
  1612.450,    -0.106633,     0.000194
  1612.500,    -0.106490,     0.001909
  1612.550,    -0.106782,     0.001878
  1612.600,    -0.104733,     0.000469
  1612.650,    -0.102362,    -0.000474
  1612.700,    -0.103288,    -0.001884
  1612.750,    -0.105506,    -0.001331
  1612.800,    -0.094576,    -0.001240
  1612.850,    -0.088419,    -0.001436
  1612.900,    -0.083201,    -0.001581
  1612.950,    -0.072670,    -0.001977
  1613.000,    -0.067012,    -0.001066
  1613.050,    -0.056994,    -0.000986
  1613.100,    -0.040679,    -0.000107
  1613.150,    -0.034269,     0.001956
  1613.200,    -0.019025,     0.000725
  1613.250,     0.005573,     0.000378
  1613.300,     0.021691,     0.001127
  1613.350,     0.045258,     0.001219
  1613.400,     0.072615,     0.001843
  1613.450,     0.103239,     0.001143
  1613.500,     0.131240,     0.000671
  1613.550,     0.173865,     0.002183
  1613.600,     0.200399,    -0.000007
  1613.650,     0.220818,     0.000121
  1613.700,     0.222729,     0.000889
  1613.750,     0.190991,    -0.000355
  1613.800,     0.114965,    -0.000744
  1613.850,    -0.020797,    -0.001898
  1613.900,    -0.211647,    -0.001913
  1613.950,    -0.460841,    -0.000639
  1614.000,    -0.750518,    -0.001955
  1614.050,    -1.036955,    -0.002397
  1614.100,    -1.272929,     0.000350
  1614.150,    -1.403334,     0.000571
  1614.200,    -1.405321,     0.000724
  1614.250,    -1.292818,     0.002253
  1614.300,    -1.095642,     0.001653
  1614.350,    -0.851354,     0.001602
  1614.400,    -0.604018,     0.002212
  1614.450,    -0.374558,     0.002639
  1614.500,    -0.179936,     0.002384
  1614.550,    -0.029289,     0.001875
  1614.600,     0.070075,     0.001239
  1614.650,     0.112449,     0.002668
  1614.700,     0.116825,     0.001948
  1614.750,     0.085701,    -0.001150
  1614.800,     0.049096,     0.000316
  1614.850,     0.002094,    -0.001793
  1614.900,    -0.051018,    -0.002399
  1614.950,    -0.102500,    -0.002051
  1615.000,    -0.137772,     0.000115
  1615.050,    -0.162534,    -0.001349
  1615.100,    -0.176336,    -0.002200
  1615.150,    -0.181640,    -0.001687
  1615.200,    -0.194768,    -0.000440
  1615.250,    -0.209339,    -0.000491
  1615.300,    -0.233096,    -0.000571
  1615.350,    -0.246212,     0.001802
  1615.400,    -0.267330,     0.000751
  1615.450,    -0.277976,     0.001699
  1615.500,    -0.295192,     0.002543
  1615.550,    -0.303264,     0.003047
  1615.600,    -0.303919,     0.001290
  1615.650,    -0.298615,     0.001833
  1615.700,    -0.290094,     0.001794
  1615.750,    -0.278768,     0.001124
  1615.800,    -0.274338,     0.001141
  1615.850,    -0.267821,     0.000713
  1615.900,    -0.258536,    -0.000325
  1615.950,    -0.257496,    -0.002141
  1616.000,    -0.260590,    -0.002095
  1616.050,    -0.263402,    -0.002967
  1616.100,    -0.266144,    -0.002410
  1616.150,    -0.275939,    -0.002616
  1616.200,    -0.269848,    -0.001080
  1616.250,    -0.275877,     0.000309
  1616.300,    -0.279471,    -0.002732
  1616.350,    -0.280773,    -0.001160
  1616.400,    -0.281425,    -0.000152
  1616.450,    -0.291822,    -0.000767
  1616.500,    -0.318311,    -0.000132
  1616.550,    -0.354145,     0.002071
  1616.600,    -0.397610,     0.000925
  1616.650,    -0.449470,     0.004122
  1616.700,    -0.507296,     0.001962
  1616.750,    -0.560873,     0.000874
  1616.800,    -0.591664,     0.001029
