Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,     0.003735,    -0.000830
  1610.050,     0.000099,     0.000337
  1610.100,    -0.001125,     0.000717
  1610.150,     0.001266,     0.000047
  1610.200,    -0.003975,    -0.000271
  1610.250,    -0.000283,     0.000979
  1610.300,    -0.005773,     0.002419
  1610.350,    -0.006735,     0.001425
  1610.400,    -0.009889,     0.001943
  1610.450,    -0.009605,     0.002971
  1610.500,    -0.010623,     0.000599
  1610.550,    -0.015576,     0.000859
  1610.600,    -0.021161,     0.000677
  1610.650,    -0.029639,    -0.001071
  1610.700,    -0.031691,    -0.000309
  1610.750,    -0.041446,     0.000172
  1610.800,    -0.045827,    -0.000194
  1610.850,    -0.052523,     0.000209
  1610.900,    -0.049138,     0.001156
  1610.950,    -0.047109,     0.000385
  1611.000,    -0.039296,    -0.000726
  1611.050,    -0.049456,     0.000020
  1611.100,    -0.050707,     0.002793
  1611.150,    -0.054510,    -0.000803
  1611.200,    -0.056206,     0.000511
  1611.250,    -0.062516,     0.001610
  1611.300,    -0.072215,     0.000913
  1611.350,    -0.075764,     0.001427
  1611.400,    -0.089339,     0.000551
  1611.450,    -0.096878,    -0.000029
  1611.500,    -0.093732,    -0.001957
  1611.550,    -0.114302,    -0.001027
  1611.600,    -0.116764,    -0.002133
  1611.650,    -0.117271,    -0.000813
  1611.700,    -0.126313,    -0.000962
  1611.750,    -0.127697,    -0.000308
  1611.800,    -0.127276,     0.001400
  1611.850,    -0.128963,    -0.000670
  1611.900,    -0.130662,    -0.001268
  1611.950,    -0.128398,    -0.000335
  1612.000,    -0.133875,     0.000262
  1612.050,    -0.138843,    -0.000238
  1612.100,    -0.140873,     0.000778
  1612.150,    -0.142549,     0.002416
  1612.200,    -0.153718,     0.000496
  1612.250,    -0.158882,     0.003820
  1612.300,    -0.164403,     0.001727
  1612.350,    -0.167689,     0.000919
  1612.400,    -0.179431,     0.000782
  1612.450,    -0.176920,    -0.001938
  1612.500,    -0.186146,     0.000253
  1612.550,    -0.190279,     0.000528
  1612.600,    -0.195021,     0.000723
  1612.650,    -0.195152,    -0.000929
  1612.700,    -0.195754,    -0.000029
  1612.750,    -0.189216,     0.001115
  1612.800,    -0.190492,    -0.000749
  1612.850,    -0.182647,    -0.000795
  1612.900,    -0.171338,     0.002153
  1612.950,    -0.158412,     0.002129
  1613.000,    -0.151877,     0.000207
  1613.050,    -0.139365,     0.000588
  1613.100,    -0.121655,    -0.000427
  1613.150,    -0.098250,     0.000945
  1613.200,    -0.073497,     0.001458
  1613.250,    -0.054357,     0.001488
  1613.300,    -0.023409,     0.001706
  1613.350,     0.002659,     0.000737
  1613.400,     0.034088,     0.001373
  1613.450,     0.065350,     0.002849
  1613.500,     0.102969,     0.002764
  1613.550,     0.133735,     0.000712
  1613.600,     0.168859,    -0.000002
  1613.650,     0.196262,    -0.000576
  1613.700,     0.195957,     0.001406
  1613.750,     0.176197,     0.000408
  1613.800,     0.109327,    -0.000783
  1613.850,    -0.014889,     0.000461
  1613.900,    -0.197432,    -0.000929
  1613.950,    -0.438401,    -0.000501
  1614.000,    -0.703963,     0.000455
  1614.050,    -0.973819,    -0.001329
  1614.100,    -1.169122,    -0.000287
  1614.150,    -1.270431,     0.001536
  1614.200,    -1.226884,     0.000833
  1614.250,    -1.069866,     0.000648
  1614.300,    -0.840481,     0.001823
  1614.350,    -0.563565,    -0.000209
  1614.400,    -0.293173,     0.002056
  1614.450,    -0.049442,     0.003058
  1614.500,     0.153744,     0.000684
  1614.550,     0.323159,     0.002432
  1614.600,     0.428232,     0.000622
  1614.650,     0.469785,     0.000837
  1614.700,     0.471694,     0.002503
  1614.750,     0.436075,    -0.000150
  1614.800,     0.394126,    -0.001037
  1614.850,     0.329398,    -0.001370
  1614.900,     0.256692,     0.000386
  1614.950,     0.198098,    -0.001767
  1615.000,     0.142847,    -0.000712
  1615.050,     0.095647,    -0.000387
  1615.100,     0.054956,     0.000397
  1615.150,     0.017008,    -0.000305
  1615.200,    -0.016796,    -0.000610
  1615.250,    -0.051082,    -0.000276
  1615.300,    -0.086954,     0.000524
  1615.350,    -0.115869,     0.000687
  1615.400,    -0.149338,     0.002127
  1615.450,    -0.180107,     0.000653
  1615.500,    -0.200492,     0.002950
  1615.550,    -0.223799,     0.000597
  1615.600,    -0.226247,     0.001294
  1615.650,    -0.221486,     0.000172
  1615.700,    -0.205911,     0.000534
  1615.750,    -0.196105,     0.001661
  1615.800,    -0.180587,     0.001513
  1615.850,    -0.165252,     0.000981
  1615.900,    -0.146251,    -0.000326
  1615.950,    -0.131036,     0.000369
  1616.000,    -0.120718,    -0.000424
  1616.050,    -0.106287,    -0.001042
  1616.100,    -0.097134,    -0.001319
  1616.150,    -0.087954,    -0.001206
  1616.200,    -0.072099,     0.000671
  1616.250,    -0.051596,    -0.000009
  1616.300,    -0.036145,     0.000703
  1616.350,    -0.011062,     0.000487
  1616.400,     0.004818,    -0.000959
  1616.450,     0.028507,    -0.001310
  1616.500,     0.038133,     0.000515
  1616.550,     0.036957,     0.002141
  1616.600,     0.028023,     0.000265
  1616.650,     0.011939,     0.000451
  1616.700,    -0.008212,     0.001593
  1616.750,    -0.010324,     0.002743
  1616.800,    -0.007287,     0.001457
  1616.850,     0.021560,     0.002053
  1616.900,     0.074310,     0.000785
  1616.950,     0.138702,     0.001551
  1617.000,     0.210876,     0.001145
  1617.050,     0.261509,     0.001450
  1617.100,     0.289142,     0.001600
  1617.150,     0.292022,     0.000807
  1617.200,     0.267484,     0.000332
  1617.250,     0.216838,    -0.000302
  1617.300,     0.160686,    -0.001766
  1617.350,     0.085929,    -0.001834
  1617.400,    -0.003774,    -0.001228
  1617.450,    -0.080900,    -0.000483
  1617.500,    -0.159828,    -0.000706
  1617.550,    -0.237557,    -0.001616
  1617.600,    -0.305435,    -0.000641
  1617.650,    -0.382764,     0.000478
  1617.700,    -0.447507,     0.000858
  1617.750,    -0.509312,     0.001013
  1617.800,    -0.565547,     0.000381
  1617.850,    -0.631837,     0.001002
  1617.900,    -0.696597,     0.002035
  1617.950,    -0.758896,     0.002851
  1618.000,    -0.818979,     0.002606
  1618.050,    -0.861490,     0.000730
  1618.100,    -0.904846,     0.002318
  1618.150,    -0.932840,     0.003873
  1618.200,    -0.959637,     0.001957
  1618.250,    -0.977697,     0.001210
  1618.300,    -0.993987,     0.001481
  1618.350,    -1.012340,     0.000338
  1618.400,    -1.030739,    -0.000372
  1618.450,    -1.070538,     0.000692
  1618.500,    -1.150988,    -0.000719
  1618.550,    -1.306962,    -0.002056
  1618.600,    -1.598909,    -0.000960
  1618.650,    -2.097553,    -0.000858
  1618.700,    -2.905378,    -0.000216
  1618.750,    -4.088711,    -0.001066
  1618.800,    -5.679667,    -0.000783
  1618.850,    -7.586444,    -0.000807
  1618.900,    -9.545522,    -0.000065
  1618.950,   -11.144892,     0.001002
  1619.000,   -11.883819,    -0.000097
  1619.050,   -11.362514,     0.001510
  1619.100,    -9.430598,     0.000693
  1619.150,    -6.367994,     0.000527
  1619.200,    -2.763474,     0.002563
  1619.250,     0.653113,     0.003233
  1619.300,     3.341796,     0.003123
  1619.350,     5.054608,     0.001720
  1619.400,     5.821210,     0.001896
  1619.450,     5.748833,     0.003883
  1619.500,     4.949318,     0.003089
  1619.550,     3.559966,     0.003605
  1619.600,     1.863572,     0.000879
  1619.650,     0.246594,     0.000386
  1619.700,    -0.990501,    -0.000184
  1619.750,    -1.748786,    -0.000965
  1619.800,    -2.110908,     0.000462
  1619.850,    -2.182198,    -0.000647
  1619.900,    -1.989193,    -0.001181
  1619.950,    -1.531003,    -0.000984
  1620.000,    -0.897235,    -0.003201
  1620.050,    -0.249362,    -0.003835
  1620.100,     0.267383,    -0.001658
  1620.150,     0.634554,    -0.000583
  1620.200,     0.907822,    -0.000965
  1620.250,     1.125307,     0.000306
  1620.300,     1.334078,     0.000029
  1620.350,     1.580253,     0.000841
  1620.400,     1.890281,     0.002286
  1620.450,     2.299904,     0.001198
  1620.500,     2.823647,     0.001644
  1620.550,     3.481211,     0.001579
  1620.600,     4.274832,     0.004291
  1620.650,     5.154835,     0.003324
  1620.700,     6.086286,     0.002407
  1620.750,     7.046310,     0.003385
  1620.800,     8.040156,     0.001498
  1620.850,     9.085932,     0.000108
  1620.900,    10.202384,     0.000980
  1620.950,    11.437956,    -0.001396
  1621.000,    12.820363,    -0.003194
  1621.050,    14.382905,    -0.002384
  1621.100,    16.202086,    -0.003528
  1621.150,    18.299297,    -0.003847
  1621.200,    20.691985,    -0.005544
  1621.250,    23.397578,    -0.005112
  1621.300,    26.434806,    -0.004881
  1621.350,    29.800476,    -0.004907
  1621.400,    33.548306,    -0.005043
  1621.450,    37.714551,    -0.004667
  1621.500,    42.319109,    -0.005744
  1621.550,    47.388090,    -0.005597
  1621.600,    52.869355,    -0.005859
  1621.650,    58.634646,    -0.003533
  1621.700,    64.451478,    -0.002660
  1621.750,    69.929254,    -0.004074
  1621.800,    74.325648,    -0.003647
  1621.850,    76.415018,    -0.001698
  1621.900,    74.258685,     0.001367
  1621.950,    64.986885,     0.004245
  1622.000,    44.727342,     0.009104
  1622.050,     8.835819,     0.015622
  1622.100,   -47.275386,     0.021574
  1622.150,  -126.336469,     0.025804
  1622.200,  -226.984860,     0.028391
  1622.250,  -341.321350,     0.028001
  1622.300,  -453.760573,     0.024282
  1622.350,  -542.410981,     0.018049
  1622.400,  -583.592015,     0.012797
  1622.450,  -559.656515,     0.012851
  1622.500,  -468.396539,     0.016328
  1622.550,  -326.115054,     0.019474
  1622.600,  -160.400342,     0.022705
  1622.650,     2.352594,     0.018386
  1622.700,   144.838495,     0.013261
  1622.750,   258.264404,     0.005946
  1622.800,   337.497891,    -0.001833
