Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.730754E-3,    -3.14159,          NaN,         NaN,  3.662475E-4,    -0.00000,          NaN,         NaN
     1.0,  7.297062E-3,    -3.72784,          NaN,         NaN,  9.078921E-4,    -0.51165,          NaN,         NaN
     2.0,  1.107613E-2,    -3.91919,          NaN,         NaN,  1.297837E-3,    -0.73017,          NaN,         NaN
     3.0,  1.535222E-2,    -3.93252,          NaN,         NaN,  1.762869E-3,    -0.78071,          NaN,         NaN
     4.0,  1.970589E-2,    -3.87703,          NaN,         NaN,  2.253626E-3,    -0.75727,          NaN,         NaN
     5.0,  2.398453E-2,    -3.79007,          NaN,         NaN,  2.752438E-3,    -0.69772,          NaN,         NaN
     6.0,  2.810747E-2,    -3.68656,          NaN,         NaN,  3.251233E-3,    -0.61825,          NaN,         NaN
     7.0,  3.201986E-2,    -3.57351,          NaN,         NaN,  3.745319E-3,    -0.52661,          NaN,         NaN
     8.0,  3.567920E-2,    -3.45460,          NaN,         NaN,  4.231365E-3,    -0.42692,          NaN,         NaN
     9.0,  3.905057E-2,    -3.33201,          NaN,         NaN,  4.706648E-3,    -0.32154,          NaN,         NaN
    10.0,  4.210491E-2,    -3.20708,          NaN,         NaN,  5.168726E-3,    -0.21191,          NaN,         NaN
    11.0,  4.481826E-2,    -3.08075,          NaN,         NaN,  5.615299E-3,    -0.09895,          NaN,         NaN
    12.0,  4.717158E-2,    -2.95368,          NaN,         NaN,  6.044136E-3,     0.01672,          NaN,         NaN
    13.0,  4.915065E-2,    -2.82638,          NaN,         NaN,  6.453059E-3,     0.13466,          NaN,         NaN
    14.0,  5.074611E-2,    -2.69930,          NaN,         NaN,  6.839931E-3,     0.25457,          NaN,         NaN
    15.0,  5.195350E-2,    -2.57280,          NaN,         NaN,  7.202673E-3,     0.37621,          NaN,         NaN
    16.0,  5.277327E-2,    -2.44724,          NaN,         NaN,  7.539278E-3,     0.49939,          NaN,         NaN
    17.0,  5.321084E-2,    -2.32297,          NaN,         NaN,  7.847832E-3,     0.62397,          NaN,         NaN
    18.0,  5.327659E-2,    -2.20035,          NaN,         NaN,  8.126541E-3,     0.74982,          NaN,         NaN
    19.0,  5.298580E-2,    -2.07974,          NaN,         NaN,  8.373752E-3,     0.87683,          NaN,         NaN
    20.0,  5.235870E-2,    -1.96157,          NaN,         NaN,  8.587982E-3,     1.00489,          NaN,         NaN
    21.0,  5.142036E-2,    -1.84630,          NaN,         NaN,  8.767937E-3,     1.13391,          NaN,         NaN
    22.0,  5.020072E-2,    -1.73444,          NaN,         NaN,  8.912534E-3,     1.26378,          NaN,         NaN
    23.0,  4.873450E-2,    -1.62658,          NaN,         NaN,  9.020919E-3,     1.39440,          NaN,         NaN
    24.0,  4.706126E-2,    -1.52336,          NaN,         NaN,  9.092482E-3,     1.52568,          NaN,         NaN
    25.0,  4.522534E-2,    -1.42553,          NaN,         NaN,  9.126869E-3,     1.65749,          NaN,         NaN
    26.0,  4.327584E-2,    -1.33388,          NaN,         NaN,  9.123989E-3,     1.78972,          NaN,         NaN
    27.0,  4.126648E-2,    -1.24926,          NaN,         NaN,  9.084017E-3,     1.92223,          NaN,         NaN
    28.0,  3.925526E-2,    -1.17251,          NaN,         NaN,  9.007402E-3,     2.05487,          NaN,         NaN
    29.0,  3.730367E-2,    -1.10438,          NaN,         NaN,  8.894860E-3,     2.18747,          NaN,         NaN
    30.0,  3.547517E-2,    -1.04538,          NaN,         NaN,  8.747374E-3,     2.31984,          NaN,         NaN
    31.0,  3.383249E-2,    -0.99559,          NaN,         NaN,  8.566192E-3,     2.45176,          NaN,         NaN
    32.0,  3.243364E-2,    -0.95447,          NaN,         NaN,  8.352822E-3,     2.58298,          NaN,         NaN
    33.0,  3.132643E-2,    -0.92066,          NaN,         NaN,  8.109032E-3,     2.71319,          NaN,         NaN
    34.0,  3.054251E-2,    -0.89199,          NaN,         NaN,  7.836848E-3,     2.84206,          NaN,         NaN
    35.0,  3.009234E-2,    -0.86560,          NaN,         NaN,  7.538566E-3,     2.96916,          NaN,         NaN
    36.0,  2.996290E-2,    -0.83842,          NaN,         NaN,  7.216767E-3,     3.09398,          NaN,         NaN
    37.0,  3.011942E-2,    -0.80761,          NaN,         NaN,  6.874340E-3,     3.21594,          NaN,         NaN
    38.0,  3.051058E-2,    -0.77098,          NaN,         NaN,  6.514531E-3,     3.33428,          NaN,         NaN
    39.0,  3.107570E-2,    -0.72721,          NaN,         NaN,  6.141011E-3,     3.44811,          NaN,         NaN
    40.0,  3.175163E-2,    -0.67577,          NaN,         NaN,  5.757972E-3,     3.55629,          NaN,         NaN
    41.0,  3.247823E-2,    -0.61683,          NaN,         NaN,  5.370279E-3,     3.65745,          NaN,         NaN
    42.0,  3.320183E-2,    -0.55099,          NaN,         NaN,  4.983660E-3,     3.74988,          NaN,         NaN
    43.0,  3.387701E-2,    -0.47912,          NaN,         NaN,  4.604977E-3,     3.83152,          NaN,         NaN
    44.0,  3.446712E-2,    -0.40222,          NaN,         NaN,  4.242547E-3,     3.89998,          NaN,         NaN
    45.0,  3.494420E-2,    -0.32130,          NaN,         NaN,  3.906472E-3,     3.95266,          NaN,         NaN
    46.0,  3.528841E-2,    -0.23739,          NaN,         NaN,  3.608825E-3,     3.98725,          NaN,         NaN
    47.0,  3.548745E-2,    -0.15145,          NaN,         NaN,  3.363360E-3,     4.00250,          NaN,         NaN
    48.0,  3.553591E-2,    -0.06442,          NaN,         NaN,  3.184252E-3,     3.99956,          NaN,         NaN
    49.0,  3.543469E-2,     0.02284,          NaN,         NaN,  3.083494E-3,     3.98312,          NaN,         NaN
    50.0,  3.519054E-2,     0.10947,          NaN,         NaN,  3.067473E-3,     3.96137,          NaN,         NaN
    51.0,  3.481557E-2,     0.19467,          NaN,         NaN,  3.134487E-3,     3.94396,          NaN,         NaN
    52.0,  3.432688E-2,     0.27766,          NaN,         NaN,  3.275015E-3,     3.93899,          NaN,         NaN
    53.0,  3.374617E-2,     0.35772,          NaN,         NaN,  3.474583E-3,     3.95097,          NaN,         NaN
    54.0,  3.309931E-2,     0.43416,          NaN,         NaN,  3.717294E-3,     3.98094,          NaN,         NaN
    55.0,  3.241582E-2,     0.50640,          NaN,         NaN,  3.988312E-3,     4.02756,          NaN,         NaN
    56.0,  3.172816E-2,     0.57397,          NaN,         NaN,  4.274960E-3,     4.08848,          NaN,         NaN
    57.0,  3.107075E-2,     0.63661,          NaN,         NaN,  4.566881E-3,     4.16108,          NaN,         NaN
    58.0,  3.047859E-2,     0.69426,          NaN,         NaN,  4.855763E-3,     4.24293,          NaN,         NaN
    59.0,  2.998557E-2,     0.74722,          NaN,         NaN,  5.134971E-3,     4.33197,          NaN,         NaN
    60.0,  2.962234E-2,     0.79609,          NaN,         NaN,  5.399209E-3,     4.42643,          NaN,         NaN
    61.0,  2.941410E-2,     0.84183,          NaN,         NaN,  5.644256E-3,     4.52490,          NaN,         NaN
    62.0,  2.937853E-2,     0.88568,          NaN,         NaN,  5.866780E-3,     4.62618,          NaN,         NaN
    63.0,  2.952436E-2,     0.92904,          NaN,         NaN,  6.064208E-3,     4.72928,          NaN,         NaN
    64.0,  2.985082E-2,     0.97333,          NaN,         NaN,  6.234640E-3,     4.83336,          NaN,         NaN
    65.0,  3.034821E-2,     1.01979,          NaN,         NaN,  6.376798E-3,     4.93771,          NaN,         NaN
    66.0,  3.099941E-2,     1.06945,          NaN,         NaN,  6.489995E-3,     5.04169,          NaN,         NaN
    67.0,  3.178201E-2,     1.12298,          NaN,         NaN,  6.574118E-3,     5.14471,          NaN,         NaN
    68.0,  3.267060E-2,     1.18073,          NaN,         NaN,  6.629622E-3,     5.24627,          NaN,         NaN
    69.0,  3.363886E-2,     1.24274,          NaN,         NaN,  6.657526E-3,     5.34586,          NaN,         NaN
    70.0,  3.466133E-2,     1.30882,          NaN,         NaN,  6.659411E-3,     5.44300,          NaN,         NaN
    71.0,  3.571469E-2,     1.37864,          NaN,         NaN,  6.637416E-3,     5.53727,          NaN,         NaN
    72.0,  3.677857E-2,     1.45175,          NaN,         NaN,  6.594228E-3,     5.62822,          NaN,         NaN
    73.0,  3.783609E-2,     1.52763,          NaN,         NaN,  6.533063E-3,     5.71546,          NaN,         NaN
    74.0,  3.887403E-2,     1.60577,          NaN,         NaN,  6.457628E-3,     5.79863,          NaN,         NaN
    75.0,  3.988292E-2,     1.68568,          NaN,         NaN,  6.372072E-3,     5.87741,          NaN,         NaN
    76.0,  4.085685E-2,     1.76688,          NaN,         NaN,  6.280900E-3,     5.95158,          NaN,         NaN
    77.0,  4.179333E-2,     1.84895,          NaN,         NaN,  6.188863E-3,     6.02100,          NaN,         NaN
    78.0,  4.269294E-2,     1.93153,          NaN,         NaN,  6.100806E-3,     6.08568,          NaN,         NaN
    79.0,  4.355896E-2,     2.01431,          NaN,         NaN,  6.021478E-3,     6.14579,          NaN,         NaN
    80.0,  4.439695E-2,     2.09704,          NaN,         NaN,  5.955310E-3,     6.20169,          NaN,         NaN
    81.0,  4.521423E-2,     2.17953,          NaN,         NaN,  5.906177E-3,     6.25391,          NaN,         NaN
    82.0,  4.601937E-2,     2.26168,          NaN,         NaN,  5.877163E-3,     6.30318,          NaN,         NaN
    83.0,  4.682155E-2,     2.34343,          NaN,         NaN,  5.870364E-3,     6.35035,          NaN,         NaN
    84.0,  4.762998E-2,     2.42477,          NaN,         NaN,  5.886773E-3,     6.39635,          NaN,         NaN
    85.0,  4.845330E-2,     2.50578,          NaN,         NaN,  5.926244E-3,     6.44211,          NaN,         NaN
    86.0,  4.929898E-2,     2.58654,          NaN,         NaN,  5.987573E-3,     6.48846,          NaN,         NaN
    87.0,  5.017287E-2,     2.66718,          NaN,         NaN,  6.068664E-3,     6.53612,          NaN,         NaN
    88.0,  5.107877E-2,     2.74786,          NaN,         NaN,  6.166755E-3,     6.58561,          NaN,         NaN
    89.0,  5.201814E-2,     2.82872,          NaN,         NaN,  6.278672E-3,     6.63730,          NaN,         NaN
    90.0,  5.299002E-2,     2.90994,          NaN,         NaN,  6.401085E-3,     6.69133,          NaN,         NaN
    91.0,  5.399098E-2,     2.99163,          NaN,         NaN,  6.530725E-3,     6.74773,          NaN,         NaN
    92.0,  5.501536E-2,     3.07390,          NaN,         NaN,  6.664560E-3,     6.80640,          NaN,         NaN
    93.0,  5.605549E-2,     3.15683,          NaN,         NaN,  6.799931E-3,     6.86714,          NaN,         NaN
    94.0,  5.710215E-2,     3.24046,          NaN,         NaN,  6.934627E-3,     6.92972,          NaN,         NaN
    95.0,  5.814498E-2,     3.32479,          NaN,         NaN,  7.066935E-3,     6.99387,          NaN,         NaN
