Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.219726E-3,    -3.14159,          NaN,         NaN,  5.483793E-4,    -0.00000,          NaN,         NaN
     1.0,  7.047742E-3,    -3.88919,          NaN,         NaN,  1.179548E-3,    -0.23277,          NaN,         NaN
     2.0,  1.177015E-2,    -4.04219,          NaN,         NaN,  1.397449E-3,    -0.38025,          NaN,         NaN
     3.0,  1.683108E-2,    -4.02047,          NaN,         NaN,  1.695902E-3,    -0.43564,          NaN,         NaN
     4.0,  2.188632E-2,    -3.94181,          NaN,         NaN,  2.035264E-3,    -0.42639,          NaN,         NaN
     5.0,  2.681625E-2,    -3.83873,          NaN,         NaN,  2.392898E-3,    -0.37644,          NaN,         NaN
     6.0,  3.155213E-2,    -3.72322,          NaN,         NaN,  2.755947E-3,    -0.30093,          NaN,         NaN
     7.0,  3.604305E-2,    -3.60072,          NaN,         NaN,  3.116542E-3,    -0.20898,          NaN,         NaN
     8.0,  4.024700E-2,    -3.47405,          NaN,         NaN,  3.469412E-3,    -0.10616,          NaN,         NaN
     9.0,  4.412814E-2,    -3.34483,          NaN,         NaN,  3.810739E-3,     0.00398,          NaN,         NaN
    10.0,  4.765577E-2,    -3.21411,          NaN,         NaN,  4.137591E-3,     0.11908,          NaN,         NaN
    11.0,  5.080412E-2,    -3.08258,          NaN,         NaN,  4.447640E-3,     0.23753,          NaN,         NaN
    12.0,  5.355228E-2,    -2.95077,          NaN,         NaN,  4.739010E-3,     0.35817,          NaN,         NaN
    13.0,  5.588432E-2,    -2.81910,          NaN,         NaN,  5.010197E-3,     0.48011,          NaN,         NaN
    14.0,  5.778940E-2,    -2.68790,          NaN,         NaN,  5.260035E-3,     0.60271,          NaN,         NaN
    15.0,  5.926184E-2,    -2.55751,          NaN,         NaN,  5.487671E-3,     0.72543,          NaN,         NaN
    16.0,  6.030126E-2,    -2.42822,          NaN,         NaN,  5.692559E-3,     0.84784,          NaN,         NaN
    17.0,  6.091259E-2,    -2.30034,          NaN,         NaN,  5.874460E-3,     0.96959,          NaN,         NaN
    18.0,  6.110614E-2,    -2.17419,          NaN,         NaN,  6.033436E-3,     1.09038,          NaN,         NaN
    19.0,  6.089758E-2,    -2.05011,          NaN,         NaN,  6.169851E-3,     1.20993,          NaN,         NaN
    20.0,  6.030794E-2,    -1.92847,          NaN,         NaN,  6.284365E-3,     1.32805,          NaN,         NaN
    21.0,  5.936360E-2,    -1.80969,          NaN,         NaN,  6.377921E-3,     1.44452,          NaN,         NaN
    22.0,  5.809624E-2,    -1.69425,          NaN,         NaN,  6.451730E-3,     1.55920,          NaN,         NaN
    23.0,  5.654283E-2,    -1.58268,          NaN,         NaN,  6.507246E-3,     1.67195,          NaN,         NaN
    24.0,  5.474559E-2,    -1.47556,          NaN,         NaN,  6.546133E-3,     1.78268,          NaN,         NaN
    25.0,  5.275195E-2,    -1.37356,          NaN,         NaN,  6.570222E-3,     1.89132,          NaN,         NaN
    26.0,  5.061450E-2,    -1.27742,          NaN,         NaN,  6.581463E-3,     1.99785,          NaN,         NaN
    27.0,  4.839079E-2,    -1.18788,          NaN,         NaN,  6.581862E-3,     2.10230,          NaN,         NaN
    28.0,  4.614296E-2,    -1.10574,          NaN,         NaN,  6.573416E-3,     2.20471,          NaN,         NaN
    29.0,  4.393694E-2,    -1.03168,          NaN,         NaN,  6.558041E-3,     2.30521,          NaN,         NaN
    30.0,  4.184094E-2,    -0.96622,          NaN,         NaN,  6.537500E-3,     2.40393,          NaN,         NaN
    31.0,  3.992299E-2,    -0.90955,          NaN,         NaN,  6.513326E-3,     2.50109,          NaN,         NaN
    32.0,  3.824703E-2,    -0.86133,          NaN,         NaN,  6.486765E-3,     2.59691,          NaN,         NaN
    33.0,  3.686775E-2,    -0.82058,          NaN,         NaN,  6.458714E-3,     2.69167,          NaN,         NaN
    34.0,  3.582456E-2,    -0.78552,          NaN,         NaN,  6.429690E-3,     2.78565,          NaN,         NaN
    35.0,  3.513606E-2,    -0.75379,          NaN,         NaN,  6.399808E-3,     2.87914,          NaN,         NaN
    36.0,  3.479664E-2,    -0.72262,          NaN,         NaN,  6.368786E-3,     2.97244,          NaN,         NaN
    37.0,  3.477683E-2,    -0.68931,          NaN,         NaN,  6.335967E-3,     3.06583,          NaN,         NaN
    38.0,  3.502731E-2,    -0.65160,          NaN,         NaN,  6.300365E-3,     3.15955,          NaN,         NaN
    39.0,  3.548567E-2,    -0.60792,          NaN,         NaN,  6.260725E-3,     3.25382,          NaN,         NaN
    40.0,  3.608377E-2,    -0.55748,          NaN,         NaN,  6.215593E-3,     3.34880,          NaN,         NaN
    41.0,  3.675418E-2,    -0.50014,          NaN,         NaN,  6.163396E-3,     3.44461,          NaN,         NaN
    42.0,  3.743471E-2,    -0.43626,          NaN,         NaN,  6.102519E-3,     3.54131,          NaN,         NaN
    43.0,  3.807123E-2,    -0.36656,          NaN,         NaN,  6.031384E-3,     3.63892,          NaN,         NaN
    44.0,  3.861886E-2,    -0.29190,          NaN,         NaN,  5.948518E-3,     3.73740,          NaN,         NaN
    45.0,  3.904230E-2,    -0.21326,          NaN,         NaN,  5.852617E-3,     3.83669,          NaN,         NaN
    46.0,  3.931554E-2,    -0.13163,          NaN,         NaN,  5.742595E-3,     3.93664,          NaN,         NaN
    47.0,  3.942139E-2,    -0.04798,          NaN,         NaN,  5.617628E-3,     4.03709,          NaN,         NaN
    48.0,  3.935082E-2,     0.03672,          NaN,         NaN,  5.477184E-3,     4.13783,          NaN,         NaN
    49.0,  3.910244E-2,     0.12155,          NaN,         NaN,  5.321042E-3,     4.23860,          NaN,         NaN
    50.0,  3.868197E-2,     0.20559,          NaN,         NaN,  5.149308E-3,     4.33910,          NaN,         NaN
    51.0,  3.810181E-2,     0.28793,          NaN,         NaN,  4.962422E-3,     4.43896,          NaN,         NaN
