Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  6.711056E-3,    -3.14159,  6.818399E-3,    -3.14159,  3.857816E-3,    -3.14159,          NaN,         NaN
     1.0,  1.352155E-2,    -2.99146,  1.373429E-2,    -2.98700,  7.939724E-3,    -2.76210,          NaN,         NaN
     2.0,  1.381884E-2,    -2.84196,  1.402566E-2,    -2.83319,  8.572040E-3,    -2.40807,          NaN,         NaN
     3.0,  1.431087E-2,    -2.69362,  1.450766E-2,    -2.68085,  9.518535E-3,    -2.09185,          NaN,         NaN
     4.0,  1.499263E-2,    -2.54679,  1.517504E-2,    -2.53044,  1.067685E-2,    -1.81285,          NaN,         NaN
     5.0,  1.585729E-2,    -2.40165,  1.602076E-2,    -2.38219,  1.196213E-2,    -1.56470,          NaN,         NaN
     6.0,  1.689640E-2,    -2.25819,  1.703619E-2,    -2.23611,  1.331117E-2,    -1.34030,          NaN,         NaN
     7.0,  1.809997E-2,    -2.11629,  1.821129E-2,    -2.09207,  1.467799E-2,    -1.13371,          NaN,         NaN
     8.0,  1.945666E-2,    -1.97571,  1.953476E-2,    -1.94980,  1.602858E-2,    -0.94048,          NaN,         NaN
     9.0,  2.095387E-2,    -1.83623,  2.099413E-2,    -1.80900,  1.733682E-2,    -0.75733,          NaN,         NaN
    10.0,  2.257782E-2,    -1.69758,  2.257591E-2,    -1.66936,  1.858189E-2,    -0.58190,          NaN,         NaN
    11.0,  2.431372E-2,    -1.55953,  2.426565E-2,    -1.53059,  1.974659E-2,    -0.41247,          NaN,         NaN
    12.0,  2.614590E-2,    -1.42186,  2.604807E-2,    -1.39242,  2.081629E-2,    -0.24776,          NaN,         NaN
    13.0,  2.805792E-2,    -1.28438,  2.790721E-2,    -1.25462,  2.177828E-2,    -0.08680,          NaN,         NaN
    14.0,  3.003276E-2,    -1.14694,  2.982657E-2,    -1.11699,  2.262138E-2,     0.07112,          NaN,         NaN
    15.0,  3.205297E-2,    -1.00941,  3.178923E-2,    -0.97936,  2.333568E-2,     0.22657,          NaN,         NaN
    16.0,  3.410087E-2,    -0.87167,  3.377806E-2,    -0.84160,  2.391241E-2,     0.38001,          NaN,         NaN
    17.0,  3.615872E-2,    -0.73362,  3.577586E-2,    -0.70358,  2.434378E-2,     0.53179,          NaN,         NaN
    18.0,  3.820890E-2,    -0.59517,  3.776558E-2,    -0.56519,  2.462305E-2,     0.68220,          NaN,         NaN
    19.0,  4.023408E-2,    -0.45626,  3.973047E-2,    -0.42636,  2.474439E-2,     0.83150,          NaN,         NaN
    20.0,  4.221746E-2,    -0.31680,  4.165423E-2,    -0.28700,  2.470296E-2,     0.97988,          NaN,         NaN
    21.0,  4.414290E-2,    -0.17674,  4.352127E-2,    -0.14704,  2.449490E-2,     1.12755,          NaN,         NaN
    22.0,  4.599510E-2,    -0.03602,  4.531678E-2,    -0.00640,  2.411733E-2,     1.27468,          NaN,         NaN
    23.0,  4.775979E-2,     0.10544,  4.702698E-2,     0.13498,  2.356840E-2,     1.42143,          NaN,         NaN
    24.0,  4.942388E-2,     0.24769,  4.863921E-2,     0.27717,  2.284728E-2,     1.56798,          NaN,         NaN
    25.0,  5.097559E-2,     0.39080,  5.014212E-2,     0.42023,  2.195423E-2,     1.71452,          NaN,         NaN
    26.0,  5.240462E-2,     0.53483,  5.152575E-2,     0.56423,  2.089060E-2,     1.86127,          NaN,         NaN
    27.0,  5.370222E-2,     0.67985,  5.278171E-2,     0.70924,  1.965885E-2,     2.00849,          NaN,         NaN
    28.0,  5.486135E-2,     0.82593,  5.390324E-2,     0.85533,  1.826260E-2,     2.15654,          NaN,         NaN
    29.0,  5.587675E-2,     0.97314,  5.488532E-2,     1.00257,  1.670669E-2,     2.30594,          NaN,         NaN
    30.0,  5.674500E-2,     1.12156,  5.572471E-2,     1.15105,  1.499721E-2,     2.45745,          NaN,         NaN
    31.0,  5.746458E-2,     1.27127,  5.642005E-2,     1.30083,  1.314169E-2,     2.61236,          NaN,         NaN
    32.0,  5.803593E-2,     1.42235,  5.697186E-2,     1.45201,  1.114945E-2,     2.77297,          NaN,         NaN
    33.0,  5.846141E-2,     1.57489,  5.738254E-2,     1.60467,  9.032508E-3,     2.94394,          NaN,         NaN
    34.0,  5.874534E-2,     1.72898,  5.765640E-2,     1.75889,  6.808533E-3,     3.13649,          NaN,         NaN
    35.0,  5.889395E-2,     1.88470,  5.779958E-2,     1.91476,  4.513457E-3,     3.38563,          NaN,         NaN
    36.0,  5.891530E-2,     2.04213,  5.782002E-2,     2.07236,  2.294218E-3,     3.86672,          NaN,         NaN
    37.0,  5.881920E-2,     2.20136,  5.772735E-2,     2.23177,  1.580990E-3,     5.41090,          NaN,         NaN
    38.0,  5.861707E-2,     2.36246,  5.753276E-2,     2.39307,  3.652252E-3,     6.24310,          NaN,         NaN
    39.0,  5.832181E-2,     2.52550,  5.724885E-2,     2.55631,  6.228505E-3,     6.55051,          NaN,         NaN
    40.0,  5.794757E-2,     2.69052,  5.688944E-2,     2.72154,  8.921715E-3,     6.76070,          NaN,         NaN
    41.0,  5.750951E-2,     2.85756,  5.646930E-2,     2.88879,  1.166916E-2,     6.93925,          NaN,         NaN
    42.0,  5.702351E-2,     3.02662,  5.600388E-2,     3.05806,  1.444310E-2,     7.10387,          NaN,         NaN
    43.0,  5.650586E-2,     3.19770,  5.550903E-2,     3.22933,  1.722342E-2,     7.26125,          NaN,         NaN
    44.0,  5.597288E-2,     3.37072,  5.500054E-2,     3.40255,  1.999248E-2,     7.41445,          NaN,         NaN
    45.0,  5.544051E-2,     3.54560,  5.449384E-2,     3.57761,  2.273362E-2,     7.56511,          NaN,         NaN
    46.0,  5.492385E-2,     3.72222,  5.400352E-2,     3.75439,  2.543085E-2,     7.71418,          NaN,         NaN
    47.0,  5.443680E-2,     3.90038,  5.354293E-2,     3.93270,  2.806866E-2,     7.86226,          NaN,         NaN
    48.0,  5.399154E-2,     4.07988,  5.312378E-2,     4.11232,  3.063209E-2,     8.00975,          NaN,         NaN
    49.0,  5.359822E-2,     4.26046,  5.275573E-2,     4.29300,  3.310681E-2,     8.15693,          NaN,         NaN
    50.0,  5.326461E-2,     4.44183,  5.244614E-2,     4.47445,  3.547922E-2,     8.30404,          NaN,         NaN
    51.0,  5.299587E-2,     4.62368,  5.219982E-2,     4.65636,  3.773653E-2,     8.45125,          NaN,         NaN
