Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1600.000,     0.006080,     0.007615,     0.002792,
  1600.050,     0.009089,    -0.004646,     0.002328,
  1600.100,    -0.005781,     0.011497,     0.001679,
  1600.150,     0.008191,    -0.005388,     0.000312,
  1600.200,    -0.017579,    -0.009079,    -0.007111,
  1600.250,    -0.015410,    -0.022884,    -0.003872,
  1600.300,    -0.001373,    -0.011605,    -0.007041,
  1600.350,    -0.026235,     0.000561,    -0.012294,
  1600.400,    -0.014354,     0.010459,    -0.011807,
  1600.450,    -0.029592,     0.008771,    -0.014476,
  1600.500,    -0.047019,    -0.000034,    -0.011704,
  1600.550,    -0.029457,    -0.009125,    -0.008191,
  1600.600,    -0.015434,    -0.021215,    -0.004104,
  1600.650,    -0.031899,    -0.028924,    -0.002806,
  1600.700,    -0.023025,    -0.024922,    -0.002839,
  1600.750,    -0.025598,    -0.033412,    -0.003236,
  1600.800,    -0.020863,    -0.027306,    -0.000333,
  1600.850,    -0.020415,    -0.001638,     0.007628,
  1600.900,    -0.001374,    -0.017430,     0.007596,
  1600.950,    -0.003390,    -0.006954,     0.008424,
  1601.000,     0.002743,    -0.025601,     0.006721,
  1601.050,    -0.000511,    -0.025349,    -0.000905,
  1601.100,     0.015360,    -0.009534,     0.003766,
  1601.150,    -0.005075,    -0.028449,     0.008962,
  1601.200,    -0.003542,    -0.018410,    -0.002373,
  1601.250,    -0.030519,    -0.022588,    -0.003932,
  1601.300,    -0.019855,    -0.037640,     0.008509,
  1601.350,    -0.028007,    -0.024145,    -0.001338,
  1601.400,    -0.032849,    -0.019708,     0.002160,
  1601.450,    -0.046058,    -0.036830,    -0.007319,
  1601.500,    -0.032568,    -0.020360,    -0.004751,
  1601.550,    -0.040469,    -0.021295,    -0.005250,
  1601.600,    -0.046052,    -0.019094,    -0.008714,
  1601.650,    -0.026025,    -0.038961,    -0.009008,
  1601.700,    -0.037308,    -0.039712,    -0.009844,
  1601.750,    -0.051018,    -0.046448,    -0.009240,
  1601.800,    -0.043498,    -0.049859,    -0.012958,
  1601.850,    -0.039010,    -0.056273,    -0.007252,
  1601.900,    -0.046449,    -0.066449,     0.000757,
  1601.950,    -0.010017,    -0.072077,    -0.006743,
  1602.000,    -0.034126,    -0.063971,    -0.002640,
  1602.050,    -0.007753,    -0.049452,    -0.003400,
  1602.100,    -0.015636,    -0.059367,    -0.003600,
  1602.150,     0.001900,    -0.063293,     0.002700,
  1602.200,    -0.027360,    -0.057947,     0.002977,
  1602.250,    -0.016135,    -0.047525,     0.002559,
  1602.300,    -0.012565,    -0.066134,    -0.002244,
  1602.350,     0.000098,    -0.074133,     0.003274,
  1602.400,     0.003367,    -0.077379,     0.006844,
  1602.450,     0.012043,    -0.060169,     0.005058,
  1602.500,    -0.001922,    -0.080268,    -0.001743,
  1602.550,    -0.017616,    -0.067907,     0.005288,
  1602.600,    -0.014458,    -0.099132,     0.004460,
  1602.650,    -0.012818,    -0.079462,     0.006747,
  1602.700,    -0.019114,    -0.061615,    -0.003788,
  1602.750,    -0.022316,    -0.055587,    -0.005377,
  1602.800,    -0.017445,    -0.049285,    -0.006790,
  1602.850,    -0.037256,    -0.061351,    -0.005367,
  1602.900,    -0.024859,    -0.051576,    -0.010302,
  1602.950,    -0.038180,    -0.030425,    -0.010995,
  1603.000,    -0.020705,    -0.045516,    -0.012286,
  1603.050,    -0.022279,    -0.046597,    -0.009373,
  1603.100,    -0.051609,    -0.041525,    -0.009767,
  1603.150,    -0.024210,    -0.058770,    -0.006264,
  1603.200,    -0.034150,    -0.067038,    -0.007287,
  1603.250,    -0.034789,    -0.060943,    -0.008993,
  1603.300,    -0.030245,    -0.046130,    -0.009631,
  1603.350,    -0.045529,    -0.044856,    -0.004748,
  1603.400,    -0.025119,    -0.048941,    -0.004276,
  1603.450,    -0.020305,    -0.057768,    -0.001208,
  1603.500,    -0.021204,    -0.061647,    -0.002723,
  1603.550,    -0.021407,    -0.072860,     0.002907,
  1603.600,    -0.015562,    -0.050958,     0.006125,
  1603.650,    -0.013739,    -0.058043,     0.006628,
  1603.700,    -0.023108,    -0.046480,     0.006006,
  1603.750,    -0.011436,    -0.039911,     0.004193,
  1603.800,     0.015699,    -0.055079,     0.002366,
  1603.850,    -0.020128,    -0.055890,     0.004080,
  1603.900,    -0.011795,    -0.060794,    -0.000030,
  1603.950,    -0.019400,    -0.056321,     0.002487,
  1604.000,    -0.021752,    -0.053461,    -0.000887,
  1604.050,    -0.036586,    -0.061511,     0.003591,
  1604.100,    -0.043437,    -0.073083,     0.000642,
  1604.150,    -0.029412,    -0.058812,     0.007339,
  1604.200,    -0.047153,    -0.056921,    -0.000816,
  1604.250,    -0.032746,    -0.052816,     0.001562,
  1604.300,    -0.022324,    -0.051204,    -0.004577,
  1604.350,    -0.030520,    -0.050098,    -0.000917,
  1604.400,    -0.019587,    -0.051308,    -0.005933,
  1604.450,    -0.030950,    -0.055452,    -0.005854,
  1604.500,    -0.027796,    -0.068069,    -0.007737,
  1604.550,    -0.032962,    -0.050001,    -0.007717,
  1604.600,    -0.003752,    -0.060544,    -0.003774,
  1604.650,    -0.032681,    -0.066102,    -0.006965,
  1604.700,    -0.024266,    -0.067510,    -0.005334,
  1604.750,    -0.034468,    -0.069713,    -0.007221,
  1604.800,    -0.036210,    -0.075049,    -0.008969,
  1604.850,    -0.020268,    -0.068252,    -0.003223,
  1604.900,    -0.014958,    -0.068048,    -0.006839,
  1604.950,    -0.029041,    -0.057182,    -0.008502,
  1605.000,    -0.005147,    -0.074073,    -0.006268,
  1605.050,    -0.035809,    -0.073767,    -0.003750,
  1605.100,    -0.035022,    -0.058804,    -0.001789,
  1605.150,    -0.012988,    -0.074817,     0.001530,
  1605.200,    -0.011699,    -0.054424,     0.001025,
  1605.250,    -0.013385,    -0.059604,     0.001541,
  1605.300,    -0.003021,    -0.073760,    -0.000307,
  1605.350,    -0.020677,    -0.080658,     0.000411,
  1605.400,     0.006291,    -0.064059,     0.004057,
  1605.450,    -0.015238,    -0.066206,    -0.003320,
  1605.500,    -0.010489,    -0.061892,    -0.004902,
  1605.550,    -0.014531,    -0.056416,    -0.003572,
  1605.600,    -0.030582,    -0.060449,     0.006788,
  1605.650,    -0.000438,    -0.062375,     0.005832,
  1605.700,    -0.025202,    -0.064690,     0.002290,
  1605.750,    -0.008210,    -0.067201,    -0.004037,
  1605.800,    -0.010420,    -0.053317,    -0.000225,
  1605.850,    -0.020390,    -0.075328,     0.002597,
  1605.900,    -0.007410,    -0.081720,     0.001365,
  1605.950,    -0.007600,    -0.084957,    -0.002858,
  1606.000,    -0.007122,    -0.063255,    -0.006276,
  1606.050,    -0.009779,    -0.061329,    -0.002434,
  1606.100,    -0.025252,    -0.043735,    -0.007288,
  1606.150,    -0.032749,    -0.050841,    -0.009514,
  1606.200,    -0.013227,    -0.062682,    -0.010748,
  1606.250,    -0.024424,    -0.048538,    -0.006307,
  1606.300,    -0.030300,    -0.051206,    -0.003981,
  1606.350,    -0.035555,    -0.056931,    -0.005094,
  1606.400,    -0.011524,    -0.061721,    -0.003081,
  1606.450,    -0.021580,    -0.077838,    -0.001506,
  1606.500,    -0.007374,    -0.075351,    -0.011828,
  1606.550,     0.006715,    -0.045355,    -0.006073,
  1606.600,    -0.002036,    -0.075436,    -0.005226,
  1606.650,    -0.006178,    -0.075216,    -0.006324,
  1606.700,    -0.024263,    -0.067222,    -0.003452,
  1606.750,    -0.011117,    -0.063340,     0.000255,
  1606.800,    -0.013000,    -0.069187,     0.003358,
  1606.850,     0.011452,    -0.065506,    -0.001683,
  1606.900,    -0.003021,    -0.051772,    -0.001906,
  1606.950,    -0.008867,    -0.049198,     0.001805,
  1607.000,    -0.014648,    -0.044549,     0.000706,
  1607.050,    -0.004608,    -0.057717,    -0.002774,
  1607.100,    -0.004128,    -0.057853,    -0.001498,
  1607.150,     0.013203,    -0.075347,     0.000320,
  1607.200,     0.006414,    -0.075670,     0.004077,
  1607.250,     0.005670,    -0.067853,    -0.002069,
  1607.300,     0.024165,    -0.065862,     0.003499,
  1607.350,     0.014217,    -0.091792,     0.006549,
  1607.400,     0.013015,    -0.095613,     0.003173,
  1607.450,     0.001382,    -0.089350,     0.005807,
  1607.500,     0.010438,    -0.075400,     0.005529,
  1607.550,     0.010719,    -0.104859,     0.003394,
  1607.600,     0.007651,    -0.098777,     0.000430,
  1607.650,     0.013434,    -0.092790,    -0.005314,
  1607.700,     0.006089,    -0.102410,    -0.005556,
  1607.750,    -0.013580,    -0.103796,    -0.005045,
  1607.800,     0.016780,    -0.101278,    -0.000128,
  1607.850,     0.027643,    -0.124529,    -0.000215,
  1607.900,    -0.000609,    -0.136633,    -0.000560,
  1607.950,    -0.004200,    -0.124998,    -0.004468,
  1608.000,     0.019132,    -0.137278,    -0.006763,
  1608.050,     0.011292,    -0.131250,    -0.007465,
  1608.100,     0.010519,    -0.141260,    -0.006664,
  1608.150,     0.020989,    -0.161652,    -0.005954,
  1608.200,     0.006395,    -0.162870,    -0.006966,
  1608.250,     0.006377,    -0.156415,    -0.007726,
  1608.300,     0.007695,    -0.147483,    -0.013607,
  1608.350,     0.021731,    -0.147606,    -0.005708,
  1608.400,     0.025983,    -0.157783,    -0.005293,
  1608.450,     0.025924,    -0.149063,     0.000023,
  1608.500,     0.015057,    -0.130967,    -0.003196,
  1608.550,     0.010202,    -0.132564,    -0.007821,
  1608.600,     0.023137,    -0.131408,    -0.003887,
  1608.650,     0.014093,    -0.119437,    -0.006331,
  1608.700,     0.014639,    -0.132012,    -0.006531,
  1608.750,     0.000659,    -0.130531,     0.001010,
  1608.800,     0.005071,    -0.127366,    -0.005606,
  1608.850,     0.017593,    -0.114349,    -0.006064,
  1608.900,     0.033877,    -0.118084,     0.006858,
  1608.950,     0.024141,    -0.108535,     0.006274,
  1609.000,     0.016713,    -0.122791,    -0.004902,
  1609.050,     0.018771,    -0.112637,     0.001516,
  1609.100,     0.024971,    -0.100752,     0.009746,
  1609.150,     0.026779,    -0.101737,     0.004883,
  1609.200,     0.031412,    -0.083625,    -0.000428,
  1609.250,     0.040035,    -0.090299,    -0.001328,
  1609.300,     0.031729,    -0.092264,     0.004993,
  1609.350,     0.017804,    -0.063074,     0.008333,
  1609.400,     0.027963,    -0.072413,     0.006532,
  1609.450,     0.023338,    -0.097468,     0.002448,
  1609.500,     0.006360,    -0.062004,    -0.002868,
  1609.550,     0.032753,    -0.074665,    -0.001576,
  1609.600,     0.025684,    -0.082541,    -0.001538,
  1609.650,     0.026237,    -0.095405,    -0.002859,
  1609.700,     0.022604,    -0.072481,     0.004411,
  1609.750,     0.024929,    -0.073364,     0.006332,
  1609.800,     0.019583,    -0.048757,     0.002560,
  1609.850,     0.027245,    -0.050317,     0.000242,
  1609.900,     0.040710,    -0.050132,     0.003858,
  1609.950,     0.019758,    -0.052159,    -0.000056,
  1610.000,     0.006632,    -0.076507,    -0.005367,
  1610.050,     0.013478,    -0.090168,    -0.005582,
  1610.100,     0.004552,    -0.092489,    -0.004667,
  1610.150,     0.001890,    -0.092585,    -0.006450,
  1610.200,     0.009444,    -0.087222,    -0.006541,
  1610.250,    -0.004665,    -0.102442,    -0.010485,
  1610.300,     0.008181,    -0.110517,    -0.004924,
  1610.350,     0.019510,    -0.117500,     0.000795,
  1610.400,     0.012292,    -0.123959,    -0.008947,
  1610.450,     0.013421,    -0.132789,    -0.008819,
  1610.500,     0.003353,    -0.137259,    -0.011476,
  1610.550,     0.008861,    -0.141640,    -0.009265,
  1610.600,    -0.000030,    -0.131035,    -0.008841,
  1610.650,    -0.002989,    -0.137492,    -0.009986,
  1610.700,     0.005427,    -0.131505,    -0.005943,
  1610.750,    -0.000283,    -0.161033,    -0.004180,
  1610.800,     0.000149,    -0.172221,    -0.004373,
  1610.850,     0.015957,    -0.194941,     0.000847,
  1610.900,     0.021867,    -0.172747,    -0.000792,
  1610.950,     0.017772,    -0.179672,    -0.000619,
  1611.000,     0.038763,    -0.196484,     0.000262,
  1611.050,     0.029061,    -0.217035,     0.003355,
  1611.100,     0.031609,    -0.213329,     0.006516,
  1611.150,     0.016985,    -0.239635,     0.007180,
  1611.200,     0.027693,    -0.240099,     0.005269,
  1611.250,     0.033872,    -0.215287,     0.002302,
  1611.300,     0.024557,    -0.217257,     0.004510,
  1611.350,     0.014790,    -0.223915,     0.009211,
  1611.400,     0.020402,    -0.225158,     0.004717,
  1611.450,     0.011419,    -0.227445,     0.003309,
  1611.500,     0.007464,    -0.219021,    -0.001777,
  1611.550,     0.002468,    -0.196926,    -0.000860,
  1611.600,    -0.025002,    -0.221091,     0.001589,
  1611.650,    -0.006383,    -0.212736,     0.000821,
  1611.700,    -0.021310,    -0.199161,    -0.001270,
  1611.750,    -0.031275,    -0.192209,    -0.000920,
  1611.800,    -0.033515,    -0.199529,     0.002600,
  1611.850,    -0.024773,    -0.174264,    -0.007902,
  1611.900,    -0.031762,    -0.168421,    -0.005600,
  1611.950,    -0.045044,    -0.185613,    -0.002485,
  1612.000,    -0.042019,    -0.193127,    -0.007005,
  1612.050,    -0.046752,    -0.202004,    -0.007068,
  1612.100,    -0.036591,    -0.203686,    -0.008551,
  1612.150,    -0.043806,    -0.192196,    -0.005453,
  1612.200,    -0.056283,    -0.228909,    -0.008104,
  1612.250,    -0.050816,    -0.217702,    -0.009115,
  1612.300,    -0.047175,    -0.218946,    -0.007789,
  1612.350,    -0.041627,    -0.226065,    -0.012574,
  1612.400,    -0.038431,    -0.209106,    -0.008208,
  1612.450,    -0.052485,    -0.219318,    -0.011942,
  1612.500,    -0.048274,    -0.206316,    -0.009145,
  1612.550,    -0.042308,    -0.213026,    -0.003111,
  1612.600,    -0.013052,    -0.230964,    -0.004341,
  1612.650,    -0.020612,    -0.237960,    -0.000957,
  1612.700,    -0.015287,    -0.240506,    -0.002453,
  1612.750,    -0.018252,    -0.236160,    -0.004190,
  1612.800,    -0.009402,    -0.233167,    -0.008246,
  1612.850,    -0.010350,    -0.256656,     0.001642,
  1612.900,     0.006444,    -0.239617,     0.001614,
  1612.950,     0.015944,    -0.245471,    -0.002544,
  1613.000,     0.019212,    -0.262886,    -0.001852,
  1613.050,     0.002468,    -0.251333,     0.005254,
  1613.100,    -0.003349,    -0.256567,     0.003624,
  1613.150,     0.001052,    -0.244889,     0.006132,
  1613.200,    -0.006457,    -0.267568,     0.006592,
  1613.250,     0.012441,    -0.263436,     0.006553,
  1613.300,     0.030203,    -0.261406,     0.003563,
  1613.350,     0.017006,    -0.262316,     0.005265,
  1613.400,     0.023257,    -0.263597,     0.005949,
  1613.450,     0.003374,    -0.263895,     0.009424,
  1613.500,     0.007758,    -0.253962,     0.006455,
  1613.550,     0.002044,    -0.267384,     0.004784,
  1613.600,     0.011935,    -0.282852,     0.002084,
  1613.650,     0.016643,    -0.294390,     0.004754,
  1613.700,     0.019083,    -0.269291,     0.002711,
  1613.750,     0.017669,    -0.296063,     0.000268,
  1613.800,     0.020158,    -0.295676,     0.002529,
  1613.850,     0.010975,    -0.290447,     0.001800,
  1613.900,     0.001459,    -0.308364,     0.000463,
  1613.950,     0.007304,    -0.311033,    -0.000547,
  1614.000,     0.005042,    -0.298176,    -0.007500,
  1614.050,    -0.014659,    -0.320096,    -0.008157,
  1614.100,    -0.023460,    -0.327092,    -0.003800,
  1614.150,    -0.023570,    -0.336267,    -0.001786,
  1614.200,    -0.033083,    -0.347295,    -0.009092,
  1614.250,    -0.037864,    -0.345886,    -0.011161,
  1614.300,    -0.040576,    -0.330335,    -0.010387,
  1614.350,    -0.058552,    -0.335595,    -0.009712,
  1614.400,    -0.058890,    -0.326397,    -0.010642,
  1614.450,    -0.057608,    -0.335081,    -0.010326,
  1614.500,    -0.049492,    -0.341281,    -0.011099,
  1614.550,    -0.059922,    -0.341916,    -0.014737,
  1614.600,    -0.049864,    -0.342900,    -0.011263,
  1614.650,    -0.063101,    -0.342125,    -0.005775,
  1614.700,    -0.081223,    -0.318097,    -0.007954,
  1614.750,    -0.087335,    -0.315540,    -0.009271,
  1614.800,    -0.074813,    -0.298863,    -0.004016,
  1614.850,    -0.075655,    -0.298416,    -0.000869,
  1614.900,    -0.083515,    -0.312369,    -0.009248,
  1614.950,    -0.093508,    -0.298750,    -0.004520,
  1615.000,    -0.096135,    -0.299329,     0.002982,
  1615.050,    -0.091345,    -0.316875,    -0.004867,
  1615.100,    -0.089122,    -0.339941,    -0.003437,
  1615.150,    -0.075393,    -0.354372,    -0.003262,
  1615.200,    -0.077372,    -0.349586,    -0.004522,
  1615.250,    -0.083466,    -0.375272,     0.001010,
  1615.300,    -0.073024,    -0.391255,     0.003553,
  1615.350,    -0.069274,    -0.412063,     0.003701,
  1615.400,    -0.092801,    -0.422098,     0.003518,
  1615.450,    -0.097129,    -0.408363,     0.003658,
  1615.500,    -0.082764,    -0.404922,     0.000660,
  1615.550,    -0.079659,    -0.411461,     0.005160,
  1615.600,    -0.091059,    -0.401083,     0.007501,
  1615.650,    -0.099990,    -0.408784,     0.003834,
  1615.700,    -0.089630,    -0.415894,     0.003304,
  1615.750,    -0.096481,    -0.406058,     0.002936,
  1615.800,    -0.092030,    -0.429032,     0.002357,
  1615.850,    -0.080965,    -0.454615,     0.001516,
  1615.900,    -0.088224,    -0.455064,     0.000831,
  1615.950,    -0.091801,    -0.455368,    -0.003378,
  1616.000,    -0.105983,    -0.466990,     0.001694,
  1616.050,    -0.082504,    -0.474880,     0.001030,
  1616.100,    -0.082851,    -0.480263,    -0.003869,
  1616.150,    -0.068719,    -0.480738,    -0.005843,
