Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.750774E-3,    -3.14159,  6.818399E-3,    -3.14159,  1.127000E-2,    -0.00000,          NaN,         NaN
     1.0,  5.605930E-3,    -2.82680,  1.373429E-2,    -2.98700,  2.261486E-2,     0.02773,          NaN,         NaN
     2.0,  5.906365E-3,    -2.52612,  1.402566E-2,    -2.83319,  2.283621E-2,     0.05689,          NaN,         NaN
     3.0,  6.370630E-3,    -2.24836,  1.450766E-2,    -2.68085,  2.319472E-2,     0.08879,          NaN,         NaN
     4.0,  6.959156E-3,    -1.99591,  1.517504E-2,    -2.53044,  2.367587E-2,     0.12444,          NaN,         NaN
     5.0,  7.634661E-3,    -1.76683,  1.602076E-2,    -2.38219,  2.426135E-2,     0.16459,          NaN,         NaN
     6.0,  8.366234E-3,    -1.55748,  1.703619E-2,    -2.23611,  2.493048E-2,     0.20963,          NaN,         NaN
     7.0,  9.129673E-3,    -1.36399,  1.821129E-2,    -2.09207,  2.566158E-2,     0.25969,          NaN,         NaN
     8.0,  9.906337E-3,    -1.18303,  1.953476E-2,    -1.94980,  2.643301E-2,     0.31465,          NaN,         NaN
     9.0,  1.068178E-2,    -1.01186,  2.099413E-2,    -1.80900,  2.722403E-2,     0.37425,          NaN,         NaN
    10.0,  1.144465E-2,    -0.84834,  2.257591E-2,    -1.66936,  2.801529E-2,     0.43811,          NaN,         NaN
    11.0,  1.218579E-2,    -0.69080,  2.426565E-2,    -1.53059,  2.878915E-2,     0.50579,          NaN,         NaN
    12.0,  1.289775E-2,    -0.53795,  2.604807E-2,    -1.39242,  2.952985E-2,     0.57682,          NaN,         NaN
    13.0,  1.357431E-2,    -0.38876,  2.790721E-2,    -1.25462,  3.022356E-2,     0.65074,          NaN,         NaN
    14.0,  1.421026E-2,    -0.24242,  2.982657E-2,    -1.11699,  3.085838E-2,     0.72707,          NaN,         NaN
    15.0,  1.480121E-2,    -0.09829,  3.178923E-2,    -0.97936,  3.142428E-2,     0.80539,          NaN,         NaN
    16.0,  1.534345E-2,     0.04417,  3.377806E-2,    -0.84160,  3.191311E-2,     0.88528,          NaN,         NaN
    17.0,  1.583390E-2,     0.18541,  3.577586E-2,    -0.70358,  3.231848E-2,     0.96634,          NaN,         NaN
    18.0,  1.627005E-2,     0.32580,  3.776558E-2,    -0.56519,  3.263572E-2,     1.04821,          NaN,         NaN
    19.0,  1.664991E-2,     0.46568,  3.973047E-2,    -0.42636,  3.286188E-2,     1.13054,          NaN,         NaN
    20.0,  1.697200E-2,     0.60533,  4.165423E-2,    -0.28700,  3.299560E-2,     1.21299,          NaN,         NaN
    21.0,  1.723537E-2,     0.74501,  4.352127E-2,    -0.14704,  3.303712E-2,     1.29526,          NaN,         NaN
    22.0,  1.743953E-2,     0.88497,  4.531678E-2,    -0.00640,  3.298818E-2,     1.37705,          NaN,         NaN
    23.0,  1.758450E-2,     1.02544,  4.702698E-2,     0.13498,  3.285199E-2,     1.45808,          NaN,         NaN
    24.0,  1.767081E-2,     1.16664,  4.863921E-2,     0.27717,  3.263315E-2,     1.53809,          NaN,         NaN
    25.0,  1.769949E-2,     1.30877,  5.014212E-2,     0.42023,  3.233754E-2,     1.61682,          NaN,         NaN
    26.0,  1.767208E-2,     1.45207,  5.152575E-2,     0.56423,  3.197223E-2,     1.69404,          NaN,         NaN
    27.0,  1.759065E-2,     1.59674,  5.278171E-2,     0.70924,  3.154531E-2,     1.76954,          NaN,         NaN
    28.0,  1.745778E-2,     1.74302,  5.390324E-2,     0.85533,  3.106578E-2,     1.84311,          NaN,         NaN
    29.0,  1.727661E-2,     1.89114,  5.488532E-2,     1.00257,  3.054326E-2,     1.91461,          NaN,         NaN
    30.0,  1.705081E-2,     2.04134,  5.572471E-2,     1.15105,  2.998782E-2,     1.98391,          NaN,         NaN
    31.0,  1.678460E-2,     2.19388,  5.642005E-2,     1.30083,  2.940965E-2,     2.05091,          NaN,         NaN
    32.0,  1.648278E-2,     2.34901,  5.697186E-2,     1.45201,  2.881873E-2,     2.11560,          NaN,         NaN
    33.0,  1.615067E-2,     2.50702,  5.738254E-2,     1.60467,  2.822447E-2,     2.17799,          NaN,         NaN
    34.0,  1.579416E-2,     2.66817,  5.765640E-2,     1.75889,  2.763532E-2,     2.23817,          NaN,         NaN
    35.0,  1.541968E-2,     2.83275,  5.779958E-2,     1.91476,  2.705837E-2,     2.29630,          NaN,         NaN
    36.0,  1.503415E-2,     3.00102,  5.782002E-2,     2.07236,  2.649899E-2,     2.35258,          NaN,         NaN
    37.0,  1.464494E-2,     3.17323,  5.772735E-2,     2.23177,  2.596048E-2,     2.40727,          NaN,         NaN
    38.0,  1.425977E-2,     3.34957,  5.753276E-2,     2.39307,  2.544388E-2,     2.46070,          NaN,         NaN
    39.0,  1.388663E-2,     3.53018,  5.724885E-2,     2.55631,  2.494783E-2,     2.51317,          NaN,         NaN
    40.0,  1.353352E-2,     3.71511,  5.688944E-2,     2.72154,  2.446854E-2,     2.56501,          NaN,         NaN
    41.0,  1.320831E-2,     3.90429,  5.646930E-2,     2.88879,  2.400006E-2,     2.61652,          NaN,         NaN
    42.0,  1.291840E-2,     4.09750,  5.600388E-2,     3.05806,  2.353449E-2,     2.66792,          NaN,         NaN
    43.0,  1.267040E-2,     4.29436,  5.550903E-2,     3.22933,  2.306242E-2,     2.71937,          NaN,         NaN
    44.0,  1.246974E-2,     4.49435,  5.500054E-2,     3.40255,  2.257351E-2,     2.77093,          NaN,         NaN
    45.0,  1.232041E-2,     4.69676,  5.449384E-2,     3.57761,  2.205701E-2,     2.82251,          NaN,         NaN
    46.0,  1.222461E-2,     4.90079,  5.400352E-2,     3.75439,  2.150243E-2,     2.87390,          NaN,         NaN
    47.0,  1.218261E-2,     5.10557,  5.354293E-2,     3.93270,  2.090015E-2,     2.92471,          NaN,         NaN
    48.0,  1.219276E-2,     5.31023,  5.312378E-2,     4.11232,  2.024220E-2,     2.97437,          NaN,         NaN
    49.0,  1.225160E-2,     5.51397,  5.275573E-2,     4.29300,  1.952289E-2,     3.02207,          NaN,         NaN
    50.0,  1.235413E-2,     5.71610,  5.244614E-2,     4.47445,  1.873974E-2,     3.06675,          NaN,         NaN
    51.0,  1.249422E-2,     5.91611,  5.219982E-2,     4.65636,  1.789442E-2,     3.10699,          NaN,         NaN
    52.0,  1.266495E-2,     6.11363,  5.201896E-2,     4.83841,  1.699409E-2,     3.14099,          NaN,         NaN
    53.0,  1.285907E-2,     6.30849,  5.190310E-2,     5.02027,  1.605312E-2,     3.16642,          NaN,         NaN
    54.0,  1.306930E-2,     6.50063,  5.184932E-2,     5.20165,  1.509538E-2,     3.18042,          NaN,         NaN
    55.0,  1.328866E-2,     6.69015,  5.185245E-2,     5.38226,  1.415729E-2,     3.17959,          NaN,         NaN
    56.0,  1.351067E-2,     6.87723,  5.190544E-2,     5.56184,  1.329119E-2,     3.16035,          NaN,         NaN
    57.0,  1.372952E-2,     7.06211,  5.199973E-2,     5.74017,  1.256768E-2,     3.11988,          NaN,         NaN
