Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1600.000,     0.004700,     0.007615,    -0.003886,
  1600.050,     0.007981,    -0.004646,     0.000236,
  1600.100,     0.000996,     0.011497,    -0.003265,
  1600.150,     0.001075,    -0.005388,     0.003252,
  1600.200,    -0.014753,    -0.009079,     0.003663,
  1600.250,     0.000847,    -0.022884,    -0.003067,
  1600.300,    -0.001232,    -0.011605,    -0.001268,
  1600.350,    -0.016611,     0.000561,     0.003694,
  1600.400,    -0.000643,     0.010459,     0.005090,
  1600.450,    -0.009560,     0.008771,     0.007297,
  1600.500,    -0.003334,    -0.000034,     0.002934,
  1600.550,     0.002603,    -0.009125,     0.004020,
  1600.600,    -0.001769,    -0.021215,     0.009269,
  1600.650,     0.000705,    -0.028924,     0.004857,
  1600.700,    -0.025476,    -0.024922,     0.009242,
  1600.750,     0.005179,    -0.033412,     0.007851,
  1600.800,    -0.010688,    -0.027306,     0.000388,
  1600.850,    -0.014651,    -0.001638,    -0.000002,
  1600.900,     0.002365,    -0.017430,     0.001706,
  1600.950,    -0.020939,    -0.006954,     0.002438,
  1601.000,    -0.006480,    -0.025601,    -0.002869,
  1601.050,    -0.025195,    -0.025349,     0.006262,
  1601.100,    -0.019166,    -0.009534,    -0.005141,
  1601.150,    -0.038755,    -0.028449,    -0.001134,
  1601.200,    -0.024633,    -0.018410,     0.000814,
  1601.250,    -0.042262,    -0.022588,     0.004565,
  1601.300,    -0.021439,    -0.037640,     0.005072,
  1601.350,    -0.026560,    -0.024145,    -0.001804,
  1601.400,    -0.017884,    -0.019708,    -0.001892,
  1601.450,    -0.012022,    -0.036830,    -0.001722,
  1601.500,    -0.018021,    -0.020360,     0.002729,
  1601.550,     0.001476,    -0.021295,     0.004283,
  1601.600,    -0.017850,    -0.019094,     0.009445,
  1601.650,    -0.024409,    -0.038961,     0.001931,
  1601.700,     0.003574,    -0.039712,     0.010672,
  1601.750,     0.001926,    -0.046448,     0.006297,
  1601.800,    -0.016898,    -0.049859,     0.008880,
  1601.850,    -0.021696,    -0.056273,     0.001857,
  1601.900,     0.001955,    -0.066449,     0.002950,
  1601.950,    -0.023767,    -0.072077,     0.000042,
  1602.000,     0.002814,    -0.063971,     0.001446,
  1602.050,    -0.013894,    -0.049452,     0.002506,
  1602.100,     0.014233,    -0.059367,    -0.000608,
  1602.150,    -0.005293,    -0.063293,     0.000145,
  1602.200,    -0.004655,    -0.057947,    -0.001988,
  1602.250,    -0.008820,    -0.047525,    -0.002920,
  1602.300,     0.009073,    -0.066134,    -0.005954,
  1602.350,    -0.016880,    -0.074133,    -0.000197,
  1602.400,     0.000803,    -0.077379,    -0.003365,
  1602.450,    -0.021165,    -0.060169,     0.005329,
