Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.588768E-3,    -3.14159,  6.818399E-3,    -3.14159,  9.662872E-4,    -0.00000,          NaN,         NaN
     1.0,  7.416005E-3,    -2.76593,  1.373429E-2,    -2.98700,  4.064124E-3,     1.21010,          NaN,         NaN
     2.0,  8.085509E-3,    -2.42031,  1.402566E-2,    -2.83319,  7.392907E-3,     1.57605,          NaN,         NaN
     3.0,  9.081136E-3,    -2.11787,  1.450766E-2,    -2.68085,  1.084093E-2,     1.79624,          NaN,         NaN
     4.0,  1.029405E-2,    -1.85631,  1.517504E-2,    -2.53044,  1.428647E-2,     1.97478,          NaN,         NaN
     5.0,  1.163867E-2,    -1.62741,  1.602076E-2,    -2.38219,  1.769110E-2,     2.13611,          NaN,         NaN
     6.0,  1.305437E-2,    -1.42287,  1.703619E-2,    -2.23611,  2.103254E-2,     2.28878,          NaN,         NaN
     7.0,  1.449900E-2,    -1.23614,  1.821129E-2,    -2.09207,  2.429355E-2,     2.43654,          NaN,         NaN
     8.0,  1.594265E-2,    -1.06245,  1.953476E-2,    -1.94980,  2.745909E-2,     2.58130,          NaN,         NaN
     9.0,  1.736325E-2,    -0.89836,  2.099413E-2,    -1.80900,  3.051540E-2,     2.72413,          NaN,         NaN
    10.0,  1.874387E-2,    -0.74144,  2.257591E-2,    -1.66936,  3.344967E-2,     2.86569,          NaN,         NaN
    11.0,  2.007105E-2,    -0.58991,  2.426565E-2,    -1.53059,  3.624987E-2,     3.00643,          NaN,         NaN
    12.0,  2.133377E-2,    -0.44246,  2.604807E-2,    -1.39242,  3.890479E-2,     3.14665,          NaN,         NaN
    13.0,  2.252286E-2,    -0.29809,  2.790721E-2,    -1.25462,  4.140400E-2,     3.28656,          NaN,         NaN
    14.0,  2.363057E-2,    -0.15605,  2.982657E-2,    -1.11699,  4.373791E-2,     3.42633,          NaN,         NaN
    15.0,  2.465037E-2,    -0.01574,  3.178923E-2,    -0.97936,  4.589777E-2,     3.56610,          NaN,         NaN
    16.0,  2.557677E-2,     0.12335,  3.377806E-2,    -0.84160,  4.787577E-2,     3.70599,          NaN,         NaN
    17.0,  2.640526E-2,     0.26159,  3.577586E-2,    -0.70358,  4.966502E-2,     3.84609,          NaN,         NaN
    18.0,  2.713221E-2,     0.39935,  3.776558E-2,    -0.56519,  5.125966E-2,     3.98649,          NaN,         NaN
    19.0,  2.775488E-2,     0.53690,  3.973047E-2,    -0.42636,  5.265484E-2,     4.12728,          NaN,         NaN
    20.0,  2.827142E-2,     0.67453,  4.165423E-2,    -0.28700,  5.384682E-2,     4.26855,          NaN,         NaN
    21.0,  2.868080E-2,     0.81247,  4.352127E-2,    -0.14704,  5.483295E-2,     4.41037,          NaN,         NaN
    22.0,  2.898289E-2,     0.95095,  4.531678E-2,    -0.00640,  5.561174E-2,     4.55283,          NaN,         NaN
    23.0,  2.917843E-2,     1.09019,  4.702698E-2,     0.13498,  5.618288E-2,     4.69602,          NaN,         NaN
    24.0,  2.926907E-2,     1.23042,  4.863921E-2,     0.27717,  5.654725E-2,     4.84001,          NaN,         NaN
    25.0,  2.925736E-2,     1.37184,  5.014212E-2,     0.42023,  5.670696E-2,     4.98493,          NaN,         NaN
    26.0,  2.914678E-2,     1.51469,  5.152575E-2,     0.56423,  5.666536E-2,     5.13086,          NaN,         NaN
    27.0,  2.894176E-2,     1.65919,  5.278171E-2,     0.70924,  5.642705E-2,     5.27792,          NaN,         NaN
    28.0,  2.864772E-2,     1.80560,  5.390324E-2,     0.85533,  5.599788E-2,     5.42623,          NaN,         NaN
    29.0,  2.827106E-2,     1.95416,  5.488532E-2,     1.00257,  5.538496E-2,     5.57594,          NaN,         NaN
    30.0,  2.781919E-2,     2.10516,  5.572471E-2,     1.15105,  5.459664E-2,     5.72719,          NaN,         NaN
    31.0,  2.730059E-2,     2.25888,  5.642005E-2,     1.30083,  5.364254E-2,     5.88014,          NaN,         NaN
    32.0,  2.672475E-2,     2.41562,  5.697186E-2,     1.45201,  5.253352E-2,     6.03500,          NaN,         NaN
    33.0,  2.610226E-2,     2.57570,  5.738254E-2,     1.60467,  5.128167E-2,     6.19196,          NaN,         NaN
    34.0,  2.544473E-2,     2.73944,  5.765640E-2,     1.75889,  4.990030E-2,     6.35126,          NaN,         NaN
    35.0,  2.476482E-2,     2.90716,  5.779958E-2,     1.91476,  4.840394E-2,     6.51316,          NaN,         NaN
    36.0,  2.407612E-2,     3.07916,  5.782002E-2,     2.07236,  4.680831E-2,     6.67795,          NaN,         NaN
    37.0,  2.339304E-2,     3.25569,  5.772735E-2,     2.23177,  4.513033E-2,     6.84596,          NaN,         NaN
    38.0,  2.273062E-2,     3.43694,  5.753276E-2,     2.39307,  4.338814E-2,     7.01754,          NaN,         NaN
    39.0,  2.210416E-2,     3.62301,  5.724885E-2,     2.55631,  4.160102E-2,     7.19310,          NaN,         NaN
    40.0,  2.152885E-2,     3.81384,  5.688944E-2,     2.72154,  3.978945E-2,     7.37307,          NaN,         NaN
    41.0,  2.101914E-2,     4.00922,  5.646930E-2,     2.88879,  3.797506E-2,     7.55791,          NaN,         NaN
    42.0,  2.058804E-2,     4.20871,  5.600388E-2,     3.05806,  3.618055E-2,     7.74811,          NaN,         NaN
    43.0,  2.024639E-2,     4.41166,  5.550903E-2,     3.22933,  3.442962E-2,     7.94415,          NaN,         NaN
    44.0,  2.000209E-2,     4.61725,  5.500054E-2,     3.40255,  3.274671E-2,     8.14648,          NaN,         NaN
    45.0,  1.985947E-2,     4.82448,  5.449384E-2,     3.57761,  3.115673E-2,     8.35548,          NaN,         NaN
    46.0,  1.981893E-2,     5.03229,  5.400352E-2,     3.75439,  2.968443E-2,     8.57140,          NaN,         NaN
    47.0,  1.987691E-2,     5.23960,  5.354293E-2,     3.93270,  2.835362E-2,     8.79428,          NaN,         NaN
    48.0,  2.002620E-2,     5.44547,  5.312378E-2,     4.11232,  2.718611E-2,     9.02387,          NaN,         NaN
    49.0,  2.025658E-2,     5.64910,  5.275573E-2,     4.29300,  2.620028E-2,     9.25960,          NaN,         NaN
    50.0,  2.055562E-2,     5.84990,  5.244614E-2,     4.47445,  2.540970E-2,     9.50052,          NaN,         NaN
    51.0,  2.090953E-2,     6.04750,  5.219982E-2,     4.65636,  2.482177E-2,     9.74532,          NaN,         NaN
    52.0,  2.130401E-2,     6.24173,  5.201896E-2,     4.83841,  2.443692E-2,     9.99248,          NaN,         NaN
    53.0,  2.172491E-2,     6.43262,  5.190310E-2,     5.02027,  2.424852E-2,    10.24039,          NaN,         NaN
    54.0,  2.215880E-2,     6.62031,  5.184932E-2,     5.20165,  2.424367E-2,    10.48751,          NaN,         NaN
    55.0,  2.259334E-2,     6.80506,  5.185245E-2,     5.38226,  2.440480E-2,    10.73254,          NaN,         NaN
    56.0,  2.301753E-2,     6.98718,  5.190544E-2,     5.56184,  2.471162E-2,    10.97452,          NaN,         NaN
    57.0,  2.342184E-2,     7.16704,  5.199973E-2,     5.74017,  2.514315E-2,    11.21285,          NaN,         NaN
    58.0,  2.379834E-2,     7.34502,  5.212573E-2,     5.91710,  2.567945E-2,    11.44723,          NaN,         NaN
    59.0,  2.414063E-2,     7.52151,  5.227320E-2,     6.09250,  2.630286E-2,    11.67763,          NaN,         NaN
    60.0,  2.444390E-2,     7.69690,  5.243173E-2,     6.26628,  2.699873E-2,    11.90418,          NaN,         NaN
    61.0,  2.470486E-2,     7.87156,  5.259112E-2,     6.43840,  2.775574E-2,    12.12714,          NaN,         NaN
    62.0,  2.492169E-2,     8.04586,  5.274169E-2,     6.60886,  2.856577E-2,    12.34678,          NaN,         NaN
    63.0,  2.509400E-2,     8.22015,  5.287458E-2,     6.77768,  2.942361E-2,    12.56339,          NaN,         NaN
    64.0,  2.522277E-2,     8.39474,  5.298197E-2,     6.94491,  3.032644E-2,    12.77719,          NaN,         NaN
    65.0,  2.531026E-2,     8.56995,  5.305725E-2,     7.11064,  3.127324E-2,    12.98839,          NaN,         NaN
    66.0,  2.535997E-2,     8.74606,  5.309510E-2,     7.27495,  3.226417E-2,    13.19710,          NaN,         NaN
    67.0,  2.537653E-2,     8.92332,  5.309160E-2,     7.43795,  3.329995E-2,    13.40341,          NaN,         NaN
    68.0,  2.536559E-2,     9.10197,  5.304421E-2,     7.59975,  3.438123E-2,    13.60735,          NaN,         NaN
    69.0,  2.533374E-2,     9.28218,  5.295179E-2,     7.76047,  3.550811E-2,    13.80889,          NaN,         NaN
    70.0,  2.528830E-2,     9.46412,  5.281453E-2,     7.92025,  3.667968E-2,    14.00801,          NaN,         NaN
    71.0,  2.523722E-2,     9.64787,  5.263391E-2,     8.07921,  3.789366E-2,    14.20465,          NaN,         NaN
    72.0,  2.518880E-2,     9.83349,  5.241262E-2,     8.23748,  3.914624E-2,    14.39876,          NaN,         NaN
    73.0,  2.515148E-2,    10.02096,  5.215443E-2,     8.39519,  4.043189E-2,    14.59030,          NaN,         NaN
    74.0,  2.513359E-2,    10.21020,  5.186410E-2,     8.55246,  4.174336E-2,    14.77924,          NaN,         NaN
    75.0,  2.514301E-2,    10.40108,  5.154729E-2,     8.70940,  4.307179E-2,    14.96559,          NaN,         NaN
    76.0,  2.518691E-2,    10.59339,  5.121037E-2,     8.86615,  4.440682E-2,    15.14935,          NaN,         NaN
    77.0,  2.527144E-2,    10.78687,  5.086036E-2,     9.02280,  4.573679E-2,    15.33057,          NaN,         NaN
    78.0,  2.540150E-2,    10.98121,  5.050473E-2,     9.17945,  4.704901E-2,    15.50933,          NaN,         NaN
    79.0,  2.558047E-2,    11.17608,  5.015134E-2,     9.33620,  4.833000E-2,    15.68573,          NaN,         NaN
    80.0,  2.581017E-2,    11.37114,  4.980822E-2,     9.49312,  4.956576E-2,    15.85986,          NaN,         NaN
    81.0,  2.609071E-2,    11.56604,  4.948352E-2,     9.65028,  5.074210E-2,    16.03186,          NaN,         NaN
    82.0,  2.642062E-2,    11.76047,  4.918530E-2,     9.80773,  5.184485E-2,    16.20189,          NaN,         NaN
    83.0,  2.679691E-2,    11.95415,  4.892144E-2,     9.96552,  5.286018E-2,    16.37009,          NaN,         NaN
    84.0,  2.721525E-2,    12.14686,  4.869952E-2,    10.12366,  5.377479E-2,    16.53663,          NaN,         NaN
    85.0,  2.767026E-2,    12.33843,  4.852664E-2,    10.28217,  5.457622E-2,    16.70169,          NaN,         NaN
    86.0,  2.815575E-2,    12.52876,  4.840936E-2,    10.44103,  5.525302E-2,    16.86547,          NaN,         NaN
    87.0,  2.866497E-2,    12.71780,  4.835356E-2,    10.60022,  5.579496E-2,    17.02814,          NaN,         NaN
    88.0,  2.919092E-2,    12.90556,  4.836437E-2,    10.75971,  5.619322E-2,    17.18990,          NaN,         NaN
    89.0,  2.972660E-2,    13.09210,  4.844606E-2,    10.91945,  5.644061E-2,    17.35098,          NaN,         NaN
    90.0,  3.026520E-2,    13.27751,  4.860199E-2,    11.07938,  5.653165E-2,    17.51157,          NaN,         NaN
    91.0,  3.080032E-2,    13.46192,  4.883456E-2,    11.23945,  5.646280E-2,    17.67191,          NaN,         NaN
    92.0,  3.132615E-2,    13.64550,  4.914519E-2,    11.39958,  5.623258E-2,    17.83224,          NaN,         NaN
    93.0,  3.183758E-2,    13.82840,  4.953433E-2,    11.55973,  5.584166E-2,    17.99281,          NaN,         NaN
    94.0,  3.233031E-2,    14.01082,  5.000144E-2,    11.71984,  5.529306E-2,    18.15389,          NaN,         NaN
    95.0,  3.280097E-2,    14.19294,  5.054507E-2,    11.87985,  5.459224E-2,    18.31577,          NaN,         NaN
    96.0,  3.324714E-2,    14.37496,  5.116291E-2,    12.03973,  5.374721E-2,    18.47875,          NaN,         NaN
    97.0,  3.366740E-2,    14.55708,  5.185183E-2,    12.19945,  5.276867E-2,    18.64318,          NaN,         NaN
