Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.193503E-3,    -3.14159,  6.818399E-3,    -3.14159,  8.907501E-3,    -0.00000,          NaN,         NaN
     1.0,  6.634250E-3,    -2.74579,  1.373429E-2,    -2.98700,  1.789383E-2,     0.19473,          NaN,         NaN
     2.0,  7.322178E-3,    -2.38674,  1.402566E-2,    -2.83319,  1.812718E-2,     0.38764,          NaN,         NaN
     3.0,  8.332243E-3,    -2.07825,  1.450766E-2,    -2.68085,  1.850597E-2,     0.57710,          NaN,         NaN
     4.0,  9.548213E-3,    -1.81534,  1.517504E-2,    -2.53044,  1.901629E-2,     0.76187,          NaN,         NaN
     5.0,  1.088370E-2,    -1.58731,  1.602076E-2,    -2.38219,  1.964080E-2,     0.94115,          NaN,         NaN
     6.0,  1.228017E-2,    -1.38446,  1.703619E-2,    -2.23611,  2.036021E-2,     1.11456,          NaN,         NaN
     7.0,  1.369817E-2,    -1.19958,  1.821129E-2,    -2.09207,  2.115455E-2,     1.28210,          NaN,         NaN
     8.0,  1.511017E-2,    -1.02759,  1.953476E-2,    -1.94980,  2.200407E-2,     1.44401,          NaN,         NaN
     9.0,  1.649609E-2,    -0.86500,  2.099413E-2,    -1.80900,  2.288984E-2,     1.60073,          NaN,         NaN
    10.0,  1.784053E-2,    -0.70934,  2.257591E-2,    -1.66936,  2.379405E-2,     1.75278,          NaN,         NaN
    11.0,  1.913127E-2,    -0.55885,  2.426565E-2,    -1.53059,  2.470015E-2,     1.90074,          NaN,         NaN
    12.0,  2.035828E-2,    -0.41223,  2.604807E-2,    -1.39242,  2.559288E-2,     2.04517,          NaN,         NaN
    13.0,  2.151317E-2,    -0.26853,  2.790721E-2,    -1.25462,  2.645818E-2,     2.18665,          NaN,         NaN
    14.0,  2.258886E-2,    -0.12701,  2.982657E-2,    -1.11699,  2.728316E-2,     2.32568,          NaN,         NaN
    15.0,  2.357936E-2,     0.01292,  3.178923E-2,    -0.97936,  2.805602E-2,     2.46278,          NaN,         NaN
    16.0,  2.447964E-2,     0.15172,  3.377806E-2,    -0.84160,  2.876603E-2,     2.59839,          NaN,         NaN
    17.0,  2.528555E-2,     0.28978,  3.577586E-2,    -0.70358,  2.940349E-2,     2.73293,          NaN,         NaN
    18.0,  2.599379E-2,     0.42742,  3.776558E-2,    -0.56519,  2.995975E-2,     2.86680,          NaN,         NaN
