Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1600.000,     0.006572,     0.007615,     0.003326,
  1600.050,    -0.004411,    -0.004646,     0.004126,
  1600.100,     0.011171,     0.011497,     0.005388,
  1600.150,    -0.012687,    -0.005388,    -0.007606,
  1600.200,    -0.000644,    -0.009079,    -0.005233,
  1600.250,    -0.008611,    -0.022884,    -0.004607,
  1600.300,    -0.007862,    -0.011605,    -0.011939,
  1600.350,    -0.021310,     0.000561,    -0.005541,
  1600.400,    -0.011696,     0.010459,    -0.006451,
  1600.450,    -0.005088,     0.008771,    -0.006938,
  1600.500,    -0.004939,    -0.000034,    -0.002649,
  1600.550,    -0.005635,    -0.009125,    -0.000030,
  1600.600,    -0.002144,    -0.021215,     0.004349,
  1600.650,    -0.007835,    -0.028924,     0.004117,
  1600.700,    -0.015114,    -0.024922,     0.004326,
  1600.750,    -0.002031,    -0.033412,    -0.005523,
  1600.800,    -0.019237,    -0.027306,    -0.003266,
  1600.850,    -0.016429,    -0.001638,    -0.007541,
  1600.900,    -0.016130,    -0.017430,    -0.009879,
  1600.950,    -0.031998,    -0.006954,    -0.000730,
  1601.000,    -0.034714,    -0.025601,    -0.011352,
  1601.050,    -0.042086,    -0.025349,    -0.004227,
  1601.100,    -0.050322,    -0.009534,     0.001142,
  1601.150,    -0.018576,    -0.028449,    -0.008119,
  1601.200,    -0.016008,    -0.018410,     0.002676,
  1601.250,    -0.028968,    -0.022588,     0.000263,
  1601.300,    -0.033782,    -0.037640,     0.000797,
  1601.350,    -0.029486,    -0.024145,     0.001913,
  1601.400,    -0.026795,    -0.019708,     0.002567,
  1601.450,    -0.029614,    -0.036830,     0.001124,
  1601.500,    -0.037584,    -0.020360,    -0.001640,
  1601.550,    -0.049274,    -0.021295,    -0.003424,
  1601.600,    -0.055832,    -0.019094,    -0.011531,
  1601.650,    -0.069164,    -0.038961,    -0.007017,
  1601.700,    -0.050689,    -0.039712,    -0.006799,
  1601.750,    -0.053485,    -0.046448,    -0.007712,
  1601.800,    -0.045579,    -0.049859,    -0.003145,
  1601.850,    -0.030496,    -0.056273,     0.001133,
  1601.900,    -0.031186,    -0.066449,    -0.002208,
  1601.950,    -0.036430,    -0.072077,     0.003924,
  1602.000,    -0.018427,    -0.063971,     0.002058,
  1602.050,    -0.034311,    -0.049452,     0.002178,
  1602.100,    -0.038192,    -0.059367,     0.000329,
  1602.150,    -0.035666,    -0.063293,    -0.001269,
  1602.200,    -0.021488,    -0.057947,    -0.004455,
