Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.054887E-3,    -3.14159,  6.818399E-3,    -3.14159,  1.431904E-3,    -0.00000,          NaN,         NaN
     1.0,  6.254993E-3,    -2.80621,  1.373429E-2,    -2.98700,  2.751445E-3,     0.14408,          NaN,         NaN
     2.0,  6.669450E-3,    -2.48998,  1.402566E-2,    -2.83319,  2.416093E-3,     0.29789,          NaN,         NaN
     3.0,  7.301308E-3,    -2.20355,  1.450766E-2,    -2.68085,  1.864624E-3,     0.48249,          NaN,         NaN
     4.0,  8.090677E-3,    -1.94821,  1.517504E-2,    -2.53044,  1.122750E-3,     0.78523,          NaN,         NaN
     5.0,  8.984822E-3,    -1.72005,  1.602076E-2,    -2.38219,  4.817088E-4,     2.00658,          NaN,         NaN
     6.0,  9.942643E-3,    -1.51372,  1.703619E-2,    -2.23611,  1.292010E-3,     3.33645,          NaN,         NaN
     7.0,  1.093350E-2,    -1.32426,  1.821129E-2,    -2.09207,  2.653333E-3,     3.65117,          NaN,         NaN
     8.0,  1.193461E-2,    -1.14770,  1.953476E-2,    -1.94980,  4.236779E-3,     3.83405,          NaN,         NaN
     9.0,  1.292871E-2,    -0.98096,  2.099413E-2,    -1.80900,  6.007101E-3,     3.98120,          NaN,         NaN
    10.0,  1.390239E-2,    -0.82174,  2.257591E-2,    -1.66936,  7.946636E-3,     4.11368,          NaN,         NaN
    11.0,  1.484491E-2,    -0.66828,  2.426565E-2,    -1.53059,  1.003993E-2,     4.23869,          NaN,         NaN
    12.0,  1.574747E-2,    -0.51927,  2.604807E-2,    -1.39242,  1.227144E-2,     4.35935,          NaN,         NaN
    13.0,  1.660272E-2,    -0.37367,  2.790721E-2,    -1.25462,  1.462503E-2,     4.47725,          NaN,         NaN
    14.0,  1.740444E-2,    -0.23068,  2.982657E-2,    -1.11699,  1.708385E-2,     4.59327,          NaN,         NaN
    15.0,  1.814736E-2,    -0.08967,  3.178923E-2,    -0.97936,  1.963044E-2,     4.70795,          NaN,         NaN
    16.0,  1.882697E-2,     0.04990,  3.377806E-2,    -0.84160,  2.224674E-2,     4.82164,          NaN,         NaN
    17.0,  1.943949E-2,     0.18844,  3.577586E-2,    -0.70358,  2.491425E-2,     4.93456,          NaN,         NaN
    18.0,  1.998182E-2,     0.32634,  3.776558E-2,    -0.56519,  2.761412E-2,     5.04689,          NaN,         NaN
    19.0,  2.045147E-2,     0.46392,  3.973047E-2,    -0.42636,  3.032731E-2,     5.15873,          NaN,         NaN
    20.0,  2.084658E-2,     0.60145,  4.165423E-2,    -0.28700,  3.303470E-2,     5.27018,          NaN,         NaN
    21.0,  2.116591E-2,     0.73920,  4.352127E-2,    -0.14704,  3.571724E-2,     5.38129,          NaN,         NaN
    22.0,  2.140884E-2,     0.87741,  4.531678E-2,    -0.00640,  3.835607E-2,     5.49212,          NaN,         NaN
    23.0,  2.157540E-2,     1.01631,  4.702698E-2,     0.13498,  4.093264E-2,     5.60270,          NaN,         NaN
    24.0,  2.166625E-2,     1.15612,  4.863921E-2,     0.27717,  4.342889E-2,     5.71306,          NaN,         NaN
    25.0,  2.168274E-2,     1.29709,  5.014212E-2,     0.42023,  4.582732E-2,     5.82323,          NaN,         NaN
    26.0,  2.162687E-2,     1.43942,  5.152575E-2,     0.56423,  4.811117E-2,     5.93321,          NaN,         NaN
