Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1600.000,    -0.018938,     0.007615,    -0.000816,
  1600.050,     0.001326,    -0.004646,     0.003122,
  1600.100,     0.003290,     0.011497,    -0.006670,
  1600.150,     0.009578,    -0.005388,     0.005402,
  1600.200,     0.004743,    -0.009079,    -0.001038,
  1600.250,    -0.004762,    -0.022884,     0.002834,
  1600.300,     0.022736,    -0.011605,     0.002356,
  1600.350,     0.014672,     0.000561,     0.007847,
  1600.400,    -0.005828,     0.010459,     0.005342,
  1600.450,     0.024819,     0.008771,     0.004987,
  1600.500,    -0.007631,    -0.000034,     0.004307,
  1600.550,     0.010952,    -0.009125,     0.005232,
  1600.600,    -0.016890,    -0.021215,     0.004428,
  1600.650,    -0.000969,    -0.028924,     0.000774,
  1600.700,     0.007984,    -0.024922,     0.005414,
  1600.750,     0.014165,    -0.033412,     0.001116,
  1600.800,     0.002528,    -0.027306,     0.001917,
  1600.850,     0.008961,    -0.001638,     0.001478,
  1600.900,     0.012630,    -0.017430,     0.002622,
  1600.950,    -0.000720,    -0.006954,     0.002102,
  1601.000,     0.013640,    -0.025601,     0.001863,
  1601.050,     0.004716,    -0.025349,     0.000791,
  1601.100,     0.008350,    -0.009534,     0.009266,
  1601.150,    -0.009956,    -0.028449,     0.002889,
  1601.200,     0.004653,    -0.018410,    -0.000506,
  1601.250,    -0.000179,    -0.022588,     0.001722,
  1601.300,    -0.014326,    -0.037640,     0.004913,
  1601.350,    -0.002535,    -0.024145,     0.007816,
  1601.400,    -0.006777,    -0.019708,    -0.006269,
  1601.450,     0.012858,    -0.036830,     0.003280,
  1601.500,    -0.016074,    -0.020360,     0.004833,
  1601.550,     0.013487,    -0.021295,    -0.004328,
  1601.600,    -0.018240,    -0.019094,     0.000851,
  1601.650,    -0.011378,    -0.038961,     0.002163,
  1601.700,    -0.006451,    -0.039712,     0.004340,
  1601.750,     0.014625,    -0.046448,     0.001753,
  1601.800,     0.015529,    -0.049859,     0.000543,
  1601.850,     0.012321,    -0.056273,     0.006875,
  1601.900,    -0.006676,    -0.066449,     0.008514,
  1601.950,     0.022716,    -0.072077,     0.005369,
  1602.000,     0.006483,    -0.063971,     0.003791,
  1602.050,     0.008039,    -0.049452,     0.004359,
  1602.100,    -0.005480,    -0.059367,     0.000023,
  1602.150,     0.013959,    -0.063293,     0.002824,
  1602.200,    -0.007944,    -0.057947,     0.007022,
  1602.250,    -0.002964,    -0.047525,    -0.003528,
  1602.300,    -0.011878,    -0.066134,     0.000671,
  1602.350,     0.011631,    -0.074133,    -0.005647,
  1602.400,     0.005518,    -0.077379,     0.002387,
  1602.450,    -0.004728,    -0.060169,     0.006676,
  1602.500,     0.011037,    -0.080268,     0.001441,
  1602.550,    -0.002929,    -0.067907,     0.006636,
  1602.600,     0.008862,    -0.099132,     0.010745,
  1602.650,     0.016928,    -0.079462,     0.006256,
  1602.700,     0.019805,    -0.061615,     0.004830,
  1602.750,     0.006744,    -0.055587,     0.004088,
  1602.800,     0.005086,    -0.049285,    -0.000477,
  1602.850,    -0.003850,    -0.061351,     0.003608,
  1602.900,    -0.008692,    -0.051576,     0.006407,
  1602.950,     0.018400,    -0.030425,     0.003241,
  1603.000,     0.017259,    -0.045516,     0.003971,
  1603.050,     0.001288,    -0.046597,     0.005233,
  1603.100,     0.009065,    -0.041525,    -0.002333,
  1603.150,     0.014738,    -0.058770,    -0.005858,
  1603.200,    -0.007470,    -0.067038,    -0.001897,
  1603.250,    -0.007640,    -0.060943,     0.000456,
  1603.300,     0.000202,    -0.046130,    -0.000246,
  1603.350,     0.016069,    -0.044856,     0.000904,
  1603.400,    -0.008114,    -0.048941,     0.004449,
  1603.450,     0.000136,    -0.057768,     0.006267,
  1603.500,     0.004366,    -0.061647,     0.004123,
  1603.550,    -0.000917,    -0.072860,     0.004736,
  1603.600,    -0.002691,    -0.050958,     0.005955,
  1603.650,     0.005635,    -0.058043,     0.001031,
  1603.700,     0.002564,    -0.046480,     0.003139,
  1603.750,    -0.007260,    -0.039911,     0.006065,
  1603.800,     0.008451,    -0.055079,     0.004415,
  1603.850,    -0.007332,    -0.055890,     0.005990,
  1603.900,    -0.018205,    -0.060794,     0.004283,
  1603.950,    -0.032902,    -0.056321,     0.000363,
  1604.000,    -0.034277,    -0.053461,     0.001509,
  1604.050,    -0.009590,    -0.061511,    -0.002032,
  1604.100,    -0.034462,    -0.073083,     0.000780,
  1604.150,    -0.016010,    -0.058812,     0.002542,
  1604.200,    -0.010571,    -0.056921,     0.000676,
  1604.250,    -0.023865,    -0.052816,    -0.003427,
  1604.300,    -0.011418,    -0.051204,     0.006945,
  1604.350,    -0.007196,    -0.050098,     0.001553,
  1604.400,    -0.018041,    -0.051308,     0.005046,
  1604.450,    -0.008401,    -0.055452,     0.010554,
  1604.500,    -0.019156,    -0.068069,     0.010827,
  1604.550,    -0.032099,    -0.050001,     0.005044,
  1604.600,    -0.011042,    -0.060544,     0.009087,
  1604.650,    -0.014918,    -0.066102,     0.002456,
  1604.700,    -0.014680,    -0.067510,    -0.003172,
  1604.750,    -0.035190,    -0.069713,     0.000828,
  1604.800,     0.002309,    -0.075049,     0.004424,
  1604.850,    -0.010823,    -0.068252,     0.002667,
  1604.900,    -0.024875,    -0.068048,     0.001819,
  1604.950,    -0.016150,    -0.057182,    -0.006561,
  1605.000,     0.002629,    -0.074073,     0.000591,
  1605.050,     0.006586,    -0.073767,    -0.000882,
  1605.100,     0.024001,    -0.058804,    -0.000261,
  1605.150,     0.015852,    -0.074817,     0.003257,
  1605.200,     0.009634,    -0.054424,     0.008205,
  1605.250,     0.026042,    -0.059604,     0.005794,
  1605.300,     0.025670,    -0.073760,     0.006800,
  1605.350,     0.007025,    -0.080658,     0.012308,
  1605.400,     0.008837,    -0.064059,     0.010988,
  1605.450,     0.018893,    -0.066206,     0.009252,
  1605.500,     0.017124,    -0.061892,     0.009167,
  1605.550,     0.002810,    -0.056416,     0.004175,
  1605.600,     0.008451,    -0.060449,     0.003763,
  1605.650,     0.008902,    -0.062375,     0.004148,
  1605.700,     0.005293,    -0.064690,     0.005475,
  1605.750,     0.011320,    -0.067201,     0.004608,
  1605.800,     0.010569,    -0.053317,     0.001705,
  1605.850,    -0.009611,    -0.075328,     0.008590,
  1605.900,    -0.004038,    -0.081720,     0.001034,
  1605.950,     0.004560,    -0.084957,    -0.002097,
  1606.000,     0.011742,    -0.063255,    -0.001134,
  1606.050,    -0.007070,    -0.061329,     0.000797,
  1606.100,     0.005128,    -0.043735,    -0.001410,
  1606.150,     0.005897,    -0.050841,    -0.002710,
  1606.200,     0.000626,    -0.062682,    -0.001862,
  1606.250,     0.005634,    -0.048538,     0.003652,
  1606.300,    -0.005729,    -0.051206,     0.005811,
  1606.350,     0.004946,    -0.056931,     0.013006,
  1606.400,     0.023659,    -0.061721,     0.005426,
  1606.450,     0.005205,    -0.077838,     0.006193,
  1606.500,     0.005604,    -0.075351,     0.004529,
  1606.550,     0.019418,    -0.045355,     0.004584,
  1606.600,     0.023591,    -0.075436,     0.009971,
  1606.650,     0.022042,    -0.075216,     0.003571,
  1606.700,     0.023329,    -0.067222,     0.000589,
  1606.750,     0.027566,    -0.063340,     0.001495,
  1606.800,     0.017765,    -0.069187,     0.001160,
  1606.850,     0.009363,    -0.065506,     0.000011,
  1606.900,     0.012084,    -0.051772,     0.004716,
  1606.950,     0.019181,    -0.049198,    -0.000094,
  1607.000,     0.028955,    -0.044549,     0.001219,
  1607.050,     0.002950,    -0.057717,     0.002656,
  1607.100,     0.012887,    -0.057853,    -0.000348,
  1607.150,     0.017426,    -0.075347,    -0.003973,
  1607.200,     0.024180,    -0.075670,     0.005824,
  1607.250,     0.024033,    -0.067853,     0.006913,
  1607.300,     0.019276,    -0.065862,     0.003184,
  1607.350,     0.011042,    -0.091792,     0.005862,
  1607.400,     0.019545,    -0.095613,     0.003877,
  1607.450,     0.005373,    -0.089350,     0.002976,
  1607.500,     0.044868,    -0.075400,     0.006867,
  1607.550,     0.025064,    -0.104859,     0.011762,
  1607.600,     0.035972,    -0.098777,     0.005075,
  1607.650,     0.029751,    -0.092790,     0.005368,
  1607.700,     0.023081,    -0.102410,     0.003987,
  1607.750,     0.014995,    -0.103796,     0.003120,
  1607.800,     0.007784,    -0.101278,     0.001569,
  1607.850,     0.008770,    -0.124529,     0.001964,
  1607.900,     0.031933,    -0.136633,     0.004806,
  1607.950,     0.022521,    -0.124998,    -0.000867,
  1608.000,     0.031690,    -0.137278,     0.000265,
  1608.050,     0.036129,    -0.131250,     0.005624,
  1608.100,     0.028182,    -0.141260,    -0.002305,
  1608.150,     0.044281,    -0.161652,     0.002554,
  1608.200,     0.028391,    -0.162870,     0.000276,
  1608.250,     0.034359,    -0.156415,     0.004883,
  1608.300,     0.036106,    -0.147483,     0.002360,
  1608.350,     0.034930,    -0.147606,     0.001922,
  1608.400,     0.026323,    -0.157783,    -0.000245,
  1608.450,     0.029358,    -0.149063,     0.000477,
  1608.500,     0.024659,    -0.130967,     0.008064,
  1608.550,     0.038079,    -0.132564,     0.005628,
  1608.600,     0.037187,    -0.131408,     0.004745,
  1608.650,     0.027310,    -0.119437,     0.008850,
  1608.700,     0.043152,    -0.132012,     0.008677,
  1608.750,     0.036059,    -0.130531,     0.003146,
  1608.800,     0.025011,    -0.127366,     0.007770,
  1608.850,     0.048229,    -0.114349,     0.010676,
  1608.900,     0.042401,    -0.118084,    -0.003137,
  1608.950,     0.037288,    -0.108535,    -0.001263,
  1609.000,     0.062750,    -0.122791,     0.008773,
  1609.050,     0.041960,    -0.112637,     0.003644,
