Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.286282E-3,    -3.14159,  6.818399E-3,    -3.14159,  1.176809E-3,    -0.00000,          NaN,         NaN
     1.0,  6.744266E-3,    -2.79362,  1.373429E-2,    -2.98700,  2.669700E-3,     0.59541,          NaN,         NaN
     2.0,  7.232217E-3,    -2.46743,  1.402566E-2,    -2.83319,  3.448337E-3,     1.02740,          NaN,         NaN
     3.0,  7.971167E-3,    -2.17445,  1.450766E-2,    -2.68085,  4.453200E-3,     1.32596,          NaN,         NaN
     4.0,  8.887832E-3,    -1.91524,  1.517504E-2,    -2.53044,  5.562803E-3,     1.55048,          NaN,         NaN
     5.0,  9.919616E-3,    -1.68482,  1.602076E-2,    -2.38219,  6.724812E-3,     1.73473,          NaN,         NaN
     6.0,  1.101902E-2,    -1.47705,  1.703619E-2,    -2.23611,  7.914810E-3,     1.89582,          NaN,         NaN
     7.0,  1.215133E-2,    -1.28653,  1.821129E-2,    -2.09207,  9.119600E-3,     2.04278,          NaN,         NaN
     8.0,  1.329112E-2,    -1.10902,  1.953476E-2,    -1.94980,  1.033072E-2,     2.18071,          NaN,         NaN
     9.0,  1.441931E-2,    -0.94133,  2.099413E-2,    -1.80900,  1.154173E-2,     2.31265,          NaN,         NaN
    10.0,  1.552115E-2,    -0.78111,  2.257591E-2,    -1.66936,  1.274690E-2,     2.44054,          NaN,         NaN
    11.0,  1.658489E-2,    -0.62660,  2.426565E-2,    -1.53059,  1.394066E-2,     2.56566,          NaN,         NaN
    12.0,  1.760096E-2,    -0.47646,  2.604807E-2,    -1.39242,  1.511725E-2,     2.68888,          NaN,         NaN
    13.0,  1.856140E-2,    -0.32969,  2.790721E-2,    -1.25462,  1.627053E-2,     2.81080,          NaN,         NaN
    14.0,  1.945951E-2,    -0.18550,  2.982657E-2,    -1.11699,  1.739395E-2,     2.93187,          NaN,         NaN
    15.0,  2.028966E-2,    -0.04324,  3.178923E-2,    -0.97936,  1.848052E-2,     3.05240,          NaN,         NaN
    16.0,  2.104710E-2,     0.09758,  3.377806E-2,    -0.84160,  1.952281E-2,     3.17261,          NaN,         NaN
    17.0,  2.172790E-2,     0.23739,  3.577586E-2,    -0.70358,  2.051301E-2,     3.29269,          NaN,         NaN
    18.0,  2.232889E-2,     0.37655,  3.776558E-2,    -0.56519,  2.144302E-2,     3.41275,          NaN,         NaN
    19.0,  2.284761E-2,     0.51536,  3.973047E-2,    -0.42636,  2.230447E-2,     3.53288,          NaN,         NaN
    20.0,  2.328230E-2,     0.65410,  4.165423E-2,    -0.28700,  2.308888E-2,     3.65313,          NaN,         NaN
    21.0,  2.363190E-2,     0.79303,  4.352127E-2,    -0.14704,  2.378770E-2,     3.77356,          NaN,         NaN
    22.0,  2.389605E-2,     0.93237,  4.531678E-2,    -0.00640,  2.439247E-2,     3.89418,          NaN,         NaN
    23.0,  2.407507E-2,     1.07235,  4.702698E-2,     0.13498,  2.489487E-2,     4.01499,          NaN,         NaN
    24.0,  2.417002E-2,     1.21319,  4.863921E-2,     0.27717,  2.528692E-2,     4.13600,          NaN,         NaN
    25.0,  2.418263E-2,     1.35510,  5.014212E-2,     0.42023,  2.556100E-2,     4.25718,          NaN,         NaN
    26.0,  2.411541E-2,     1.49831,  5.152575E-2,     0.56423,  2.571004E-2,     4.37852,          NaN,         NaN
    27.0,  2.397156E-2,     1.64303,  5.278171E-2,     0.70924,  2.572760E-2,     4.49998,          NaN,         NaN
    28.0,  2.375509E-2,     1.78951,  5.390324E-2,     0.85533,  2.560801E-2,     4.62152,          NaN,         NaN
    29.0,  2.347075E-2,     1.93798,  5.488532E-2,     1.00257,  2.534642E-2,     4.74309,          NaN,         NaN
    30.0,  2.312409E-2,     2.08871,  5.572471E-2,     1.15105,  2.493897E-2,     4.86460,          NaN,         NaN
    31.0,  2.272144E-2,     2.24197,  5.642005E-2,     1.30083,  2.438285E-2,     4.98598,          NaN,         NaN
    32.0,  2.226998E-2,     2.39805,  5.697186E-2,     1.45201,  2.367639E-2,     5.10712,          NaN,         NaN
    33.0,  2.177768E-2,     2.55725,  5.738254E-2,     1.60467,  2.281917E-2,     5.22788,          NaN,         NaN
    34.0,  2.125334E-2,     2.71987,  5.765640E-2,     1.75889,  2.181204E-2,     5.34806,          NaN,         NaN
    35.0,  2.070654E-2,     2.88621,  5.779958E-2,     1.91476,  2.065725E-2,     5.46742,          NaN,         NaN
    36.0,  2.014764E-2,     3.05658,  5.782002E-2,     2.07236,  1.935851E-2,     5.58561,          NaN,         NaN
    37.0,  1.958764E-2,     3.23125,  5.772735E-2,     2.23177,  1.792104E-2,     5.70212,          NaN,         NaN
    38.0,  1.903811E-2,     3.41042,  5.753276E-2,     2.39307,  1.635172E-2,     5.81621,          NaN,         NaN
    39.0,  1.851094E-2,     3.59423,  5.724885E-2,     2.55631,  1.465929E-2,     5.92670,          NaN,         NaN
