Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  3.145247E-3,    -3.14159,  6.818399E-3,    -3.14159,  2.582131E-3,    -0.00000,          NaN,         NaN
     1.0,  6.436226E-3,    -2.80697,  1.373429E-2,    -2.98700,  6.044607E-3,     0.65197,          NaN,         NaN
     2.0,  6.852563E-3,    -2.49086,  1.402566E-2,    -2.83319,  8.116202E-3,     1.09210,          NaN,         NaN
     3.0,  7.488288E-3,    -2.20370,  1.450766E-2,    -2.68085,  1.067148E-2,     1.38211,          NaN,         NaN
     4.0,  8.283786E-3,    -1.94694,  1.517504E-2,    -2.53044,  1.338870E-2,     1.59673,          NaN,         NaN
     5.0,  9.186145E-3,    -1.71694,  1.602076E-2,    -2.38219,  1.613157E-2,     1.77228,          NaN,         NaN
     6.0,  1.015383E-2,    -1.50854,  1.703619E-2,    -2.23611,  1.883053E-2,     1.92575,          NaN,         NaN
     7.0,  1.115572E-2,    -1.31694,  1.821129E-2,    -2.09207,  2.144226E-2,     2.06568,          NaN,         NaN
     8.0,  1.216858E-2,    -1.13820,  1.953476E-2,    -1.94980,  2.393535E-2,     2.19675,          NaN,         NaN
     9.0,  1.317481E-2,    -0.96930,  2.099413E-2,    -1.80900,  2.628473E-2,     2.32169,          NaN,         NaN
    10.0,  1.416070E-2,    -0.80794,  2.257591E-2,    -1.66936,  2.846915E-2,     2.44218,          NaN,         NaN
    11.0,  1.511532E-2,    -0.65239,  2.426565E-2,    -1.53059,  3.047014E-2,     2.55930,          NaN,         NaN
    12.0,  1.602975E-2,    -0.50132,  2.604807E-2,    -1.39242,  3.227148E-2,     2.67377,          NaN,         NaN
    13.0,  1.689655E-2,    -0.35371,  2.790721E-2,    -1.25462,  3.385888E-2,     2.78607,          NaN,         NaN
    14.0,  1.770947E-2,    -0.20875,  2.982657E-2,    -1.11699,  3.521998E-2,     2.89652,          NaN,         NaN
    15.0,  1.846324E-2,    -0.06580,  3.178923E-2,    -0.97936,  3.634427E-2,     3.00531,          NaN,         NaN
    16.0,  1.915340E-2,     0.07566,  3.377806E-2,    -0.84160,  3.722311E-2,     3.11257,          NaN,         NaN
    17.0,  1.977625E-2,     0.21608,  3.577586E-2,    -0.70358,  3.784983E-2,     3.21834,          NaN,         NaN
    18.0,  2.032878E-2,     0.35580,  3.776558E-2,    -0.56519,  3.821979E-2,     3.32262,          NaN,         NaN
    19.0,  2.080861E-2,     0.49516,  3.973047E-2,    -0.42636,  3.833042E-2,     3.42532,          NaN,         NaN
    20.0,  2.121402E-2,     0.63444,  4.165423E-2,    -0.28700,  3.818137E-2,     3.52631,          NaN,         NaN
    21.0,  2.154393E-2,     0.77390,  4.352127E-2,    -0.14704,  3.777465E-2,     3.62539,          NaN,         NaN
    22.0,  2.179787E-2,     0.91377,  4.531678E-2,    -0.00640,  3.711472E-2,     3.72227,          NaN,         NaN
    23.0,  2.197601E-2,     1.05429,  4.702698E-2,     0.13498,  3.620875E-2,     3.81656,          NaN,         NaN
    24.0,  2.207919E-2,     1.19567,  4.863921E-2,     0.27717,  3.506687E-2,     3.90775,          NaN,         NaN
    25.0,  2.210888E-2,     1.33814,  5.014212E-2,     0.42023,  3.370255E-2,     3.99514,          NaN,         NaN
    26.0,  2.206724E-2,     1.48191,  5.152575E-2,     0.56423,  3.213318E-2,     4.07783,          NaN,         NaN
    27.0,  2.195711E-2,     1.62721,  5.278171E-2,     0.70924,  3.038089E-2,     4.15460,          NaN,         NaN
    28.0,  2.178201E-2,     1.77428,  5.390324E-2,     0.85533,  2.847389E-2,     4.22379,          NaN,         NaN
    29.0,  2.154622E-2,     1.92335,  5.488532E-2,     1.00257,  2.644837E-2,     4.28317,          NaN,         NaN
    30.0,  2.125470E-2,     2.07468,  5.572471E-2,     1.15105,  2.435163E-2,     4.32973,          NaN,         NaN
    31.0,  2.091319E-2,     2.22854,  5.642005E-2,     1.30083,  2.224670E-2,     4.35948,          NaN,         NaN
    32.0,  2.052813E-2,     2.38519,  5.697186E-2,     1.45201,  2.021893E-2,     4.36736,          NaN,         NaN
    33.0,  2.010674E-2,     2.54493,  5.738254E-2,     1.60467,  1.838398E-2,     4.34771,          NaN,         NaN
    34.0,  1.965698E-2,     2.70803,  5.765640E-2,     1.75889,  1.689297E-2,     4.29609,          NaN,         NaN
    35.0,  1.918749E-2,     2.87477,  5.779958E-2,     1.91476,  1.592312E-2,     4.21321,          NaN,         NaN
    36.0,  1.870760E-2,     3.04543,  5.782002E-2,     2.07236,  1.563740E-2,     4.10974,          NaN,         NaN
    37.0,  1.822719E-2,     3.22022,  5.772735E-2,     2.23177,  1.611838E-2,     4.00592,          NaN,         NaN
    38.0,  1.775657E-2,     3.39933,  5.753276E-2,     2.39307,  1.732771E-2,     3.92243,          NaN,         NaN
    39.0,  1.730630E-2,     3.58284,  5.724885E-2,     2.55631,  1.913443E-2,     3.87078,          NaN,         NaN
    40.0,  1.688689E-2,     3.77075,  5.688944E-2,     2.72154,  2.137885E-2,     3.85233,          NaN,         NaN
    41.0,  1.650847E-2,     3.96288,  5.646930E-2,     2.88879,  2.391722E-2,     3.86285,          NaN,         NaN
    42.0,  1.618033E-2,     4.15894,  5.600388E-2,     3.05806,  2.663572E-2,     3.89671,          NaN,         NaN
    43.0,  1.591052E-2,     4.35842,  5.550903E-2,     3.22933,  2.944803E-2,     3.94877,          NaN,         NaN
    44.0,  1.570526E-2,     4.56067,  5.500054E-2,     3.40255,  3.228875E-2,     4.01497,          NaN,         NaN
    45.0,  1.556863E-2,     4.76489,  5.449384E-2,     3.57761,  3.510738E-2,     4.09225,          NaN,         NaN
    46.0,  1.550219E-2,     4.97020,  5.400352E-2,     3.75439,  3.786399E-2,     4.17834,          NaN,         NaN
    47.0,  1.550492E-2,     5.17566,  5.354293E-2,     3.93270,  4.052639E-2,     4.27157,          NaN,         NaN
    48.0,  1.557327E-2,     5.38043,  5.312378E-2,     4.11232,  4.306819E-2,     4.37069,          NaN,         NaN
    49.0,  1.570151E-2,     5.58372,  5.275573E-2,     4.29300,  4.546770E-2,     4.47480,          NaN,         NaN
    50.0,  1.588211E-2,     5.78494,  5.244614E-2,     4.47445,  4.770710E-2,     4.58321,          NaN,         NaN
    51.0,  1.610635E-2,     5.98365,  5.219982E-2,     4.65636,  4.977200E-2,     4.69540,          NaN,         NaN
    52.0,  1.636478E-2,     6.17959,  5.201896E-2,     4.83841,  5.165113E-2,     4.81100,          NaN,         NaN
    53.0,  1.664780E-2,     6.37268,  5.190310E-2,     5.02027,  5.333611E-2,     4.92972,          NaN,         NaN
    54.0,  1.694599E-2,     6.56295,  5.184932E-2,     5.20165,  5.482136E-2,     5.05135,          NaN,         NaN
    55.0,  1.725053E-2,     6.75056,  5.185245E-2,     5.38226,  5.610400E-2,     5.17575,          NaN,         NaN
    56.0,  1.755334E-2,     6.93575,  5.190544E-2,     5.56184,  5.718372E-2,     5.30282,          NaN,         NaN
    57.0,  1.784731E-2,     7.11880,  5.199973E-2,     5.74017,  5.806281E-2,     5.43249,          NaN,         NaN
    58.0,  1.812638E-2,     7.30005,  5.212573E-2,     5.91710,  5.874602E-2,     5.56474,          NaN,         NaN
    59.0,  1.838554E-2,     7.47983,  5.227320E-2,     6.09250,  5.924053E-2,     5.69956,          NaN,         NaN
    60.0,  1.862093E-2,     7.65850,  5.243173E-2,     6.26628,  5.955584E-2,     5.83697,          NaN,         NaN
    61.0,  1.882974E-2,     7.83639,  5.259112E-2,     6.43840,  5.970367E-2,     5.97699,          NaN,         NaN
    62.0,  1.901029E-2,     8.01384,  5.274169E-2,     6.60886,  5.969787E-2,     6.11966,          NaN,         NaN
    63.0,  1.916190E-2,     8.19118,  5.287458E-2,     6.77768,  5.955420E-2,     6.26504,          NaN,         NaN
    64.0,  1.928492E-2,     8.36871,  5.298197E-2,     6.94491,  5.929020E-2,     6.41315,          NaN,         NaN
    65.0,  1.938063E-2,     8.54672,  5.305725E-2,     7.11064,  5.892490E-2,     6.56403,          NaN,         NaN
    66.0,  1.945123E-2,     8.72546,  5.309510E-2,     7.27495,  5.847861E-2,     6.71772,          NaN,         NaN
    67.0,  1.949973E-2,     8.90517,  5.309160E-2,     7.43795,  5.797252E-2,     6.87419,          NaN,         NaN
    68.0,  1.952990E-2,     9.08607,  5.304421E-2,     7.59975,  5.742836E-2,     7.03344,          NaN,         NaN
    69.0,  1.954615E-2,     9.26831,  5.295179E-2,     7.76047,  5.686792E-2,     7.19537,          NaN,         NaN
    70.0,  1.955344E-2,     9.45203,  5.281453E-2,     7.92025,  5.631256E-2,     7.35989,          NaN,         NaN
    71.0,  1.955713E-2,     9.63731,  5.263391E-2,     8.07921,  5.578265E-2,     7.52682,          NaN,         NaN
    72.0,  1.956283E-2,     9.82419,  5.241262E-2,     8.23748,  5.529700E-2,     7.69595,          NaN,         NaN
    73.0,  1.957623E-2,    10.01265,  5.215443E-2,     8.39519,  5.487230E-2,     7.86699,          NaN,         NaN
    74.0,  1.960292E-2,    10.20262,  5.186410E-2,     8.55246,  5.452252E-2,     8.03962,          NaN,         NaN
    75.0,  1.964817E-2,    10.39396,  5.154729E-2,     8.70940,  5.425854E-2,     8.21347,          NaN,         NaN
    76.0,  1.971674E-2,    10.58651,  5.121037E-2,     8.86615,  5.408772E-2,     8.38812,          NaN,         NaN
