Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.890778E-3,    -3.14159,          NaN,         NaN,  6.998913E-4,    -0.00000,          NaN,         NaN
     1.0,  6.563729E-3,    -3.95787,          NaN,         NaN,  1.520090E-3,    -0.26599,          NaN,         NaN
     2.0,  1.133334E-2,    -4.09119,          NaN,         NaN,  1.829782E-3,    -0.43082,          NaN,         NaN
     3.0,  1.635448E-2,    -4.05773,          NaN,         NaN,  2.241267E-3,    -0.49320,          NaN,         NaN
     4.0,  2.134057E-2,    -3.97283,          NaN,         NaN,  2.694128E-3,    -0.48775,          NaN,         NaN
     5.0,  2.619019E-2,    -3.86628,          NaN,         NaN,  3.154350E-3,    -0.44126,          NaN,         NaN
     6.0,  3.084194E-2,    -3.74884,          NaN,         NaN,  3.602032E-3,    -0.36968,          NaN,         NaN
     7.0,  3.524858E-2,    -3.62533,          NaN,         NaN,  4.024330E-3,    -0.28227,          NaN,         NaN
     8.0,  3.937038E-2,    -3.49824,          NaN,         NaN,  4.412219E-3,    -0.18463,          NaN,         NaN
     9.0,  4.317305E-2,    -3.36901,          NaN,         NaN,  4.759034E-3,    -0.08029,          NaN,         NaN
    10.0,  4.662713E-2,    -3.23858,          NaN,         NaN,  5.059787E-3,     0.02838,          NaN,         NaN
    11.0,  4.970787E-2,    -3.10757,          NaN,         NaN,  5.310850E-3,     0.13965,          NaN,         NaN
    12.0,  5.239528E-2,    -2.97645,          NaN,         NaN,  5.509799E-3,     0.25225,          NaN,         NaN
    13.0,  5.467427E-2,    -2.84562,          NaN,         NaN,  5.655349E-3,     0.36509,          NaN,         NaN
    14.0,  5.653474E-2,    -2.71538,          NaN,         NaN,  5.747334E-3,     0.47725,          NaN,         NaN
    15.0,  5.797175E-2,    -2.58606,          NaN,         NaN,  5.786706E-3,     0.58784,          NaN,         NaN
    16.0,  5.898559E-2,    -2.45793,          NaN,         NaN,  5.775567E-3,     0.69596,          NaN,         NaN
    17.0,  5.958179E-2,    -2.33130,          NaN,         NaN,  5.717200E-3,     0.80069,          NaN,         NaN
    18.0,  5.977123E-2,    -2.20647,          NaN,         NaN,  5.616136E-3,     0.90100,          NaN,         NaN
    19.0,  5.957008E-2,    -2.08380,          NaN,         NaN,  5.478221E-3,     0.99576,          NaN,         NaN
    20.0,  5.899980E-2,    -1.96363,          NaN,         NaN,  5.310720E-3,     1.08373,          NaN,         NaN
    21.0,  5.808709E-2,    -1.84640,          NaN,         NaN,  5.122413E-3,     1.16356,          NaN,         NaN
    22.0,  5.686385E-2,    -1.73257,          NaN,         NaN,  4.923680E-3,     1.23387,          NaN,         NaN
    23.0,  5.536711E-2,    -1.62264,          NaN,         NaN,  4.726501E-3,     1.29343,          NaN,         NaN
    24.0,  5.363898E-2,    -1.51720,          NaN,         NaN,  4.544255E-3,     1.34139,          NaN,         NaN
    25.0,  5.172653E-2,    -1.41688,          NaN,         NaN,  4.391155E-3,     1.37771,          NaN,         NaN
    26.0,  4.968162E-2,    -1.32238,          NaN,         NaN,  4.281140E-3,     1.40364,          NaN,         NaN
    27.0,  4.756064E-2,    -1.23439,          NaN,         NaN,  4.226215E-3,     1.42197,          NaN,         NaN
    28.0,  4.542393E-2,    -1.15360,          NaN,         NaN,  4.234530E-3,     1.43695,          NaN,         NaN
    29.0,  4.333480E-2,    -1.08062,          NaN,         NaN,  4.308890E-3,     1.45356,          NaN,         NaN
    30.0,  4.135789E-2,    -1.01583,          NaN,         NaN,  4.446384E-3,     1.47647,          NaN,         NaN
    31.0,  3.955648E-2,    -0.95927,          NaN,         NaN,  4.639319E-3,     1.50917,          NaN,         NaN
    32.0,  3.798869E-2,    -0.91049,          NaN,         NaN,  4.876975E-3,     1.55355,          NaN,         NaN
    33.0,  3.670267E-2,    -0.86842,          NaN,         NaN,  5.147438E-3,     1.61009,          NaN,         NaN
    34.0,  3.573128E-2,    -0.83131,          NaN,         NaN,  5.439000E-3,     1.67822,          NaN,         NaN
    35.0,  3.508757E-2,    -0.79691,          NaN,         NaN,  5.740979E-3,     1.75683,          NaN,         NaN
    36.0,  3.476247E-2,    -0.76270,          NaN,         NaN,  6.044092E-3,     1.84457,          NaN,         NaN
    37.0,  3.472565E-2,    -0.72624,          NaN,         NaN,  6.340524E-3,     1.94008,          NaN,         NaN
    38.0,  3.492958E-2,    -0.68554,          NaN,         NaN,  6.623861E-3,     2.04204,          NaN,         NaN
    39.0,  3.531562E-2,    -0.63922,          NaN,         NaN,  6.888962E-3,     2.14932,          NaN,         NaN
    40.0,  3.582048E-2,    -0.58660,          NaN,         NaN,  7.131813E-3,     2.26087,          NaN,         NaN
    41.0,  3.638185E-2,    -0.52757,          NaN,         NaN,  7.349402E-3,     2.37581,          NaN,         NaN
    42.0,  3.694236E-2,    -0.46247,          NaN,         NaN,  7.539594E-3,     2.49334,          NaN,         NaN
    43.0,  3.745205E-2,    -0.39194,          NaN,         NaN,  7.701039E-3,     2.61276,          NaN,         NaN
    44.0,  3.786952E-2,    -0.31680,          NaN,         NaN,  7.833083E-3,     2.73344,          NaN,         NaN
    45.0,  3.816220E-2,    -0.23796,          NaN,         NaN,  7.935698E-3,     2.85483,          NaN,         NaN
    46.0,  3.830622E-2,    -0.15636,          NaN,         NaN,  8.009419E-3,     2.97638,          NaN,         NaN
    47.0,  3.828587E-2,    -0.07292,          NaN,         NaN,  8.055297E-3,     3.09763,          NaN,         NaN
    48.0,  3.809317E-2,     0.01143,          NaN,         NaN,  8.074845E-3,     3.21810,          NaN,         NaN
    49.0,  3.772732E-2,     0.09577,          NaN,         NaN,  8.070007E-3,     3.33739,          NaN,         NaN
    50.0,  3.719420E-2,     0.17919,          NaN,         NaN,  8.043113E-3,     3.45506,          NaN,         NaN
    51.0,  3.650601E-2,     0.26078,          NaN,         NaN,  7.996844E-3,     3.57076,          NaN,         NaN
    52.0,  3.568094E-2,     0.33963,          NaN,         NaN,  7.934197E-3,     3.68412,          NaN,         NaN
    53.0,  3.474286E-2,     0.41481,          NaN,         NaN,  7.858434E-3,     3.79482,          NaN,         NaN
    54.0,  3.372102E-2,     0.48541,          NaN,         NaN,  7.773034E-3,     3.90260,          NaN,         NaN
    55.0,  3.264978E-2,     0.55052,          NaN,         NaN,  7.681627E-3,     4.00722,          NaN,         NaN
    56.0,  3.156806E-2,     0.60935,          NaN,         NaN,  7.587909E-3,     4.10854,          NaN,         NaN
    57.0,  3.051855E-2,     0.66123,          NaN,         NaN,  7.495550E-3,     4.20648,          NaN,         NaN
    58.0,  2.954638E-2,     0.70579,          NaN,         NaN,  7.408075E-3,     4.30105,          NaN,         NaN
    59.0,  2.869717E-2,     0.74304,          NaN,         NaN,  7.328731E-3,     4.39238,          NaN,         NaN
    60.0,  2.801415E-2,     0.77350,          NaN,         NaN,  7.260353E-3,     4.48068,          NaN,         NaN
    61.0,  2.753475E-2,     0.79830,          NaN,         NaN,  7.205226E-3,     4.56627,          NaN,         NaN
    62.0,  2.728688E-2,     0.81915,          NaN,         NaN,  7.164970E-3,     4.64954,          NaN,         NaN
    63.0,  2.728592E-2,     0.83816,          NaN,         NaN,  7.140451E-3,     4.73094,          NaN,         NaN
    64.0,  2.753329E-2,     0.85757,          NaN,         NaN,  7.131744E-3,     4.81095,          NaN,         NaN
    65.0,  2.801704E-2,     0.87945,          NaN,         NaN,  7.138149E-3,     4.89003,          NaN,         NaN
    66.0,  2.871444E-2,     0.90542,          NaN,         NaN,  7.158258E-3,     4.96859,          NaN,         NaN
    67.0,  2.959580E-2,     0.93653,          NaN,         NaN,  7.190077E-3,     5.04698,          NaN,         NaN
    68.0,  3.062845E-2,     0.97328,          NaN,         NaN,  7.231183E-3,     5.12545,          NaN,         NaN
    69.0,  3.178023E-2,     1.01567,          NaN,         NaN,  7.278907E-3,     5.20414,          NaN,         NaN
    70.0,  3.302201E-2,     1.06340,          NaN,         NaN,  7.330523E-3,     5.28310,          NaN,         NaN
    71.0,  3.432924E-2,     1.11591,          NaN,         NaN,  7.383427E-3,     5.36228,          NaN,         NaN
    72.0,  3.568271E-2,     1.17261,          NaN,         NaN,  7.435302E-3,     5.44154,          NaN,         NaN
    73.0,  3.706861E-2,     1.23287,          NaN,         NaN,  7.484264E-3,     5.52069,          NaN,         NaN
    74.0,  3.847833E-2,     1.29609,          NaN,         NaN,  7.528968E-3,     5.59948,          NaN,         NaN
    75.0,  3.990784E-2,     1.36177,          NaN,         NaN,  7.568694E-3,     5.67766,          NaN,         NaN
    76.0,  4.135697E-2,     1.42950,          NaN,         NaN,  7.603389E-3,     5.75494,          NaN,         NaN
