Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.738667E-3,    -3.14159,          NaN,         NaN,  4.630174E-4,    -0.00000,          NaN,         NaN
     1.0,  7.294833E-3,    -3.72402,          NaN,         NaN,  9.716687E-4,    -0.14535,          NaN,         NaN
     2.0,  1.104701E-2,    -3.91564,          NaN,         NaN,  1.096081E-3,    -0.24004,          NaN,         NaN
     3.0,  1.529850E-2,    -3.92947,          NaN,         NaN,  1.273464E-3,    -0.27045,          NaN,         NaN
     4.0,  1.962925E-2,    -3.87426,          NaN,         NaN,  1.480739E-3,    -0.24800,          NaN,         NaN
     5.0,  2.388606E-2,    -3.78742,          NaN,         NaN,  1.702015E-3,    -0.18818,          NaN,         NaN
     6.0,  2.798800E-2,    -3.68394,          NaN,         NaN,  1.926918E-3,    -0.10312,          NaN,         NaN
     7.0,  3.188014E-2,    -3.57085,          NaN,         NaN,  2.148423E-3,    -0.00110,          NaN,         NaN
     8.0,  3.551995E-2,    -3.45188,          NaN,         NaN,  2.361445E-3,     0.11232,          NaN,         NaN
     9.0,  3.887254E-2,    -3.32919,          NaN,         NaN,  2.562051E-3,     0.23339,          NaN,         NaN
    10.0,  4.190889E-2,    -3.20416,          NaN,         NaN,  2.747044E-3,     0.35947,          NaN,         NaN
    11.0,  4.460510E-2,    -3.07770,          NaN,         NaN,  2.913743E-3,     0.48864,          NaN,         NaN
    12.0,  4.694219E-2,    -2.95050,          NaN,         NaN,  3.059884E-3,     0.61943,          NaN,         NaN
    13.0,  4.890600E-2,    -2.82308,          NaN,         NaN,  3.183575E-3,     0.75064,          NaN,         NaN
    14.0,  5.048725E-2,    -2.69588,          NaN,         NaN,  3.283305E-3,     0.88127,          NaN,         NaN
    15.0,  5.168154E-2,    -2.56926,          NaN,         NaN,  3.357971E-3,     1.01037,          NaN,         NaN
    16.0,  5.248943E-2,    -2.44360,          NaN,         NaN,  3.406935E-3,     1.13706,          NaN,         NaN
    17.0,  5.291641E-2,    -2.31923,          NaN,         NaN,  3.430091E-3,     1.26044,          NaN,         NaN
    18.0,  5.297296E-2,    -2.19653,          NaN,         NaN,  3.427964E-3,     1.37952,          NaN,         NaN
    19.0,  5.267449E-2,    -2.07587,          NaN,         NaN,  3.401816E-3,     1.49326,          NaN,         NaN
    20.0,  5.204135E-2,    -1.95768,          NaN,         NaN,  3.353790E-3,     1.60045,          NaN,         NaN
    21.0,  5.109877E-2,    -1.84242,          NaN,         NaN,  3.287068E-3,     1.69976,          NaN,         NaN
    22.0,  4.987687E-2,    -1.73062,          NaN,         NaN,  3.206060E-3,     1.78972,          NaN,         NaN
    23.0,  4.841060E-2,    -1.62286,          NaN,         NaN,  3.116593E-3,     1.86882,          NaN,         NaN
    24.0,  4.673979E-2,    -1.51981,          NaN,         NaN,  3.026060E-3,     1.93563,          NaN,         NaN
    25.0,  4.490909E-2,    -1.42221,          NaN,         NaN,  2.943437E-3,     1.98913,          NaN,         NaN
    26.0,  4.296797E-2,    -1.33088,          NaN,         NaN,  2.879005E-3,     2.02922,          NaN,         NaN
    27.0,  4.097059E-2,    -1.24666,          NaN,         NaN,  2.843608E-3,     2.05719,          NaN,         NaN
    28.0,  3.897542E-2,    -1.17040,          NaN,         NaN,  2.847339E-3,     2.07619,          NaN,         NaN
    29.0,  3.704437E-2,    -1.10284,          NaN,         NaN,  2.897849E-3,     2.09103,          NaN,         NaN
    30.0,  3.524125E-2,    -1.04445,          NaN,         NaN,  2.998876E-3,     2.10738,          NaN,         NaN
    31.0,  3.362892E-2,    -0.99528,          NaN,         NaN,  3.149628E-3,     2.13046,          NaN,         NaN
    32.0,  3.226509E-2,    -0.95470,          NaN,         NaN,  3.345292E-3,     2.16398,          NaN,         NaN
    33.0,  3.119675E-2,    -0.92127,          NaN,         NaN,  3.578281E-3,     2.20986,          NaN,         NaN
    34.0,  3.045413E-2,    -0.89272,          NaN,         NaN,  3.839622E-3,     2.26837,          NaN,         NaN
    35.0,  3.004577E-2,    -0.86615,          NaN,         NaN,  4.120017E-3,     2.33877,          NaN,         NaN
    36.0,  2.995655E-2,    -0.83845,          NaN,         NaN,  4.410499E-3,     2.41976,          NaN,         NaN
    37.0,  3.014980E-2,    -0.80682,          NaN,         NaN,  4.702747E-3,     2.50987,          NaN,         NaN
    38.0,  3.057280E-2,    -0.76915,          NaN,         NaN,  4.989192E-3,     2.60766,          NaN,         NaN
    39.0,  3.116404E-2,    -0.72416,          NaN,         NaN,  5.263024E-3,     2.71183,          NaN,         NaN
    40.0,  3.186012E-2,    -0.67145,          NaN,         NaN,  5.518170E-3,     2.82123,          NaN,         NaN
    41.0,  3.260105E-2,    -0.61120,          NaN,         NaN,  5.749248E-3,     2.93487,          NaN,         NaN
    42.0,  3.333351E-2,    -0.54407,          NaN,         NaN,  5.951544E-3,     3.05193,          NaN,         NaN
    43.0,  3.401255E-2,    -0.47096,          NaN,         NaN,  6.120990E-3,     3.17168,          NaN,         NaN
    44.0,  3.460199E-2,    -0.39285,          NaN,         NaN,  6.254147E-3,     3.29349,          NaN,         NaN
    45.0,  3.507428E-2,    -0.31079,          NaN,         NaN,  6.348210E-3,     3.41680,          NaN,         NaN
    46.0,  3.540994E-2,    -0.22578,          NaN,         NaN,  6.400999E-3,     3.54112,          NaN,         NaN
    47.0,  3.559696E-2,    -0.13879,          NaN,         NaN,  6.410966E-3,     3.66596,          NaN,         NaN
    48.0,  3.563017E-2,    -0.05075,          NaN,         NaN,  6.377196E-3,     3.79086,          NaN,         NaN
    49.0,  3.551066E-2,     0.03748,          NaN,         NaN,  6.299416E-3,     3.91535,          NaN,         NaN
    50.0,  3.524531E-2,     0.12503,          NaN,         NaN,  6.177996E-3,     4.03891,          NaN,         NaN
    51.0,  3.484636E-2,     0.21111,          NaN,         NaN,  6.013961E-3,     4.16098,          NaN,         NaN
    52.0,  3.433106E-2,     0.29493,          NaN,         NaN,  5.809003E-3,     4.28092,          NaN,         NaN
    53.0,  3.372127E-2,     0.37574,          NaN,         NaN,  5.565509E-3,     4.39793,          NaN,         NaN
    54.0,  3.304308E-2,     0.45285,          NaN,         NaN,  5.286607E-3,     4.51102,          NaN,         NaN
    55.0,  3.232631E-2,     0.52564,          NaN,         NaN,  4.976243E-3,     4.61895,          NaN,         NaN
    56.0,  3.160388E-2,     0.59362,          NaN,         NaN,  4.639313E-3,     4.72006,          NaN,         NaN
    57.0,  3.091078E-2,     0.65648,          NaN,         NaN,  4.281894E-3,     4.81213,          NaN,         NaN
    58.0,  3.028281E-2,     0.71416,          NaN,         NaN,  3.911615E-3,     4.89217,          NaN,         NaN
    59.0,  2.975479E-2,     0.76690,          NaN,         NaN,  3.538262E-3,     4.95611,          NaN,         NaN
    60.0,  2.935843E-2,     0.81531,          NaN,         NaN,  3.174721E-3,     4.99855,          NaN,         NaN
    61.0,  2.912000E-2,     0.86036,          NaN,         NaN,  2.838266E-3,     5.01285,          NaN,         NaN
    62.0,  2.905816E-2,     0.90333,          NaN,         NaN,  2.551819E-3,     4.99240,          NaN,         NaN
    63.0,  2.918234E-2,     0.94566,          NaN,         NaN,  2.343566E-3,     4.93452,          NaN,         NaN
    64.0,  2.949212E-2,     0.98884,          NaN,         NaN,  2.241689E-3,     4.84698,          NaN,         NaN
    65.0,  2.997775E-2,     1.03420,          NaN,         NaN,  2.262790E-3,     4.75109,          NaN,         NaN
    66.0,  3.062173E-2,     1.08282,          NaN,         NaN,  2.401982E-3,     4.67279,          NaN,         NaN
    67.0,  3.140098E-2,     1.13541,          NaN,         NaN,  2.635942E-3,     4.62840,          NaN,         NaN
    68.0,  3.228926E-2,     1.19234,          NaN,         NaN,  2.935278E-3,     4.62079,          NaN,         NaN
    69.0,  3.325943E-2,     1.25367,          NaN,         NaN,  3.273916E-3,     4.64505,          NaN,         NaN
    70.0,  3.428522E-2,     1.31919,          NaN,         NaN,  3.631931E-3,     4.69425,          NaN,         NaN
    71.0,  3.534261E-2,     1.38856,          NaN,         NaN,  3.994875E-3,     4.76219,          NaN,         NaN
    72.0,  3.641067E-2,     1.46129,          NaN,         NaN,  4.352342E-3,     4.84397,          NaN,         NaN
    73.0,  3.747209E-2,     1.53687,          NaN,         NaN,  4.696738E-3,     4.93597,          NaN,         NaN
    74.0,  3.851338E-2,     1.61475,          NaN,         NaN,  5.022441E-3,     5.03552,          NaN,         NaN
    75.0,  3.952491E-2,     1.69443,          NaN,         NaN,  5.325251E-3,     5.14061,          NaN,         NaN
    76.0,  4.050076E-2,     1.77540,          NaN,         NaN,  5.602038E-3,     5.24975,          NaN,         NaN
    77.0,  4.143855E-2,     1.85723,          NaN,         NaN,  5.850520E-3,     5.36178,          NaN,         NaN
    78.0,  4.233905E-2,     1.93955,          NaN,         NaN,  6.069112E-3,     5.47580,          NaN,         NaN
    79.0,  4.320589E-2,     2.02204,          NaN,         NaN,  6.256822E-3,     5.59106,          NaN,         NaN
    80.0,  4.404503E-2,     2.10443,          NaN,         NaN,  6.413185E-3,     5.70696,          NaN,         NaN
    81.0,  4.486429E-2,     2.18656,          NaN,         NaN,  6.538203E-3,     5.82295,          NaN,         NaN
    82.0,  4.567277E-2,     2.26829,          NaN,         NaN,  6.632309E-3,     5.93858,          NaN,         NaN
    83.0,  4.648023E-2,     2.34959,          NaN,         NaN,  6.696332E-3,     6.05343,          NaN,         NaN
    84.0,  4.729646E-2,     2.43045,          NaN,         NaN,  6.731468E-3,     6.16710,          NaN,         NaN
    85.0,  4.813067E-2,     2.51095,          NaN,         NaN,  6.739259E-3,     6.27922,          NaN,         NaN
    86.0,  4.899082E-2,     2.59119,          NaN,         NaN,  6.721569E-3,     6.38944,          NaN,         NaN
    87.0,  4.988317E-2,     2.67132,          NaN,         NaN,  6.680569E-3,     6.49740,          NaN,         NaN
    88.0,  5.081180E-2,     2.75150,          NaN,         NaN,  6.618715E-3,     6.60275,          NaN,         NaN
    89.0,  5.177833E-2,     2.83190,          NaN,         NaN,  6.538735E-3,     6.70517,          NaN,         NaN
    90.0,  5.278180E-2,     2.91270,          NaN,         NaN,  6.443611E-3,     6.80430,          NaN,         NaN
    91.0,  5.381865E-2,     2.99402,          NaN,         NaN,  6.336560E-3,     6.89984,          NaN,         NaN
    92.0,  5.488292E-2,     3.07601,          NaN,         NaN,  6.221013E-3,     6.99147,          NaN,         NaN
    93.0,  5.596652E-2,     3.15872,          NaN,         NaN,  6.100583E-3,     7.07893,          NaN,         NaN
    94.0,  5.705967E-2,     3.24222,          NaN,         NaN,  5.979034E-3,     7.16199,          NaN,         NaN
    95.0,  5.815138E-2,     3.32650,          NaN,         NaN,  5.860223E-3,     7.24052,          NaN,         NaN
    96.0,  5.922998E-2,     3.41151,          NaN,         NaN,  5.748036E-3,     7.31446,          NaN,         NaN
    97.0,  6.028367E-2,     3.49719,          NaN,         NaN,  5.646298E-3,     7.38388,          NaN,         NaN
    98.0,  6.130110E-2,     3.58342,          NaN,         NaN,  5.558663E-3,     7.44899,          NaN,         NaN
    99.0,  6.227185E-2,     3.67005,          NaN,         NaN,  5.488489E-3,     7.51017,          NaN,         NaN
   100.0,  6.318695E-2,     3.75693,          NaN,         NaN,  5.438700E-3,     7.56798,          NaN,         NaN
   101.0,  6.403926E-2,     3.84388,          NaN,         NaN,  5.411650E-3,     7.62309,          NaN,         NaN
   102.0,  6.482387E-2,     3.93069,          NaN,         NaN,  5.409017E-3,     7.67632,          NaN,         NaN
   103.0,  6.553831E-2,     4.01719,          NaN,         NaN,  5.431722E-3,     7.72856,          NaN,         NaN
   104.0,  6.618283E-2,     4.10316,          NaN,         NaN,  5.479910E-3,     7.78069,          NaN,         NaN
   105.0,  6.676042E-2,     4.18844,          NaN,         NaN,  5.552980E-3,     7.83356,          NaN,         NaN
   106.0,  6.727684E-2,     4.27284,          NaN,         NaN,  5.649668E-3,     7.88790,          NaN,         NaN
   107.0,  6.774052E-2,     4.35621,          NaN,         NaN,  5.768164E-3,     7.94433,          NaN,         NaN
