Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.919539E-3,    -3.14159,          NaN,         NaN,  5.177462E-4,    -0.00000,          NaN,         NaN
     1.0,  7.572279E-3,    -3.69208,          NaN,         NaN,  1.054527E-3,    -0.07242,          NaN,         NaN
     2.0,  1.123627E-2,    -3.88655,          NaN,         NaN,  1.109223E-3,    -0.13099,          NaN,         NaN
     3.0,  1.544062E-2,    -3.90569,          NaN,         NaN,  1.193453E-3,    -0.16699,          NaN,         NaN
     4.0,  1.974541E-2,    -3.85402,          NaN,         NaN,  1.299660E-3,    -0.17804,          NaN,         NaN
     5.0,  2.398686E-2,    -3.76935,          NaN,         NaN,  1.420679E-3,    -0.16595,          NaN,         NaN
     6.0,  2.807922E-2,    -3.66718,          NaN,         NaN,  1.550560E-3,    -0.13432,          NaN,         NaN
     7.0,  3.196516E-2,    -3.55484,          NaN,         NaN,  1.684659E-3,    -0.08691,          NaN,         NaN
     8.0,  3.560080E-2,    -3.43623,          NaN,         NaN,  1.819457E-3,    -0.02702,          NaN,         NaN
     9.0,  3.895045E-2,    -3.31364,          NaN,         NaN,  1.952316E-3,     0.04266,          NaN,         NaN
    10.0,  4.198452E-2,    -3.18850,          NaN,         NaN,  2.081275E-3,     0.12006,          NaN,         NaN
    11.0,  4.467870E-2,    -3.06180,          NaN,         NaN,  2.204897E-3,     0.20358,          NaN,         NaN
    12.0,  4.701365E-2,    -2.93422,          NaN,         NaN,  2.322149E-3,     0.29199,          NaN,         NaN
    13.0,  4.897494E-2,    -2.80632,          NaN,         NaN,  2.432319E-3,     0.38439,          NaN,         NaN
    14.0,  5.055299E-2,    -2.67854,          NaN,         NaN,  2.534949E-3,     0.48007,          NaN,         NaN
    15.0,  5.174314E-2,    -2.55128,          NaN,         NaN,  2.629785E-3,     0.57855,          NaN,         NaN
    16.0,  5.254565E-2,    -2.42489,          NaN,         NaN,  2.716726E-3,     0.67944,          NaN,         NaN
    17.0,  5.296575E-2,    -2.29973,          NaN,         NaN,  2.795789E-3,     0.78250,          NaN,         NaN
    18.0,  5.301360E-2,    -2.17616,          NaN,         NaN,  2.867072E-3,     0.88758,          NaN,         NaN
    19.0,  5.270432E-2,    -2.05457,          NaN,         NaN,  2.930719E-3,     0.99458,          NaN,         NaN
    20.0,  5.205790E-2,    -1.93537,          NaN,         NaN,  2.986895E-3,     1.10349,          NaN,         NaN
    21.0,  5.109922E-2,    -1.81903,          NaN,         NaN,  3.035760E-3,     1.21433,          NaN,         NaN
    22.0,  4.985802E-2,    -1.70608,          NaN,         NaN,  3.077449E-3,     1.32716,          NaN,         NaN
    23.0,  4.836882E-2,    -1.59709,          NaN,         NaN,  3.112060E-3,     1.44207,          NaN,         NaN
    24.0,  4.667099E-2,    -1.49274,          NaN,         NaN,  3.139641E-3,     1.55919,          NaN,         NaN
    25.0,  4.480871E-2,    -1.39379,          NaN,         NaN,  3.160193E-3,     1.67862,          NaN,         NaN
    26.0,  4.283096E-2,    -1.30104,          NaN,         NaN,  3.173663E-3,     1.80051,          NaN,         NaN
    27.0,  4.079142E-2,    -1.21539,          NaN,         NaN,  3.179960E-3,     1.92498,          NaN,         NaN
    28.0,  3.874815E-2,    -1.13770,          NaN,         NaN,  3.178957E-3,     2.05217,          NaN,         NaN
    29.0,  3.676287E-2,    -1.06880,          NaN,         NaN,  3.170506E-3,     2.18219,          NaN,         NaN
    30.0,  3.489947E-2,    -1.00923,          NaN,         NaN,  3.154454E-3,     2.31516,          NaN,         NaN
    31.0,  3.322138E-2,    -0.95915,          NaN,         NaN,  3.130651E-3,     2.45118,          NaN,         NaN
    32.0,  3.178747E-2,    -0.91807,          NaN,         NaN,  3.098966E-3,     2.59033,          NaN,         NaN
    33.0,  3.064648E-2,    -0.88462,          NaN,         NaN,  3.059297E-3,     2.73270,          NaN,         NaN
    34.0,  2.983077E-2,    -0.85658,          NaN,         NaN,  3.011574E-3,     2.87834,          NaN,         NaN
    35.0,  2.935092E-2,    -0.83101,          NaN,         NaN,  2.955766E-3,     3.02731,          NaN,         NaN
    36.0,  2.919324E-2,    -0.80469,          NaN,         NaN,  2.891881E-3,     3.17966,          NaN,         NaN
    37.0,  2.932149E-2,    -0.77465,          NaN,         NaN,  2.819960E-3,     3.33543,          NaN,         NaN
    38.0,  2.968231E-2,    -0.73861,          NaN,         NaN,  2.740072E-3,     3.49468,          NaN,         NaN
    39.0,  3.021271E-2,    -0.69519,          NaN,         NaN,  2.652310E-3,     3.65746,          NaN,         NaN
    40.0,  3.084737E-2,    -0.64387,          NaN,         NaN,  2.556775E-3,     3.82385,          NaN,         NaN
    41.0,  3.152426E-2,    -0.58486,          NaN,         NaN,  2.453576E-3,     3.99398,          NaN,         NaN
    42.0,  3.218820E-2,    -0.51881,          NaN,         NaN,  2.342825E-3,     4.16803,          NaN,         NaN
    43.0,  3.279264E-2,    -0.44665,          NaN,         NaN,  2.224637E-3,     4.34627,          NaN,         NaN
    44.0,  3.330015E-2,    -0.36946,          NaN,         NaN,  2.099145E-3,     4.52912,          NaN,         NaN
    45.0,  3.368228E-2,    -0.28832,          NaN,         NaN,  1.966524E-3,     4.71723,          NaN,         NaN
    46.0,  3.391901E-2,    -0.20432,          NaN,         NaN,  1.827044E-3,     4.91156,          NaN,         NaN
    47.0,  3.399813E-2,    -0.11852,          NaN,         NaN,  1.681147E-3,     5.11361,          NaN,         NaN
    48.0,  3.391468E-2,    -0.03194,          NaN,         NaN,  1.529591E-3,     5.32567,          NaN,         NaN
    49.0,  3.367041E-2,     0.05444,          NaN,         NaN,  1.373693E-3,     5.55133,          NaN,         NaN
