Time_abs/ps, Signal 1/nA, Signal 2/nA
  1610.000,     0.003797,     0.000810
  1610.050,    -0.003712,     0.001184
  1610.100,    -0.000036,    -0.000534
  1610.150,     0.000875,     0.000287
  1610.200,    -0.000924,    -0.001748
  1610.250,    -0.000114,    -0.001760
  1610.300,     0.000631,     0.001761
  1610.350,     0.004974,     0.000685
  1610.400,     0.004262,     0.000781
  1610.450,     0.006182,     0.001621
  1610.500,     0.003352,     0.003823
  1610.550,     0.004544,     0.003836
  1610.600,    -0.003192,     0.002904
  1610.650,    -0.008090,     0.002981
  1610.700,    -0.015545,     0.003458
  1610.750,    -0.023158,     0.002070
  1610.800,    -0.029668,     0.001867
  1610.850,    -0.043850,     0.001116
  1610.900,    -0.049355,     0.001583
  1610.950,    -0.053024,    -0.000485
  1611.000,    -0.049194,     0.000298
  1611.050,    -0.045577,    -0.000376
  1611.100,    -0.039589,     0.000415
  1611.150,    -0.045960,     0.001089
  1611.200,    -0.043235,     0.002691
  1611.250,    -0.039609,     0.001356
  1611.300,    -0.047628,     0.001926
  1611.350,    -0.047409,     0.002910
  1611.400,    -0.047718,     0.001439
  1611.450,    -0.056392,     0.002315
  1611.500,    -0.050851,     0.002303
  1611.550,    -0.057604,     0.002662
  1611.600,    -0.060279,     0.003550
  1611.650,    -0.069874,     0.002823
  1611.700,    -0.070207,     0.004530
  1611.750,    -0.073074,     0.001031
  1611.800,    -0.078918,     0.000568
  1611.850,    -0.074969,    -0.000019
  1611.900,    -0.078553,     0.000412
  1611.950,    -0.079811,    -0.001242
  1612.000,    -0.077800,    -0.000093
  1612.050,    -0.081931,     0.001460
  1612.100,    -0.075774,     0.000722
  1612.150,    -0.076491,     0.002513
  1612.200,    -0.078024,     0.000959
  1612.250,    -0.076496,     0.002198
  1612.300,    -0.078310,    -0.000010
  1612.350,    -0.077829,     0.002217
  1612.400,    -0.071961,     0.003603
  1612.450,    -0.072784,     0.002438
  1612.500,    -0.073337,     0.002590
  1612.550,    -0.071675,     0.000341
  1612.600,    -0.070756,     0.000977
  1612.650,    -0.070955,     0.001403
  1612.700,    -0.063987,     0.001181
  1612.750,    -0.068432,     0.002792
  1612.800,    -0.064613,     0.002053
  1612.850,    -0.063107,    -0.000099
  1612.900,    -0.066838,     0.000990
  1612.950,    -0.058157,     0.002893
  1613.000,    -0.054083,     0.000328
  1613.050,    -0.050784,     0.000269
  1613.100,    -0.043262,     0.000555
  1613.150,    -0.036932,     0.000919
  1613.200,    -0.023973,     0.000772
  1613.250,    -0.015036,    -0.000077
  1613.300,    -0.007748,     0.002375
  1613.350,     0.010130,     0.002843
  1613.400,     0.031952,     0.002420
  1613.450,     0.049783,     0.002615
  1613.500,     0.063926,     0.002648
  1613.550,     0.093411,     0.002507
  1613.600,     0.123169,     0.001488
  1613.650,     0.149706,     0.000825
  1613.700,     0.181430,     0.002670
  1613.750,     0.207048,     0.002384
  1613.800,     0.211130,     0.001709
  1613.850,     0.190063,     0.002721
  1613.900,     0.141937,     0.002676
  1613.950,     0.034234,     0.003306
  1614.000,    -0.117632,     0.000275
  1614.050,    -0.337400,    -0.000009
  1614.100,    -0.588379,     0.002457
  1614.150,    -0.858348,     0.001728
  1614.200,    -1.096202,     0.002423
  1614.250,    -1.251147,     0.000862
  1614.300,    -1.295177,     0.001049
  1614.350,    -1.209984,     0.000932
  1614.400,    -1.029309,     0.001039
  1614.450,    -0.793780,     0.001715
  1614.500,    -0.543368,     0.000605
  1614.550,    -0.315313,     0.000213
  1614.600,    -0.114481,     0.001608
  1614.650,     0.046370,     0.002449
  1614.700,     0.158830,     0.001207
  1614.750,     0.210272,     0.001429
  1614.800,     0.222757,     0.000959
  1614.850,     0.187965,     0.002110
  1614.900,     0.131135,     0.002069
  1614.950,     0.079759,     0.001716
  1615.000,     0.020559,     0.002442
  1615.050,    -0.043001,     0.002974
  1615.100,    -0.086774,     0.001740
  1615.150,    -0.121419,     0.001637
  1615.200,    -0.140658,     0.001047
