Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.830969E-3,    -3.14159,          NaN,         NaN,  1.942072E-5,    -0.00000,          NaN,         NaN
     1.0,  7.462844E-3,    -3.71233,          NaN,         NaN,  6.956464E-4,    -1.38487,          NaN,         NaN
     2.0,  1.121458E-2,    -3.90569,          NaN,         NaN,  1.384635E-3,    -1.28262,          NaN,         NaN
     3.0,  1.548545E-2,    -3.92207,          NaN,         NaN,  2.063976E-3,    -1.16178,          NaN,         NaN
     4.0,  1.984372E-2,    -3.86871,          NaN,         NaN,  2.728533E-3,    -1.03626,          NaN,         NaN
     5.0,  2.413071E-2,    -3.78321,          NaN,         NaN,  3.373550E-3,    -0.90886,          NaN,         NaN
     6.0,  2.826286E-2,    -3.68075,          NaN,         NaN,  3.994522E-3,    -0.78049,          NaN,         NaN
     7.0,  3.218379E-2,    -3.56848,          NaN,         NaN,  4.587219E-3,    -0.65155,          NaN,         NaN
     8.0,  3.585008E-2,    -3.45018,          NaN,         NaN,  5.147721E-3,    -0.52222,          NaN,         NaN
     9.0,  3.922626E-2,    -3.32808,          NaN,         NaN,  5.672460E-3,    -0.39261,          NaN,         NaN
    10.0,  4.228291E-2,    -3.20358,          NaN,         NaN,  6.158253E-3,    -0.26277,          NaN,         NaN
    11.0,  4.499592E-2,    -3.07761,          NaN,         NaN,  6.602332E-3,    -0.13274,          NaN,         NaN
    12.0,  4.734618E-2,    -2.95087,          NaN,         NaN,  7.002370E-3,    -0.00252,          NaN,         NaN
    13.0,  4.931955E-2,    -2.82388,          NaN,         NaN,  7.356500E-3,     0.12787,          NaN,         NaN
    14.0,  5.090685E-2,    -2.69710,          NaN,         NaN,  7.663327E-3,     0.25844,          NaN,         NaN
    15.0,  5.210391E-2,    -2.57090,          NaN,         NaN,  7.921937E-3,     0.38918,          NaN,         NaN
    16.0,  5.291156E-2,    -2.44564,          NaN,         NaN,  8.131897E-3,     0.52012,          NaN,         NaN
    17.0,  5.333568E-2,    -2.32169,          NaN,         NaN,  8.293249E-3,     0.65126,          NaN,         NaN
    18.0,  5.338719E-2,    -2.19940,          NaN,         NaN,  8.406501E-3,     0.78262,          NaN,         NaN
    19.0,  5.308201E-2,    -2.07915,          NaN,         NaN,  8.472608E-3,     0.91421,          NaN,         NaN
    20.0,  5.244105E-2,    -1.96138,          NaN,         NaN,  8.492951E-3,     1.04607,          NaN,         NaN
    21.0,  5.149013E-2,    -1.84654,          NaN,         NaN,  8.469310E-3,     1.17820,          NaN,         NaN
    22.0,  5.025996E-2,    -1.73515,          NaN,         NaN,  8.403831E-3,     1.31064,          NaN,         NaN
    23.0,  4.878607E-2,    -1.62779,          NaN,         NaN,  8.298989E-3,     1.44341,          NaN,         NaN
    24.0,  4.710882E-2,    -1.52512,          NaN,         NaN,  8.157552E-3,     1.57654,          NaN,         NaN
    25.0,  4.527330E-2,    -1.42787,          NaN,         NaN,  7.982534E-3,     1.71005,          NaN,         NaN
    26.0,  4.332927E-2,    -1.33682,          NaN,         NaN,  7.777151E-3,     1.84397,          NaN,         NaN
    27.0,  4.133095E-2,    -1.25279,          NaN,         NaN,  7.544776E-3,     1.97831,          NaN,         NaN
    28.0,  3.933655E-2,    -1.17659,          NaN,         NaN,  7.288889E-3,     2.11311,          NaN,         NaN
    29.0,  3.740735E-2,    -1.10889,          NaN,         NaN,  7.013026E-3,     2.24837,          NaN,         NaN
    30.0,  3.560603E-2,    -1.05014,          NaN,         NaN,  6.720732E-3,     2.38409,          NaN,         NaN
    31.0,  3.399380E-2,    -1.00033,          NaN,         NaN,  6.415512E-3,     2.52027,          NaN,         NaN
    32.0,  3.262630E-2,    -0.95882,          NaN,         NaN,  6.100784E-3,     2.65688,          NaN,         NaN
    33.0,  3.154826E-2,    -0.92419,          NaN,         NaN,  5.779831E-3,     2.79385,          NaN,         NaN
    34.0,  3.078782E-2,    -0.89427,          NaN,         NaN,  5.455762E-3,     2.93112,          NaN,         NaN
    35.0,  3.035210E-2,    -0.86627,          NaN,         NaN,  5.131467E-3,     3.06855,          NaN,         NaN
    36.0,  3.022546E-2,    -0.83725,          NaN,         NaN,  4.809586E-3,     3.20596,          NaN,         NaN
    37.0,  3.037174E-2,    -0.80454,          NaN,         NaN,  4.492480E-3,     3.34310,          NaN,         NaN
    38.0,  3.073946E-2,    -0.76612,          NaN,         NaN,  4.182208E-3,     3.47963,          NaN,         NaN
    39.0,  3.126881E-2,    -0.72078,          NaN,         NaN,  3.880514E-3,     3.61511,          NaN,         NaN
    40.0,  3.189824E-2,    -0.66808,          NaN,         NaN,  3.588831E-3,     3.74895,          NaN,         NaN
    41.0,  3.256948E-2,    -0.60822,          NaN,         NaN,  3.308298E-3,     3.88040,          NaN,         NaN
    42.0,  3.323089E-2,    -0.54181,          NaN,         NaN,  3.039793E-3,     4.00851,          NaN,         NaN
