Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.946480E-3,    -3.14159,          NaN,         NaN,  3.425477E-4,    -0.00000,          NaN,         NaN
     1.0,  7.956821E-3,    -3.73852,          NaN,         NaN,  8.075116E-4,    -0.43645,          NaN,         NaN
     2.0,  1.216926E-2,    -3.92719,          NaN,         NaN,  1.094520E-3,    -0.65173,          NaN,         NaN
     3.0,  1.691709E-2,    -3.93723,          NaN,         NaN,  1.449249E-3,    -0.71439,          NaN,         NaN
     4.0,  2.174687E-2,    -3.87919,          NaN,         NaN,  1.829775E-3,    -0.70181,          NaN,         NaN
     5.0,  2.649554E-2,    -3.79019,          NaN,         NaN,  2.219483E-3,    -0.65071,          NaN,         NaN
     6.0,  3.107702E-2,    -3.68497,          NaN,         NaN,  2.610656E-3,    -0.57806,          NaN,         NaN
     7.0,  3.543266E-2,    -3.57041,          NaN,         NaN,  2.999012E-3,    -0.49239,          NaN,         NaN
     8.0,  3.951682E-2,    -3.45015,          NaN,         NaN,  3.381799E-3,    -0.39835,          NaN,         NaN
     9.0,  4.329186E-2,    -3.32631,          NaN,         NaN,  3.757045E-3,    -0.29867,          NaN,         NaN
    10.0,  4.672628E-2,    -3.20021,          NaN,         NaN,  4.123220E-3,    -0.19507,          NaN,         NaN
    11.0,  4.979392E-2,    -3.07277,          NaN,         NaN,  4.479083E-3,    -0.08865,          NaN,         NaN
    12.0,  5.247378E-2,    -2.94465,          NaN,         NaN,  4.823598E-3,     0.01981,          NaN,         NaN
    13.0,  5.474993E-2,    -2.81635,          NaN,         NaN,  5.155881E-3,     0.12979,          NaN,         NaN
    14.0,  5.661157E-2,    -2.68829,          NaN,         NaN,  5.475170E-3,     0.24091,          NaN,         NaN
    15.0,  5.805306E-2,    -2.56085,          NaN,         NaN,  5.780805E-3,     0.35287,          NaN,         NaN
    16.0,  5.907401E-2,    -2.43438,          NaN,         NaN,  6.072207E-3,     0.46548,          NaN,         NaN
    17.0,  5.967930E-2,    -2.30921,          NaN,         NaN,  6.348865E-3,     0.57858,          NaN,         NaN
    18.0,  5.987912E-2,    -2.18569,          NaN,         NaN,  6.610319E-3,     0.69204,          NaN,         NaN
    19.0,  5.968897E-2,    -2.06418,          NaN,         NaN,  6.856152E-3,     0.80576,          NaN,         NaN
    20.0,  5.912967E-2,    -1.94509,          NaN,         NaN,  7.085973E-3,     0.91969,          NaN,         NaN
    21.0,  5.822730E-2,    -1.82885,          NaN,         NaN,  7.299406E-3,     1.03376,          NaN,         NaN
    22.0,  5.701325E-2,    -1.71594,          NaN,         NaN,  7.496086E-3,     1.14793,          NaN,         NaN
    23.0,  5.552414E-2,    -1.60691,          NaN,         NaN,  7.675643E-3,     1.26217,          NaN,         NaN
    24.0,  5.380187E-2,    -1.50237,          NaN,         NaN,  7.837702E-3,     1.37643,          NaN,         NaN
    25.0,  5.189353E-2,    -1.40298,          NaN,         NaN,  7.981879E-3,     1.49070,          NaN,         NaN
    26.0,  4.985137E-2,    -1.30947,          NaN,         NaN,  8.107775E-3,     1.60494,          NaN,         NaN
    27.0,  4.773259E-2,    -1.22258,          NaN,         NaN,  8.214982E-3,     1.71913,          NaN,         NaN
    28.0,  4.559891E-2,    -1.14305,          NaN,         NaN,  8.303086E-3,     1.83323,          NaN,         NaN
    29.0,  4.351567E-2,    -1.07154,          NaN,         NaN,  8.371675E-3,     1.94719,          NaN,         NaN
    30.0,  4.155020E-2,    -1.00845,          NaN,         NaN,  8.420345E-3,     2.06098,          NaN,         NaN
    31.0,  3.976914E-2,    -0.95388,          NaN,         NaN,  8.448721E-3,     2.17454,          NaN,         NaN
    32.0,  3.823443E-2,    -0.90734,          NaN,         NaN,  8.456461E-3,     2.28779,          NaN,         NaN
    33.0,  3.699807E-2,    -0.86770,          NaN,         NaN,  8.443283E-3,     2.40066,          NaN,         NaN
    34.0,  3.609626E-2,    -0.83312,          NaN,         NaN,  8.408981E-3,     2.51304,          NaN,         NaN
    35.0,  3.554436E-2,    -0.80120,          NaN,         NaN,  8.353444E-3,     2.62484,          NaN,         NaN
    36.0,  3.533418E-2,    -0.76925,          NaN,         NaN,  8.276683E-3,     2.73591,          NaN,         NaN
