Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.719989E-3,    -3.14159,          NaN,         NaN,  9.457274E-4,    -0.00000,          NaN,         NaN
     1.0,  7.572010E-3,    -3.77041,          NaN,         NaN,  1.917677E-3,    -0.02045,          NaN,         NaN
     2.0,  1.181668E-2,    -3.95320,          NaN,         NaN,  1.993788E-3,    -0.03179,          NaN,         NaN
     3.0,  1.654514E-2,    -3.95637,          NaN,         NaN,  2.113038E-3,    -0.02764,          NaN,         NaN
     4.0,  2.133530E-2,    -3.89360,          NaN,         NaN,  2.266542E-3,    -0.00536,          NaN,         NaN
     5.0,  2.603810E-2,    -3.80127,          NaN,         NaN,  2.445216E-3,     0.03467,          NaN,         NaN
     6.0,  3.057399E-2,    -3.69357,          NaN,         NaN,  2.640917E-3,     0.09039,          NaN,         NaN
     7.0,  3.488795E-2,    -3.57707,          NaN,         NaN,  2.846845E-3,     0.15916,          NaN,         NaN
     8.0,  3.893662E-2,    -3.45522,          NaN,         NaN,  3.057514E-3,     0.23833,          NaN,         NaN
     9.0,  4.268386E-2,    -3.33002,          NaN,         NaN,  3.268578E-3,     0.32557,          NaN,         NaN
    10.0,  4.609921E-2,    -3.20274,          NaN,         NaN,  3.476627E-3,     0.41887,          NaN,         NaN
    11.0,  4.915719E-2,    -3.07423,          NaN,         NaN,  3.679023E-3,     0.51658,          NaN,         NaN
    12.0,  5.183718E-2,    -2.94513,          NaN,         NaN,  3.873774E-3,     0.61734,          NaN,         NaN
    13.0,  5.412335E-2,    -2.81592,          NaN,         NaN,  4.059455E-3,     0.72000,          NaN,         NaN
    14.0,  5.600474E-2,    -2.68700,          NaN,         NaN,  4.235152E-3,     0.82366,          NaN,         NaN
    15.0,  5.747536E-2,    -2.55872,          NaN,         NaN,  4.400427E-3,     0.92753,          NaN,         NaN
    16.0,  5.853419E-2,    -2.43142,          NaN,         NaN,  4.555299E-3,     1.03098,          NaN,         NaN
    17.0,  5.918530E-2,    -2.30543,          NaN,         NaN,  4.700217E-3,     1.13348,          NaN,         NaN
    18.0,  5.943787E-2,    -2.18107,          NaN,         NaN,  4.836046E-3,     1.23463,          NaN,         NaN
    19.0,  5.930619E-2,    -2.05871,          NaN,         NaN,  4.964030E-3,     1.33411,          NaN,         NaN
    20.0,  5.880969E-2,    -1.93872,          NaN,         NaN,  5.085747E-3,     1.43170,          NaN,         NaN
    21.0,  5.797291E-2,    -1.82153,          NaN,         NaN,  5.203050E-3,     1.52729,          NaN,         NaN
    22.0,  5.682555E-2,    -1.70760,          NaN,         NaN,  5.317980E-3,     1.62086,          NaN,         NaN
    23.0,  5.540240E-2,    -1.59747,          NaN,         NaN,  5.432666E-3,     1.71249,          NaN,         NaN
    24.0,  5.374340E-2,    -1.49172,          NaN,         NaN,  5.549205E-3,     1.80238,          NaN,         NaN
    25.0,  5.189358E-2,    -1.39100,          NaN,         NaN,  5.669534E-3,     1.89078,          NaN,         NaN
    26.0,  4.990307E-2,    -1.29602,          NaN,         NaN,  5.795291E-3,     1.97804,          NaN,         NaN
    27.0,  4.782693E-2,    -1.20751,          NaN,         NaN,  5.927699E-3,     2.06455,          NaN,         NaN
    28.0,  4.572478E-2,    -1.12621,          NaN,         NaN,  6.067454E-3,     2.15073,          NaN,         NaN
    29.0,  4.366007E-2,    -1.05277,          NaN,         NaN,  6.214657E-3,     2.23701,          NaN,         NaN
    30.0,  4.169866E-2,    -0.98768,          NaN,         NaN,  6.368774E-3,     2.32378,          NaN,         NaN
    31.0,  3.990640E-2,    -0.93108,          NaN,         NaN,  6.528639E-3,     2.41138,          NaN,         NaN
    32.0,  3.834556E-2,    -0.88263,          NaN,         NaN,  6.692497E-3,     2.50010,          NaN,         NaN
    33.0,  3.706983E-2,    -0.84133,          NaN,         NaN,  6.858071E-3,     2.59014,          NaN,         NaN
    34.0,  3.611870E-2,    -0.80552,          NaN,         NaN,  7.022664E-3,     2.68163,          NaN,         NaN
    35.0,  3.551220E-2,    -0.77289,          NaN,         NaN,  7.183266E-3,     2.77462,          NaN,         NaN
    36.0,  3.524760E-2,    -0.74084,          NaN,         NaN,  7.336677E-3,     2.86907,          NaN,         NaN
    37.0,  3.529943E-2,    -0.70678,          NaN,         NaN,  7.479625E-3,     2.96490,          NaN,         NaN
    38.0,  3.562308E-2,    -0.66853,          NaN,         NaN,  7.608883E-3,     3.06196,          NaN,         NaN
    39.0,  3.616081E-2,    -0.62456,          NaN,         NaN,  7.721372E-3,     3.16006,          NaN,         NaN
    40.0,  3.684858E-2,    -0.57407,          NaN,         NaN,  7.814264E-3,     3.25896,          NaN,         NaN
    41.0,  3.762216E-2,    -0.51688,          NaN,         NaN,  7.885069E-3,     3.35839,          NaN,         NaN
    42.0,  3.842155E-2,    -0.45329,          NaN,         NaN,  7.931708E-3,     3.45807,          NaN,         NaN
