Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  6.703852E-3,    -3.14159,  6.818399E-3,    -3.14159,  9.467297E-3,    -0.00000,          NaN,         NaN
     1.0,  1.350632E-2,    -2.98930,  1.373429E-2,    -2.98700,  1.923397E-2,     0.30472,          NaN,         NaN
     2.0,  1.380112E-2,    -2.83771,  1.402566E-2,    -2.83319,  2.010551E-2,     0.59903,          NaN,         NaN
     3.0,  1.428896E-2,    -2.68743,  1.450766E-2,    -2.68085,  2.147997E-2,     0.87576,          NaN,         NaN
     4.0,  1.496477E-2,    -2.53886,  1.517504E-2,    -2.53044,  2.326865E-2,     1.13206,          NaN,         NaN
     5.0,  1.582169E-2,    -2.39219,  1.602076E-2,    -2.38219,  2.538413E-2,     1.36838,          NaN,         NaN
     6.0,  1.685126E-2,    -2.24743,  1.703619E-2,    -2.23611,  2.775121E-2,     1.58689,          NaN,         NaN
     7.0,  1.804357E-2,    -2.10444,  1.821129E-2,    -2.09207,  3.030964E-2,     1.79033,          NaN,         NaN
     8.0,  1.938737E-2,    -1.96298,  1.953476E-2,    -1.94980,  3.301255E-2,     1.98131,          NaN,         NaN
     9.0,  2.087023E-2,    -1.82278,  2.099413E-2,    -1.80900,  3.582358E-2,     2.16206,          NaN,         NaN
    10.0,  2.247858E-2,    -1.68355,  2.257591E-2,    -1.66936,  3.871406E-2,     2.33444,          NaN,         NaN
    11.0,  2.419791E-2,    -1.54503,  2.426565E-2,    -1.53059,  4.166075E-2,     2.49993,          NaN,         NaN
    12.0,  2.601281E-2,    -1.40698,  2.604807E-2,    -1.39242,  4.464409E-2,     2.65969,          NaN,         NaN
    13.0,  2.790716E-2,    -1.26921,  2.790721E-2,    -1.25462,  4.764696E-2,     2.81467,          NaN,         NaN
    14.0,  2.986426E-2,    -1.13153,  2.982657E-2,    -1.11699,  5.065383E-2,     2.96559,          NaN,         NaN
    15.0,  3.186701E-2,    -0.99379,  3.178923E-2,    -0.97936,  5.365013E-2,     3.11306,          NaN,         NaN
    16.0,  3.389806E-2,    -0.85588,  3.377806E-2,    -0.84160,  5.662181E-2,     3.25755,          NaN,         NaN
    17.0,  3.594000E-2,    -0.71768,  3.577586E-2,    -0.70358,  5.955509E-2,     3.39947,          NaN,         NaN
    18.0,  3.797552E-2,    -0.57911,  3.776558E-2,    -0.56519,  6.243627E-2,     3.53915,          NaN,         NaN
    19.0,  3.998764E-2,    -0.44008,  3.973047E-2,    -0.42636,  6.525165E-2,     3.67685,          NaN,         NaN
    20.0,  4.195982E-2,    -0.30052,  4.165423E-2,    -0.28700,  6.798744E-2,     3.81281,          NaN,         NaN
    21.0,  4.387620E-2,    -0.16036,  4.352127E-2,    -0.14704,  7.062983E-2,     3.94724,          NaN,         NaN
    22.0,  4.572174E-2,    -0.01954,  4.531678E-2,    -0.00640,  7.316496E-2,     4.08032,          NaN,         NaN
    23.0,  4.748237E-2,     0.12200,  4.702698E-2,     0.13498,  7.557900E-2,     4.21219,          NaN,         NaN
    24.0,  4.914517E-2,     0.26433,  4.863921E-2,     0.27717,  7.785825E-2,     4.34299,          NaN,         NaN
    25.0,  5.069852E-2,     0.40750,  5.014212E-2,     0.42023,  7.998920E-2,     4.47287,          NaN,         NaN
    26.0,  5.213219E-2,     0.55159,  5.152575E-2,     0.56423,  8.195866E-2,     4.60193,          NaN,         NaN
    27.0,  5.343751E-2,     0.69665,  5.278171E-2,     0.70924,  8.375386E-2,     4.73028,          NaN,         NaN
    28.0,  5.460744E-2,     0.84276,  5.390324E-2,     0.85533,  8.536255E-2,     4.85803,          NaN,         NaN
    29.0,  5.563665E-2,     0.98999,  5.488532E-2,     1.00257,  8.677317E-2,     4.98527,          NaN,         NaN
    30.0,  5.652162E-2,     1.13840,  5.572471E-2,     1.15105,  8.797491E-2,     5.11210,          NaN,         NaN
    31.0,  5.726068E-2,     1.28808,  5.642005E-2,     1.30083,  8.895790E-2,     5.23862,          NaN,         NaN
    32.0,  5.785404E-2,     1.43911,  5.697186E-2,     1.45201,  8.971327E-2,     5.36493,          NaN,         NaN
    33.0,  5.830377E-2,     1.59156,  5.738254E-2,     1.60467,  9.023331E-2,     5.49111,          NaN,         NaN
    34.0,  5.861387E-2,     1.74552,  5.765640E-2,     1.75889,  9.051157E-2,     5.61727,          NaN,         NaN
    35.0,  5.879013E-2,     1.90107,  5.779958E-2,     1.91476,  9.054297E-2,     5.74351,          NaN,         NaN
    36.0,  5.884015E-2,     2.05829,  5.782002E-2,     2.07236,  9.032392E-2,     5.86993,          NaN,         NaN
    37.0,  5.877322E-2,     2.21726,  5.772735E-2,     2.23177,  8.985240E-2,     5.99666,          NaN,         NaN
    38.0,  5.860017E-2,     2.37804,  5.753276E-2,     2.39307,  8.912810E-2,     6.12381,          NaN,         NaN
    39.0,  5.833325E-2,     2.54069,  5.724885E-2,     2.55631,  8.815246E-2,     6.25152,          NaN,         NaN
    40.0,  5.798595E-2,     2.70527,  5.688944E-2,     2.72154,  8.692879E-2,     6.37994,          NaN,         NaN
    41.0,  5.757272E-2,     2.87181,  5.646930E-2,     2.88879,  8.546238E-2,     6.50924,          NaN,         NaN
    42.0,  5.710873E-2,     3.04030,  5.600388E-2,     3.05806,  8.376056E-2,     6.63959,          NaN,         NaN
