Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.692623E-3,    -3.14159,  6.818399E-3,    -3.14159,  1.191219E-2,    -0.00000,          NaN,         NaN
     1.0,  5.473687E-3,    -2.83975,  1.373429E-2,    -2.98700,  2.389490E-2,     0.14441,          NaN,         NaN
     2.0,  5.729409E-3,    -2.54950,  1.402566E-2,    -2.83319,  2.410538E-2,     0.28848,          NaN,         NaN
     3.0,  6.127569E-3,    -2.27854,  1.450766E-2,    -2.68085,  2.445247E-2,     0.43189,          NaN,         NaN
     4.0,  6.636596E-3,    -2.02956,  1.517504E-2,    -2.53044,  2.493074E-2,     0.57439,          NaN,         NaN
     5.0,  7.225535E-3,    -1.80157,  1.602076E-2,    -2.38219,  2.553277E-2,     0.71577,          NaN,         NaN
     6.0,  7.867737E-3,    -1.59184,  1.703619E-2,    -2.23611,  2.624930E-2,     0.85591,          NaN,         NaN
     7.0,  8.541661E-3,    -1.39719,  1.821129E-2,    -2.09207,  2.706947E-2,     0.99476,          NaN,         NaN
     8.0,  9.230305E-3,    -1.21468,  1.953476E-2,    -1.94980,  2.798093E-2,     1.13233,          NaN,         NaN
     9.0,  9.920269E-3,    -1.04183,  2.099413E-2,    -1.80900,  2.897011E-2,     1.26868,          NaN,         NaN
    10.0,  1.060088E-2,    -0.87664,  2.257591E-2,    -1.66936,  3.002234E-2,     1.40391,          NaN,         NaN
    11.0,  1.126352E-2,    -0.71751,  2.426565E-2,    -1.53059,  3.112207E-2,     1.53814,          NaN,         NaN
    12.0,  1.190110E-2,    -0.56318,  2.604807E-2,    -1.39242,  3.225302E-2,     1.67151,          NaN,         NaN
    13.0,  1.250772E-2,    -0.41264,  2.790721E-2,    -1.25462,  3.339840E-2,     1.80417,          NaN,         NaN
    14.0,  1.307846E-2,    -0.26508,  2.982657E-2,    -1.11699,  3.454106E-2,     1.93626,          NaN,         NaN
    15.0,  1.360913E-2,    -0.11985,  3.178923E-2,    -0.97936,  3.566371E-2,     2.06792,          NaN,         NaN
    16.0,  1.409624E-2,     0.02359,  3.377806E-2,    -0.84160,  3.674907E-2,     2.19929,          NaN,         NaN
    17.0,  1.453688E-2,     0.16570,  3.577586E-2,    -0.70358,  3.778013E-2,     2.33050,          NaN,         NaN
    18.0,  1.492865E-2,     0.30685,  3.776558E-2,    -0.56519,  3.874028E-2,     2.46166,          NaN,         NaN
    19.0,  1.526968E-2,     0.44738,  3.973047E-2,    -0.42636,  3.961354E-2,     2.59287,          NaN,         NaN
    20.0,  1.555855E-2,     0.58759,  4.165423E-2,    -0.28700,  4.038475E-2,     2.72426,          NaN,         NaN
    21.0,  1.579430E-2,     0.72774,  4.352127E-2,    -0.14704,  4.103975E-2,     2.85591,          NaN,         NaN
    22.0,  1.597646E-2,     0.86808,  4.531678E-2,    -0.00640,  4.156552E-2,     2.98793,          NaN,         NaN
    23.0,  1.610498E-2,     1.00884,  4.702698E-2,     0.13498,  4.195040E-2,     3.12040,          NaN,         NaN
    24.0,  1.618027E-2,     1.15023,  4.863921E-2,     0.27717,  4.218419E-2,     3.25344,          NaN,         NaN
    25.0,  1.620320E-2,     1.29249,  5.014212E-2,     0.42023,  4.225832E-2,     3.38714,          NaN,         NaN
    26.0,  1.617510E-2,     1.43581,  5.152575E-2,     0.56423,  4.216593E-2,     3.52161,          NaN,         NaN
    27.0,  1.609777E-2,     1.58043,  5.278171E-2,     0.70924,  4.190201E-2,     3.65697,          NaN,         NaN
    28.0,  1.597347E-2,     1.72656,  5.390324E-2,     0.85533,  4.146345E-2,     3.79335,          NaN,         NaN
    29.0,  1.580496E-2,     1.87445,  5.488532E-2,     1.00257,  4.084913E-2,     3.93088,          NaN,         NaN
    30.0,  1.559544E-2,     2.02432,  5.572471E-2,     1.15105,  4.005994E-2,     4.06975,          NaN,         NaN
    31.0,  1.534864E-2,     2.17644,  5.642005E-2,     1.30083,  3.909884E-2,     4.21014,          NaN,         NaN
    32.0,  1.506878E-2,     2.33106,  5.697186E-2,     1.45201,  3.797087E-2,     4.35229,          NaN,         NaN
    33.0,  1.476053E-2,     2.48847,  5.738254E-2,     1.60467,  3.668316E-2,     4.49648,          NaN,         NaN
    34.0,  1.442911E-2,     2.64893,  5.765640E-2,     1.75889,  3.524493E-2,     4.64302,          NaN,         NaN
    35.0,  1.408017E-2,     2.81273,  5.779958E-2,     1.91476,  3.366752E-2,     4.79235,          NaN,         NaN
    36.0,  1.371983E-2,     2.98016,  5.782002E-2,     2.07236,  3.196445E-2,     4.94496,          NaN,         NaN
    37.0,  1.335464E-2,     3.15146,  5.772735E-2,     2.23177,  3.015142E-2,     5.10149,          NaN,         NaN
    38.0,  1.299148E-2,     3.32686,  5.753276E-2,     2.39307,  2.824655E-2,     5.26276,          NaN,         NaN
    39.0,  1.263748E-2,     3.50653,  5.724885E-2,     2.55631,  2.627056E-2,     5.42982,          NaN,         NaN
    40.0,  1.229990E-2,     3.69057,  5.688944E-2,     2.72154,  2.424722E-2,     5.60403,          NaN,         NaN
    41.0,  1.198589E-2,     3.87895,  5.646930E-2,     2.88879,  2.220405E-2,     5.78717,          NaN,         NaN
    42.0,  1.170231E-2,     4.07151,  5.600388E-2,     3.05806,  2.017338E-2,     5.98159,          NaN,         NaN
    43.0,  1.145540E-2,     4.26795,  5.550903E-2,     3.22933,  1.819403E-2,     6.19032,          NaN,         NaN
    44.0,  1.125047E-2,     4.46778,  5.500054E-2,     3.40255,  1.631355E-2,     6.41722,          NaN,         NaN
    45.0,  1.109159E-2,     4.67036,  5.449384E-2,     3.57761,  1.459100E-2,     6.66679,          NaN,         NaN
    46.0,  1.098132E-2,     4.87490,  5.400352E-2,     3.75439,  1.309895E-2,     6.94341,          NaN,         NaN
    47.0,  1.092051E-2,     5.08055,  5.354293E-2,     3.93270,  1.192125E-2,     7.24939,          NaN,         NaN
    48.0,  1.090823E-2,     5.28641,  5.312378E-2,     4.11232,  1.114055E-2,     7.58155,          NaN,         NaN
    49.0,  1.094188E-2,     5.49164,  5.275573E-2,     4.29300,  1.081180E-2,     7.92865,          NaN,         NaN
    50.0,  1.101737E-2,     5.69549,  5.244614E-2,     4.47445,  1.093348E-2,     8.27352,          NaN,         NaN
    51.0,  1.112947E-2,     5.89738,  5.219982E-2,     4.65636,  1.144207E-2,     8.60049,          NaN,         NaN
    52.0,  1.127212E-2,     6.09688,  5.201896E-2,     4.83841,  1.223728E-2,     8.90140,          NaN,         NaN
    53.0,  1.143885E-2,     6.29374,  5.190310E-2,     5.02027,  1.321538E-2,     9.17552,          NaN,         NaN
    54.0,  1.162309E-2,     6.48787,  5.184932E-2,     5.20165,  1.428900E-2,     9.42630,          NaN,         NaN
    55.0,  1.181846E-2,     6.67932,  5.185245E-2,     5.38226,  1.539198E-2,     9.65837,          NaN,         NaN
    56.0,  1.201900E-2,     6.86824,  5.190544E-2,     5.56184,  1.647693E-2,     9.87610,          NaN,         NaN
    57.0,  1.221930E-2,     7.05486,  5.199973E-2,     5.74017,  1.751098E-2,    10.08311,          NaN,         NaN
    58.0,  1.241463E-2,     7.23946,  5.212573E-2,     5.91710,  1.847207E-2,    10.28226,          NaN,         NaN
    59.0,  1.260100E-2,     7.42237,  5.227320E-2,     6.09250,  1.934614E-2,    10.47573,          NaN,         NaN
    60.0,  1.277517E-2,     7.60392,  5.243173E-2,     6.26628,  2.012523E-2,    10.66523,          NaN,         NaN
    61.0,  1.293468E-2,     7.78445,  5.259112E-2,     6.43840,  2.080613E-2,    10.85207,          NaN,         NaN
    62.0,  1.307782E-2,     7.96430,  5.274169E-2,     6.60886,  2.138941E-2,    11.03729,          NaN,         NaN
    63.0,  1.320363E-2,     8.14379,  5.287458E-2,     6.77768,  2.187871E-2,    11.22169,          NaN,         NaN
    64.0,  1.331185E-2,     8.32323,  5.298197E-2,     6.94491,  2.228018E-2,    11.40590,          NaN,         NaN
    65.0,  1.340291E-2,     8.50292,  5.305725E-2,     7.11064,  2.260191E-2,    11.59040,          NaN,         NaN
    66.0,  1.347787E-2,     8.68312,  5.309510E-2,     7.27495,  2.285352E-2,    11.77556,          NaN,         NaN
    67.0,  1.353836E-2,     8.86407,  5.309160E-2,     7.43795,  2.304565E-2,    11.96160,          NaN,         NaN
    68.0,  1.358658E-2,     9.04599,  5.304421E-2,     7.59975,  2.318948E-2,    12.14867,          NaN,         NaN
