Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.818888E-3,    -3.14159,          NaN,         NaN,  4.833299E-3,    -3.14159,          NaN,         NaN
     1.0,  3.691585E-3,    -2.84844,          NaN,         NaN,  1.003593E-2,    -3.30835,          NaN,         NaN
     2.0,  3.847709E-3,    -2.56528,          NaN,         NaN,  1.106041E-2,    -3.43834,          NaN,         NaN
     3.0,  4.092232E-3,    -2.29903,          NaN,         NaN,  1.255532E-2,    -3.51768,          NaN,         NaN
     4.0,  4.407066E-3,    -2.05249,          NaN,         NaN,  1.433801E-2,    -3.55134,          NaN,         NaN
     5.0,  4.773997E-3,    -1.82522,          NaN,         NaN,  1.627078E-2,    -3.55001,          NaN,         NaN
     6.0,  5.176942E-3,    -1.61508,          NaN,         NaN,  1.825845E-2,    -3.52336,          NaN,         NaN
     7.0,  5.602619E-3,    -1.41936,          NaN,         NaN,  2.023532E-2,    -3.47856,          NaN,         NaN
     8.0,  6.040375E-3,    -1.23546,          NaN,         NaN,  2.215451E-2,    -3.42066,          NaN,         NaN
     9.0,  6.481719E-3,    -1.06108,          NaN,         NaN,  2.398127E-2,    -3.35312,          NaN,         NaN
    10.0,  6.919840E-3,    -0.89436,          NaN,         NaN,  2.568897E-2,    -3.27838,          NaN,         NaN
    11.0,  7.349206E-3,    -0.73375,          NaN,         NaN,  2.725675E-2,    -3.19817,          NaN,         NaN
    12.0,  7.765264E-3,    -0.57802,          NaN,         NaN,  2.866818E-2,    -3.11372,          NaN,         NaN
    13.0,  8.164216E-3,    -0.42621,          NaN,         NaN,  2.991045E-2,    -3.02597,          NaN,         NaN
    14.0,  8.542863E-3,    -0.27751,          NaN,         NaN,  3.097382E-2,    -2.93561,          NaN,         NaN
    15.0,  8.898496E-3,    -0.13127,          NaN,         NaN,  3.185133E-2,    -2.84316,          NaN,         NaN
    16.0,  9.228818E-3,     0.01304,          NaN,         NaN,  3.253858E-2,    -2.74904,          NaN,         NaN
    17.0,  9.531888E-3,     0.15587,          NaN,         NaN,  3.303355E-2,    -2.65359,          NaN,         NaN
    18.0,  9.806090E-3,     0.29759,          NaN,         NaN,  3.333646E-2,    -2.55706,          NaN,         NaN
    19.0,  1.005010E-2,     0.43853,          NaN,         NaN,  3.344968E-2,    -2.45966,          NaN,         NaN
    20.0,  1.026288E-2,     0.57897,          NaN,         NaN,  3.337758E-2,    -2.36157,          NaN,         NaN
    21.0,  1.044365E-2,     0.71918,          NaN,         NaN,  3.312643E-2,    -2.26294,          NaN,         NaN
    22.0,  1.059191E-2,     0.85938,          NaN,         NaN,  3.270424E-2,    -2.16389,          NaN,         NaN
    23.0,  1.070740E-2,     0.99978,          NaN,         NaN,  3.212065E-2,    -2.06450,          NaN,         NaN
    24.0,  1.079012E-2,     1.14058,          NaN,         NaN,  3.138676E-2,    -1.96487,          NaN,         NaN
    25.0,  1.084032E-2,     1.28198,          NaN,         NaN,  3.051497E-2,    -1.86505,          NaN,         NaN
    26.0,  1.085854E-2,     1.42417,          NaN,         NaN,  2.951880E-2,    -1.76510,          NaN,         NaN
    27.0,  1.084552E-2,     1.56732,          NaN,         NaN,  2.841273E-2,    -1.66503,          NaN,         NaN
    28.0,  1.080231E-2,     1.71164,          NaN,         NaN,  2.721198E-2,    -1.56486,          NaN,         NaN
    29.0,  1.073020E-2,     1.85731,          NaN,         NaN,  2.593235E-2,    -1.46456,          NaN,         NaN
    30.0,  1.063072E-2,     2.00451,          NaN,         NaN,  2.459000E-2,    -1.36410,          NaN,         NaN
    31.0,  1.050570E-2,     2.15347,          NaN,         NaN,  2.320126E-2,    -1.26339,          NaN,         NaN
    32.0,  1.035720E-2,     2.30438,          NaN,         NaN,  2.178245E-2,    -1.16230,          NaN,         NaN
    33.0,  1.018756E-2,     2.45746,          NaN,         NaN,  2.034970E-2,    -1.06065,          NaN,         NaN
    34.0,  9.999363E-3,     2.61294,          NaN,         NaN,  1.891877E-2,    -0.95818,          NaN,         NaN
    35.0,  9.795463E-3,     2.77104,          NaN,         NaN,  1.750492E-2,    -0.85452,          NaN,         NaN
    36.0,  9.578950E-3,     2.93200,          NaN,         NaN,  1.612282E-2,    -0.74920,          NaN,         NaN
    37.0,  9.353149E-3,     3.09605,          NaN,         NaN,  1.478645E-2,    -0.64158,          NaN,         NaN
    38.0,  9.121603E-3,     3.26341,          NaN,         NaN,  1.350913E-2,    -0.53082,          NaN,         NaN
    39.0,  8.888040E-3,     3.43429,          NaN,         NaN,  1.230360E-2,    -0.41588,          NaN,         NaN
    40.0,  8.656337E-3,     3.60886,          NaN,         NaN,  1.118218E-2,    -0.29546,          NaN,         NaN
    41.0,  8.430460E-3,     3.78724,          NaN,         NaN,  1.015704E-2,    -0.16802,          NaN,         NaN
    42.0,  8.214393E-3,     3.96950,          NaN,         NaN,  9.240547E-3,    -0.03189,          NaN,         NaN
    43.0,  8.012039E-3,     4.15562,          NaN,         NaN,  8.445548E-3,     0.11453,          NaN,         NaN
    44.0,  7.827105E-3,     4.34546,          NaN,         NaN,  7.785375E-3,     0.27235,          NaN,         NaN
    45.0,  7.662965E-3,     4.53880,          NaN,         NaN,  7.273256E-3,     0.44160,          NaN,         NaN
    46.0,  7.522512E-3,     4.73525,          NaN,         NaN,  6.920787E-3,     0.62056,          NaN,         NaN
    47.0,  7.408017E-3,     4.93433,          NaN,         NaN,  6.735542E-3,     0.80550,          NaN,         NaN
