Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  7.168597E-3,    -3.14159,          NaN,         NaN,  5.144359E-3,    -0.00000,          NaN,         NaN
     1.0,  1.482477E-2,    -3.20105,          NaN,         NaN,  1.056742E-2,     0.04802,          NaN,         NaN
     2.0,  1.619598E-2,    -3.23002,          NaN,         NaN,  1.138301E-2,     0.11163,          NaN,         NaN
     3.0,  1.824278E-2,    -3.21532,          NaN,         NaN,  1.268604E-2,     0.19929,          NaN,         NaN
     4.0,  2.075165E-2,    -3.15946,          NaN,         NaN,  1.442096E-2,     0.31143,          NaN,         NaN
     5.0,  2.355714E-2,    -3.07084,          NaN,         NaN,  1.654045E-2,     0.44400,          NaN,         NaN
     6.0,  2.654413E-2,    -2.95786,          NaN,         NaN,  1.900792E-2,     0.59178,          NaN,         NaN
     7.0,  2.963412E-2,    -2.82714,          NaN,         NaN,  2.179431E-2,     0.75009,          NaN,         NaN
     8.0,  3.277230E-2,    -2.68347,          NaN,         NaN,  2.487411E-2,     0.91536,          NaN,         NaN
     9.0,  3.591857E-2,    -2.53028,          NaN,         NaN,  2.822238E-2,     1.08498,          NaN,         NaN
    10.0,  3.904206E-2,    -2.36999,          NaN,         NaN,  3.181309E-2,     1.25717,          NaN,         NaN
    11.0,  4.211774E-2,    -2.20437,          NaN,         NaN,  3.561828E-2,     1.43074,          NaN,         NaN
    12.0,  4.512434E-2,    -2.03467,          NaN,         NaN,  3.960781E-2,     1.60489,          NaN,         NaN
    13.0,  4.804322E-2,    -1.86186,          NaN,         NaN,  4.374952E-2,     1.77913,          NaN,         NaN
    14.0,  5.085760E-2,    -1.68664,          NaN,         NaN,  4.800946E-2,     1.95315,          NaN,         NaN
    15.0,  5.355213E-2,    -1.50956,          NaN,         NaN,  5.235226E-2,     2.12674,          NaN,         NaN
    16.0,  5.611275E-2,    -1.33103,          NaN,         NaN,  5.674162E-2,     2.29982,          NaN,         NaN
    17.0,  5.852655E-2,    -1.15137,          NaN,         NaN,  6.114066E-2,     2.47233,          NaN,         NaN
    18.0,  6.078178E-2,    -0.97084,          NaN,         NaN,  6.551238E-2,     2.64426,          NaN,         NaN
    19.0,  6.286791E-2,    -0.78964,          NaN,         NaN,  6.982013E-2,     2.81562,          NaN,         NaN
    20.0,  6.477567E-2,    -0.60791,          NaN,         NaN,  7.402793E-2,     2.98645,          NaN,         NaN
    21.0,  6.649717E-2,    -0.42580,          NaN,         NaN,  7.810095E-2,     3.15677,          NaN,         NaN
