Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1600.000,    -0.000234,     0.007615,     0.000790,
  1600.050,    -0.003157,    -0.004646,     0.002759,
  1600.100,     0.005426,     0.011497,    -0.003494,
  1600.150,    -0.000492,    -0.005388,     0.000175,
  1600.200,    -0.001542,    -0.009079,    -0.000230,
  1600.250,     0.000327,    -0.022884,    -0.000561,
  1600.300,     0.000274,    -0.011605,    -0.002351,
  1600.350,     0.001818,     0.000561,    -0.005852,
  1600.400,    -0.000862,     0.010459,    -0.007624,
  1600.450,    -0.007461,     0.008771,    -0.004948,
  1600.500,    -0.006813,    -0.000034,    -0.009249,
  1600.550,    -0.018622,    -0.009125,    -0.007555,
  1600.600,    -0.018219,    -0.021215,    -0.007347,
  1600.650,    -0.010335,    -0.028924,    -0.006597,
  1600.700,    -0.012519,    -0.024922,    -0.003513,
  1600.750,    -0.028145,    -0.033412,     0.000318,
  1600.800,    -0.006053,    -0.027306,    -0.000560,
  1600.850,    -0.025610,    -0.001638,    -0.001455,
  1600.900,    -0.006357,    -0.017430,    -0.000240,
  1600.950,    -0.024619,    -0.006954,    -0.000181,
  1601.000,    -0.037582,    -0.025601,     0.002145,
  1601.050,    -0.048257,    -0.025349,     0.005893,
  1601.100,    -0.030239,    -0.009534,    -0.004080,
  1601.150,    -0.028562,    -0.028449,     0.006039,
  1601.200,    -0.000263,    -0.018410,     0.003417,
  1601.250,    -0.024608,    -0.022588,    -0.009442,
  1601.300,    -0.010900,    -0.037640,    -0.008563,
  1601.350,    -0.015089,    -0.024145,    -0.001589,
  1601.400,    -0.020246,    -0.019708,     0.006695,
  1601.450,    -0.033453,    -0.036830,     0.003119,
  1601.500,    -0.027401,    -0.020360,    -0.006861,
  1601.550,    -0.039364,    -0.021295,     0.003195,
  1601.600,    -0.028428,    -0.019094,    -0.006969,
  1601.650,    -0.022291,    -0.038961,    -0.002221,
  1601.700,    -0.031089,    -0.039712,    -0.004586,
  1601.750,     0.001405,    -0.046448,    -0.008935,
  1601.800,    -0.024134,    -0.049859,    -0.003144,
  1601.850,    -0.029199,    -0.056273,    -0.004452,
  1601.900,    -0.007718,    -0.066449,    -0.006393,
  1601.950,     0.004944,    -0.072077,    -0.002597,
  1602.000,    -0.033292,    -0.063971,    -0.001662,
  1602.050,    -0.004866,    -0.049452,    -0.000006,
  1602.100,    -0.006502,    -0.059367,    -0.005348,
  1602.150,    -0.023092,    -0.063293,     0.000105,
  1602.200,    -0.019017,    -0.057947,    -0.001463,
  1602.250,    -0.020068,    -0.047525,     0.001445,
  1602.300,    -0.012307,    -0.066134,     0.001465,
  1602.350,    -0.010404,    -0.074133,    -0.002761,
  1602.400,    -0.020406,    -0.077379,    -0.000941,
  1602.450,    -0.013970,    -0.060169,     0.003626,
  1602.500,    -0.025867,    -0.080268,     0.000283,
  1602.550,    -0.006266,    -0.067907,    -0.000455,
  1602.600,    -0.027819,    -0.099132,    -0.002647,
  1602.650,    -0.012952,    -0.079462,     0.005680,
  1602.700,    -0.041899,    -0.061615,     0.002295,
  1602.750,    -0.036905,    -0.055587,    -0.001250,
  1602.800,    -0.030321,    -0.049285,    -0.003830,
  1602.850,    -0.026111,    -0.061351,    -0.000473,
  1602.900,    -0.029882,    -0.051576,    -0.000478,
  1602.950,    -0.041429,    -0.030425,    -0.002162,
  1603.000,    -0.037040,    -0.045516,    -0.004164,
  1603.050,    -0.031422,    -0.046597,    -0.003278,
  1603.100,    -0.026614,    -0.041525,     0.001665,
  1603.150,    -0.016841,    -0.058770,    -0.003293,
  1603.200,    -0.013034,    -0.067038,    -0.004321,
  1603.250,    -0.012327,    -0.060943,    -0.004175,
  1603.300,    -0.011201,    -0.046130,    -0.003960,
  1603.350,    -0.025167,    -0.044856,    -0.002315,
  1603.400,    -0.019028,    -0.048941,    -0.001430,
  1603.450,     0.000086,    -0.057768,     0.002146,
  1603.500,    -0.024060,    -0.061647,    -0.002740,
  1603.550,    -0.020464,    -0.072860,    -0.003700,
  1603.600,    -0.017294,    -0.050958,    -0.000949,
  1603.650,    -0.019505,    -0.058043,     0.002095,
  1603.700,    -0.006199,    -0.046480,     0.001586,
  1603.750,    -0.014894,    -0.039911,    -0.000756,
  1603.800,    -0.030739,    -0.055079,    -0.000382,
  1603.850,    -0.028274,    -0.055890,     0.000051,
  1603.900,    -0.018625,    -0.060794,    -0.000912,
  1603.950,    -0.029684,    -0.056321,    -0.006318,
  1604.000,    -0.024946,    -0.053461,    -0.003041,
