Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  2.662118E-3,    -3.14159,  6.818399E-3,    -3.14159,  1.531284E-2,    -0.00000,          NaN,         NaN
     1.0,  5.428839E-3,    -2.82315,  1.373429E-2,    -2.98700,  3.057532E-2,     0.19456,          NaN,         NaN
     2.0,  5.729561E-3,    -2.51950,  1.402566E-2,    -2.83319,  3.042672E-2,     0.38992,          NaN,         NaN
     3.0,  6.193382E-3,    -2.23974,  1.450766E-2,    -2.68085,  3.018737E-2,     0.58687,          NaN,         NaN
     4.0,  6.780118E-3,    -1.98614,  1.517504E-2,    -2.53044,  2.986976E-2,     0.78618,          NaN,         NaN
     5.0,  7.452281E-3,    -1.75650,  1.602076E-2,    -2.38219,  2.949137E-2,     0.98860,          NaN,         NaN
     6.0,  8.179091E-3,    -1.54693,  1.703619E-2,    -2.23611,  2.907457E-2,     1.19480,          NaN,         NaN
     7.0,  8.936631E-3,    -1.35341,  1.821129E-2,    -2.09207,  2.864637E-2,     1.40535,          NaN,         NaN
     8.0,  9.706591E-3,    -1.17250,  1.953476E-2,    -1.94980,  2.823782E-2,     1.62064,          NaN,         NaN
     9.0,  1.047485E-2,    -1.00140,  2.099413E-2,    -1.80900,  2.788307E-2,     1.84082,          NaN,         NaN
    10.0,  1.123031E-2,    -0.83796,  2.257591E-2,    -1.66936,  2.761775E-2,     2.06568,          NaN,         NaN
    11.0,  1.196410E-2,    -0.68049,  2.426565E-2,    -1.53059,  2.747683E-2,     2.29463,          NaN,         NaN
    12.0,  1.266892E-2,    -0.52768,  2.604807E-2,    -1.39242,  2.749191E-2,     2.52663,          NaN,         NaN
    13.0,  1.333876E-2,    -0.37852,  2.790721E-2,    -1.25462,  2.768832E-2,     2.76025,          NaN,         NaN
    14.0,  1.396853E-2,    -0.23220,  2.982657E-2,    -1.11699,  2.808260E-2,     2.99382,          NaN,         NaN
    15.0,  1.455395E-2,    -0.08807,  3.178923E-2,    -0.97936,  2.868077E-2,     3.22559,          NaN,         NaN
    16.0,  1.509143E-2,     0.05441,  3.377806E-2,    -0.84160,  2.947793E-2,     3.45393,          NaN,         NaN
    17.0,  1.557795E-2,     0.19566,  3.577586E-2,    -0.70358,  3.045921E-2,     3.67753,          NaN,         NaN
    18.0,  1.601106E-2,     0.33608,  3.776558E-2,    -0.56519,  3.160162E-2,     3.89546,          NaN,         NaN
    19.0,  1.638880E-2,     0.47598,  3.973047E-2,    -0.42636,  3.287640E-2,     4.10721,          NaN,         NaN
    20.0,  1.670973E-2,     0.61565,  4.165423E-2,    -0.28700,  3.425141E-2,     4.31263,          NaN,         NaN
    21.0,  1.697288E-2,     0.75534,  4.352127E-2,    -0.14704,  3.569307E-2,     4.51185,          NaN,         NaN
    22.0,  1.717776E-2,     0.89530,  4.531678E-2,    -0.00640,  3.716796E-2,     4.70522,          NaN,         NaN
    23.0,  1.732436E-2,     1.03575,  4.702698E-2,     0.13498,  3.864385E-2,     4.89318,          NaN,         NaN
    24.0,  1.741317E-2,     1.17691,  4.863921E-2,     0.27717,  4.009037E-2,     5.07626,          NaN,         NaN
    25.0,  1.744513E-2,     1.31899,  5.014212E-2,     0.42023,  4.147947E-2,     5.25499,          NaN,         NaN
    26.0,  1.742171E-2,     1.46220,  5.152575E-2,     0.56423,  4.278559E-2,     5.42990,          NaN,         NaN
    27.0,  1.734485E-2,     1.60677,  5.278171E-2,     0.70924,  4.398577E-2,     5.60150,          NaN,         NaN
    28.0,  1.721703E-2,     1.75290,  5.390324E-2,     0.85533,  4.505970E-2,     5.77026,          NaN,         NaN
    29.0,  1.704123E-2,     1.90084,  5.488532E-2,     1.00257,  4.598970E-2,     5.93663,          NaN,         NaN
    30.0,  1.682094E-2,     2.05082,  5.572471E-2,     1.15105,  4.676070E-2,     6.10102,          NaN,         NaN
    31.0,  1.656020E-2,     2.20310,  5.642005E-2,     1.30083,  4.736024E-2,     6.26381,          NaN,         NaN
    32.0,  1.626360E-2,     2.35793,  5.697186E-2,     1.45201,  4.777838E-2,     6.42536,          NaN,         NaN
    33.0,  1.593623E-2,     2.51559,  5.738254E-2,     1.60467,  4.800776E-2,     6.58601,          NaN,         NaN
    34.0,  1.558376E-2,     2.67637,  5.765640E-2,     1.75889,  4.804348E-2,     6.74609,          NaN,         NaN
    35.0,  1.521236E-2,     2.84053,  5.779958E-2,     1.91476,  4.788316E-2,     6.90592,          NaN,         NaN
    36.0,  1.482870E-2,     3.00837,  5.782002E-2,     2.07236,  4.752682E-2,     7.06581,          NaN,         NaN
    37.0,  1.443993E-2,     3.18013,  5.772735E-2,     2.23177,  4.697695E-2,     7.22609,          NaN,         NaN
