Frequency/GHz, Amplitude rel. 1, Phase 1, Ref.Amplitude rel. 1, Ref.Phase 1, Amplitude rel. 2, Phase 2, Ref.Amplitude rel. 2, Ref.Phase 2
     0.0,  1.975862E-3,    -3.14159,  6.818399E-3,    -3.14159,  1.695557E-3,    -0.00000,          NaN,         NaN
     1.0,  4.003826E-3,    -2.85820,  1.373429E-2,    -2.98700,  5.198475E-3,    -0.75379,          NaN,         NaN
     2.0,  4.155461E-3,    -2.58333,  1.402566E-2,    -2.83319,  8.550178E-3,    -0.95033,          NaN,         NaN
     3.0,  4.394208E-3,    -2.32310,  1.450766E-2,    -2.68085,  1.217727E-2,    -0.96978,          NaN,         NaN
     4.0,  4.703540E-3,    -2.08031,  1.517504E-2,    -2.53044,  1.581753E-2,    -0.92994,          NaN,         NaN
     5.0,  5.066347E-3,    -1.85499,  1.602076E-2,    -2.38219,  1.938129E-2,    -0.86441,          NaN,         NaN
     6.0,  5.467092E-3,    -1.64554,  1.703619E-2,    -2.23611,  2.281883E-2,    -0.78571,          NaN,         NaN
     7.0,  5.892622E-3,    -1.44974,  1.821129E-2,    -2.09207,  2.609433E-2,    -0.69954,          NaN,         NaN
     8.0,  6.332169E-3,    -1.26530,  1.953476E-2,    -1.94980,  2.917870E-2,    -0.60884,          NaN,         NaN
     9.0,  6.777013E-3,    -1.09014,  2.099413E-2,    -1.80900,  3.204729E-2,    -0.51531,          NaN,         NaN
    10.0,  7.220076E-3,    -0.92251,  2.257591E-2,    -1.66936,  3.467909E-2,    -0.42004,          NaN,         NaN
    11.0,  7.655560E-3,    -0.76096,  2.426565E-2,    -1.53059,  3.705645E-2,    -0.32375,          NaN,         NaN
    12.0,  8.078660E-3,    -0.60430,  2.604807E-2,    -1.39242,  3.916501E-2,    -0.22695,          NaN,         NaN
    13.0,  8.485351E-3,    -0.45156,  2.790721E-2,    -1.25462,  4.099379E-2,    -0.13006,          NaN,         NaN
    14.0,  8.872225E-3,    -0.30197,  2.982657E-2,    -1.11699,  4.253520E-2,    -0.03341,          NaN,         NaN
    15.0,  9.236387E-3,    -0.15486,  3.178923E-2,    -0.97936,  4.378513E-2,     0.06271,          NaN,         NaN
    16.0,  9.575369E-3,    -0.00970,  3.377806E-2,    -0.84160,  4.474303E-2,     0.15802,          NaN,         NaN
    17.0,  9.887076E-3,     0.13396,  3.577586E-2,    -0.70358,  4.541190E-2,     0.25226,          NaN,         NaN
    18.0,  1.016975E-2,     0.27650,  3.776558E-2,    -0.56519,  4.579834E-2,     0.34517,          NaN,         NaN
    19.0,  1.042194E-2,     0.41826,  3.973047E-2,    -0.42636,  4.591256E-2,     0.43647,          NaN,         NaN
    20.0,  1.064249E-2,     0.55954,  4.165423E-2,    -0.28700,  4.576830E-2,     0.52586,          NaN,         NaN
    21.0,  1.083053E-2,     0.70058,  4.352127E-2,    -0.14704,  4.538282E-2,     0.61304,          NaN,         NaN
    22.0,  1.098544E-2,     0.84164,  4.531678E-2,    -0.00640,  4.477685E-2,     0.69767,          NaN,         NaN
    23.0,  1.110691E-2,     0.98294,  4.702698E-2,     0.13498,  4.397443E-2,     0.77939,          NaN,         NaN
    24.0,  1.119488E-2,     1.12467,  4.863921E-2,     0.27717,  4.300287E-2,     0.85780,          NaN,         NaN
    25.0,  1.124955E-2,     1.26704,  5.014212E-2,     0.42023,  4.189249E-2,     0.93251,          NaN,         NaN
    26.0,  1.127142E-2,     1.41025,  5.152575E-2,     0.56423,  4.067646E-2,     1.00311,          NaN,         NaN
    27.0,  1.126125E-2,     1.55449,  5.278171E-2,     0.70924,  3.939042E-2,     1.06918,          NaN,         NaN
    28.0,  1.122009E-2,     1.69995,  5.390324E-2,     0.85533,  3.807200E-2,     1.13038,          NaN,         NaN
    29.0,  1.114927E-2,     1.84683,  5.488532E-2,     1.00257,  3.676012E-2,     1.18643,          NaN,         NaN
    30.0,  1.105039E-2,     1.99532,  5.572471E-2,     1.15105,  3.549397E-2,     1.23720,          NaN,         NaN
    31.0,  1.092537E-2,     2.14565,  5.642005E-2,     1.30083,  3.431168E-2,     1.28277,          NaN,         NaN
    32.0,  1.077638E-2,     2.29802,  5.697186E-2,     1.45201,  3.324854E-2,     1.32350,          NaN,         NaN
    33.0,  1.060591E-2,     2.45265,  5.738254E-2,     1.60467,  3.233491E-2,     1.36007,          NaN,         NaN
    34.0,  1.041672E-2,     2.60977,  5.765640E-2,     1.75889,  3.159411E-2,     1.39351,          NaN,         NaN
    35.0,  1.021187E-2,     2.76961,  5.779958E-2,     1.91476,  3.104036E-2,     1.42515,          NaN,         NaN
    36.0,  9.994665E-3,     2.93241,  5.782002E-2,     2.07236,  3.067759E-2,     1.45653,          NaN,         NaN
    37.0,  9.768691E-3,     3.09838,  5.772735E-2,     2.23177,  3.049907E-2,     1.48925,          NaN,         NaN
    38.0,  9.537758E-3,     3.26774,  5.753276E-2,     2.39307,  3.048840E-2,     1.52479,          NaN,         NaN
    39.0,  9.305876E-3,     3.44067,  5.724885E-2,     2.55631,  3.062138E-2,     1.56441,          NaN,         NaN
    40.0,  9.077202E-3,     3.61732,  5.688944E-2,     2.72154,  3.086864E-2,     1.60905,          NaN,         NaN
    41.0,  8.855970E-3,     3.79779,  5.646930E-2,     2.88879,  3.119825E-2,     1.65928,          NaN,         NaN
    42.0,  8.646401E-3,     3.98209,  5.600388E-2,     3.05806,  3.157825E-2,     1.71536,          NaN,         NaN
    43.0,  8.452591E-3,     4.17014,  5.550903E-2,     3.22933,  3.197850E-2,     1.77728,          NaN,         NaN
    44.0,  8.278369E-3,     4.36175,  5.500054E-2,     3.40255,  3.237199E-2,     1.84484,          NaN,         NaN
    45.0,  8.127148E-3,     4.55663,  5.449384E-2,     3.57761,  3.273568E-2,     1.91769,          NaN,         NaN
    46.0,  8.001766E-3,     4.75434,  5.400352E-2,     3.75439,  3.305080E-2,     1.99539,          NaN,         NaN
    47.0,  7.904333E-3,     4.95434,  5.354293E-2,     3.93270,  3.330291E-2,     2.07746,          NaN,         NaN
    48.0,  7.836115E-3,     5.15599,  5.312378E-2,     4.11232,  3.348178E-2,     2.16340,          NaN,         NaN
    49.0,  7.797454E-3,     5.35861,  5.275573E-2,     4.29300,  3.358102E-2,     2.25271,          NaN,         NaN
    50.0,  7.787759E-3,     5.56150,  5.244614E-2,     4.47445,  3.359785E-2,     2.34487,          NaN,         NaN
    51.0,  7.805555E-3,     5.76400,  5.219982E-2,     4.65636,  3.353262E-2,     2.43937,          NaN,         NaN
    52.0,  7.848594E-3,     5.96552,  5.201896E-2,     4.83841,  3.338853E-2,     2.53572,          NaN,         NaN
    53.0,  7.914015E-3,     6.16560,  5.190310E-2,     5.02027,  3.317121E-2,     2.63340,          NaN,         NaN
    54.0,  7.998519E-3,     6.36388,  5.184932E-2,     5.20165,  3.288845E-2,     2.73191,          NaN,         NaN
    55.0,  8.098561E-3,     6.56014,  5.185245E-2,     5.38226,  3.254988E-2,     2.83073,          NaN,         NaN
    56.0,  8.210520E-3,     6.75427,  5.190544E-2,     5.56184,  3.216678E-2,     2.92932,          NaN,         NaN
    57.0,  8.330851E-3,     6.94627,  5.199973E-2,     5.74017,  3.175190E-2,     3.02716,          NaN,         NaN
    58.0,  8.456205E-3,     7.13623,  5.212573E-2,     5.91710,  3.131931E-2,     3.12371,          NaN,         NaN
    59.0,  8.583521E-3,     7.32430,  5.227320E-2,     6.09250,  3.088438E-2,     3.21844,          NaN,         NaN
    60.0,  8.710087E-3,     7.51070,  5.243173E-2,     6.26628,  3.046375E-2,     3.31083,          NaN,         NaN
    61.0,  8.833584E-3,     7.69564,  5.259112E-2,     6.43840,  3.007528E-2,     3.40044,          NaN,         NaN
    62.0,  8.952107E-3,     7.87940,  5.274169E-2,     6.60886,  2.973803E-2,     3.48687,          NaN,         NaN
    63.0,  9.064170E-3,     8.06223,  5.287458E-2,     6.77768,  2.947214E-2,     3.56985,          NaN,         NaN
    64.0,  9.168705E-3,     8.24440,  5.298197E-2,     6.94491,  2.929857E-2,     3.64925,          NaN,         NaN
    65.0,  9.265048E-3,     8.42615,  5.305725E-2,     7.11064,  2.923863E-2,     3.72514,          NaN,         NaN
    66.0,  9.352925E-3,     8.60774,  5.309510E-2,     7.27495,  2.931330E-2,     3.79778,          NaN,         NaN
    67.0,  9.432426E-3,     8.78939,  5.309160E-2,     7.43795,  2.954233E-2,     3.86767,          NaN,         NaN
    68.0,  9.503978E-3,     8.97130,  5.304421E-2,     7.59975,  2.994314E-2,     3.93548,          NaN,         NaN
    69.0,  9.568313E-3,     9.15367,  5.295179E-2,     7.76047,  3.052976E-2,     4.00207,          NaN,         NaN
