Nickel Carbon Manganese Strength
0	0.3	0.5	36.7
0	0.3	1	47.5
0	0.6	0.5	40.6
0	0.6	1	41.1
4	0.3	0.5	37.8
4	0.3	1	34.2
4	0.6	0.5	39.5
4	0.6	1	46.4
0	0.3	0.5	39.6
0	0.3	1	43.5
0	0.6	0.5	36.8
0	0.6	1	45.8
4	0.3	0.5	32.7
4	0.3	1	37.2
4	0.6	0.5	41.7
4	0.6	1	43.7
0	0.3	0.5	38.2
0	0.3	1	45.9
0	0.6	0.5	36
0	0.6	1	46.4
4	0.3	0.5	31.6
4	0.3	1	36.5
4	0.6	0.5	39.1
4	0.6	1	49.4
